:Data_list: 20170724_ace_swepam_1m.txt
:Created: 2017 Jul 25 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   1-minute averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2017 07 24  0000   57958       0    9    -9999.9    -9999.9    -1.00e+05
2017 07 24  0001   57958      60    9    -9999.9    -9999.9    -1.00e+05
2017 07 24  0002   57958     120    9    -9999.9    -9999.9    -1.00e+05
2017 07 24  0003   57958     180    9    -9999.9    -9999.9    -1.00e+05
2017 07 24  0004   57958     240    9    -9999.9    -9999.9    -1.00e+05
2017 07 24  0005   57958     300    9    -9999.9    -9999.9    -1.00e+05
2017 07 24  0006   57958     360    9    -9999.9    -9999.9    -1.00e+05
2017 07 24  0007   57958     420    9    -9999.9    -9999.9    -1.00e+05
2017 07 24  0008   57958     480    9    -9999.9    -9999.9    -1.00e+05
2017 07 24  0009   57958     540    9    -9999.9    -9999.9    -1.00e+05
2017 07 24  0010   57958     600    9    -9999.9    -9999.9    -1.00e+05
2017 07 24  0011   57958     660    9    -9999.9    -9999.9    -1.00e+05
2017 07 24  0012   57958     720    9    -9999.9    -9999.9    -1.00e+05
2017 07 24  0013   57958     780    9    -9999.9    -9999.9    -1.00e+05
2017 07 24  0014   57958     840    9    -9999.9    -9999.9    -1.00e+05
2017 07 24  0015   57958     900    9    -9999.9    -9999.9    -1.00e+05
2017 07 24  0016   57958     960    9    -9999.9    -9999.9    -1.00e+05
2017 07 24  0017   57958    1020    9    -9999.9    -9999.9    -1.00e+05
2017 07 24  0018   57958    1080    9    -9999.9    -9999.9    -1.00e+05
2017 07 24  0019   57958    1140    9    -9999.9    -9999.9    -1.00e+05
2017 07 24  0020   57958    1200    9    -9999.9    -9999.9    -1.00e+05
2017 07 24  0021   57958    1260    9    -9999.9    -9999.9    -1.00e+05
2017 07 24  0022   57958    1320    9    -9999.9    -9999.9    -1.00e+05
2017 07 24  0023   57958    1380    9    -9999.9    -9999.9    -1.00e+05
2017 07 24  0024   57958    1440    9    -9999.9    -9999.9    -1.00e+05
2017 07 24  0025   57958    1500    9    -9999.9    -9999.9    -1.00e+05
2017 07 24  0026   57958    1560    9    -9999.9    -9999.9    -1.00e+05
2017 07 24  0027   57958    1620    9    -9999.9    -9999.9    -1.00e+05
2017 07 24  0028   57958    1680    9    -9999.9    -9999.9    -1.00e+05
2017 07 24  0029   57958    1740    9    -9999.9    -9999.9    -1.00e+05
2017 07 24  0030   57958    1800    9    -9999.9    -9999.9    -1.00e+05
2017 07 24  0031   57958    1860    9    -9999.9    -9999.9    -1.00e+05
2017 07 24  0032   57958    1920    9    -9999.9    -9999.9    -1.00e+05
2017 07 24  0033   57958    1980    9    -9999.9    -9999.9    -1.00e+05
2017 07 24  0034   57958    2040    9    -9999.9    -9999.9    -1.00e+05
2017 07 24  0035   57958    2100    9    -9999.9    -9999.9    -1.00e+05
2017 07 24  0036   57958    2160    9    -9999.9    -9999.9    -1.00e+05
2017 07 24  0037   57958    2220    9    -9999.9    -9999.9    -1.00e+05
2017 07 24  0038   57958    2280    9    -9999.9    -9999.9    -1.00e+05
2017 07 24  0039   57958    2340    9    -9999.9    -9999.9    -1.00e+05
2017 07 24  0040   57958    2400    9    -9999.9    -9999.9    -1.00e+05
2017 07 24  0041   57958    2460    9    -9999.9    -9999.9    -1.00e+05
2017 07 24  0042   57958    2520    9    -9999.9    -9999.9    -1.00e+05
2017 07 24  0043   57958    2580    9    -9999.9    -9999.9    -1.00e+05
2017 07 24  0044   57958    2640    9    -9999.9    -9999.9    -1.00e+05
2017 07 24  0045   57958    2700    9    -9999.9    -9999.9    -1.00e+05
2017 07 24  0046   57958    2760    9    -9999.9    -9999.9    -1.00e+05
2017 07 24  0047   57958    2820    9    -9999.9    -9999.9    -1.00e+05
2017 07 24  0048   57958    2880    9    -9999.9    -9999.9    -1.00e+05
2017 07 24  0049   57958    2940    9    -9999.9    -9999.9    -1.00e+05
2017 07 24  0050   57958    3000    9    -9999.9    -9999.9    -1.00e+05
2017 07 24  0051   57958    3060    9    -9999.9    -9999.9    -1.00e+05
2017 07 24  0052   57958    3120    9    -9999.9    -9999.9    -1.00e+05
2017 07 24  0053   57958    3180    9    -9999.9    -9999.9    -1.00e+05
2017 07 24  0054   57958    3240    9    -9999.9    -9999.9    -1.00e+05
2017 07 24  0055   57958    3300    9    -9999.9    -9999.9    -1.00e+05
2017 07 24  0056   57958    3360    9    -9999.9    -9999.9    -1.00e+05
2017 07 24  0057   57958    3420    9    -9999.9    -9999.9    -1.00e+05
2017 07 24  0058   57958    3480    9    -9999.9    -9999.9    -1.00e+05
2017 07 24  0059   57958    3540    9    -9999.9    -9999.9    -1.00e+05
2017 07 24  0100   57958    3600    9    -9999.9    -9999.9    -1.00e+05
2017 07 24  0101   57958    3660    9    -9999.9    -9999.9    -1.00e+05
2017 07 24  0102   57958    3720    9    -9999.9    -9999.9    -1.00e+05
2017 07 24  0103   57958    3780    9    -9999.9    -9999.9    -1.00e+05
2017 07 24  0104   57958    3840    9    -9999.9    -9999.9    -1.00e+05
2017 07 24  0105   57958    3900    9    -9999.9    -9999.9    -1.00e+05
2017 07 24  0106   57958    3960    9    -9999.9    -9999.9    -1.00e+05
2017 07 24  0107   57958    4020    9    -9999.9    -9999.9    -1.00e+05
2017 07 24  0108   57958    4080    9    -9999.9    -9999.9    -1.00e+05
2017 07 24  0109   57958    4140    9    -9999.9    -9999.9    -1.00e+05
2017 07 24  0110   57958    4200    9    -9999.9    -9999.9    -1.00e+05
2017 07 24  0111   57958    4260    9    -9999.9    -9999.9    -1.00e+05
2017 07 24  0112   57958    4320    9    -9999.9    -9999.9    -1.00e+05
2017 07 24  0113   57958    4380    9    -9999.9    -9999.9    -1.00e+05
2017 07 24  0114   57958    4440    9    -9999.9    -9999.9    -1.00e+05
2017 07 24  0115   57958    4500    9    -9999.9    -9999.9    -1.00e+05
2017 07 24  0116   57958    4560    9    -9999.9    -9999.9    -1.00e+05
2017 07 24  0117   57958    4620    9    -9999.9    -9999.9    -1.00e+05
2017 07 24  0118   57958    4680    9    -9999.9    -9999.9    -1.00e+05
2017 07 24  0119   57958    4740    9    -9999.9    -9999.9    -1.00e+05
2017 07 24  0120   57958    4800    9    -9999.9    -9999.9    -1.00e+05
2017 07 24  0121   57958    4860    9    -9999.9    -9999.9    -1.00e+05
2017 07 24  0122   57958    4920    9    -9999.9    -9999.9    -1.00e+05
2017 07 24  0123   57958    4980    9    -9999.9    -9999.9    -1.00e+05
2017 07 24  0124   57958    5040    9    -9999.9    -9999.9    -1.00e+05
2017 07 24  0125   57958    5100    9    -9999.9    -9999.9    -1.00e+05
2017 07 24  0126   57958    5160    9    -9999.9    -9999.9    -1.00e+05
2017 07 24  0127   57958    5220    9    -9999.9    -9999.9    -1.00e+05
2017 07 24  0128   57958    5280    9    -9999.9    -9999.9    -1.00e+05
2017 07 24  0129   57958    5340    9    -9999.9    -9999.9    -1.00e+05
2017 07 24  0130   57958    5400    9    -9999.9    -9999.9    -1.00e+05
2017 07 24  0131   57958    5460    9    -9999.9    -9999.9    -1.00e+05
2017 07 24  0132   57958    5520    9    -9999.9    -9999.9    -1.00e+05
2017 07 24  0133   57958    5580    9    -9999.9    -9999.9    -1.00e+05
2017 07 24  0134   57958    5640    9    -9999.9    -9999.9    -1.00e+05
2017 07 24  0135   57958    5700    9    -9999.9    -9999.9    -1.00e+05
2017 07 24  0136   57958    5760    9    -9999.9    -9999.9    -1.00e+05
2017 07 24  0137   57958    5820    9    -9999.9    -9999.9    -1.00e+05
2017 07 24  0138   57958    5880    9    -9999.9    -9999.9    -1.00e+05
2017 07 24  0139   57958    5940    9    -9999.9    -9999.9    -1.00e+05
2017 07 24  0140   57958    6000    9    -9999.9    -9999.9    -1.00e+05
2017 07 24  0141   57958    6060    9    -9999.9    -9999.9    -1.00e+05
2017 07 24  0142   57958    6120    9    -9999.9    -9999.9    -1.00e+05
2017 07 24  0143   57958    6180    9    -9999.9    -9999.9    -1.00e+05
2017 07 24  0144   57958    6240    9    -9999.9    -9999.9    -1.00e+05
2017 07 24  0145   57958    6300    9    -9999.9    -9999.9    -1.00e+05
2017 07 24  0146   57958    6360    9    -9999.9    -9999.9    -1.00e+05
2017 07 24  0147   57958    6420    9    -9999.9    -9999.9    -1.00e+05
2017 07 24  0148   57958    6480    9    -9999.9    -9999.9    -1.00e+05
2017 07 24  0149   57958    6540    9    -9999.9    -9999.9    -1.00e+05
2017 07 24  0150   57958    6600    9    -9999.9    -9999.9    -1.00e+05
2017 07 24  0151   57958    6660    9    -9999.9    -9999.9    -1.00e+05
2017 07 24  0152   57958    6720    9    -9999.9    -9999.9    -1.00e+05
2017 07 24  0153   57958    6780    9    -9999.9    -9999.9    -1.00e+05
2017 07 24  0154   57958    6840    9    -9999.9    -9999.9    -1.00e+05
2017 07 24  0155   57958    6900    9    -9999.9    -9999.9    -1.00e+05
2017 07 24  0156   57958    6960    9    -9999.9    -9999.9    -1.00e+05
2017 07 24  0157   57958    7020    9    -9999.9    -9999.9    -1.00e+05
2017 07 24  0158   57958    7080    9    -9999.9    -9999.9    -1.00e+05
2017 07 24  0159   57958    7140    9    -9999.9    -9999.9    -1.00e+05
2017 07 24  0200   57958    7200    9    -9999.9    -9999.9    -1.00e+05
2017 07 24  0201   57958    7260    9    -9999.9    -9999.9    -1.00e+05
2017 07 24  0202   57958    7320    9    -9999.9    -9999.9    -1.00e+05
2017 07 24  0203   57958    7380    9    -9999.9    -9999.9    -1.00e+05
2017 07 24  0204   57958    7440    9    -9999.9    -9999.9    -1.00e+05
2017 07 24  0205   57958    7500    9    -9999.9    -9999.9    -1.00e+05
2017 07 24  0206   57958    7560    9    -9999.9    -9999.9    -1.00e+05
2017 07 24  0207   57958    7620    9    -9999.9    -9999.9    -1.00e+05
2017 07 24  0208   57958    7680    9    -9999.9    -9999.9    -1.00e+05
2017 07 24  0209   57958    7740    9    -9999.9    -9999.9    -1.00e+05
2017 07 24  0210   57958    7800    9    -9999.9    -9999.9    -1.00e+05
2017 07 24  0211   57958    7860    9    -9999.9    -9999.9    -1.00e+05
2017 07 24  0212   57958    7920    9    -9999.9    -9999.9    -1.00e+05
2017 07 24  0213   57958    7980    9    -9999.9    -9999.9    -1.00e+05
2017 07 24  0214   57958    8040    9    -9999.9    -9999.9    -1.00e+05
2017 07 24  0215   57958    8100    0        1.9      671.7     2.71e+05
2017 07 24  0216   57958    8160    0        1.9      671.9     2.68e+05
2017 07 24  0217   57958    8220    0        1.9      672.6     2.70e+05
2017 07 24  0218   57958    8280    0        1.6      672.8     3.13e+05
2017 07 24  0219   57958    8340    0        1.7      672.3     2.96e+05
2017 07 24  0220   57958    8400    9    -9999.9    -9999.9    -1.00e+05
2017 07 24  0221   57958    8460    9    -9999.9    -9999.9    -1.00e+05
2017 07 24  0222   57958    8520    0        1.8      667.7     3.10e+05
2017 07 24  0223   57958    8580    0        1.8      667.2     2.75e+05
2017 07 24  0224   57958    8640    0        2.0      664.4     2.68e+05
2017 07 24  0225   57958    8700    0        2.1      664.7     2.63e+05
2017 07 24  0226   57958    8760    0        2.0      667.2     2.73e+05
2017 07 24  0227   57958    8820    0        2.1      669.5     2.61e+05
2017 07 24  0228   57958    8880    0        2.1      668.6     2.53e+05
