:Data_list: 20100901_ace_swepam_1m.txt
:Created: 2010 Sep 02 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   1-minute averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2010 09 01  0000   55440       0    0        0.5      340.0     6.05e+04
2010 09 01  0001   55440      60    0        0.4      338.4     4.35e+04
2010 09 01  0002   55440     120    0        0.4      339.9     7.15e+04
2010 09 01  0003   55440     180    0        0.5      338.3     3.98e+04
2010 09 01  0004   55440     240    0        0.3      336.7     9.23e+04
2010 09 01  0005   55440     300    0        0.2      354.4     5.10e+04
2010 09 01  0006   55440     360    0        0.3      339.2     5.11e+04
2010 09 01  0007   55440     420    0        0.3      322.6    -1.00e+05
2010 09 01  0008   55440     480    0        0.5      337.0     6.79e+04
2010 09 01  0009   55440     540    9    -9999.9    -9999.9    -1.00e+05
2010 09 01  0010   55440     600    0        0.5      330.6     6.95e+04
2010 09 01  0011   55440     660    0        0.6      335.0     5.16e+04
2010 09 01  0012   55440     720    0        0.5      337.6     6.19e+04
2010 09 01  0013   55440     780    0        0.4      343.2     4.97e+04
2010 09 01  0014   55440     840    0        0.4      343.2     4.97e+04
2010 09 01  0015   55440     900    0        0.5      338.1     5.62e+04
2010 09 01  0016   55440     960    0        0.7      328.5     5.84e+04
2010 09 01  0017   55440    1020    0        0.5      331.4     6.00e+04
2010 09 01  0018   55440    1080    0        0.4      340.2     5.78e+04
2010 09 01  0019   55440    1140    0        0.5      336.0     5.97e+04
2010 09 01  0020   55440    1200    0        0.4      332.3     6.63e+04
2010 09 01  0021   55440    1260    0        0.9      327.0     5.82e+04
2010 09 01  0022   55440    1320    0        0.5      334.0     6.59e+04
2010 09 01  0023   55440    1380    0        0.7      331.4     6.98e+04
2010 09 01  0024   55440    1440    0        0.7      328.5     9.62e+04
2010 09 01  0025   55440    1500    0        0.4      342.3     6.16e+04
2010 09 01  0026   55440    1560    0        0.1      317.5    -1.00e+05
2010 09 01  0027   55440    1620    0        0.9      335.5     4.75e+04
2010 09 01  0028   55440    1680    0        0.8      333.6     5.71e+04
2010 09 01  0029   55440    1740    0        1.2      334.3     5.51e+04
2010 09 01  0030   55440    1800    0        1.2      334.3     5.51e+04
2010 09 01  0031   55440    1860    0        1.0      332.7     7.31e+04
2010 09 01  0032   55440    1920    0        1.6      334.5     4.07e+04
2010 09 01  0033   55440    1980    0        0.9      331.0     5.38e+04
2010 09 01  0034   55440    2040    0        0.5      333.0     4.40e+04
2010 09 01  0035   55440    2100    6    -9999.9    -9999.9    -1.00e+05
2010 09 01  0036   55440    2160    0        0.1      316.9    -1.00e+05
2010 09 01  0037   55440    2220    0        0.2      312.2    -1.00e+05
2010 09 01  0038   55440    2280    0        0.1      336.4     4.64e+04
2010 09 01  0039   55440    2340    6    -9999.9    -9999.9    -1.00e+05
2010 09 01  0040   55440    2400    0        0.3      319.1     7.39e+04
2010 09 01  0041   55440    2460    6    -9999.9    -9999.9    -1.00e+05
2010 09 01  0042   55440    2520    6    -9999.9    -9999.9    -1.00e+05
2010 09 01  0043   55440    2580    0        0.2      322.4    -1.00e+05
2010 09 01  0044   55440    2640    6    -9999.9    -9999.9    -1.00e+05
2010 09 01  0045   55440    2700    0        0.3      322.2    -1.00e+05
2010 09 01  0046   55440    2760    0        0.3      322.2    -1.00e+05
2010 09 01  0047   55440    2820    0        0.3      321.5    -1.00e+05
2010 09 01  0048   55440    2880    0        0.3      325.6     6.38e+04
2010 09 01  0049   55440    2940    0        0.3      331.5     3.50e+04
2010 09 01  0050   55440    3000    0        0.2      328.1     6.03e+04
2010 09 01  0051   55440    3060    0        0.2      338.2     4.29e+04
2010 09 01  0052   55440    3120    0        0.1      335.2     5.54e+04
2010 09 01  0053   55440    3180    0        0.2      338.4     8.92e+04
2010 09 01  0054   55440    3240    0        0.2      341.4     6.05e+04
2010 09 01  0055   55440    3300    0        0.1      368.2     2.82e+04
2010 09 01  0056   55440    3360    1        0.2      344.4     3.69e+04
2010 09 01  0057   55440    3420    0        0.1      344.8     6.06e+04
2010 09 01  0058   55440    3480    0        0.2      336.8     3.74e+04
2010 09 01  0059   55440    3540    0        0.3      332.8     3.67e+04
2010 09 01  0100   55440    3600    0        0.3      322.8    -1.00e+05
2010 09 01  0101   55440    3660    0        0.2      337.4     5.81e+04
2010 09 01  0102   55440    3720    0        0.2      337.4     5.81e+04
2010 09 01  0103   55440    3780    6    -9999.9    -9999.9    -1.00e+05
2010 09 01  0104   55440    3840    0        0.1      364.8     2.50e+04
2010 09 01  0105   55440    3900    0        0.3      341.1     7.28e+04
2010 09 01  0106   55440    3960    0        0.3      343.5     6.04e+04
2010 09 01  0107   55440    4020    0        0.3      343.4     5.54e+04
2010 09 01  0108   55440    4080    0        0.3      338.8     6.89e+04
2010 09 01  0109   55440    4140    0        0.4      336.1     4.46e+04
2010 09 01  0110   55440    4200    0        0.3      341.4     7.54e+04
2010 09 01  0111   55440    4260    6    -9999.9    -9999.9    -1.00e+05
2010 09 01  0112   55440    4320    0        0.3      344.6     5.30e+04
2010 09 01  0113   55440    4380    0        0.3      333.9     7.65e+04
2010 09 01  0114   55440    4440    0        0.2      346.2     6.64e+04
2010 09 01  0115   55440    4500    9    -9999.9    -9999.9    -1.00e+05
2010 09 01  0116   55440    4560    0        0.2      324.9    -1.00e+05
2010 09 01  0117   55440    4620    0        0.1      334.2     5.75e+04
2010 09 01  0118   55440    4680    0        0.1      334.2     5.75e+04
2010 09 01  0119   55440    4740    0        0.3      331.1     2.62e+04
2010 09 01  0120   55440    4800    0        0.2      320.9    -1.00e+05
2010 09 01  0121   55440    4860    0        0.6      320.3     1.75e+04
2010 09 01  0122   55440    4920    0        0.1      329.3    -1.00e+05
2010 09 01  0123   55440    4980    0        0.3      332.6     3.01e+04
