:Data_list: 20231207_ace_epam_5m.txt
:Created: 2023 Dec 07 1001 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: Differential Flux particles/cm2-s-ster-MeV
# Units: Anisotropy Index 0.0 - 2.0
# Status(S): 0 = nominal, 4,6,7,8 = bad data, unable to process, 9 = no data
# Missing data values: -1.00e+05, index = -1.00
# Source: ACE Satellite - Electron, Proton, and Alpha Monitor
#
#
#                      5-minute averaged Real-time Differential Electron and Proton Flux 
# 
#                Modified Seconds ---------------------------- Differential Flux ---------------------------
# UT Date   Time  Julian  of the  ----- Electron -----   ------------------- Protons keV -------------------   Anis.
# YR MO DA  HHMM    Day    Day    S    38-53   175-315   S    47-68   115-195   310-580   795-1193 1060-1900   Index
#-------------------------------------------------------------------------------------------------------------------
2023 12 07  0000   60285       0  0  1.49e+03  1.38e+01  0  5.18e+03  2.14e+01  1.77e+00  7.09e-01  1.24e-01  -1.00
2023 12 07  0005   60285     300  0  1.83e+03  1.39e+01  0  5.63e+03  2.55e+01  2.03e+00  5.94e-01  1.50e-01  -1.00
2023 12 07  0010   60285     600  0  1.47e+03  1.44e+01  0  5.41e+03  1.94e+01  2.65e+00  6.86e-01  1.97e-01  -1.00
2023 12 07  0015   60285     900  0  1.53e+03  1.22e+01  0  5.39e+03  1.84e+01  2.65e+00  5.96e-01  1.53e-01  -1.00
2023 12 07  0020   60285    1200  0  1.61e+03  1.39e+01  0  5.20e+03  2.18e+01  2.72e+00  8.81e-01  2.48e-01  -1.00
2023 12 07  0025   60285    1500  0  1.61e+03  1.38e+01  0  5.48e+03  2.15e+01  2.52e+00  1.04e+00  1.67e-01  -1.00
2023 12 07  0030   60285    1800  0  1.49e+03  1.56e+01  0  5.45e+03  1.94e+01  2.86e+00  1.10e+00  2.06e-01  -1.00
2023 12 07  0035   60285    2100  0  1.59e+03  1.42e+01  0  5.09e+03  1.75e+01  2.79e+00  6.71e-01  1.83e-01  -1.00
2023 12 07  0040   60285    2400  0  1.81e+03  1.54e+01  0  5.46e+03  1.97e+01  2.34e+00  6.54e-01  1.82e-01  -1.00
2023 12 07  0045   60285    2700  0  1.66e+03  1.15e+01  0  5.39e+03  1.80e+01  2.23e+00  7.84e-01  1.85e-01  -1.00
2023 12 07  0050   60285    3000  0  1.72e+03  1.12e+01  0  5.28e+03  1.99e+01  1.99e+00  7.09e-01  1.87e-01  -1.00
2023 12 07  0055   60285    3300  0  1.83e+03  1.07e+01  0  5.32e+03  2.11e+01  2.63e+00  6.24e-01  1.58e-01  -1.00
2023 12 07  0100   60285    3600  0  1.58e+03  1.45e+01  0  5.50e+03  1.82e+01  2.60e+00  4.95e-01  1.90e-01  -1.00
2023 12 07  0105   60285    3900  0  1.49e+03  1.22e+01  0  5.39e+03  1.97e+01  2.46e+00  6.38e-01  9.49e-02  -1.00
2023 12 07  0110   60285    4200  0  1.58e+03  1.11e+01  0  5.11e+03  2.07e+01  2.70e+00  7.07e-01  1.50e-01  -1.00
2023 12 07  0115   60285    4500  0  1.91e+03  1.22e+01  0  5.45e+03  1.71e+01  2.17e+00  5.59e-01  1.12e-01  -1.00
2023 12 07  0120   60285    4800  0  1.58e+03  1.16e+01  0  5.42e+03  1.90e+01  2.53e+00  5.70e-01  1.79e-01  -1.00
2023 12 07  0125   60285    5100  0  1.66e+03  1.42e+01  0  5.27e+03  1.89e+01  2.57e+00  7.23e-01  2.48e-01  -1.00
