:Data_list: 20100624_ace_swepam_1m.txt
:Created: 2010 Jun 25 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   1-minute averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2010 06 24  0000   55371       0    0        3.3      309.8     3.14e+04
2010 06 24  0001   55371      60    9    -9999.9    -9999.9    -1.00e+05
2010 06 24  0002   55371     120    0        3.0      310.7     2.94e+04
2010 06 24  0003   55371     180    0        3.0      308.8     2.83e+04
2010 06 24  0004   55371     240    0        3.7      306.2     2.72e+04
2010 06 24  0005   55371     300    0        2.6      309.9     2.89e+04
2010 06 24  0006   55371     360    0        2.7      307.1     2.74e+04
2010 06 24  0007   55371     420    0        2.6      308.8     2.71e+04
2010 06 24  0008   55371     480    9    -9999.9    -9999.9    -1.00e+05
2010 06 24  0009   55371     540    9    -9999.9    -9999.9    -1.00e+05
2010 06 24  0010   55371     600    0        2.7      310.5     2.81e+04
2010 06 24  0011   55371     660    0        2.9      308.8     2.90e+04
2010 06 24  0012   55371     720    9    -9999.9    -9999.9    -1.00e+05
2010 06 24  0013   55371     780    0        2.8      308.2     2.65e+04
2010 06 24  0014   55371     840    0        3.2      306.1     2.00e+04
2010 06 24  0015   55371     900    3    -9999.9    -9999.9    -1.00e+05
2010 06 24  0016   55371     960    3    -9999.9    -9999.9    -1.00e+05
2010 06 24  0017   55371    1020    0        2.5      308.0     2.92e+04
