:Data_list: 20140628_ace_mag_1m.txt
:Created: 2014 Jun 29 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Magnetometer values are in GSM coordinates.
# 
# Units: Bx, By, Bz, Bt in nT
# Units: Latitude  degrees +/-  90.0
# Units: Longitude degrees 0.0 - 360.0
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -999.9
# Source: ACE Satellite - Magnetometer
#
#              1-minute averaged Real-time Interplanetary Magnetic Field Values 
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the   ----------------  GSM Coordinates ---------------
# YR MO DA  HHMM    Day      Day    S     Bx      By      Bz      Bt     Lat.   Long.
#------------------------------------------------------------------------------------
2014 06 28  0000   56836       0    0    -4.0     2.2     1.9     4.9    23.0   151.2
2014 06 28  0001   56836      60    0    -4.1     1.6     1.8     4.8    22.3   158.6
2014 06 28  0002   56836     120    0    -4.3     1.2     2.2     4.9    25.9   164.0
2014 06 28  0003   56836     180    0    -4.0     1.3     2.3     4.8    28.5   162.2
2014 06 28  0004   56836     240    0    -4.0     1.4     2.3     4.8    29.1   160.9
2014 06 28  0005   56836     300    0    -4.0     1.3     2.4     4.8    29.7   162.2
2014 06 28  0006   56836     360    0    -3.9     1.8     2.4     4.9    29.2   155.9
2014 06 28  0007   56836     420    0    -4.3     1.8     2.2     5.1    25.3   157.2
2014 06 28  0008   56836     480    0    -4.1     2.0     2.4     5.2    27.6   154.6
2014 06 28  0009   56836     540    0    -4.1     1.8     2.6     5.2    30.1   156.6
2014 06 28  0010   56836     600    0    -4.1     2.0     2.6     5.2    30.1   154.3
2014 06 28  0011   56836     660    0    -4.3     2.0     1.8     5.0    21.2   154.6
2014 06 28  0012   56836     720    0    -3.4     1.0     2.9     4.6    39.5   164.2
2014 06 28  0013   56836     780    0    -3.8     0.3     3.6     5.2    43.1   175.5
2014 06 28  0014   56836     840    0    -3.6     1.1     3.5     5.1    42.4   163.6
2014 06 28  0015   56836     900    0    -3.2     2.6     2.7     4.9    33.8   141.4
2014 06 28  0016   56836     960    0    -3.4     1.2     3.8     5.2    46.5   161.1
2014 06 28  0017   56836    1020    0    -3.7     1.4     3.6     5.4    41.7   159.6
2014 06 28  0018   56836    1080    0    -3.9     1.3     3.5     5.4    40.4   162.1
2014 06 28  0019   56836    1140    0    -3.9     1.2     3.5     5.4    40.9   163.1
2014 06 28  0020   56836    1200    0    -3.9     1.3     3.5     5.4    40.4   161.0
2014 06 28  0021   56836    1260    0    -4.0     1.5     3.4     5.4    38.2   159.0
2014 06 28  0022   56836    1320    0    -3.9     1.6     3.6     5.5    40.3   157.9
2014 06 28  0023   56836    1380    0    -4.0     1.6     3.5     5.6    38.7   158.2
2014 06 28  0024   56836    1440    0    -4.2     2.2     2.6     5.4    29.2   151.7
2014 06 28  0025   56836    1500    0    -4.3     2.6     2.0     5.4    21.2   149.3
2014 06 28  0026   56836    1560    0    -4.3     2.2     2.4     5.4    27.1   152.8
2014 06 28  0027   56836    1620    0    -4.3     2.4     2.7     5.6    29.0   151.0
2014 06 28  0028   56836    1680    0    -4.3     2.3     2.9     5.7    30.8   151.3
2014 06 28  0029   56836    1740    0    -4.1     2.2     3.0     5.5    33.5   152.0
2014 06 28  0030   56836    1800    0    -4.3     2.0     2.8     5.5    30.8   154.6
2014 06 28  0031   56836    1860    0    -4.2     2.1     2.7     5.4    29.6   153.3
2014 06 28  0032   56836    1920    0    -4.2     2.5     2.4     5.4    26.4   149.2
2014 06 28  0033   56836    1980    0    -4.2     2.5     2.6     5.6    28.2   148.8
2014 06 28  0034   56836    2040    0    -4.2     2.6     2.8     5.7    29.9   148.9
2014 06 28  0035   56836    2100    0    -4.1     2.3     3.0     5.6    32.9   151.0
2014 06 28  0036   56836    2160    0    -4.2     2.4     3.0     5.7    31.5   150.3
2014 06 28  0037   56836    2220    0    -4.3     3.1     2.5     5.8    25.7   144.3
2014 06 28  0038   56836    2280    0    -4.1     3.3     2.5     5.8    25.3   141.6
2014 06 28  0039   56836    2340    0    -4.2     3.4     2.5     5.9    24.7   140.8
2014 06 28  0040   56836    2400    0    -4.3     3.5     2.1     5.9    20.3   140.6
2014 06 28  0041   56836    2460    0    -4.4     3.6     1.8     5.9    17.5   141.0
2014 06 28  0042   56836    2520    0    -4.3     3.6     2.2     6.1    21.5   140.3
2014 06 28  0043   56836    2580    0    -4.0     3.6     2.3     5.9    23.2   138.2
2014 06 28  0044   56836    2640    0    -4.0     3.7     2.0     5.8    20.5   137.1
2014 06 28  0045   56836    2700    0    -3.9     3.4     2.6     5.8    26.4   139.0
2014 06 28  0046   56836    2760    0    -4.0     3.5     2.4     5.8    24.3   138.4
2014 06 28  0047   56836    2820    0    -4.1     4.1     2.0     6.2    19.1   135.1
2014 06 28  0048   56836    2880    0    -4.0     4.3     1.9     6.2    17.8   132.9
2014 06 28  0049   56836    2940    0    -4.0     4.2     2.1     6.2    19.8   133.2
2014 06 28  0050   56836    3000    0    -3.7     4.2     1.4     5.8    14.0   131.3
2014 06 28  0051   56836    3060    0    -3.4     4.5     0.7     5.6     7.6   127.2
2014 06 28  0052   56836    3120    0    -3.5     4.7     0.3     5.9     2.6   126.5
2014 06 28  0053   56836    3180    0    -3.7     4.4     1.1     5.9    10.4   129.5
2014 06 28  0054   56836    3240    0    -3.8     4.4     1.1     5.9    10.5   130.6
2014 06 28  0055   56836    3300    0    -4.0     4.2     1.2     5.9    11.7   133.1
2014 06 28  0056   56836    3360    0    -4.0     4.3     1.3     6.0    12.0   132.9
2014 06 28  0057   56836    3420    0    -3.7     4.6     1.2     6.0    11.7   129.2
2014 06 28  0058   56836    3480    0    -3.9     4.4     1.3     6.0    12.4   131.1
2014 06 28  0059   56836    3540    0    -3.9     4.5     1.0     6.0     9.8   131.0
2014 06 28  0100   56836    3600    0    -3.4     4.5     0.9     5.7     9.1   127.0
2014 06 28  0101   56836    3660    0    -3.6     4.2     1.4     5.7    14.1   130.5
2014 06 28  0102   56836    3720    0    -3.5     4.1     1.7     5.6    17.2   131.0
2014 06 28  0103   56836    3780    0    -3.5     4.1     1.5     5.6    15.8   130.4
2014 06 28  0104   56836    3840    0    -3.6     4.1     1.3     5.6    13.8   131.3
2014 06 28  0105   56836    3900    0    -3.6     4.2     1.2     5.7    12.2   130.8
2014 06 28  0106   56836    3960    0    -3.4     4.2     1.1     5.5    11.4   128.5
2014 06 28  0107   56836    4020    0    -3.5     4.6     1.3     5.9    12.3   127.4
2014 06 28  0108   56836    4080    0    -3.7     5.0     0.7     6.3     6.3   126.7
2014 06 28  0109   56836    4140    0    -4.0     4.7     0.7     6.2     6.8   130.3
2014 06 28  0110   56836    4200    0    -3.9     4.8     0.5     6.2     4.7   129.2
2014 06 28  0111   56836    4260    0    -3.8     4.8     0.3     6.1     2.8   128.5
2014 06 28  0112   56836    4320    0    -3.9     4.7     0.8     6.2     7.4   129.8
2014 06 28  0113   56836    4380    0    -3.4     4.5     0.4     5.6     4.0   126.8
2014 06 28  0114   56836    4440    0    -2.9     4.8    -0.5     5.6    -5.3   121.0
2014 06 28  0115   56836    4500    0    -1.9     4.9    -2.0     5.7   -21.0   111.0
2014 06 28  0116   56836    4560    0    -1.2     4.7    -2.9     5.6   -30.6   104.7
2014 06 28  0117   56836    4620    0    -1.2     4.7    -2.8     5.6   -29.9   104.6
2014 06 28  0118   56836    4680    0    -1.2     4.4    -3.2     5.6   -35.2   105.4
2014 06 28  0119   56836    4740    0    -1.0     4.7    -3.1     5.8   -32.4   102.4
2014 06 28  0120   56836    4800    0    -1.3     4.5    -3.3     5.7   -35.1   105.6
2014 06 28  0121   56836    4860    0    -1.0     4.7    -3.1     5.7   -33.0   101.9
2014 06 28  0122   56836    4920    0    -0.5     4.9    -2.8     5.6   -29.4    96.0
2014 06 28  0123   56836    4980    0    -1.0     4.1    -3.7     5.6   -41.6   104.3
2014 06 28  0124   56836    5040    0    -0.9     3.9    -4.0     5.7   -44.5   102.5
2014 06 28  0125   56836    5100    0    -1.1     3.8    -3.9     5.6   -44.7   105.5
2014 06 28  0126   56836    5160    0    -1.0     4.3    -3.3     5.5   -36.8   103.3
2014 06 28  0127   56836    5220    0    -1.2     5.4    -1.6     5.7   -16.3   102.7
2014 06 28  0128   56836    5280    0    -1.4     5.4    -1.4     5.8   -14.2   104.0
2014 06 28  0129   56836    5340    0    -1.4     5.4    -1.3     5.7   -13.6   104.9
2014 06 28  0130   56836    5400    0    -1.5     5.1    -1.4     5.6   -14.8   106.5
2014 06 28  0131   56836    5460    0    -1.6     5.0    -1.2     5.4   -12.7   107.7
2014 06 28  0132   56836    5520    0    -1.7     4.9    -1.5     5.4   -16.7   108.8
2014 06 28  0133   56836    5580    0    -1.8     5.0    -0.7     5.4    -7.2   109.2
2014 06 28  0134   56836    5640    0    -1.9     5.0    -0.1     5.3    -1.4   111.3
2014 06 28  0135   56836    5700    0    -2.1     4.8    -0.7     5.3    -7.2   113.2
2014 06 28  0136   56836    5760    0    -2.3     4.8    -2.1     5.7   -21.2   115.4
2014 06 28  0137   56836    5820    0    -2.6     4.8    -1.8     5.7   -18.3   118.2
2014 06 28  0138   56836    5880    0    -1.9     4.8    -2.0     5.5   -20.9   111.1
2014 06 28  0139   56836    5940    0    -2.4     4.9    -1.6     5.6   -16.6   115.9
2014 06 28  0140   56836    6000    0    -2.2     5.1    -0.9     5.6    -8.9   113.8
2014 06 28  0141   56836    6060    0    -2.5     5.0    -1.4     5.8   -14.5   116.5
2014 06 28  0142   56836    6120    0    -2.7     4.9    -1.8     5.9   -18.3   119.3
2014 06 28  0143   56836    6180    0    -2.6     4.7    -2.2     5.8   -22.5   119.1
2014 06 28  0144   56836    6240    0    -2.7     4.7    -2.3     5.8   -22.7   120.1
2014 06 28  0145   56836    6300    0    -2.9     4.8    -1.8     5.9   -17.4   121.4
2014 06 28  0146   56836    6360    0    -2.9     4.8    -1.7     5.9   -16.5   120.9
2014 06 28  0147   56836    6420    0    -1.4     4.4    -3.3     5.7   -35.1   107.0
