:Data_list: 20090206_ace_swepam_1m.txt
:Created: 2009 Feb 07 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   1-minute averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2009 02 06  0000   54868       0    0        4.9      340.6     3.29e+04
2009 02 06  0001   54868      60    0        4.7      340.1     2.96e+04
2009 02 06  0002   54868     120    0        4.9      339.1     3.31e+04
2009 02 06  0003   54868     180    0        5.1      337.6     3.27e+04
2009 02 06  0004   54868     240    0        5.1      339.3     3.40e+04
2009 02 06  0005   54868     300    0        5.1      338.5     3.09e+04
2009 02 06  0006   54868     360    0        5.8      338.0     3.19e+04
2009 02 06  0007   54868     420    0        5.5      339.2     3.20e+04
2009 02 06  0008   54868     480    0        5.3      340.4     3.20e+04
2009 02 06  0009   54868     540    0        5.0      340.4     3.03e+04
2009 02 06  0010   54868     600    0        5.3      340.3     3.15e+04
2009 02 06  0011   54868     660    0        4.9      342.3     3.01e+04
2009 02 06  0012   54868     720    0        4.5      341.0     3.06e+04
2009 02 06  0013   54868     780    0        4.9      341.6     3.33e+04
2009 02 06  0014   54868     840    0        5.1      340.0     2.78e+04
2009 02 06  0015   54868     900    0        4.7      342.2     3.02e+04
2009 02 06  0016   54868     960    0        4.4      342.5     2.99e+04
2009 02 06  0017   54868    1020    0        4.4      343.8     3.01e+04
2009 02 06  0018   54868    1080    0        4.9      345.5     2.93e+04
2009 02 06  0019   54868    1140    0        3.7      344.4     3.48e+04
2009 02 06  0020   54868    1200    0        4.4      343.4     3.42e+04
2009 02 06  0021   54868    1260    0        4.5      343.1     3.39e+04
2009 02 06  0022   54868    1320    1        4.2      340.7     2.90e+04
2009 02 06  0023   54868    1380    0        4.3      341.4     3.20e+04
2009 02 06  0024   54868    1440    0        4.4      342.1     3.51e+04
2009 02 06  0025   54868    1500    0        4.5      342.7     3.12e+04
2009 02 06  0026   54868    1560    0        4.2      339.0     3.14e+04
2009 02 06  0027   54868    1620    3    -9999.9    -9999.9    -1.00e+05
2009 02 06  0028   54868    1680    3    -9999.9    -9999.9    -1.00e+05
2009 02 06  0029   54868    1740    0        4.6      339.5     3.18e+04
2009 02 06  0030   54868    1800    0        4.0      339.0     3.26e+04
2009 02 06  0031   54868    1860    0        4.2      341.2     3.62e+04
2009 02 06  0032   54868    1920    0        4.2      341.0     3.11e+04
2009 02 06  0033   54868    1980    0        4.4      341.0     3.61e+04
2009 02 06  0034   54868    2040    0        4.1      340.4     3.64e+04
2009 02 06  0035   54868    2100    0        4.6      340.5     3.29e+04
2009 02 06  0036   54868    2160    0        4.3      338.9     3.53e+04
2009 02 06  0037   54868    2220    0        4.3      341.4     3.30e+04
