:Data_list: 20180817_ace_sis_5m.txt
:Created: 2018 Aug 18 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: proton flux p/cs2-sec-ster
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -1.00e+05
# Source: ACE Satellite - Solar Isotope Spectrometer
#
# 5-minute averaged Real-time Integral Flux of High-energy Solar Protons
# 
#                 Modified Seconds
# UT Date   Time   Julian  of the      ---- Integral Proton Flux ----
# YR MO DA  HHMM     Day     Day       S    > 10 MeV    S    > 30 MeV
#--------------------------------------------------------------------
2018 08 17  0000    58347       0      9   -1.00e+05    9   -1.00e+05
2018 08 17  0005    58347     300      9   -1.00e+05    9   -1.00e+05
2018 08 17  0010    58347     600      9   -1.00e+05    9   -1.00e+05
2018 08 17  0015    58347     900      9   -1.00e+05    9   -1.00e+05
2018 08 17  0020    58347    1200      9   -1.00e+05    9   -1.00e+05
2018 08 17  0025    58347    1500      9   -1.00e+05    9   -1.00e+05
2018 08 17  0030    58347    1800      9   -1.00e+05    9   -1.00e+05
2018 08 17  0035    58347    2100      9   -1.00e+05    9   -1.00e+05
2018 08 17  0040    58347    2400      9   -1.00e+05    9   -1.00e+05
2018 08 17  0045    58347    2700      9   -1.00e+05    9   -1.00e+05
2018 08 17  0050    58347    3000      9   -1.00e+05    9   -1.00e+05
2018 08 17  0055    58347    3300      9   -1.00e+05    9   -1.00e+05
2018 08 17  0100    58347    3600      9   -1.00e+05    9   -1.00e+05
2018 08 17  0105    58347    3900      9   -1.00e+05    9   -1.00e+05
2018 08 17  0110    58347    4200      9   -1.00e+05    9   -1.00e+05
2018 08 17  0115    58347    4500      9   -1.00e+05    9   -1.00e+05
2018 08 17  0120    58347    4800      9   -1.00e+05    9   -1.00e+05
2018 08 17  0125    58347    5100      9   -1.00e+05    9   -1.00e+05
2018 08 17  0130    58347    5400      9   -1.00e+05    9   -1.00e+05
2018 08 17  0135    58347    5700      9   -1.00e+05    9   -1.00e+05
2018 08 17  0140    58347    6000      9   -1.00e+05    9   -1.00e+05
2018 08 17  0145    58347    6300      9   -1.00e+05    9   -1.00e+05
2018 08 17  0150    58347    6600      9   -1.00e+05    9   -1.00e+05
2018 08 17  0155    58347    6900      9   -1.00e+05    9   -1.00e+05
2018 08 17  0200    58347    7200      9   -1.00e+05    9   -1.00e+05
2018 08 17  0205    58347    7500      9   -1.00e+05    9   -1.00e+05
2018 08 17  0210    58347    7800      9   -1.00e+05    9   -1.00e+05
2018 08 17  0215    58347    8100      9   -1.00e+05    9   -1.00e+05
2018 08 17  0220    58347    8400      9   -1.00e+05    9   -1.00e+05
2018 08 17  0225    58347    8700      9   -1.00e+05    9   -1.00e+05
2018 08 17  0230    58347    9000      9   -1.00e+05    9   -1.00e+05
2018 08 17  0235    58347    9300      9   -1.00e+05    9   -1.00e+05
2018 08 17  0240    58347    9600      9   -1.00e+05    9   -1.00e+05
2018 08 17  0245    58347    9900      9   -1.00e+05    9   -1.00e+05
2018 08 17  0250    58347   10200      9   -1.00e+05    9   -1.00e+05
2018 08 17  0255    58347   10500      9   -1.00e+05    9   -1.00e+05
2018 08 17  0300    58347   10800      9   -1.00e+05    9   -1.00e+05
2018 08 17  0305    58347   11100      9   -1.00e+05    9   -1.00e+05
2018 08 17  0310    58347   11400      9   -1.00e+05    9   -1.00e+05
2018 08 17  0315    58347   11700      9   -1.00e+05    9   -1.00e+05
2018 08 17  0320    58347   12000      9   -1.00e+05    9   -1.00e+05
2018 08 17  0325    58347   12300      9   -1.00e+05    9   -1.00e+05
2018 08 17  0330    58347   12600      9   -1.00e+05    9   -1.00e+05
2018 08 17  0335    58347   12900      9   -1.00e+05    9   -1.00e+05
2018 08 17  0340    58347   13200      9   -1.00e+05    9   -1.00e+05
2018 08 17  0345    58347   13500      9   -1.00e+05    9   -1.00e+05
2018 08 17  0350    58347   13800      9   -1.00e+05    9   -1.00e+05
2018 08 17  0355    58347   14100      9   -1.00e+05    9   -1.00e+05
2018 08 17  0400    58347   14400      9   -1.00e+05    9   -1.00e+05
2018 08 17  0405    58347   14700      9   -1.00e+05    9   -1.00e+05
2018 08 17  0410    58347   15000      9   -1.00e+05    9   -1.00e+05
2018 08 17  0415    58347   15300      9   -1.00e+05    9   -1.00e+05
2018 08 17  0420    58347   15600      9   -1.00e+05    9   -1.00e+05
2018 08 17  0425    58347   15900      9   -1.00e+05    9   -1.00e+05
2018 08 17  0430    58347   16200      9   -1.00e+05    9   -1.00e+05
2018 08 17  0435    58347   16500      9   -1.00e+05    9   -1.00e+05
2018 08 17  0440    58347   16800      9   -1.00e+05    9   -1.00e+05
2018 08 17  0445    58347   17100      9   -1.00e+05    9   -1.00e+05
2018 08 17  0450    58347   17400      0    2.20e+00    0    1.53e+00
2018 08 17  0455    58347   17700      0    2.16e+00    0    1.51e+00
2018 08 17  0500    58347   18000      0    2.17e+00    0    1.50e+00
2018 08 17  0505    58347   18300      0    2.19e+00    0    1.52e+00
2018 08 17  0510    58347   18600      0    2.20e+00    0    1.53e+00
2018 08 17  0515    58347   18900      0    2.19e+00    0    1.54e+00
2018 08 17  0520    58347   19200      0    2.18e+00    0    1.53e+00
2018 08 17  0525    58347   19500      0    2.25e+00    0    1.58e+00
2018 08 17  0530    58347   19800      0    2.19e+00    0    1.54e+00
2018 08 17  0535    58347   20100      0    2.19e+00    0    1.55e+00
2018 08 17  0540    58347   20400      0    2.19e+00    0    1.55e+00
2018 08 17  0545    58347   20700      0    2.17e+00    0    1.53e+00
2018 08 17  0550    58347   21000      0    2.19e+00    0    1.54e+00
2018 08 17  0555    58347   21300      0    2.19e+00    0    1.53e+00
2018 08 17  0600    58347   21600      0    2.15e+00    0    1.51e+00
2018 08 17  0605    58347   21900      0    2.13e+00    0    1.49e+00
2018 08 17  0610    58347   22200      0    2.22e+00    0    1.56e+00
2018 08 17  0615    58347   22500      0    2.19e+00    0    1.53e+00
2018 08 17  0620    58347   22800      0    2.21e+00    0    1.56e+00
2018 08 17  0625    58347   23100      0    2.25e+00    0    1.57e+00
2018 08 17  0630    58347   23400      0    2.23e+00    0    1.57e+00
2018 08 17  0635    58347   23700      0    2.20e+00    0    1.53e+00
2018 08 17  0640    58347   24000      0    2.15e+00    0    1.50e+00
2018 08 17  0645    58347   24300      0    2.18e+00    0    1.53e+00
2018 08 17  0650    58347   24600      0    2.24e+00    0    1.58e+00
2018 08 17  0655    58347   24900      0    2.23e+00    0    1.54e+00
2018 08 17  0700    58347   25200      0    2.21e+00    0    1.55e+00
2018 08 17  0705    58347   25500      0    2.22e+00    0    1.55e+00
2018 08 17  0710    58347   25800      0    2.13e+00    0    1.49e+00
2018 08 17  0715    58347   26100      0    2.14e+00    0    1.48e+00
2018 08 17  0720    58347   26400      0    2.16e+00    0    1.53e+00
2018 08 17  0725    58347   26700      0    2.21e+00    0    1.54e+00
2018 08 17  0730    58347   27000      0    2.18e+00    0    1.52e+00
2018 08 17  0735    58347   27300      0    2.20e+00    0    1.53e+00
2018 08 17  0740    58347   27600      0    2.18e+00    0    1.53e+00
2018 08 17  0745    58347   27900      0    2.15e+00    0    1.50e+00
2018 08 17  0750    58347   28200      0    2.15e+00    0    1.51e+00
2018 08 17  0755    58347   28500      0    2.19e+00    0    1.54e+00
2018 08 17  0800    58347   28800      0    2.15e+00    0    1.51e+00
2018 08 17  0805    58347   29100      0    2.16e+00    0    1.51e+00
2018 08 17  0810    58347   29400      0    2.23e+00    0    1.55e+00
2018 08 17  0815    58347   29700      0    2.22e+00    0    1.56e+00
2018 08 17  0820    58347   30000      0    2.15e+00    0    1.51e+00
2018 08 17  0825    58347   30300      0    2.15e+00    0    1.50e+00
2018 08 17  0830    58347   30600      0    2.19e+00    0    1.52e+00
2018 08 17  0835    58347   30900      0    2.20e+00    0    1.54e+00
2018 08 17  0840    58347   31200      0    2.13e+00    0    1.49e+00
2018 08 17  0845    58347   31500      0    2.23e+00    0    1.57e+00
2018 08 17  0850    58347   31800      0    2.18e+00    0    1.54e+00
2018 08 17  0855    58347   32100      0    2.18e+00    0    1.52e+00
2018 08 17  0900    58347   32400      0    2.16e+00    0    1.51e+00
2018 08 17  0905    58347   32700      0    2.19e+00    0    1.55e+00
2018 08 17  0910    58347   33000      0    2.21e+00    0    1.55e+00
2018 08 17  0915    58347   33300      0    2.24e+00    0    1.55e+00
2018 08 17  0920    58347   33600      0    2.20e+00    0    1.54e+00
2018 08 17  0925    58347   33900      0    2.19e+00    0    1.54e+00
2018 08 17  0930    58347   34200      0    2.15e+00    0    1.49e+00
2018 08 17  0935    58347   34500      0    2.18e+00    0    1.53e+00
2018 08 17  0940    58347   34800      0    2.24e+00    0    1.57e+00
2018 08 17  0945    58347   35100      0    2.18e+00    0    1.53e+00
2018 08 17  0950    58347   35400      0    2.18e+00    0    1.53e+00
2018 08 17  0955    58347   35700      0    2.20e+00    0    1.55e+00
2018 08 17  1000    58347   36000      0    2.24e+00    0    1.58e+00
2018 08 17  1005    58347   36300      9   -1.00e+05    9   -1.00e+05
2018 08 17  1010    58347   36600      0    2.03e+00    0    1.42e+00
2018 08 17  1015    58347   36900      0    2.25e+00    0    1.56e+00
2018 08 17  1020    58347   37200      0    2.16e+00    0    1.51e+00
2018 08 17  1025    58347   37500      9   -1.00e+05    9   -1.00e+05
2018 08 17  1030    58347   37800      9   -1.00e+05    9   -1.00e+05
2018 08 17  1035    58347   38100      9   -1.00e+05    9   -1.00e+05
2018 08 17  1040    58347   38400      0    2.17e+00    0    1.52e+00
2018 08 17  1045    58347   38700      0    2.22e+00    0    1.54e+00
2018 08 17  1050    58347   39000      9   -1.00e+05    9   -1.00e+05
2018 08 17  1055    58347   39300      0    2.10e+00    0    1.45e+00
2018 08 17  1100    58347   39600      0    2.12e+00    0    1.52e+00
2018 08 17  1105    58347   39900      0    2.17e+00    0    1.50e+00
2018 08 17  1110    58347   40200      9   -1.00e+05    9   -1.00e+05
2018 08 17  1115    58347   40500      0    2.17e+00    0    1.52e+00
2018 08 17  1120    58347   40800      0    2.17e+00    0    1.52e+00
2018 08 17  1125    58347   41100      0    2.22e+00    0    1.56e+00
2018 08 17  1130    58347   41400      9   -1.00e+05    9   -1.00e+05
2018 08 17  1135    58347   41700      0    2.38e+00    0    1.63e+00
2018 08 17  1140    58347   42000      0    2.15e+00    0    1.47e+00
2018 08 17  1145    58347   42300      0    2.13e+00    0    1.48e+00
2018 08 17  1150    58347   42600      0    2.06e+00    0    1.44e+00
2018 08 17  1155    58347   42900      0    2.14e+00    0    1.50e+00
2018 08 17  1200    58347   43200      0    2.24e+00    0    1.56e+00
2018 08 17  1205    58347   43500      0    2.13e+00    0    1.50e+00
2018 08 17  1210    58347   43800      0    2.26e+00    0    1.56e+00
2018 08 17  1215    58347   44100      0    2.23e+00    0    1.58e+00
2018 08 17  1220    58347   44400      0    2.16e+00    0    1.48e+00
2018 08 17  1225    58347   44700      9   -1.00e+05    9   -1.00e+05
2018 08 17  1230    58347   45000      0    2.21e+00    0    1.57e+00
2018 08 17  1235    58347   45300      0    2.23e+00    0    1.57e+00
2018 08 17  1240    58347   45600      0    2.22e+00    0    1.57e+00
2018 08 17  1245    58347   45900      0    2.23e+00    0    1.58e+00
2018 08 17  1250    58347   46200      0    2.05e+00    0    1.42e+00
2018 08 17  1255    58347   46500      0    2.21e+00    0    1.53e+00
2018 08 17  1300    58347   46800      0    2.10e+00    0    1.44e+00
2018 08 17  1305    58347   47100      0    2.17e+00    0    1.51e+00
2018 08 17  1310    58347   47400      0    2.21e+00    0    1.54e+00
2018 08 17  1315    58347   47700      0    2.19e+00    0    1.52e+00
