:Data_list: 20160203_ace_swepam_1m.txt
:Created: 2016 Feb 04 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   1-minute averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2016 02 03  0000   57421       0    0        0.6      352.6     6.68e+04
2016 02 03  0001   57421      60    0        0.7      349.6     5.41e+04
2016 02 03  0002   57421     120    0        0.5      353.2     7.40e+04
2016 02 03  0003   57421     180    0        0.5      355.0     7.83e+04
2016 02 03  0004   57421     240    0        0.5      355.2     9.00e+04
2016 02 03  0005   57421     300    1        0.7      353.6     7.31e+04
2016 02 03  0006   57421     360    1        0.6      356.8     5.58e+04
2016 02 03  0007   57421     420    0        0.6      360.4     6.67e+04
2016 02 03  0008   57421     480    0        0.7      357.5     3.60e+04
2016 02 03  0009   57421     540    0        0.6      352.6     4.38e+04
2016 02 03  0010   57421     600    0        0.6      353.4     7.18e+04
2016 02 03  0011   57421     660    0        0.6      351.8     7.31e+04
2016 02 03  0012   57421     720    0        0.5      353.1     5.42e+04
2016 02 03  0013   57421     780    0        0.5      348.9     4.78e+04
2016 02 03  0014   57421     840    0        0.9      346.7     4.64e+04
2016 02 03  0015   57421     900    0        1.0      353.5     6.32e+04
2016 02 03  0016   57421     960    1        0.9      359.9     9.15e+04
2016 02 03  0017   57421    1020    0        0.7      362.6     7.89e+04
2016 02 03  0018   57421    1080    0        0.6      364.4     5.86e+04
2016 02 03  0019   57421    1140    1        1.0      352.3     7.08e+04
2016 02 03  0020   57421    1200    0        1.0      352.5     4.37e+04
2016 02 03  0021   57421    1260    1        0.8      350.0     6.73e+04
2016 02 03  0022   57421    1320    0        0.7      354.9     6.18e+04
2016 02 03  0023   57421    1380    0        0.7      355.5     4.13e+04
2016 02 03  0024   57421    1440    0        0.8      355.2     6.90e+04
2016 02 03  0025   57421    1500    0        0.8      359.3     7.53e+04
2016 02 03  0026   57421    1560    0        0.9      358.5     7.01e+04
2016 02 03  0027   57421    1620    1        0.8      360.6     7.53e+04
2016 02 03  0028   57421    1680    1        0.8      361.8     7.87e+04
2016 02 03  0029   57421    1740    0        1.3      368.5     9.87e+04
2016 02 03  0030   57421    1800    0        1.3      364.9     7.42e+04
2016 02 03  0031   57421    1860    0        1.3      361.2     4.32e+04
2016 02 03  0032   57421    1920    0        1.2      363.1     5.86e+04
2016 02 03  0033   57421    1980    0        1.2      363.7     8.33e+04
2016 02 03  0034   57421    2040    0        1.5      355.8     4.61e+04
2016 02 03  0035   57421    2100    1        1.4      349.6     6.03e+04
2016 02 03  0036   57421    2160    0        1.0      348.8     3.41e+04
2016 02 03  0037   57421    2220    0        1.0      349.2     3.52e+04
2016 02 03  0038   57421    2280    0        1.8      375.0     1.02e+05
2016 02 03  0039   57421    2340    0        2.2      366.1     6.07e+04
2016 02 03  0040   57421    2400    1        1.8      373.4     5.87e+04
