:Data_list: 20091120_ace_mag_1m.txt
:Created: 2009 Nov 21 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Magnetometer values are in GSM coordinates.
# 
# Units: Bx, By, Bz, Bt in nT
# Units: Latitude  degrees +/-  90.0
# Units: Longitude degrees 0.0 - 360.0
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -999.9
# Source: ACE Satellite - Magnetometer
#
#              1-minute averaged Real-time Interplanetary Magnetic Field Values 
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the   ----------------  GSM Coordinates ---------------
# YR MO DA  HHMM    Day      Day    S     Bx      By      Bz      Bt     Lat.   Long.
#------------------------------------------------------------------------------------
2009 11 20  0000   55155       0    0     1.6    -5.0     3.7     6.4    34.8   287.4
2009 11 20  0001   55155      60    0     2.2    -5.2     2.9     6.3    27.1   293.5
2009 11 20  0002   55155     120    0     3.4    -4.7     1.3     5.9    13.0   305.7
2009 11 20  0003   55155     180    0     4.7    -3.6    -0.9     5.9    -8.9   322.6
2009 11 20  0004   55155     240    0     4.9    -3.3    -1.1     6.1   -10.0   325.8
2009 11 20  0005   55155     300    0     4.8    -3.5    -0.7     6.0    -6.7   324.0
2009 11 20  0006   55155     360    0     5.0    -3.6    -0.2     6.1    -1.7   324.0
2009 11 20  0007   55155     420    0     4.9    -3.7    -0.5     6.2    -4.4   323.4
2009 11 20  0008   55155     480    0     5.0    -3.6    -0.9     6.2    -8.0   324.3
2009 11 20  0009   55155     540    0     5.1    -3.0    -1.5     6.2   -13.9   329.4
2009 11 20  0010   55155     600    0     5.2    -3.0    -1.7     6.2   -15.7   330.4
2009 11 20  0011   55155     660    0     5.0    -3.7    -1.1     6.3    -9.7   323.6
2009 11 20  0012   55155     720    0     4.7    -4.3    -0.1     6.4    -1.2   317.6
2009 11 20  0013   55155     780    0     4.3    -4.7     0.9     6.4     7.8   312.1
2009 11 20  0014   55155     840    0     4.2    -4.9     0.9     6.5     8.3   310.4
2009 11 20  0015   55155     900    0     4.1    -4.9     0.6     6.5     5.6   310.0
2009 11 20  0016   55155     960    0     4.1    -4.9     0.7     6.4     6.5   310.2
2009 11 20  0017   55155    1020    0     4.2    -4.8     0.8     6.4     7.4   311.2
2009 11 20  0018   55155    1080    0     3.6    -5.0     1.5     6.4    13.5   305.9
2009 11 20  0019   55155    1140    0     3.7    -5.0     1.7     6.4    14.9   306.3
2009 11 20  0020   55155    1200    0     3.2    -5.2     1.9     6.4    17.6   301.6
2009 11 20  0021   55155    1260    0     3.1    -5.3     2.2     6.5    19.6   300.6
2009 11 20  0022   55155    1320    0     3.5    -4.1     0.9     5.5     9.0   310.4
2009 11 20  0023   55155    1380    0     4.3    -2.6    -0.8     5.1    -9.2   329.2
2009 11 20  0024   55155    1440    0     4.9    -2.2    -0.6     5.4    -6.3   335.3
2009 11 20  0025   55155    1500    0     4.5    -3.5     0.0     5.7     0.3   321.7
2009 11 20  0026   55155    1560    0     4.5    -3.7     0.5     5.8     5.0   320.6
2009 11 20  0027   55155    1620    0     4.3    -3.8     0.7     5.8     7.3   318.8
2009 11 20  0028   55155    1680    0     5.0    -2.5     0.4     5.6     4.6   333.4
2009 11 20  0029   55155    1740    0     5.0    -2.5     0.7     5.6     7.1   333.8
2009 11 20  0030   55155    1800    0     5.0    -2.5     0.7     5.6     7.5   333.0
2009 11 20  0031   55155    1860    0     4.9    -2.5     0.9     5.6     9.4   333.0
2009 11 20  0032   55155    1920    0     4.8    -2.6     1.1     5.6    11.0   331.8
2009 11 20  0033   55155    1980    0     4.6    -3.0     1.1     5.6    11.8   327.4
2009 11 20  0034   55155    2040    0     4.2    -3.7     1.0     5.7    10.4   318.8
