:Data_list: 20141130_ace_mag_1m.txt
:Created: 2014 Dec 01 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Magnetometer values are in GSM coordinates.
# 
# Units: Bx, By, Bz, Bt in nT
# Units: Latitude  degrees +/-  90.0
# Units: Longitude degrees 0.0 - 360.0
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -999.9
# Source: ACE Satellite - Magnetometer
#
#              1-minute averaged Real-time Interplanetary Magnetic Field Values 
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the   ----------------  GSM Coordinates ---------------
# YR MO DA  HHMM    Day      Day    S     Bx      By      Bz      Bt     Lat.   Long.
#------------------------------------------------------------------------------------
2014 11 30  0000   56991       0    0     2.8    -4.8     9.9    11.4    60.8   299.8
2014 11 30  0001   56991      60    0     2.5    -5.1     9.7    11.3    59.6   296.2
2014 11 30  0002   56991     120    0     2.3    -6.0     9.0    11.1    54.8   290.9
2014 11 30  0003   56991     180    0     2.3    -7.3     8.3    11.3    47.5   287.5
2014 11 30  0004   56991     240    0     1.4    -7.7     8.1    11.3    45.8   280.0
2014 11 30  0005   56991     300    0    -0.2    -8.6     7.5    11.4    40.9   268.8
2014 11 30  0006   56991     360    0    -0.9    -8.3     7.7    11.4    42.8   263.5
2014 11 30  0007   56991     420    0    -1.2    -9.1     6.7    11.4    36.4   262.7
2014 11 30  0008   56991     480    0    -0.9   -10.9     3.8    11.6    19.0   265.1
2014 11 30  0009   56991     540    0    -0.4   -11.5     0.8    11.5     3.9   268.2
2014 11 30  0010   56991     600    0     0.1   -11.1     0.6    11.1     3.1   270.4
2014 11 30  0011   56991     660    0     5.4    -1.9     9.0    10.7    57.8   340.7
2014 11 30  0012   56991     720    0     5.4    -1.2     9.6    11.1    60.2   347.3
2014 11 30  0013   56991     780    0     5.4    -1.2     9.7    11.2    60.2   347.7
2014 11 30  0014   56991     840    0     5.0    -2.6     9.8    11.3    59.9   332.7
2014 11 30  0015   56991     900    0     5.1    -2.7     9.7    11.3    59.2   332.2
2014 11 30  0016   56991     960    0     5.4    -5.0     8.2    11.0    48.1   317.5
