:Data_list: 20210224_ace_swepam_1m.txt
:Created: 2021 Feb 25 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   1-minute averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2021 02 24  0000   59269       0    9    -9999.9    -9999.9    -1.00e+05
2021 02 24  0001   59269      60    9    -9999.9    -9999.9    -1.00e+05
2021 02 24  0002   59269     120    9    -9999.9    -9999.9    -1.00e+05
2021 02 24  0003   59269     180    9    -9999.9    -9999.9    -1.00e+05
2021 02 24  0004   59269     240    9    -9999.9    -9999.9    -1.00e+05
2021 02 24  0005   59269     300    9    -9999.9    -9999.9    -1.00e+05
2021 02 24  0006   59269     360    9    -9999.9    -9999.9    -1.00e+05
2021 02 24  0007   59269     420    9    -9999.9    -9999.9    -1.00e+05
2021 02 24  0008   59269     480    9    -9999.9    -9999.9    -1.00e+05
2021 02 24  0009   59269     540    9    -9999.9    -9999.9    -1.00e+05
2021 02 24  0010   59269     600    9    -9999.9    -9999.9    -1.00e+05
2021 02 24  0011   59269     660    9    -9999.9    -9999.9    -1.00e+05
2021 02 24  0012   59269     720    9    -9999.9    -9999.9    -1.00e+05
2021 02 24  0013   59269     780    9    -9999.9    -9999.9    -1.00e+05
2021 02 24  0014   59269     840    9    -9999.9    -9999.9    -1.00e+05
2021 02 24  0015   59269     900    9    -9999.9    -9999.9    -1.00e+05
2021 02 24  0016   59269     960    9    -9999.9    -9999.9    -1.00e+05
2021 02 24  0017   59269    1020    9    -9999.9    -9999.9    -1.00e+05
2021 02 24  0018   59269    1080    9    -9999.9    -9999.9    -1.00e+05
2021 02 24  0019   59269    1140    9    -9999.9    -9999.9    -1.00e+05
2021 02 24  0020   59269    1200    9    -9999.9    -9999.9    -1.00e+05
2021 02 24  0021   59269    1260    9    -9999.9    -9999.9    -1.00e+05
2021 02 24  0022   59269    1320    9    -9999.9    -9999.9    -1.00e+05
2021 02 24  0023   59269    1380    9    -9999.9    -9999.9    -1.00e+05
2021 02 24  0024   59269    1440    9    -9999.9    -9999.9    -1.00e+05
2021 02 24  0025   59269    1500    9    -9999.9    -9999.9    -1.00e+05
2021 02 24  0026   59269    1560    9    -9999.9    -9999.9    -1.00e+05
2021 02 24  0027   59269    1620    9    -9999.9    -9999.9    -1.00e+05
2021 02 24  0028   59269    1680    9    -9999.9    -9999.9    -1.00e+05
2021 02 24  0029   59269    1740    9    -9999.9    -9999.9    -1.00e+05
2021 02 24  0030   59269    1800    9    -9999.9    -9999.9    -1.00e+05
2021 02 24  0031   59269    1860    9    -9999.9    -9999.9    -1.00e+05
2021 02 24  0032   59269    1920    9    -9999.9    -9999.9    -1.00e+05
2021 02 24  0033   59269    1980    9    -9999.9    -9999.9    -1.00e+05
2021 02 24  0034   59269    2040    9    -9999.9    -9999.9    -1.00e+05
2021 02 24  0035   59269    2100    9    -9999.9    -9999.9    -1.00e+05
2021 02 24  0036   59269    2160    9    -9999.9    -9999.9    -1.00e+05
2021 02 24  0037   59269    2220    9    -9999.9    -9999.9    -1.00e+05
