:Data_list: 20111222_ace_sis_5m.txt
:Created: 2011 Dec 23 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: proton flux p/cs2-sec-ster
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -1.00e+05
# Source: ACE Satellite - Solar Isotope Spectrometer
#
# 5-minute averaged Real-time Integral Flux of High-energy Solar Protons
# 
#                 Modified Seconds
# UT Date   Time   Julian  of the      ---- Integral Proton Flux ----
# YR MO DA  HHMM     Day     Day       S    > 10 MeV    S    > 30 MeV
#--------------------------------------------------------------------
2011 12 22  0000    55917       0      0    1.55e+00    0    1.08e+00
2011 12 22  0005    55917     300      0    1.55e+00    0    1.10e+00
2011 12 22  0010    55917     600      0    1.57e+00    0    1.10e+00
2011 12 22  0015    55917     900      0    1.55e+00    0    1.09e+00
2011 12 22  0020    55917    1200      0    1.52e+00    0    1.07e+00
2011 12 22  0025    55917    1500      0    1.55e+00    0    1.09e+00
2011 12 22  0030    55917    1800      0    1.52e+00    0    1.06e+00
2011 12 22  0035    55917    2100      0    1.53e+00    0    1.06e+00
2011 12 22  0040    55917    2400      0    1.54e+00    0    1.07e+00
2011 12 22  0045    55917    2700      0    1.54e+00    0    1.07e+00
2011 12 22  0050    55917    3000      0    1.52e+00    0    1.07e+00
2011 12 22  0055    55917    3300      0    1.51e+00    0    1.06e+00
2011 12 22  0100    55917    3600      0    1.51e+00    0    1.06e+00
2011 12 22  0105    55917    3900      0    1.53e+00    0    1.08e+00
2011 12 22  0110    55917    4200      0    1.55e+00    0    1.09e+00
2011 12 22  0115    55917    4500      0    1.54e+00    0    1.08e+00
2011 12 22  0120    55917    4800      0    1.51e+00    0    1.07e+00
2011 12 22  0125    55917    5100      0    1.54e+00    0    1.09e+00
2011 12 22  0130    55917    5400      0    1.53e+00    0    1.07e+00
2011 12 22  0135    55917    5700      0    1.54e+00    0    1.08e+00
2011 12 22  0140    55917    6000      0    1.50e+00    0    1.05e+00
2011 12 22  0145    55917    6300      0    1.55e+00    0    1.08e+00
2011 12 22  0150    55917    6600      0    1.57e+00    0    1.10e+00
2011 12 22  0155    55917    6900      0    1.59e+00    0    1.12e+00
2011 12 22  0200    55917    7200      0    1.59e+00    0    1.11e+00
2011 12 22  0205    55917    7500      0    1.53e+00    0    1.07e+00
2011 12 22  0210    55917    7800      0    1.55e+00    0    1.09e+00
2011 12 22  0215    55917    8100      0    1.53e+00    0    1.07e+00
2011 12 22  0220    55917    8400      0    1.53e+00    0    1.07e+00
2011 12 22  0225    55917    8700      0    1.57e+00    0    1.10e+00
2011 12 22  0230    55917    9000      0    1.53e+00    0    1.08e+00
2011 12 22  0235    55917    9300      0    1.52e+00    0    1.06e+00
2011 12 22  0240    55917    9600      0    1.54e+00    0    1.08e+00
2011 12 22  0245    55917    9900      0    1.54e+00    0    1.07e+00
2011 12 22  0250    55917   10200      0    1.55e+00    0    1.08e+00
2011 12 22  0255    55917   10500      0    1.55e+00    0    1.09e+00
2011 12 22  0300    55917   10800      0    1.58e+00    0    1.11e+00
2011 12 22  0305    55917   11100      0    1.56e+00    0    1.10e+00
2011 12 22  0310    55917   11400      0    1.55e+00    0    1.08e+00
2011 12 22  0315    55917   11700      0    1.51e+00    0    1.07e+00
2011 12 22  0320    55917   12000      0    1.55e+00    0    1.08e+00
2011 12 22  0325    55917   12300      0    1.54e+00    0    1.09e+00
2011 12 22  0330    55917   12600      0    1.56e+00    0    1.10e+00
2011 12 22  0335    55917   12900      0    1.56e+00    0    1.10e+00
2011 12 22  0340    55917   13200      0    1.53e+00    0    1.07e+00
2011 12 22  0345    55917   13500      0    1.55e+00    0    1.09e+00
2011 12 22  0350    55917   13800      0    1.55e+00    0    1.09e+00
2011 12 22  0355    55917   14100      0    1.53e+00    0    1.07e+00
2011 12 22  0400    55917   14400      0    1.53e+00    0    1.07e+00
2011 12 22  0405    55917   14700      0    1.56e+00    0    1.09e+00
2011 12 22  0410    55917   15000      0    1.58e+00    0    1.11e+00
2011 12 22  0415    55917   15300      0    1.50e+00    0    1.06e+00
2011 12 22  0420    55917   15600      0    1.52e+00    0    1.07e+00
2011 12 22  0425    55917   15900      0    1.52e+00    0    1.06e+00
2011 12 22  0430    55917   16200      0    1.51e+00    0    1.06e+00
2011 12 22  0435    55917   16500      0    1.58e+00    0    1.11e+00
2011 12 22  0440    55917   16800      0    1.56e+00    0    1.10e+00
2011 12 22  0445    55917   17100      0    1.58e+00    0    1.11e+00
2011 12 22  0450    55917   17400      0    1.55e+00    0    1.09e+00
2011 12 22  0455    55917   17700      0    1.55e+00    0    1.09e+00
2011 12 22  0500    55917   18000      0    1.54e+00    0    1.08e+00
2011 12 22  0505    55917   18300      0    1.54e+00    0    1.08e+00
2011 12 22  0510    55917   18600      0    1.56e+00    0    1.08e+00
2011 12 22  0515    55917   18900      0    1.55e+00    0    1.10e+00
2011 12 22  0520    55917   19200      0    1.52e+00    0    1.07e+00
2011 12 22  0525    55917   19500      0    1.54e+00    0    1.07e+00
2011 12 22  0530    55917   19800      0    1.60e+00    0    1.13e+00
2011 12 22  0535    55917   20100      0    1.58e+00    0    1.11e+00
2011 12 22  0540    55917   20400      0    1.55e+00    0    1.09e+00
2011 12 22  0545    55917   20700      0    1.54e+00    0    1.07e+00
2011 12 22  0550    55917   21000      0    1.54e+00    0    1.08e+00
2011 12 22  0555    55917   21300      0    1.51e+00    0    1.06e+00
2011 12 22  0600    55917   21600      0    1.58e+00    0    1.11e+00
2011 12 22  0605    55917   21900      0    1.53e+00    0    1.09e+00
2011 12 22  0610    55917   22200      0    1.56e+00    0    1.09e+00
2011 12 22  0615    55917   22500      0    1.58e+00    0    1.10e+00
2011 12 22  0620    55917   22800      0    1.58e+00    0    1.09e+00
2011 12 22  0625    55917   23100      0    1.56e+00    0    1.10e+00
2011 12 22  0630    55917   23400      0    1.54e+00    0    1.07e+00
2011 12 22  0635    55917   23700      0    1.53e+00    0    1.08e+00
2011 12 22  0640    55917   24000      0    1.54e+00    0    1.08e+00
2011 12 22  0645    55917   24300      0    1.51e+00    0    1.06e+00
2011 12 22  0650    55917   24600      0    1.50e+00    0    1.06e+00
2011 12 22  0655    55917   24900      0    1.52e+00    0    1.06e+00
2011 12 22  0700    55917   25200      0    1.53e+00    0    1.08e+00
2011 12 22  0705    55917   25500      0    1.52e+00    0    1.07e+00
