:Data_list: 20140122_ace_mag_1m.txt
:Created: 2014 Jan 23 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Magnetometer values are in GSM coordinates.
# 
# Units: Bx, By, Bz, Bt in nT
# Units: Latitude  degrees +/-  90.0
# Units: Longitude degrees 0.0 - 360.0
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -999.9
# Source: ACE Satellite - Magnetometer
#
#              1-minute averaged Real-time Interplanetary Magnetic Field Values 
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the   ----------------  GSM Coordinates ---------------
# YR MO DA  HHMM    Day      Day    S     Bx      By      Bz      Bt     Lat.   Long.
#------------------------------------------------------------------------------------
2014 01 22  0000   56679       0    0    -7.8     4.9     3.4     9.8    20.5   148.0
2014 01 22  0001   56679      60    0    -8.2     4.4     3.4     9.9    20.4   151.8
2014 01 22  0002   56679     120    0    -8.3     4.3     3.2     9.9    19.0   152.6
2014 01 22  0003   56679     180    0    -8.0     4.4     3.7     9.9    22.2   151.4
2014 01 22  0004   56679     240    0    -8.2     4.1     3.7     9.8    22.0   153.3
2014 01 22  0005   56679     300    0    -8.1     4.4     3.6     9.9    21.3   151.4
2014 01 22  0006   56679     360    0    -7.8     4.9     3.8    10.0    22.4   147.9
2014 01 22  0007   56679     420    0    -8.0     4.6     3.8    10.0    22.4   149.9
2014 01 22  0008   56679     480    0    -7.3     4.9     5.0    10.1    29.7   146.5
2014 01 22  0009   56679     540    0    -7.2     4.8     4.5     9.7    27.5   146.3
2014 01 22  0010   56679     600    0    -7.0     6.2     2.8     9.8    16.7   138.8
2014 01 22  0011   56679     660    0    -7.2     6.2     2.8     9.9    16.6   139.3
2014 01 22  0012   56679     720    0    -6.9     6.0     3.6     9.8    21.1   138.9
2014 01 22  0013   56679     780    0    -7.8     5.1     3.8    10.1    21.9   146.9
2014 01 22  0014   56679     840    0    -7.6     5.6     3.6    10.1    20.6   143.3
2014 01 22  0015   56679     900    0    -7.3     6.0     3.3    10.0    19.1   140.5
2014 01 22  0016   56679     960    0    -7.0     6.3     3.4    10.0    20.0   137.7
2014 01 22  0017   56679    1020    0    -6.9     5.7     3.6     9.6    22.0   140.2
2014 01 22  0018   56679    1080    0    -6.5     4.1     6.0     9.7    37.7   148.1
2014 01 22  0019   56679    1140    0    -7.2     5.4     3.1     9.5    19.2   142.8
2014 01 22  0020   56679    1200    0    -7.0     6.9     1.0     9.9     5.9   135.7
