:Data_list: 20090501_ace_swepam_1m.txt
:Created: 2009 May 02 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   1-minute averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2009 05 01  0000   54952       0    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0001   54952      60    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0002   54952     120    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0003   54952     180    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0004   54952     240    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0005   54952     300    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0006   54952     360    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0007   54952     420    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0008   54952     480    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0009   54952     540    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0010   54952     600    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0011   54952     660    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0012   54952     720    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0013   54952     780    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0014   54952     840    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0015   54952     900    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0016   54952     960    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0017   54952    1020    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0018   54952    1080    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0019   54952    1140    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0020   54952    1200    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0021   54952    1260    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0022   54952    1320    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0023   54952    1380    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0024   54952    1440    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0025   54952    1500    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0026   54952    1560    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0027   54952    1620    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0028   54952    1680    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0029   54952    1740    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0030   54952    1800    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0031   54952    1860    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0032   54952    1920    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0033   54952    1980    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0034   54952    2040    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0035   54952    2100    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0036   54952    2160    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0037   54952    2220    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0038   54952    2280    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0039   54952    2340    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0040   54952    2400    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0041   54952    2460    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0042   54952    2520    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0043   54952    2580    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0044   54952    2640    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0045   54952    2700    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0046   54952    2760    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0047   54952    2820    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0048   54952    2880    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0049   54952    2940    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0050   54952    3000    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0051   54952    3060    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0052   54952    3120    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0053   54952    3180    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0054   54952    3240    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0055   54952    3300    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0056   54952    3360    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0057   54952    3420    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0058   54952    3480    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0059   54952    3540    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0100   54952    3600    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0101   54952    3660    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0102   54952    3720    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0103   54952    3780    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0104   54952    3840    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0105   54952    3900    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0106   54952    3960    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0107   54952    4020    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0108   54952    4080    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0109   54952    4140    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0110   54952    4200    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0111   54952    4260    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0112   54952    4320    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0113   54952    4380    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0114   54952    4440    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0115   54952    4500    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0116   54952    4560    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0117   54952    4620    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0118   54952    4680    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0119   54952    4740    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0120   54952    4800    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0121   54952    4860    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0122   54952    4920    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0123   54952    4980    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0124   54952    5040    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0125   54952    5100    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0126   54952    5160    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0127   54952    5220    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0128   54952    5280    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0129   54952    5340    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0130   54952    5400    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0131   54952    5460    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0132   54952    5520    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0133   54952    5580    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0134   54952    5640    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0135   54952    5700    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0136   54952    5760    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0137   54952    5820    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0138   54952    5880    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0139   54952    5940    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0140   54952    6000    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0141   54952    6060    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0142   54952    6120    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0143   54952    6180    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0144   54952    6240    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0145   54952    6300    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0146   54952    6360    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0147   54952    6420    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0148   54952    6480    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0149   54952    6540    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0150   54952    6600    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0151   54952    6660    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0152   54952    6720    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0153   54952    6780    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0154   54952    6840    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0155   54952    6900    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0156   54952    6960    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0157   54952    7020    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0158   54952    7080    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0159   54952    7140    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0200   54952    7200    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0201   54952    7260    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0202   54952    7320    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0203   54952    7380    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0204   54952    7440    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0205   54952    7500    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0206   54952    7560    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0207   54952    7620    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0208   54952    7680    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0209   54952    7740    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0210   54952    7800    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0211   54952    7860    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0212   54952    7920    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0213   54952    7980    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0214   54952    8040    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0215   54952    8100    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0216   54952    8160    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0217   54952    8220    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0218   54952    8280    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0219   54952    8340    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0220   54952    8400    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0221   54952    8460    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0222   54952    8520    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0223   54952    8580    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0224   54952    8640    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0225   54952    8700    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0226   54952    8760    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0227   54952    8820    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0228   54952    8880    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0229   54952    8940    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0230   54952    9000    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0231   54952    9060    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0232   54952    9120    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0233   54952    9180    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0234   54952    9240    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0235   54952    9300    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0236   54952    9360    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0237   54952    9420    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0238   54952    9480    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0239   54952    9540    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0240   54952    9600    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0241   54952    9660    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0242   54952    9720    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0243   54952    9780    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0244   54952    9840    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0245   54952    9900    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0246   54952    9960    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0247   54952   10020    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0248   54952   10080    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0249   54952   10140    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0250   54952   10200    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0251   54952   10260    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0252   54952   10320    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0253   54952   10380    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0254   54952   10440    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0255   54952   10500    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0256   54952   10560    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0257   54952   10620    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0258   54952   10680    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0259   54952   10740    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0300   54952   10800    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0301   54952   10860    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0302   54952   10920    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0303   54952   10980    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0304   54952   11040    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0305   54952   11100    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0306   54952   11160    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0307   54952   11220    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0308   54952   11280    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0309   54952   11340    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0310   54952   11400    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0311   54952   11460    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0312   54952   11520    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0313   54952   11580    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0314   54952   11640    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0315   54952   11700    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0316   54952   11760    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0317   54952   11820    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0318   54952   11880    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0319   54952   11940    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0320   54952   12000    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0321   54952   12060    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0322   54952   12120    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0323   54952   12180    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0324   54952   12240    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0325   54952   12300    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0326   54952   12360    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0327   54952   12420    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0328   54952   12480    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0329   54952   12540    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0330   54952   12600    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0331   54952   12660    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0332   54952   12720    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0333   54952   12780    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0334   54952   12840    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0335   54952   12900    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0336   54952   12960    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0337   54952   13020    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0338   54952   13080    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0339   54952   13140    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0340   54952   13200    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0341   54952   13260    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0342   54952   13320    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0343   54952   13380    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0344   54952   13440    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0345   54952   13500    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0346   54952   13560    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0347   54952   13620    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0348   54952   13680    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0349   54952   13740    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0350   54952   13800    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0351   54952   13860    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0352   54952   13920    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0353   54952   13980    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0354   54952   14040    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0355   54952   14100    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0356   54952   14160    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0357   54952   14220    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0358   54952   14280    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0359   54952   14340    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0400   54952   14400    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0401   54952   14460    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0402   54952   14520    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0403   54952   14580    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0404   54952   14640    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0405   54952   14700    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0406   54952   14760    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0407   54952   14820    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0408   54952   14880    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0409   54952   14940    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0410   54952   15000    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0411   54952   15060    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0412   54952   15120    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0413   54952   15180    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0414   54952   15240    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0415   54952   15300    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0416   54952   15360    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0417   54952   15420    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0418   54952   15480    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0419   54952   15540    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0420   54952   15600    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0421   54952   15660    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0422   54952   15720    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0423   54952   15780    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0424   54952   15840    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0425   54952   15900    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0426   54952   15960    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0427   54952   16020    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0428   54952   16080    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0429   54952   16140    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0430   54952   16200    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0431   54952   16260    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0432   54952   16320    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0433   54952   16380    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0434   54952   16440    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0435   54952   16500    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0436   54952   16560    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0437   54952   16620    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0438   54952   16680    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0439   54952   16740    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0440   54952   16800    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0441   54952   16860    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0442   54952   16920    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0443   54952   16980    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0444   54952   17040    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0445   54952   17100    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0446   54952   17160    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0447   54952   17220    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0448   54952   17280    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0449   54952   17340    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0450   54952   17400    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0451   54952   17460    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0452   54952   17520    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0453   54952   17580    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0454   54952   17640    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0455   54952   17700    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0456   54952   17760    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0457   54952   17820    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0458   54952   17880    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0459   54952   17940    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0500   54952   18000    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0501   54952   18060    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0502   54952   18120    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0503   54952   18180    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0504   54952   18240    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0505   54952   18300    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0506   54952   18360    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0507   54952   18420    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0508   54952   18480    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0509   54952   18540    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0510   54952   18600    9    -9999.9    -9999.9    -1.00e+05
2009 05 01  0511   54952   18660    9    -9999.9    -9999.9    -1.00e+05
