:Data_list: 20090130_ace_swepam_1m.txt
:Created: 2009 Jan 31 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   1-minute averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2009 01 30  0000   54861       0    0        2.9      396.2     5.01e+04
2009 01 30  0001   54861      60    0        3.1      396.6     4.89e+04
2009 01 30  0002   54861     120    0        2.9      395.8     5.05e+04
2009 01 30  0003   54861     180    0        3.2      394.9     5.44e+04
2009 01 30  0004   54861     240    0        3.1      393.4     5.92e+04
2009 01 30  0005   54861     300    0        3.1      396.0     4.64e+04
2009 01 30  0006   54861     360    0        2.9      396.6     4.90e+04
2009 01 30  0007   54861     420    0        3.1      396.8     4.61e+04
2009 01 30  0008   54861     480    0        2.8      396.1     5.09e+04
2009 01 30  0009   54861     540    0        2.8      396.1     5.09e+04
2009 01 30  0010   54861     600    0        3.1      396.2     4.73e+04
2009 01 30  0011   54861     660    0        3.0      396.3     5.04e+04
2009 01 30  0012   54861     720    0        3.0      396.9     4.79e+04
2009 01 30  0013   54861     780    0        2.9      395.6     5.04e+04
2009 01 30  0014   54861     840    0        3.1      397.1     5.06e+04
2009 01 30  0015   54861     900    0        2.9      394.8     5.28e+04
2009 01 30  0016   54861     960    0        3.1      394.5     4.95e+04
2009 01 30  0017   54861    1020    0        2.7      393.2     5.06e+04
2009 01 30  0018   54861    1080    0        2.9      397.0     4.66e+04
2009 01 30  0019   54861    1140    3    -9999.9    -9999.9    -1.00e+05
2009 01 30  0020   54861    1200    3    -9999.9    -9999.9    -1.00e+05
2009 01 30  0021   54861    1260    0        3.1      396.2     4.93e+04
2009 01 30  0022   54861    1320    0        2.8      394.6     4.86e+04
2009 01 30  0023   54861    1380    0        2.9      394.9     4.63e+04
2009 01 30  0024   54861    1440    0        2.7      393.8     4.29e+04
2009 01 30  0025   54861    1500    0        2.7      393.8     4.29e+04
2009 01 30  0026   54861    1560    0        2.8      393.2     4.02e+04
2009 01 30  0027   54861    1620    0        2.8      393.3     4.35e+04
2009 01 30  0028   54861    1680    0        2.9      393.0     4.25e+04
2009 01 30  0029   54861    1740    0        2.8      394.1     4.68e+04
2009 01 30  0030   54861    1800    0        3.0      393.2     5.14e+04
2009 01 30  0031   54861    1860    0        2.8      394.1     5.13e+04
2009 01 30  0032   54861    1920    0        2.9      392.9     4.84e+04
2009 01 30  0033   54861    1980    0        2.8      392.2     4.80e+04
2009 01 30  0034   54861    2040    0        3.0      394.4     5.04e+04
2009 01 30  0035   54861    2100    0        2.8      393.3     4.76e+04
2009 01 30  0036   54861    2160    0        3.0      393.9     4.50e+04
2009 01 30  0037   54861    2220    0        2.8      393.3     4.58e+04
2009 01 30  0038   54861    2280    0        2.9      394.0     4.37e+04
2009 01 30  0039   54861    2340    0        2.7      393.5     4.36e+04
2009 01 30  0040   54861    2400    0        2.9      394.0     4.47e+04
2009 01 30  0041   54861    2460    0        2.9      394.0     4.47e+04
2009 01 30  0042   54861    2520    0        2.7      394.7     4.73e+04
2009 01 30  0043   54861    2580    0        2.8      395.6     4.31e+04
2009 01 30  0044   54861    2640    0        2.5      395.4     4.22e+04
2009 01 30  0045   54861    2700    0        2.7      394.9     4.31e+04
2009 01 30  0046   54861    2760    0        2.6      394.3     4.44e+04
2009 01 30  0047   54861    2820    0        2.7      395.9     4.25e+04
2009 01 30  0048   54861    2880    0        2.7      393.9     4.29e+04
2009 01 30  0049   54861    2940    0        2.9      394.7     4.33e+04
2009 01 30  0050   54861    3000    0        2.9      395.7     4.64e+04
2009 01 30  0051   54861    3060    0        2.6      391.9     4.73e+04
2009 01 30  0052   54861    3120    3    -9999.9    -9999.9    -1.00e+05
2009 01 30  0053   54861    3180    3    -9999.9    -9999.9    -1.00e+05
2009 01 30  0054   54861    3240    0        3.0      393.5     4.46e+04
2009 01 30  0055   54861    3300    0        2.7      394.0     4.58e+04
2009 01 30  0056   54861    3360    0        2.8      392.9     4.27e+04
2009 01 30  0057   54861    3420    0        2.8      392.9     4.27e+04
2009 01 30  0058   54861    3480    0        2.6      392.2     4.58e+04
2009 01 30  0059   54861    3540    0        2.5      391.8     4.24e+04
2009 01 30  0100   54861    3600    0        2.2      393.0     3.93e+04
2009 01 30  0101   54861    3660    0        2.4      392.6     4.09e+04
2009 01 30  0102   54861    3720    0        2.4      393.3     4.19e+04
2009 01 30  0103   54861    3780    0        2.7      393.2     4.07e+04
2009 01 30  0104   54861    3840    0        2.3      393.0     3.96e+04
2009 01 30  0105   54861    3900    0        2.7      394.9     3.94e+04
2009 01 30  0106   54861    3960    0        2.6      394.0     3.83e+04
2009 01 30  0107   54861    4020    0        2.5      393.9     4.07e+04
2009 01 30  0108   54861    4080    0        2.5      396.0     4.16e+04
2009 01 30  0109   54861    4140    0        2.6      397.0     3.85e+04
2009 01 30  0110   54861    4200    0        2.6      395.4     4.38e+04
2009 01 30  0111   54861    4260    0        2.8      393.9     4.12e+04
2009 01 30  0112   54861    4320    0        2.7      393.4     4.27e+04
2009 01 30  0113   54861    4380    0        2.7      393.4     4.27e+04
2009 01 30  0114   54861    4440    0        2.1      393.4     4.11e+04
2009 01 30  0115   54861    4500    0        2.5      386.3     4.54e+04
2009 01 30  0116   54861    4560    0        2.9      396.0     5.05e+04
2009 01 30  0117   54861    4620    0        2.7      397.3     4.64e+04
2009 01 30  0118   54861    4680    0        2.9      395.8     4.75e+04
2009 01 30  0119   54861    4740    0        2.7      395.5     4.62e+04
2009 01 30  0120   54861    4800    0        3.0      394.3     4.52e+04
2009 01 30  0121   54861    4860    0        2.7      393.3     4.76e+04
2009 01 30  0122   54861    4920    0        3.0      392.3     4.19e+04
2009 01 30  0123   54861    4980    0        2.7      391.3     4.31e+04
2009 01 30  0124   54861    5040    0        3.1      392.6     3.90e+04
2009 01 30  0125   54861    5100    3    -9999.9    -9999.9    -1.00e+05
2009 01 30  0126   54861    5160    3    -9999.9    -9999.9    -1.00e+05
2009 01 30  0127   54861    5220    0        3.2      391.1     4.17e+04
2009 01 30  0128   54861    5280    0        2.7      389.8     3.89e+04
