:Data_list: 20150115_ace_mag_1m.txt
:Created: 2015 Jan 16 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Magnetometer values are in GSM coordinates.
# 
# Units: Bx, By, Bz, Bt in nT
# Units: Latitude  degrees +/-  90.0
# Units: Longitude degrees 0.0 - 360.0
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -999.9
# Source: ACE Satellite - Magnetometer
#
#              1-minute averaged Real-time Interplanetary Magnetic Field Values 
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the   ----------------  GSM Coordinates ---------------
# YR MO DA  HHMM    Day      Day    S     Bx      By      Bz      Bt     Lat.   Long.
#------------------------------------------------------------------------------------
2015 01 15  0000   57037       0    0    -3.1     2.6     5.5     6.8    53.7   139.6
2015 01 15  0001   57037      60    0    -3.1     1.9     5.8     6.8    57.4   148.4
2015 01 15  0002   57037     120    0    -2.7     4.8     4.3     7.0    37.9   119.8
2015 01 15  0003   57037     180    0    -2.0     4.9     4.2     6.8    38.4   112.2
2015 01 15  0004   57037     240    0    -1.6     0.4     6.6     6.8    76.2   165.7
2015 01 15  0005   57037     300    0    -1.4     0.7     6.7     6.8    76.8   153.4
2015 01 15  0006   57037     360    0    -1.9    -0.1     6.7     7.0    73.9   181.7
2015 01 15  0007   57037     420    0    -1.2     0.9     6.8     6.9    77.3   144.3
2015 01 15  0008   57037     480    0    -1.1     1.6     6.7     6.9    74.1   123.9
2015 01 15  0009   57037     540    0    -2.3     2.5     5.7     6.6    59.2   132.5
2015 01 15  0010   57037     600    0    -3.5     2.6     5.3     6.9    50.6   143.9
2015 01 15  0011   57037     660    0    -1.2     1.3     6.6     6.8    74.8   133.2
2015 01 15  0012   57037     720    0    -1.0     0.9     6.8     6.9    78.7   136.1
2015 01 15  0013   57037     780    0    -1.3    -0.5     6.8     7.0    78.5   200.6
2015 01 15  0014   57037     840    0    -0.0    -0.1     6.9     6.9    89.1   266.0
2015 01 15  0015   57037     900    0    -0.3    -0.2     6.9     6.9    87.2   213.3
2015 01 15  0016   57037     960    0    -1.7     1.9     6.5     7.0    68.5   130.7
2015 01 15  0017   57037    1020    0    -2.4     1.8     6.5     7.2    65.2   142.5
2015 01 15  0018   57037    1080    0    -2.0     2.0     6.5     7.1    66.4   133.9
2015 01 15  0019   57037    1140    0    -2.0     1.9     6.6     7.2    67.4   135.0
2015 01 15  0020   57037    1200    0    -2.1     2.6     6.3     7.1    62.1   129.5
2015 01 15  0021   57037    1260    0    -2.7     2.8     6.0     7.1    57.0   134.4
2015 01 15  0022   57037    1320    0    -3.2     2.8     5.8     7.2    53.8   139.2
2015 01 15  0023   57037    1380    0    -1.9     2.3     6.4     7.0    65.0   128.9
2015 01 15  0024   57037    1440    0    -1.3     2.6     6.3     7.0    65.2   115.8
2015 01 15  0025   57037    1500    0    -1.1     2.8     6.4     7.0    64.8   111.4
2015 01 15  0026   57037    1560    0    -0.8     2.9     6.4     7.0    64.5   105.4
2015 01 15  0027   57037    1620    0    -1.3     3.2     6.1     7.0    60.2   112.0
2015 01 15  0028   57037    1680    0    -1.4     3.5     5.9     7.0    57.3   111.8
2015 01 15  0029   57037    1740    0    -1.5     3.9     5.5     6.9    52.7   111.0
2015 01 15  0030   57037    1800    0    -1.2     3.5     5.1     6.3    53.7   109.1
2015 01 15  0031   57037    1860    0    -4.8     4.4    -0.4     6.5    -3.9   137.8
2015 01 15  0032   57037    1920    0    -3.5     3.8    -3.0     6.0   -30.4   132.6
2015 01 15  0033   57037    1980    0    -4.1     4.3    -2.1     6.3   -19.2   133.3
2015 01 15  0034   57037    2040    0    -4.7     4.7    -2.4     7.1   -19.6   135.0
2015 01 15  0035   57037    2100    0    -4.7     4.9    -2.1     7.1   -17.6   133.8
2015 01 15  0036   57037    2160    0    -5.5     4.1    -2.1     7.2   -17.1   143.5
2015 01 15  0037   57037    2220    0    -5.4     4.5    -1.5     7.2   -12.5   140.0
2015 01 15  0038   57037    2280    0    -5.3     4.4    -1.8     7.1   -14.4   139.9
2015 01 15  0039   57037    2340    0    -5.1     4.6    -1.9     7.1   -15.1   137.9
2015 01 15  0040   57037    2400    0    -4.8     4.6     0.6     6.7     5.5   136.6
2015 01 15  0041   57037    2460    0    -3.9     3.2     4.0     6.5    38.4   141.1
2015 01 15  0042   57037    2520    0    -5.2     3.3     0.8     6.2     7.9   147.5
2015 01 15  0043   57037    2580    0    -5.5     3.6     0.3     6.6     2.9   147.1
2015 01 15  0044   57037    2640    0    -5.4     3.2     1.4     6.4    12.4   149.2
2015 01 15  0045   57037    2700    0    -4.3     4.5     1.3     6.4    12.0   133.2
2015 01 15  0046   57037    2760    0    -3.2     5.1     2.1     6.4    19.3   122.5
2015 01 15  0047   57037    2820    0    -4.1     3.6     2.2     5.9    22.1   138.7
2015 01 15  0048   57037    2880    0    -5.7     2.5    -1.9     6.5   -16.5   156.7
2015 01 15  0049   57037    2940    0    -5.7     2.7    -0.7     6.3    -6.0   154.4
2015 01 15  0050   57037    3000    0    -6.1     2.2    -0.2     6.5    -1.8   160.1
2015 01 15  0051   57037    3060    0    -5.9     2.2    -1.2     6.4   -11.2   159.5
2015 01 15  0052   57037    3120    0    -6.2     1.2    -1.7     6.5   -15.2   169.3
2015 01 15  0053   57037    3180    0    -6.4     0.6    -1.3     6.6   -11.7   174.4
2015 01 15  0054   57037    3240    0    -5.9     0.5    -2.8     6.5   -25.0   174.9
2015 01 15  0055   57037    3300    0    -6.5    -0.1    -0.5     6.5    -4.4   181.0
2015 01 15  0056   57037    3360    0    -6.3    -0.7    -0.8     6.4    -7.6   186.6
2015 01 15  0057   57037    3420    0    -4.0    -3.8     3.6     6.6    33.0   224.1
2015 01 15  0058   57037    3480    0    -4.2    -4.0     3.5     6.8    31.1   223.6
