:Data_list: 20120625_ace_mag_1m.txt
:Created: 2012 Jun 26 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Magnetometer values are in GSM coordinates.
# 
# Units: Bx, By, Bz, Bt in nT
# Units: Latitude  degrees +/-  90.0
# Units: Longitude degrees 0.0 - 360.0
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -999.9
# Source: ACE Satellite - Magnetometer
#
#              1-minute averaged Real-time Interplanetary Magnetic Field Values 
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the   ----------------  GSM Coordinates ---------------
# YR MO DA  HHMM    Day      Day    S     Bx      By      Bz      Bt     Lat.   Long.
#------------------------------------------------------------------------------------
2012 06 25  0000   56103       0    0    -6.8     5.6    -1.7     9.0   -11.2   140.5
2012 06 25  0001   56103      60    0    -6.7     5.6    -1.7     8.9   -11.3   140.5
2012 06 25  0002   56103     120    0    -6.9     5.4    -1.9     8.9   -12.0   141.9
2012 06 25  0003   56103     180    0    -6.9     5.3    -2.0     9.0   -12.8   142.2
2012 06 25  0004   56103     240    0    -7.1     5.0    -1.9     8.9   -12.5   145.0
2012 06 25  0005   56103     300    0    -7.1     5.0    -2.0     8.9   -12.7   144.7
2012 06 25  0006   56103     360    0    -7.2     5.0    -2.0     9.0   -13.1   145.0
2012 06 25  0007   56103     420    0    -7.2     4.9    -2.1     9.0   -13.7   145.8
2012 06 25  0008   56103     480    0    -7.2     5.0    -2.2     9.1   -14.1   144.9
2012 06 25  0009   56103     540    0    -7.0     4.9    -2.5     8.9   -16.1   144.8
2012 06 25  0010   56103     600    0    -7.0     5.1    -2.2     8.9   -14.4   143.8
2012 06 25  0011   56103     660    0    -6.9     5.2    -2.1     8.9   -13.4   143.1
2012 06 25  0012   56103     720    0    -6.8     5.0    -2.1     8.7   -14.1   143.6
2012 06 25  0013   56103     780    0    -7.0     5.3    -1.9     8.9   -12.2   142.9
2012 06 25  0014   56103     840    0    -7.0     5.2    -1.6     8.9   -10.5   143.1
2012 06 25  0015   56103     900    0    -7.1     5.0    -1.5     8.9    -9.6   145.0
2012 06 25  0016   56103     960    0    -7.2     4.9    -1.6     8.8   -10.5   145.7
2012 06 25  0017   56103    1020    0    -6.3     5.4    -2.5     8.6   -16.6   139.7
2012 06 25  0018   56103    1080    0    -5.1     6.0    -3.6     8.7   -24.4   130.5
2012 06 25  0019   56103    1140    0    -4.9     6.0    -3.8     8.6   -25.8   129.0
2012 06 25  0020   56103    1200    0    -4.8     6.1    -3.7     8.6   -25.7   128.1
2012 06 25  0021   56103    1260    0    -4.5     6.1    -3.7     8.5   -26.2   126.2
2012 06 25  0022   56103    1320    0    -4.0     6.3    -3.7     8.4   -26.3   122.6
2012 06 25  0023   56103    1380    0    -4.4     6.0    -3.8     8.4   -27.1   126.3
2012 06 25  0024   56103    1440    0    -4.8     5.6    -3.9     8.4   -27.7   130.4
2012 06 25  0025   56103    1500    0    -4.9     5.4    -4.1     8.4   -29.6   132.4
2012 06 25  0026   56103    1560    0    -5.0     5.1    -4.2     8.3   -30.6   134.6
2012 06 25  0027   56103    1620    0    -6.1     5.1    -2.7     8.4   -18.7   139.9
2012 06 25  0028   56103    1680    0    -6.2     5.0    -2.6     8.4   -18.1   140.8
2012 06 25  0029   56103    1740    0    -6.2     5.0    -2.6     8.4   -18.4   141.0
2012 06 25  0030   56103    1800    0    -6.2     4.8    -2.7     8.3   -19.3   142.1
2012 06 25  0031   56103    1860    0    -6.0     4.9    -2.9     8.3   -20.3   140.7
2012 06 25  0032   56103    1920    0    -5.8     5.1    -2.7     8.3   -19.3   138.7
2012 06 25  0033   56103    1980    0    -6.1     4.8    -2.8     8.3   -19.6   141.9
2012 06 25  0034   56103    2040    0    -5.4     4.3    -2.7     7.4   -21.1   141.4
2012 06 25  0035   56103    2100    0    -6.1     3.4    -3.0     7.6   -23.0   150.8
2012 06 25  0036   56103    2160    0    -0.9     2.3    -0.1     2.5    -3.4   110.5
2012 06 25  0037   56103    2220    0    -4.8     4.8    -2.2     7.2   -17.8   135.0
2012 06 25  0038   56103    2280    0    -2.0     3.7    -0.0     4.3    -0.5   118.2
2012 06 25  0039   56103    2340    0    -3.7     6.3    -1.4     7.4   -10.6   120.6
2012 06 25  0040   56103    2400    0    -3.5     6.7    -0.6     7.6    -4.8   117.9
2012 06 25  0041   56103    2460    0    -3.4     6.6    -1.2     7.5    -9.1   117.4
2012 06 25  0042   56103    2520    0    -3.4     6.5    -1.8     7.6   -14.1   117.5
2012 06 25  0043   56103    2580    0    -3.3     6.6    -1.8     7.6   -13.4   116.4
2012 06 25  0044   56103    2640    0    -3.3     6.6    -1.4     7.4   -10.5   116.4
2012 06 25  0045   56103    2700    0    -3.7     6.4    -1.9     7.6   -14.3   120.1
2012 06 25  0046   56103    2760    0    -3.7     6.4    -2.0     7.7   -15.0   120.2
2012 06 25  0047   56103    2820    0    -3.7     6.4    -2.3     7.7   -17.4   120.2
2012 06 25  0048   56103    2880    0    -3.7     6.3    -2.3     7.7   -17.6   120.3
2012 06 25  0049   56103    2940    0    -4.1     6.2    -2.2     7.8   -16.7   123.6
2012 06 25  0050   56103    3000    0    -4.0     6.3    -2.2     7.8   -16.0   122.5
2012 06 25  0051   56103    3060    0    -3.7     6.5    -1.9     7.7   -14.5   119.4
2012 06 25  0052   56103    3120    0    -3.3     6.7    -1.6     7.6   -12.4   116.0
2012 06 25  0053   56103    3180    0    -2.7     6.5     1.8     7.2    14.4   112.6
2012 06 25  0054   56103    3240    0    -2.2     6.8     0.3     7.2     2.5   108.1
2012 06 25  0055   56103    3300    0    -3.1     6.9     0.0     7.6     0.1   114.0
2012 06 25  0056   56103    3360    0    -3.0     7.1    -0.2     7.7    -1.8   113.1
2012 06 25  0057   56103    3420    0    -2.9     7.1    -0.5     7.7    -3.7   112.4
2012 06 25  0058   56103    3480    0    -2.6     7.1     0.2     7.6     1.7   110.1
2012 06 25  0059   56103    3540    0    -2.2     7.1    -1.4     7.6   -10.9   107.1
2012 06 25  0100   56103    3600    0    -1.5     7.2    -2.0     7.6   -15.0   101.8
2012 06 25  0101   56103    3660    0    -1.8     7.4    -1.4     7.7   -10.8   103.5
