:Data_list: 20240429_ace_sis_5m.txt
:Created: 2024 Apr 30 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: proton flux p/cs2-sec-ster
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -1.00e+05
# Source: ACE Satellite - Solar Isotope Spectrometer
#
# 5-minute averaged Real-time Integral Flux of High-energy Solar Protons
# 
#                 Modified Seconds
# UT Date   Time   Julian  of the      ---- Integral Proton Flux ----
# YR MO DA  HHMM     Day     Day       S    > 10 MeV    S    > 30 MeV
#--------------------------------------------------------------------
2024 04 29  0000    60429       0      0    8.13e-01    0    5.80e-01
2024 04 29  0005    60429     300      0    8.12e-01    0    5.77e-01
2024 04 29  0010    60429     600      0    7.92e-01    0    5.63e-01
2024 04 29  0015    60429     900      0    8.09e-01    0    5.70e-01
2024 04 29  0020    60429    1200      0    8.24e-01    0    5.79e-01
2024 04 29  0025    60429    1500      0    7.95e-01    0    5.60e-01
2024 04 29  0030    60429    1800      0    8.12e-01    0    5.80e-01
2024 04 29  0035    60429    2100      0    8.26e-01    0    5.84e-01
2024 04 29  0040    60429    2400      0    8.08e-01    0    5.73e-01
2024 04 29  0045    60429    2700      0    7.99e-01    0    5.76e-01
2024 04 29  0050    60429    3000      0    8.10e-01    0    5.76e-01
2024 04 29  0055    60429    3300      0    8.12e-01    0    5.76e-01
2024 04 29  0100    60429    3600      0    8.20e-01    0    5.80e-01
2024 04 29  0105    60429    3900      0    8.22e-01    0    5.93e-01
2024 04 29  0110    60429    4200      0    7.90e-01    0    5.58e-01
2024 04 29  0115    60429    4500      0    8.17e-01    0    5.80e-01
2024 04 29  0120    60429    4800      0    8.14e-01    0    5.73e-01
2024 04 29  0125    60429    5100      0    8.18e-01    0    5.80e-01
2024 04 29  0130    60429    5400      0    8.06e-01    0    5.75e-01
2024 04 29  0135    60429    5700      0    7.77e-01    0    5.49e-01
2024 04 29  0140    60429    6000      0    8.03e-01    0    5.60e-01
2024 04 29  0145    60429    6300      0    8.30e-01    0    5.87e-01
2024 04 29  0150    60429    6600      0    8.14e-01    0    5.77e-01
2024 04 29  0155    60429    6900      0    8.25e-01    0    5.87e-01
2024 04 29  0200    60429    7200      0    7.75e-01    0    5.51e-01
2024 04 29  0205    60429    7500      0    7.92e-01    0    5.60e-01
2024 04 29  0210    60429    7800      0    8.03e-01    0    5.66e-01
2024 04 29  0215    60429    8100      0    7.93e-01    0    5.72e-01
2024 04 29  0220    60429    8400      0    7.93e-01    0    5.66e-01
2024 04 29  0225    60429    8700      0    8.14e-01    0    5.78e-01
2024 04 29  0230    60429    9000      0    8.08e-01    0    5.72e-01
2024 04 29  0235    60429    9300      0    8.18e-01    0    5.79e-01
2024 04 29  0240    60429    9600      0    8.18e-01    0    5.65e-01
2024 04 29  0245    60429    9900      0    8.24e-01    0    5.82e-01
2024 04 29  0250    60429   10200      0    8.04e-01    0    5.69e-01
2024 04 29  0255    60429   10500      0    8.14e-01    0    5.78e-01
2024 04 29  0300    60429   10800      0    8.12e-01    0    5.71e-01
2024 04 29  0305    60429   11100      0    8.23e-01    0    5.81e-01
2024 04 29  0310    60429   11400      0    8.15e-01    0    5.77e-01
2024 04 29  0315    60429   11700      0    8.09e-01    0    5.68e-01
2024 04 29  0320    60429   12000      0    8.03e-01    0    5.68e-01
2024 04 29  0325    60429   12300      0    8.01e-01    0    5.68e-01
2024 04 29  0330    60429   12600      0    8.15e-01    0    5.69e-01
2024 04 29  0335    60429   12900      0    8.04e-01    0    5.64e-01
2024 04 29  0340    60429   13200      0    7.95e-01    0    5.60e-01
2024 04 29  0345    60429   13500      0    8.11e-01    0    5.66e-01
2024 04 29  0350    60429   13800      0    8.26e-01    0    5.84e-01
2024 04 29  0355    60429   14100      0    8.68e-01    0    6.17e-01
2024 04 29  0400    60429   14400      0    8.14e-01    0    5.74e-01
2024 04 29  0405    60429   14700      0    8.19e-01    0    5.82e-01
2024 04 29  0410    60429   15000      0    8.03e-01    0    5.69e-01
2024 04 29  0415    60429   15300      0    8.01e-01    0    5.64e-01
2024 04 29  0420    60429   15600      0    7.98e-01    0    5.68e-01
2024 04 29  0425    60429   15900      0    8.14e-01    0    5.76e-01
2024 04 29  0430    60429   16200      0    8.09e-01    0    5.73e-01
2024 04 29  0435    60429   16500      0    8.30e-01    0    5.92e-01
2024 04 29  0440    60429   16800      0    8.11e-01    0    5.77e-01
2024 04 29  0445    60429   17100      0    8.05e-01    0    5.70e-01
2024 04 29  0450    60429   17400      0    8.15e-01    0    5.79e-01
2024 04 29  0455    60429   17700      0    7.95e-01    0    5.59e-01
2024 04 29  0500    60429   18000      0    7.90e-01    0    5.63e-01
2024 04 29  0505    60429   18300      0    8.10e-01    0    5.81e-01
2024 04 29  0510    60429   18600      0    8.08e-01    0    5.72e-01
2024 04 29  0515    60429   18900      0    8.35e-01    0    5.93e-01
2024 04 29  0520    60429   19200      0    8.13e-01    0    5.79e-01
2024 04 29  0525    60429   19500      0    8.14e-01    0    5.80e-01
2024 04 29  0530    60429   19800      0    7.99e-01    0    5.58e-01
2024 04 29  0535    60429   20100      0    8.07e-01    0    5.76e-01
2024 04 29  0540    60429   20400      0    8.01e-01    0    5.58e-01
2024 04 29  0545    60429   20700      0    8.36e-01    0    5.94e-01
2024 04 29  0550    60429   21000      0    8.16e-01    0    5.75e-01
2024 04 29  0555    60429   21300      0    8.14e-01    0    5.84e-01
2024 04 29  0600    60429   21600      0    8.13e-01    0    5.80e-01
2024 04 29  0605    60429   21900      0    8.20e-01    0    5.83e-01
2024 04 29  0610    60429   22200      0    8.38e-01    0    5.97e-01
2024 04 29  0615    60429   22500      0    8.32e-01    0    5.88e-01
2024 04 29  0620    60429   22800      0    7.72e-01    0    5.48e-01
2024 04 29  0625    60429   23100      0    8.22e-01    0    5.83e-01
2024 04 29  0630    60429   23400      0    8.22e-01    0    5.79e-01
2024 04 29  0635    60429   23700      0    8.20e-01    0    5.81e-01
2024 04 29  0640    60429   24000      0    8.14e-01    0    5.75e-01
2024 04 29  0645    60429   24300      0    8.00e-01    0    5.65e-01
2024 04 29  0650    60429   24600      0    8.16e-01    0    5.81e-01
2024 04 29  0655    60429   24900      0    7.97e-01    0    5.62e-01
2024 04 29  0700    60429   25200      0    8.15e-01    0    5.78e-01
2024 04 29  0705    60429   25500      0    8.12e-01    0    5.75e-01
2024 04 29  0710    60429   25800      0    7.94e-01    0    5.54e-01
2024 04 29  0715    60429   26100      0    7.59e-01    0    5.36e-01
2024 04 29  0720    60429   26400      0    8.02e-01    0    5.67e-01
2024 04 29  0725    60429   26700      0    7.94e-01    0    5.57e-01
2024 04 29  0730    60429   27000      0    8.10e-01    0    5.67e-01
2024 04 29  0735    60429   27300      0    8.08e-01    0    5.75e-01
2024 04 29  0740    60429   27600      0    8.15e-01    0    5.82e-01
2024 04 29  0745    60429   27900      0    8.05e-01    0    5.72e-01
2024 04 29  0750    60429   28200      0    8.02e-01    0    5.66e-01
2024 04 29  0755    60429   28500      0    8.05e-01    0    5.69e-01
2024 04 29  0800    60429   28800      0    8.07e-01    0    5.71e-01
2024 04 29  0805    60429   29100      0    8.02e-01    0    5.70e-01
2024 04 29  0810    60429   29400      0    8.14e-01    0    5.72e-01
2024 04 29  0815    60429   29700      0    7.79e-01    0    5.50e-01
2024 04 29  0820    60429   30000      0    7.98e-01    0    5.56e-01
2024 04 29  0825    60429   30300      0    8.08e-01    0    5.79e-01
2024 04 29  0830    60429   30600      0    8.63e-01    0    6.13e-01
2024 04 29  0835    60429   30900      0    8.18e-01    0    5.81e-01
2024 04 29  0840    60429   31200      0    8.09e-01    0    5.80e-01
2024 04 29  0845    60429   31500      0    8.28e-01    0    5.90e-01
2024 04 29  0850    60429   31800      0    7.98e-01    0    5.66e-01
2024 04 29  0855    60429   32100      0    8.18e-01    0    5.82e-01
2024 04 29  0900    60429   32400      0    8.11e-01    0    5.72e-01
2024 04 29  0905    60429   32700      0    7.88e-01    0    5.57e-01
2024 04 29  0910    60429   33000      0    8.32e-01    0    5.83e-01
2024 04 29  0915    60429   33300      0    8.23e-01    0    5.85e-01
2024 04 29  0920    60429   33600      0    7.99e-01    0    5.62e-01
2024 04 29  0925    60429   33900      0    8.13e-01    0    5.83e-01
2024 04 29  0930    60429   34200      0    7.91e-01    0    5.58e-01
2024 04 29  0935    60429   34500      0    8.25e-01    0    5.89e-01
2024 04 29  0940    60429   34800      0    8.26e-01    0    5.82e-01
2024 04 29  0945    60429   35100      0    8.27e-01    0    5.85e-01
2024 04 29  0950    60429   35400      0    8.15e-01    0    5.77e-01
2024 04 29  0955    60429   35700      9   -1.00e+05    9   -1.00e+05
2024 04 29  1000    60429   36000      0    8.25e-01    0    5.87e-01
2024 04 29  1005    60429   36300      0    8.27e-01    0    5.90e-01
2024 04 29  1010    60429   36600      0    8.00e-01    0    5.69e-01
2024 04 29  1015    60429   36900      0    8.30e-01    0    5.94e-01
2024 04 29  1020    60429   37200      0    8.12e-01    0    5.67e-01
2024 04 29  1025    60429   37500      0    7.96e-01    0    5.66e-01
2024 04 29  1030    60429   37800      0    8.09e-01    0    5.70e-01
2024 04 29  1035    60429   38100      0    8.03e-01    0    5.68e-01
2024 04 29  1040    60429   38400      0    8.31e-01    0    5.90e-01
2024 04 29  1045    60429   38700      0    8.11e-01    0    5.71e-01
2024 04 29  1050    60429   39000      0    8.17e-01    0    5.84e-01
2024 04 29  1055    60429   39300      0    8.12e-01    0    5.71e-01
