:Data_list: 20100505_ace_swepam_1m.txt
:Created: 2010 May 06 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   1-minute averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2010 05 05  0000   55321       0    0        0.4      596.7     9.67e+04
2010 05 05  0001   55321      60    0        0.4      594.8     1.17e+05
2010 05 05  0002   55321     120    0        0.2      589.7     1.61e+05
2010 05 05  0003   55321     180    0        0.2      589.1     1.57e+05
2010 05 05  0004   55321     240    0        0.2      591.1     1.25e+05
2010 05 05  0005   55321     300    0        0.1      595.6     1.37e+05
2010 05 05  0006   55321     360    1        0.2      587.2     1.22e+05
2010 05 05  0007   55321     420    0        0.2      591.9     1.39e+05
2010 05 05  0008   55321     480    1        0.1      591.1     1.56e+05
2010 05 05  0009   55321     540    1        0.1      591.1     1.56e+05
2010 05 05  0010   55321     600    1        0.2      596.5     1.52e+05
2010 05 05  0011   55321     660    0        0.2      588.9     1.32e+05
2010 05 05  0012   55321     720    0        0.1      589.4     1.61e+05
2010 05 05  0013   55321     780    0        0.2      591.3     1.41e+05
2010 05 05  0014   55321     840    0        0.2      589.7     1.62e+05
2010 05 05  0015   55321     900    9    -9999.9    -9999.9    -1.00e+05
2010 05 05  0016   55321     960    0        0.2      598.9     1.63e+05
2010 05 05  0017   55321    1020    0        0.2      590.2     1.23e+05
2010 05 05  0018   55321    1080    0        0.2      596.3     1.48e+05
2010 05 05  0019   55321    1140    0        0.2      584.4     1.29e+05
2010 05 05  0020   55321    1200    0        0.2      591.1     1.25e+05
2010 05 05  0021   55321    1260    1        0.1      595.0     1.71e+05
2010 05 05  0022   55321    1320    0        0.1      590.6     1.65e+05
2010 05 05  0023   55321    1380    0        0.2      593.8     1.62e+05
2010 05 05  0024   55321    1440    0        0.2      584.4     1.48e+05
2010 05 05  0025   55321    1500    0        0.2      584.4     1.48e+05
2010 05 05  0026   55321    1560    0        0.2      589.0     1.74e+05
2010 05 05  0027   55321    1620    1        0.2      589.8     1.30e+05
2010 05 05  0028   55321    1680    0        0.2      591.1     1.73e+05
2010 05 05  0029   55321    1740    0        0.2      603.8     1.78e+05
2010 05 05  0030   55321    1800    0        0.1      591.5     1.72e+05
2010 05 05  0031   55321    1860    0        0.2      598.8     1.81e+05
2010 05 05  0032   55321    1920    0        0.2      592.5     1.52e+05
2010 05 05  0033   55321    1980    0        0.1      592.6     1.64e+05
2010 05 05  0034   55321    2040    0        0.2      597.7     1.58e+05
2010 05 05  0035   55321    2100    0        0.1      600.9     1.48e+05
2010 05 05  0036   55321    2160    1        0.2      592.7     1.77e+05
2010 05 05  0037   55321    2220    0        0.2      595.8     1.77e+05
2010 05 05  0038   55321    2280    0        0.1      597.0     1.58e+05
2010 05 05  0039   55321    2340    0        0.2      601.8     1.49e+05
2010 05 05  0040   55321    2400    0        0.2      588.9     1.66e+05
2010 05 05  0041   55321    2460    0        0.2      588.9     1.66e+05
2010 05 05  0042   55321    2520    0        0.2      592.1     1.54e+05
2010 05 05  0043   55321    2580    0        0.2      593.6     1.44e+05
2010 05 05  0044   55321    2640    0        0.1      595.8     1.67e+05
2010 05 05  0045   55321    2700    0        0.1      591.3     1.61e+05
2010 05 05  0046   55321    2760    0        0.2      598.6     1.83e+05
2010 05 05  0047   55321    2820    0        0.2      596.4     1.54e+05
2010 05 05  0048   55321    2880    9    -9999.9    -9999.9    -1.00e+05
2010 05 05  0049   55321    2940    0        0.1      591.2     1.43e+05
2010 05 05  0050   55321    3000    0        0.2      589.0     1.70e+05
2010 05 05  0051   55321    3060    0        0.1      590.3     1.75e+05
2010 05 05  0052   55321    3120    0        0.2      602.5     1.41e+05
2010 05 05  0053   55321    3180    1        0.1      591.3     1.78e+05
2010 05 05  0054   55321    3240    0        0.2      583.7     1.19e+05
2010 05 05  0055   55321    3300    0        0.2      593.7     1.84e+05
2010 05 05  0056   55321    3360    1        0.2      587.9     1.64e+05
2010 05 05  0057   55321    3420    1        0.2      587.9     1.64e+05
2010 05 05  0058   55321    3480    0        0.2      604.6     1.40e+05
2010 05 05  0059   55321    3540    0        0.2      602.3     1.26e+05
2010 05 05  0100   55321    3600    0        0.2      594.4     1.66e+05
2010 05 05  0101   55321    3660    0        0.1      588.8     1.49e+05
2010 05 05  0102   55321    3720    0        0.1      593.4     1.64e+05
2010 05 05  0103   55321    3780    0        0.2      601.9     1.49e+05
2010 05 05  0104   55321    3840    0        0.2      593.0     1.50e+05
2010 05 05  0105   55321    3900    1        0.2      585.7     1.53e+05
2010 05 05  0106   55321    3960    0        0.1      597.1     1.39e+05
2010 05 05  0107   55321    4020    0        0.1      600.0     1.24e+05
2010 05 05  0108   55321    4080    0        0.1      603.6     1.17e+05
2010 05 05  0109   55321    4140    0        0.2      600.4     1.37e+05
2010 05 05  0110   55321    4200    0        0.2      598.6     1.19e+05
2010 05 05  0111   55321    4260    0        0.1      595.5     1.48e+05
2010 05 05  0112   55321    4320    0        0.2      598.0     1.25e+05
2010 05 05  0113   55321    4380    0        0.2      598.0     1.25e+05
2010 05 05  0114   55321    4440    0        0.1      599.4     1.28e+05
2010 05 05  0115   55321    4500    0        0.2      592.0     1.39e+05
2010 05 05  0116   55321    4560    0        0.1      609.5     1.17e+05
2010 05 05  0117   55321    4620    0        0.2      592.8     1.31e+05
2010 05 05  0118   55321    4680    0        0.2      595.2     1.62e+05
2010 05 05  0119   55321    4740    0        0.2      595.3     1.55e+05
2010 05 05  0120   55321    4800    0        0.2      606.1     1.36e+05
2010 05 05  0121   55321    4860    9    -9999.9    -9999.9    -1.00e+05
