:Data_list: 20090213_ace_swepam_1m.txt
:Created: 2009 Feb 14 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   1-minute averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2009 02 13  0000   54875       0    0        3.2      339.5     4.51e+04
2009 02 13  0001   54875      60    3    -9999.9    -9999.9    -1.00e+05
2009 02 13  0002   54875     120    3    -9999.9    -9999.9    -1.00e+05
2009 02 13  0003   54875     180    0        3.1      340.9     3.98e+04
2009 02 13  0004   54875     240    0        2.9      339.7     3.59e+04
2009 02 13  0005   54875     300    0        2.6      341.3     3.82e+04
2009 02 13  0006   54875     360    0        3.1      340.5     3.91e+04
2009 02 13  0007   54875     420    0        3.1      338.7     4.04e+04
2009 02 13  0008   54875     480    0        2.9      339.2     4.38e+04
2009 02 13  0009   54875     540    0        3.0      338.2     3.32e+04
2009 02 13  0010   54875     600    0        3.0      337.9     3.65e+04
2009 02 13  0011   54875     660    0        3.0      337.9     3.65e+04
2009 02 13  0012   54875     720    0        3.2      339.8     3.69e+04
2009 02 13  0013   54875     780    0        3.1      338.6     3.95e+04
2009 02 13  0014   54875     840    0        3.0      338.5     3.40e+04
2009 02 13  0015   54875     900    0        2.9      337.9     3.39e+04
2009 02 13  0016   54875     960    0        3.0      338.1     4.18e+04
2009 02 13  0017   54875    1020    0        2.9      340.0     4.09e+04
2009 02 13  0018   54875    1080    0        3.1      338.1     3.94e+04
2009 02 13  0019   54875    1140    0        2.9      336.8     4.30e+04
2009 02 13  0020   54875    1200    0        2.7      338.8     3.96e+04
2009 02 13  0021   54875    1260    0        2.5      339.7     3.46e+04
2009 02 13  0022   54875    1320    0        2.9      335.8     3.90e+04
2009 02 13  0023   54875    1380    0        2.3      336.8     4.18e+04
2009 02 13  0024   54875    1440    0        2.2      336.6     4.02e+04
2009 02 13  0025   54875    1500    0        2.3      336.7     3.71e+04
2009 02 13  0026   54875    1560    0        2.4      335.6     3.99e+04
2009 02 13  0027   54875    1620    0        2.4      335.6     3.99e+04
2009 02 13  0028   54875    1680    0        2.3      336.7     4.04e+04
2009 02 13  0029   54875    1740    0        2.4      336.0     3.59e+04
2009 02 13  0030   54875    1800    0        2.2      334.9     3.71e+04
2009 02 13  0031   54875    1860    0        2.1      336.2     3.69e+04
2009 02 13  0032   54875    1920    0        2.2      335.7     3.79e+04
2009 02 13  0033   54875    1980    0        2.4      331.8     3.73e+04
2009 02 13  0034   54875    2040    3    -9999.9    -9999.9    -1.00e+05
2009 02 13  0035   54875    2100    3    -9999.9    -9999.9    -1.00e+05
2009 02 13  0036   54875    2160    0        2.2      335.0     3.09e+04
2009 02 13  0037   54875    2220    0        2.3      330.1     3.76e+04
2009 02 13  0038   54875    2280    0        2.4      329.9     3.53e+04
2009 02 13  0039   54875    2340    0        2.4      331.8     3.80e+04
2009 02 13  0040   54875    2400    0        2.3      332.8     3.40e+04
2009 02 13  0041   54875    2460    0        2.4      332.5     3.82e+04
2009 02 13  0042   54875    2520    0        2.4      334.0     3.35e+04
2009 02 13  0043   54875    2580    0        2.4      334.0     3.35e+04
2009 02 13  0044   54875    2640    0        2.2      332.3     4.64e+04
2009 02 13  0045   54875    2700    0        2.5      332.0     4.09e+04
2009 02 13  0046   54875    2760    0        2.2      333.0     4.26e+04
2009 02 13  0047   54875    2820    0        2.4      333.7     4.13e+04
2009 02 13  0048   54875    2880    0        2.4      333.9     4.47e+04
2009 02 13  0049   54875    2940    0        2.6      332.3     4.12e+04
2009 02 13  0050   54875    3000    0        2.6      333.8     4.18e+04
2009 02 13  0051   54875    3060    0        2.7      334.3     3.98e+04
2009 02 13  0052   54875    3120    0        2.5      334.1     3.81e+04
2009 02 13  0053   54875    3180    0        2.7      332.8     4.28e+04
2009 02 13  0054   54875    3240    0        2.4      333.7     4.02e+04
2009 02 13  0055   54875    3300    0        2.6      332.2     3.89e+04
2009 02 13  0056   54875    3360    0        2.9      331.4     3.60e+04
2009 02 13  0057   54875    3420    0        3.0      329.1     3.87e+04
2009 02 13  0058   54875    3480    0        2.7      330.5     3.52e+04
2009 02 13  0059   54875    3540    0        2.7      330.5     3.52e+04
2009 02 13  0100   54875    3600    0        2.6      329.6     3.72e+04
2009 02 13  0101   54875    3660    0        2.7      328.8     3.63e+04
2009 02 13  0102   54875    3720    0        2.5      330.8     3.52e+04
2009 02 13  0103   54875    3780    0        2.7      330.3     3.54e+04
2009 02 13  0104   54875    3840    0        2.6      330.3     3.88e+04
2009 02 13  0105   54875    3900    0        2.6      329.6     3.36e+04
2009 02 13  0106   54875    3960    0        2.6      330.0     3.97e+04
2009 02 13  0107   54875    4020    3    -9999.9    -9999.9    -1.00e+05
2009 02 13  0108   54875    4080    3    -9999.9    -9999.9    -1.00e+05
2009 02 13  0109   54875    4140    0        2.9      329.3     3.22e+04
2009 02 13  0110   54875    4200    0        3.0      330.2     2.93e+04
2009 02 13  0111   54875    4260    0        3.0      330.2     3.25e+04
2009 02 13  0112   54875    4320    0        3.0      329.5     3.32e+04
2009 02 13  0113   54875    4380    0        3.1      329.6     3.26e+04
2009 02 13  0114   54875    4440    0        3.2      331.6     3.43e+04
2009 02 13  0115   54875    4500    0        3.2      331.6     3.43e+04
2009 02 13  0116   54875    4560    0        2.9      333.2     2.96e+04
2009 02 13  0117   54875    4620    0        2.9      335.8     3.14e+04
2009 02 13  0118   54875    4680    0        2.9      334.2     3.94e+04
2009 02 13  0119   54875    4740    0        2.8      336.6     3.68e+04
2009 02 13  0120   54875    4800    0        3.1      335.9     5.06e+04
2009 02 13  0121   54875    4860    9    -9999.9    -9999.9    -1.00e+05
2009 02 13  0122   54875    4920    9    -9999.9    -9999.9    -1.00e+05
2009 02 13  0123   54875    4980    9    -9999.9    -9999.9    -1.00e+05
2009 02 13  0124   54875    5040    9    -9999.9    -9999.9    -1.00e+05
2009 02 13  0125   54875    5100    9    -9999.9    -9999.9    -1.00e+05
2009 02 13  0126   54875    5160    0        2.4      328.8     3.34e+04
2009 02 13  0127   54875    5220    0        2.7      328.5     3.73e+04
2009 02 13  0128   54875    5280    0        2.5      329.4     4.05e+04
2009 02 13  0129   54875    5340    0        2.3      331.8     3.42e+04
2009 02 13  0130   54875    5400    0        2.5      327.8     4.44e+04
2009 02 13  0131   54875    5460    0        2.5      327.8     4.44e+04
2009 02 13  0132   54875    5520    0        2.4      334.7     3.40e+04
2009 02 13  0133   54875    5580    0        2.9      334.7     3.35e+04
2009 02 13  0134   54875    5640    0        3.5      336.7     2.81e+04
2009 02 13  0135   54875    5700    0        3.3      335.6     3.07e+04
2009 02 13  0136   54875    5760    0        3.4      335.4     2.75e+04
2009 02 13  0137   54875    5820    0        2.9      335.0     3.46e+04
2009 02 13  0138   54875    5880    0        3.1      333.4     3.66e+04
2009 02 13  0139   54875    5940    0        3.0      335.7     3.26e+04
2009 02 13  0140   54875    6000    0        3.5      333.3     3.15e+04
2009 02 13  0141   54875    6060    9    -9999.9    -9999.9    -1.00e+05
2009 02 13  0142   54875    6120    0        3.6      335.1     2.57e+04
2009 02 13  0143   54875    6180    0        2.9      331.6     3.25e+04
2009 02 13  0144   54875    6240    0        3.3      338.6     3.64e+04
2009 02 13  0145   54875    6300    0        2.2      335.8     4.19e+04
2009 02 13  0146   54875    6360    0        2.5      337.0     4.55e+04
2009 02 13  0147   54875    6420    0        2.5      337.0     4.55e+04
2009 02 13  0148   54875    6480    0        3.1      336.3     3.73e+04
2009 02 13  0149   54875    6540    0        2.8      337.0     2.91e+04
2009 02 13  0150   54875    6600    0        3.0      336.8     3.88e+04
