:Data_list: 20090314_ace_swepam_1m.txt
:Created: 2009 Mar 15 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   1-minute averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2009 03 14  0000   54904       0    1        0.7      547.7     1.28e+05
2009 03 14  0001   54904      60    0        0.5      551.4     1.64e+05
2009 03 14  0002   54904     120    0        0.5      547.6     1.57e+05
2009 03 14  0003   54904     180    0        0.6      545.3     1.21e+05
2009 03 14  0004   54904     240    0        0.5      545.9     1.11e+05
2009 03 14  0005   54904     300    0        0.3      553.7     1.87e+05
2009 03 14  0006   54904     360    1        0.3      554.4     1.87e+05
2009 03 14  0007   54904     420    1        0.3      553.3     1.81e+05
2009 03 14  0008   54904     480    0        0.3      565.9     1.71e+05
2009 03 14  0009   54904     540    0        0.3      561.4     1.53e+05
2009 03 14  0010   54904     600    0        0.3      561.4     1.53e+05
2009 03 14  0011   54904     660    1        0.3      555.0     1.72e+05
2009 03 14  0012   54904     720    0        0.3      577.8     1.57e+05
2009 03 14  0013   54904     780    0        0.2      563.9     1.59e+05
2009 03 14  0014   54904     840    9    -9999.9    -9999.9    -1.00e+05
2009 03 14  0015   54904     900    0        0.3      558.0     1.72e+05
2009 03 14  0016   54904     960    0        0.3      569.0     1.63e+05
2009 03 14  0017   54904    1020    0        0.3      556.4     2.45e+05
2009 03 14  0018   54904    1080    0        0.3      548.8     1.89e+05
2009 03 14  0019   54904    1140    0        0.3      549.4     2.35e+05
2009 03 14  0020   54904    1200    0        0.3      559.4     1.82e+05
2009 03 14  0021   54904    1260    0        0.4      557.9     2.41e+05
2009 03 14  0022   54904    1320    0        0.3      555.5     2.10e+05
2009 03 14  0023   54904    1380    0        0.3      564.8     1.75e+05
2009 03 14  0024   54904    1440    1        0.3      558.9     2.15e+05
2009 03 14  0025   54904    1500    1        0.3      559.0     1.93e+05
2009 03 14  0026   54904    1560    1        0.3      559.0     1.93e+05
2009 03 14  0027   54904    1620    0        0.3      554.3     2.21e+05
2009 03 14  0028   54904    1680    1        0.3      555.9     2.02e+05
2009 03 14  0029   54904    1740    1        0.4      556.0     1.79e+05
2009 03 14  0030   54904    1800    0        0.4      558.8     1.88e+05
2009 03 14  0031   54904    1860    0        0.4      547.1     1.36e+05
2009 03 14  0032   54904    1920    1        0.4      554.5     1.95e+05
2009 03 14  0033   54904    1980    0        0.5      547.0     1.22e+05
2009 03 14  0034   54904    2040    1        0.4      544.2     9.90e+04
2009 03 14  0035   54904    2100    1        0.8      553.8     1.89e+05
2009 03 14  0036   54904    2160    1        0.5      556.9     1.91e+05
2009 03 14  0037   54904    2220    0        0.3      582.5     9.08e+04
2009 03 14  0038   54904    2280    0        0.3      584.9     1.17e+05
2009 03 14  0039   54904    2340    0        0.4      575.5     1.37e+05
2009 03 14  0040   54904    2400    0        0.4      569.4     1.60e+05
2009 03 14  0041   54904    2460    0        0.3      566.4     2.01e+05
2009 03 14  0042   54904    2520    0        0.3      566.4     2.01e+05
2009 03 14  0043   54904    2580    0        0.4      552.8     1.96e+05
2009 03 14  0044   54904    2640    0        0.4      561.9     2.19e+05
2009 03 14  0045   54904    2700    0        0.5      551.3     1.65e+05
2009 03 14  0046   54904    2760    1        0.4      560.0     1.87e+05
2009 03 14  0047   54904    2820    1    -9999.9    -9999.9    -1.00e+05
2009 03 14  0048   54904    2880    0        0.4      551.8     1.61e+05
2009 03 14  0049   54904    2940    1        0.4      558.5     1.87e+05
2009 03 14  0050   54904    3000    0        0.4      556.1     1.71e+05
2009 03 14  0051   54904    3060    0        0.5      573.1     2.22e+05
2009 03 14  0052   54904    3120    0        0.5      579.2     2.27e+05
2009 03 14  0053   54904    3180    0        0.4      573.2     1.95e+05
2009 03 14  0054   54904    3240    0        0.5      565.5     2.36e+05
2009 03 14  0055   54904    3300    0        0.5      571.5     2.33e+05
2009 03 14  0056   54904    3360    0        0.6      573.2     2.02e+05
2009 03 14  0057   54904    3420    0        0.6      576.9     1.70e+05
2009 03 14  0058   54904    3480    0        0.6      576.9     1.70e+05
2009 03 14  0059   54904    3540    1        0.4      566.6     1.82e+05
2009 03 14  0100   54904    3600    0        0.6      565.2     1.83e+05
2009 03 14  0101   54904    3660    0        0.5      564.4     1.84e+05
2009 03 14  0102   54904    3720    0        0.5      566.7     1.95e+05
2009 03 14  0103   54904    3780    0        0.5      571.2     2.03e+05
2009 03 14  0104   54904    3840    0        0.8      559.6     1.39e+05
2009 03 14  0105   54904    3900    0        0.9      560.0     1.26e+05
2009 03 14  0106   54904    3960    0        0.5      564.6     1.90e+05
2009 03 14  0107   54904    4020    0        0.5      565.5     1.79e+05
2009 03 14  0108   54904    4080    0        0.5      564.8     1.87e+05
2009 03 14  0109   54904    4140    0        0.8      559.4     1.57e+05
2009 03 14  0110   54904    4200    0        1.2      550.3     1.43e+05
2009 03 14  0111   54904    4260    0        1.0      562.5     1.33e+05
2009 03 14  0112   54904    4320    1        0.6      560.7     2.13e+05
2009 03 14  0113   54904    4380    0        0.5      572.3     1.84e+05
2009 03 14  0114   54904    4440    0        0.5      572.3     1.84e+05
2009 03 14  0115   54904    4500    1        0.5      552.3     1.40e+05
2009 03 14  0116   54904    4560    0        0.6      564.0     1.90e+05
2009 03 14  0117   54904    4620    0        0.4      568.4     2.29e+05
2009 03 14  0118   54904    4680    0        0.4      568.1     1.72e+05
2009 03 14  0119   54904    4740    0        0.5      573.0     1.73e+05
2009 03 14  0120   54904    4800    9    -9999.9    -9999.9    -1.00e+05
