:Data_list: 20201001_ace_sis_5m.txt
:Created: 2020 Oct 02 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: proton flux p/cs2-sec-ster
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -1.00e+05
# Source: ACE Satellite - Solar Isotope Spectrometer
#
# 5-minute averaged Real-time Integral Flux of High-energy Solar Protons
# 
#                 Modified Seconds
# UT Date   Time   Julian  of the      ---- Integral Proton Flux ----
# YR MO DA  HHMM     Day     Day       S    > 10 MeV    S    > 30 MeV
#--------------------------------------------------------------------
2020 10 01  0000    59123       0      9   -1.00e+05    9   -1.00e+05
2020 10 01  0005    59123     300      9   -1.00e+05    9   -1.00e+05
2020 10 01  0010    59123     600      9   -1.00e+05    9   -1.00e+05
2020 10 01  0015    59123     900      9   -1.00e+05    9   -1.00e+05
2020 10 01  0020    59123    1200      9   -1.00e+05    9   -1.00e+05
2020 10 01  0025    59123    1500      9   -1.00e+05    9   -1.00e+05
2020 10 01  0030    59123    1800      9   -1.00e+05    9   -1.00e+05
2020 10 01  0035    59123    2100      9   -1.00e+05    9   -1.00e+05
2020 10 01  0040    59123    2400      9   -1.00e+05    9   -1.00e+05
2020 10 01  0045    59123    2700      0    2.46e+00    0    1.73e+00
2020 10 01  0050    59123    3000      0    2.26e+00    0    1.62e+00
2020 10 01  0055    59123    3300      9   -1.00e+05    9   -1.00e+05
2020 10 01  0100    59123    3600      0    2.23e+00    0    1.54e+00
2020 10 01  0105    59123    3900      9   -1.00e+05    9   -1.00e+05
2020 10 01  0110    59123    4200      0    2.35e+00    0    1.64e+00
2020 10 01  0115    59123    4500      0    2.35e+00    0    1.64e+00
2020 10 01  0120    59123    4800      9   -1.00e+05    9   -1.00e+05
2020 10 01  0125    59123    5100      9   -1.00e+05    9   -1.00e+05
2020 10 01  0130    59123    5400      9   -1.00e+05    9   -1.00e+05
2020 10 01  0135    59123    5700      9   -1.00e+05    9   -1.00e+05
2020 10 01  0140    59123    6000      9   -1.00e+05    9   -1.00e+05
2020 10 01  0145    59123    6300      9   -1.00e+05    9   -1.00e+05
2020 10 01  0150    59123    6600      9   -1.00e+05    9   -1.00e+05
2020 10 01  0155    59123    6900      9   -1.00e+05    9   -1.00e+05
2020 10 01  0200    59123    7200      9   -1.00e+05    9   -1.00e+05
2020 10 01  0205    59123    7500      9   -1.00e+05    9   -1.00e+05
2020 10 01  0210    59123    7800      9   -1.00e+05    9   -1.00e+05
2020 10 01  0215    59123    8100      9   -1.00e+05    9   -1.00e+05
2020 10 01  0220    59123    8400      9   -1.00e+05    9   -1.00e+05
2020 10 01  0225    59123    8700      9   -1.00e+05    9   -1.00e+05
2020 10 01  0230    59123    9000      9   -1.00e+05    9   -1.00e+05
2020 10 01  0235    59123    9300      9   -1.00e+05    9   -1.00e+05
2020 10 01  0240    59123    9600      9   -1.00e+05    9   -1.00e+05
2020 10 01  0245    59123    9900      9   -1.00e+05    9   -1.00e+05
2020 10 01  0250    59123   10200      9   -1.00e+05    9   -1.00e+05
2020 10 01  0255    59123   10500      9   -1.00e+05    9   -1.00e+05
2020 10 01  0300    59123   10800      9   -1.00e+05    9   -1.00e+05
2020 10 01  0305    59123   11100      9   -1.00e+05    9   -1.00e+05
2020 10 01  0310    59123   11400      9   -1.00e+05    9   -1.00e+05
2020 10 01  0315    59123   11700      9   -1.00e+05    9   -1.00e+05
2020 10 01  0320    59123   12000      9   -1.00e+05    9   -1.00e+05
2020 10 01  0325    59123   12300      9   -1.00e+05    9   -1.00e+05
2020 10 01  0330    59123   12600      9   -1.00e+05    9   -1.00e+05
2020 10 01  0335    59123   12900      9   -1.00e+05    9   -1.00e+05
2020 10 01  0340    59123   13200      0    2.44e+00    0    1.72e+00
2020 10 01  0345    59123   13500      0    2.36e+00    0    1.68e+00
2020 10 01  0350    59123   13800      0    2.32e+00    0    1.63e+00
2020 10 01  0355    59123   14100      0    2.34e+00    0    1.63e+00
2020 10 01  0400    59123   14400      0    2.36e+00    0    1.65e+00
2020 10 01  0405    59123   14700      0    2.39e+00    0    1.69e+00
2020 10 01  0410    59123   15000      0    2.39e+00    0    1.69e+00
2020 10 01  0415    59123   15300      0    2.36e+00    0    1.63e+00
2020 10 01  0420    59123   15600      0    2.41e+00    0    1.68e+00
2020 10 01  0425    59123   15900      0    2.39e+00    0    1.68e+00
2020 10 01  0430    59123   16200      0    2.39e+00    0    1.68e+00
2020 10 01  0435    59123   16500      0    2.39e+00    0    1.68e+00
2020 10 01  0440    59123   16800      0    2.32e+00    0    1.63e+00
2020 10 01  0445    59123   17100      0    2.38e+00    0    1.67e+00
2020 10 01  0450    59123   17400      0    2.32e+00    0    1.61e+00
2020 10 01  0455    59123   17700      0    2.30e+00    0    1.63e+00
2020 10 01  0500    59123   18000      0    2.37e+00    0    1.67e+00
2020 10 01  0505    59123   18300      0    2.35e+00    0    1.64e+00
2020 10 01  0510    59123   18600      0    2.33e+00    0    1.63e+00
2020 10 01  0515    59123   18900      0    2.40e+00    0    1.69e+00
2020 10 01  0520    59123   19200      0    2.32e+00    0    1.62e+00
2020 10 01  0525    59123   19500      0    2.38e+00    0    1.68e+00
2020 10 01  0530    59123   19800      0    2.40e+00    0    1.69e+00
2020 10 01  0535    59123   20100      0    2.40e+00    0    1.68e+00
2020 10 01  0540    59123   20400      0    2.37e+00    0    1.65e+00
2020 10 01  0545    59123   20700      0    2.36e+00    0    1.66e+00
2020 10 01  0550    59123   21000      0    2.31e+00    0    1.63e+00
2020 10 01  0555    59123   21300      0    2.32e+00    0    1.62e+00
2020 10 01  0600    59123   21600      0    2.36e+00    0    1.66e+00
2020 10 01  0605    59123   21900      0    2.36e+00    0    1.64e+00
2020 10 01  0610    59123   22200      0    2.39e+00    0    1.69e+00
2020 10 01  0615    59123   22500      0    2.24e+00    0    1.56e+00
2020 10 01  0620    59123   22800      0    2.35e+00    0    1.64e+00
2020 10 01  0625    59123   23100      0    2.37e+00    0    1.64e+00
