:Data_list: 20101218_ace_swepam_1m.txt
:Created: 2010 Dec 19 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   1-minute averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2010 12 18  0000   55548       0    9    -9999.9    -9999.9    -1.00e+05
2010 12 18  0001   55548      60    9    -9999.9    -9999.9    -1.00e+05
2010 12 18  0002   55548     120    0        3.9      406.2     5.85e+04
2010 12 18  0003   55548     180    0        4.0      403.9     6.16e+04
2010 12 18  0004   55548     240    0        3.2      400.4     5.83e+04
2010 12 18  0005   55548     300    0        2.8      404.3     6.01e+04
2010 12 18  0006   55548     360    0        2.9      404.9     6.34e+04
2010 12 18  0007   55548     420    0        2.4      404.4     6.38e+04
2010 12 18  0008   55548     480    0        2.8      404.0     6.69e+04
2010 12 18  0009   55548     540    0        2.6      408.4     6.77e+04
2010 12 18  0010   55548     600    0        2.8      406.2     6.42e+04
2010 12 18  0011   55548     660    0        2.0      407.0     6.81e+04
2010 12 18  0012   55548     720    0        2.5      407.4     6.38e+04
2010 12 18  0013   55548     780    0        2.4      409.4     6.44e+04
2010 12 18  0014   55548     840    0        2.5      410.3     6.02e+04
2010 12 18  0015   55548     900    0        2.7      411.5     6.91e+04
2010 12 18  0016   55548     960    0        3.0      412.0     6.51e+04
2010 12 18  0017   55548    1020    0        2.9      412.7     6.89e+04
2010 12 18  0018   55548    1080    0        2.9      412.7     6.89e+04
2010 12 18  0019   55548    1140    0        3.2      405.0     7.88e+04
2010 12 18  0020   55548    1200    0        3.6      407.4     9.19e+04
2010 12 18  0021   55548    1260    0        3.3      410.5     7.68e+04
2010 12 18  0022   55548    1320    0        2.8      410.6     7.01e+04
2010 12 18  0023   55548    1380    0        3.3      409.5     7.04e+04
2010 12 18  0024   55548    1440    0        3.3      409.8     7.47e+04
2010 12 18  0025   55548    1500    0        3.6      408.8     7.11e+04
2010 12 18  0026   55548    1560    0        3.3      408.0     8.75e+04
2010 12 18  0027   55548    1620    0        3.1      408.6     8.16e+04
2010 12 18  0028   55548    1680    0        2.9      411.6     7.90e+04
2010 12 18  0029   55548    1740    0        3.0      411.6     8.01e+04
2010 12 18  0030   55548    1800    0        3.3      410.7     8.41e+04
2010 12 18  0031   55548    1860    0        3.3      406.9     8.37e+04
2010 12 18  0032   55548    1920    3    -9999.9    -9999.9    -1.00e+05
2010 12 18  0033   55548    1980    3    -9999.9    -9999.9    -1.00e+05
2010 12 18  0034   55548    2040    3    -9999.9    -9999.9    -1.00e+05
2010 12 18  0035   55548    2100    0        3.0      409.2     6.83e+04
2010 12 18  0036   55548    2160    0        3.0      410.8     6.58e+04
