:Data_list: 20130907_ace_mag_1m.txt
:Created: 2013 Sep 08 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Magnetometer values are in GSM coordinates.
# 
# Units: Bx, By, Bz, Bt in nT
# Units: Latitude  degrees +/-  90.0
# Units: Longitude degrees 0.0 - 360.0
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -999.9
# Source: ACE Satellite - Magnetometer
#
#              1-minute averaged Real-time Interplanetary Magnetic Field Values 
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the   ----------------  GSM Coordinates ---------------
# YR MO DA  HHMM    Day      Day    S     Bx      By      Bz      Bt     Lat.   Long.
#------------------------------------------------------------------------------------
2013 09 07  0000   56542       0    0     4.3    -1.0    -1.0     4.5   -13.0   347.5
2013 09 07  0001   56542      60    0     4.3    -1.2    -0.8     4.6   -10.5   344.6
2013 09 07  0002   56542     120    0     4.3    -1.3     0.0     4.5     0.3   343.0
2013 09 07  0003   56542     180    0     4.2    -1.6     0.1     4.5     1.3   339.2
2013 09 07  0004   56542     240    0     4.3    -1.6     0.2     4.6     2.1   339.2
2013 09 07  0005   56542     300    0     4.3    -1.5     0.4     4.6     4.9   341.0
2013 09 07  0006   56542     360    0     4.3    -1.3     0.5     4.5     6.3   343.5
2013 09 07  0007   56542     420    0     4.3    -1.4    -0.0     4.5    -0.1   341.6
2013 09 07  0008   56542     480    0     4.3    -1.5     0.2     4.6     2.0   340.6
2013 09 07  0009   56542     540    0     4.3    -1.6     0.1     4.5     1.5   339.8
2013 09 07  0010   56542     600    0     4.3    -1.5    -0.1     4.6    -0.9   340.5
2013 09 07  0011   56542     660    0     4.4    -1.4    -0.1     4.6    -1.3   342.4
2013 09 07  0012   56542     720    0     4.3    -1.2    -0.3     4.5    -4.2   344.2
2013 09 07  0013   56542     780    0     4.2    -1.6     0.5     4.5     6.1   338.7
2013 09 07  0014   56542     840    0     4.3    -1.7    -0.0     4.6    -0.5   338.7
2013 09 07  0015   56542     900    0     4.3    -1.5    -0.0     4.6    -0.6   341.3
2013 09 07  0016   56542     960    0     4.3    -1.4     0.0     4.6     0.5   341.8
2013 09 07  0017   56542    1020    0     4.4    -1.6     0.1     4.7     0.8   339.9
2013 09 07  0018   56542    1080    0     4.5    -1.4    -0.0     4.7    -0.2   343.0
2013 09 07  0019   56542    1140    0     4.4    -1.3     0.1     4.6     1.2   343.2
2013 09 07  0020   56542    1200    0     4.4    -1.2     0.2     4.5     2.6   345.2
2013 09 07  0021   56542    1260    0     4.4    -1.1     0.2     4.5     2.1   345.4
2013 09 07  0022   56542    1320    0     4.4    -1.2     0.3     4.6     3.5   345.0
2013 09 07  0023   56542    1380    0     4.3    -1.5     0.3     4.6     3.7   340.2
2013 09 07  0024   56542    1440    0     4.4    -1.2     0.4     4.5     4.6   345.1
2013 09 07  0025   56542    1500    0     4.5    -0.8     0.3     4.5     3.5   350.0
2013 09 07  0026   56542    1560    0     4.5    -0.9     0.1     4.6     1.8   348.1
2013 09 07  0027   56542    1620    0     4.5    -0.8     0.2     4.5     3.0   349.6
2013 09 07  0028   56542    1680    0     4.5    -0.2     0.2     4.5     3.1   356.8
2013 09 07  0029   56542    1740    0     4.5     0.2     0.6     4.5     7.5     3.1
2013 09 07  0030   56542    1800    0     4.5    -0.2     0.3     4.5     4.4   357.5
2013 09 07  0031   56542    1860    0     4.5     0.0     0.1     4.5     1.6     0.2
2013 09 07  0032   56542    1920    0     4.5     0.1     0.0     4.5     0.3     0.9
2013 09 07  0033   56542    1980    0     4.4     0.8    -0.6     4.6    -7.8     9.8
2013 09 07  0034   56542    2040    0     4.5     0.1    -0.5     4.5    -6.1     1.7
2013 09 07  0035   56542    2100    0     4.6    -0.4     0.1     4.6     1.1   355.0
2013 09 07  0036   56542    2160    0     4.6     0.0    -0.3     4.6    -3.4     0.1
2013 09 07  0037   56542    2220    0     4.4    -0.7     0.3     4.5     3.6   351.0
2013 09 07  0038   56542    2280    0     4.5    -0.7     0.1     4.6     1.5   350.8
2013 09 07  0039   56542    2340    0     4.5    -0.7     0.4     4.6     5.6   350.7
2013 09 07  0040   56542    2400    0     4.5    -0.7    -0.0     4.5    -0.2   351.0
2013 09 07  0041   56542    2460    0     4.4    -0.2    -0.7     4.5    -9.0   357.6
2013 09 07  0042   56542    2520    0     4.5    -0.3    -0.6     4.5    -8.1   355.9
2013 09 07  0043   56542    2580    0     4.3    -0.7    -1.1     4.5   -14.2   350.5
2013 09 07  0044   56542    2640    0     4.4    -0.6    -0.8     4.5   -10.2   352.4
2013 09 07  0045   56542    2700    0     4.5    -0.3    -0.6     4.5    -7.4   356.1
2013 09 07  0046   56542    2760    0     4.5    -0.3    -0.4     4.5    -5.4   356.7
2013 09 07  0047   56542    2820    0     4.5     0.1    -0.2     4.6    -2.2     1.2
2013 09 07  0048   56542    2880    0     4.5    -0.0    -0.1     4.5    -1.3   359.7
2013 09 07  0049   56542    2940    0     4.6    -0.1     0.0     4.6     0.4   358.6
