:Data_list: 20160416_ace_mag_1m.txt
:Created: 2016 Apr 17 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Magnetometer values are in GSM coordinates.
# 
# Units: Bx, By, Bz, Bt in nT
# Units: Latitude  degrees +/-  90.0
# Units: Longitude degrees 0.0 - 360.0
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -999.9
# Source: ACE Satellite - Magnetometer
#
#              1-minute averaged Real-time Interplanetary Magnetic Field Values 
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the   ----------------  GSM Coordinates ---------------
# YR MO DA  HHMM    Day      Day    S     Bx      By      Bz      Bt     Lat.   Long.
#------------------------------------------------------------------------------------
2016 04 16  0000   57494       0    0     6.5     0.6     4.2     7.8    33.0     4.8
2016 04 16  0001   57494      60    0     6.5     0.9     4.4     7.8    33.8     7.9
2016 04 16  0002   57494     120    0     6.1     1.0     4.4     7.6    35.0     9.5
2016 04 16  0003   57494     180    0     6.9     0.3     3.7     7.8    28.5     2.2
2016 04 16  0004   57494     240    0     6.9     0.6     3.5     7.7    26.7     5.0
2016 04 16  0005   57494     300    0     6.9     0.6     3.7     7.8    28.4     4.9
2016 04 16  0006   57494     360    0     6.7     0.5     3.6     7.6    27.8     4.4
2016 04 16  0007   57494     420    0     6.1     0.9     4.1     7.4    33.1     8.5
2016 04 16  0008   57494     480    0     6.1     0.8     4.2     7.4    34.2     7.1
2016 04 16  0009   57494     540    0     6.1     0.7     4.3     7.5    34.8     6.2
2016 04 16  0010   57494     600    0     6.2     0.7     4.3     7.6    34.5     6.4
2016 04 16  0011   57494     660    0     6.4     0.1     4.2     7.6    33.0     1.2
2016 04 16  0012   57494     720    0     6.5     0.1     4.1     7.7    32.1     0.8
2016 04 16  0013   57494     780    0     6.5     0.3     4.2     7.7    32.8     3.0
2016 04 16  0014   57494     840    0     6.3    -0.1     4.0     7.5    32.1   359.4
