:Data_list: 20100128_ace_swepam_1m.txt
:Created: 2010 Jan 29 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   1-minute averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2010 01 28  0000   55224       0    0        3.5      326.1     4.98e+04
2010 01 28  0001   55224      60    1        4.7      328.8     4.67e+04
2010 01 28  0002   55224     120    0        4.3      330.5     4.10e+04
2010 01 28  0003   55224     180    1        3.6      328.9     5.60e+04
2010 01 28  0004   55224     240    1        3.7      329.7     5.23e+04
2010 01 28  0005   55224     300    1        3.3      328.6     6.39e+04
2010 01 28  0006   55224     360    1        3.3      328.6     6.39e+04
2010 01 28  0007   55224     420    0        3.2      327.4     5.45e+04
2010 01 28  0008   55224     480    0        4.3      325.5     4.96e+04
2010 01 28  0009   55224     540    0        3.6      325.3     4.81e+04
2010 01 28  0010   55224     600    0        3.3      323.0     4.83e+04
2010 01 28  0011   55224     660    0        3.4      325.1     5.65e+04
2010 01 28  0012   55224     720    0        3.3      326.2     5.44e+04
2010 01 28  0013   55224     780    0        3.6      325.0     5.07e+04
2010 01 28  0014   55224     840    1        3.1      324.5     5.96e+04
2010 01 28  0015   55224     900    0        3.6      323.8     5.11e+04
2010 01 28  0016   55224     960    0        3.6      323.4     5.55e+04
2010 01 28  0017   55224    1020    0        3.9      324.1     4.68e+04
2010 01 28  0018   55224    1080    0        3.6      322.8     5.79e+04
2010 01 28  0019   55224    1140    0        3.8      324.9     4.67e+04
2010 01 28  0020   55224    1200    0        3.8      328.2     4.57e+04
2010 01 28  0021   55224    1260    0        4.1      326.7     3.98e+04
2010 01 28  0022   55224    1320    0        4.1      326.7     3.98e+04
2010 01 28  0023   55224    1380    0        3.9      325.0     4.49e+04
2010 01 28  0024   55224    1440    1        3.7      327.7     4.55e+04
2010 01 28  0025   55224    1500    1    -9999.9    -9999.9    -1.00e+05
2010 01 28  0026   55224    1560    0        3.5      328.1     4.78e+04
2010 01 28  0027   55224    1620    1        7.6      336.1     3.80e+04
2010 01 28  0028   55224    1680    0        5.1      332.3     4.47e+04
