:Data_list: 20100121_ace_swepam_1m.txt
:Created: 2010 Jan 22 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   1-minute averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2010 01 21  0000   55217       0    0        2.0      517.1     1.34e+05
2010 01 21  0001   55217      60    1        1.8      518.2     1.45e+05
2010 01 21  0002   55217     120    0        1.9      517.1     1.37e+05
2010 01 21  0003   55217     180    1        1.7      517.2     1.59e+05
2010 01 21  0004   55217     240    1        2.0      513.3     1.29e+05
2010 01 21  0005   55217     300    1        1.8      517.5     1.48e+05
2010 01 21  0006   55217     360    1        1.8      517.5     1.48e+05
2010 01 21  0007   55217     420    0        1.9      515.7     1.61e+05
2010 01 21  0008   55217     480    1        1.6      518.8     1.58e+05
2010 01 21  0009   55217     540    0        2.0      517.0     1.42e+05
2010 01 21  0010   55217     600    0        1.9      516.0     1.49e+05
2010 01 21  0011   55217     660    1        1.8      515.0     1.48e+05
2010 01 21  0012   55217     720    0        1.7      517.2     1.53e+05
2010 01 21  0013   55217     780    0        1.6      521.6     1.66e+05
2010 01 21  0014   55217     840    0        1.6      523.2     1.44e+05
2010 01 21  0015   55217     900    1        1.8      518.4     1.54e+05
2010 01 21  0016   55217     960    1        1.8      519.8     1.64e+05
2010 01 21  0017   55217    1020    1    -9999.9    -9999.9    -1.00e+05
2010 01 21  0018   55217    1080    0        1.7      515.6     1.49e+05
2010 01 21  0019   55217    1140    0        1.8      512.0     1.64e+05
2010 01 21  0020   55217    1200    1        1.8      510.9     1.68e+05
2010 01 21  0021   55217    1260    1        1.8      511.4     1.72e+05
2010 01 21  0022   55217    1320    1        1.8      511.4     1.72e+05
2010 01 21  0023   55217    1380    0        1.8      510.8     1.70e+05
2010 01 21  0024   55217    1440    1        1.8      508.8     1.62e+05
2010 01 21  0025   55217    1500    0        2.0      513.3     1.66e+05
2010 01 21  0026   55217    1560    0        1.8      512.6     1.71e+05
2010 01 21  0027   55217    1620    0        1.8      510.4     1.51e+05
2010 01 21  0028   55217    1680    1        1.7      512.4     1.60e+05
2010 01 21  0029   55217    1740    0        1.7      507.9     1.41e+05
2010 01 21  0030   55217    1800    1        1.7      511.2     1.50e+05
2010 01 21  0031   55217    1860    0        1.7      510.4     1.55e+05
2010 01 21  0032   55217    1920    1        1.7      507.8     1.54e+05
2010 01 21  0033   55217    1980    0        1.8      509.2     1.51e+05
2010 01 21  0034   55217    2040    0        1.7      515.8     1.60e+05
2010 01 21  0035   55217    2100    0        1.9      518.8     1.48e+05
2010 01 21  0036   55217    2160    0        1.5      517.6     1.73e+05
2010 01 21  0037   55217    2220    0        1.6      521.6     1.67e+05
2010 01 21  0038   55217    2280    0        1.6      521.6     1.67e+05
2010 01 21  0039   55217    2340    0        1.7      527.6     1.66e+05
2010 01 21  0040   55217    2400    0        1.4      528.3     1.78e+05
2010 01 21  0041   55217    2460    0        1.7      519.7     1.63e+05
2010 01 21  0042   55217    2520    0        1.6      515.5     1.80e+05
2010 01 21  0043   55217    2580    0        1.5      513.8     2.19e+05
2010 01 21  0044   55217    2640    1        1.7      515.6     2.16e+05
2010 01 21  0045   55217    2700    0        1.7      518.8     1.95e+05
2010 01 21  0046   55217    2760    0        1.6      522.3     2.19e+05
2010 01 21  0047   55217    2820    0        1.4      523.3     1.73e+05
