:Data_list: 20141116_ace_sis_5m.txt
:Created: 2014 Nov 17 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: proton flux p/cs2-sec-ster
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -1.00e+05
# Source: ACE Satellite - Solar Isotope Spectrometer
#
# 5-minute averaged Real-time Integral Flux of High-energy Solar Protons
# 
#                 Modified Seconds
# UT Date   Time   Julian  of the      ---- Integral Proton Flux ----
# YR MO DA  HHMM     Day     Day       S    > 10 MeV    S    > 30 MeV
#--------------------------------------------------------------------
2014 11 16  0000    56977       0      0    1.24e+00    0    8.77e-01
2014 11 16  0005    56977     300      0    1.19e+00    0    8.41e-01
2014 11 16  0010    56977     600      0    1.21e+00    0    8.62e-01
2014 11 16  0015    56977     900      0    1.24e+00    0    8.67e-01
2014 11 16  0020    56977    1200      0    1.22e+00    0    8.55e-01
2014 11 16  0025    56977    1500      0    1.23e+00    0    8.64e-01
2014 11 16  0030    56977    1800      0    1.23e+00    0    8.68e-01
2014 11 16  0035    56977    2100      0    1.23e+00    0    8.67e-01
2014 11 16  0040    56977    2400      0    1.21e+00    0    8.50e-01
2014 11 16  0045    56977    2700      0    1.25e+00    0    8.88e-01
2014 11 16  0050    56977    3000      0    1.23e+00    0    8.64e-01
2014 11 16  0055    56977    3300      0    1.21e+00    0    8.49e-01
2014 11 16  0100    56977    3600      0    1.22e+00    0    8.62e-01
2014 11 16  0105    56977    3900      0    1.22e+00    0    8.64e-01
2014 11 16  0110    56977    4200      0    1.21e+00    0    8.47e-01
2014 11 16  0115    56977    4500      0    1.21e+00    0    8.47e-01
2014 11 16  0120    56977    4800      0    1.18e+00    0    8.28e-01
2014 11 16  0125    56977    5100      0    1.20e+00    0    8.39e-01
2014 11 16  0130    56977    5400      0    1.21e+00    0    8.55e-01
2014 11 16  0135    56977    5700      0    1.23e+00    0    8.77e-01
2014 11 16  0140    56977    6000      0    1.23e+00    0    8.59e-01
2014 11 16  0145    56977    6300      0    1.22e+00    0    8.59e-01
2014 11 16  0150    56977    6600      0    1.20e+00    0    8.43e-01
2014 11 16  0155    56977    6900      0    1.20e+00    0    8.45e-01
2014 11 16  0200    56977    7200      0    1.22e+00    0    8.56e-01
2014 11 16  0205    56977    7500      0    1.22e+00    0    8.67e-01
2014 11 16  0210    56977    7800      0    1.24e+00    0    8.80e-01
2014 11 16  0215    56977    8100      0    1.23e+00    0    8.61e-01
2014 11 16  0220    56977    8400      0    1.24e+00    0    8.70e-01
2014 11 16  0225    56977    8700      0    1.21e+00    0    8.54e-01
2014 11 16  0230    56977    9000      0    1.24e+00    0    8.73e-01
2014 11 16  0235    56977    9300      0    1.20e+00    0    8.57e-01
2014 11 16  0240    56977    9600      0    1.19e+00    0    8.37e-01
2014 11 16  0245    56977    9900      0    1.23e+00    0    8.78e-01
2014 11 16  0250    56977   10200      0    1.24e+00    0    8.81e-01
2014 11 16  0255    56977   10500      0    1.25e+00    0    8.83e-01
2014 11 16  0300    56977   10800      0    1.23e+00    0    8.57e-01
2014 11 16  0305    56977   11100      0    1.24e+00    0    8.73e-01
2014 11 16  0310    56977   11400      0    1.23e+00    0    8.59e-01
2014 11 16  0315    56977   11700      0    1.25e+00    0    8.77e-01
2014 11 16  0320    56977   12000      0    1.22e+00    0    8.68e-01
2014 11 16  0325    56977   12300      0    1.23e+00    0    8.64e-01
2014 11 16  0330    56977   12600      0    1.23e+00    0    8.65e-01
2014 11 16  0335    56977   12900      0    1.21e+00    0    8.61e-01
2014 11 16  0340    56977   13200      0    1.23e+00    0    8.74e-01
2014 11 16  0345    56977   13500      0    1.20e+00    0    8.44e-01
2014 11 16  0350    56977   13800      0    1.23e+00    0    8.67e-01
2014 11 16  0355    56977   14100      0    1.25e+00    0    8.75e-01
2014 11 16  0400    56977   14400      0    1.22e+00    0    8.57e-01
2014 11 16  0405    56977   14700      0    1.19e+00    0    8.32e-01
2014 11 16  0410    56977   15000      0    1.20e+00    0    8.39e-01
2014 11 16  0415    56977   15300      0    1.23e+00    0    8.64e-01
2014 11 16  0420    56977   15600      0    1.26e+00    0    8.86e-01
2014 11 16  0425    56977   15900      0    1.21e+00    0    8.43e-01
2014 11 16  0430    56977   16200      0    1.23e+00    0    8.63e-01
2014 11 16  0435    56977   16500      0    1.25e+00    0    8.74e-01
2014 11 16  0440    56977   16800      0    1.20e+00    0    8.37e-01
2014 11 16  0445    56977   17100      0    1.24e+00    0    8.75e-01
2014 11 16  0450    56977   17400      0    1.21e+00    0    8.49e-01
2014 11 16  0455    56977   17700      0    1.19e+00    0    8.31e-01
2014 11 16  0500    56977   18000      0    1.23e+00    0    8.64e-01
2014 11 16  0505    56977   18300      0    1.21e+00    0    8.52e-01
2014 11 16  0510    56977   18600      0    1.25e+00    0    8.80e-01
2014 11 16  0515    56977   18900      0    1.21e+00    0    8.49e-01
2014 11 16  0520    56977   19200      0    1.21e+00    0    8.48e-01
2014 11 16  0525    56977   19500      0    1.25e+00    0    8.83e-01
2014 11 16  0530    56977   19800      0    1.21e+00    0    8.50e-01
