:Data_list: 20160219_ace_sis_5m.txt
:Created: 2016 Feb 20 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: proton flux p/cs2-sec-ster
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -1.00e+05
# Source: ACE Satellite - Solar Isotope Spectrometer
#
# 5-minute averaged Real-time Integral Flux of High-energy Solar Protons
# 
#                 Modified Seconds
# UT Date   Time   Julian  of the      ---- Integral Proton Flux ----
# YR MO DA  HHMM     Day     Day       S    > 10 MeV    S    > 30 MeV
#--------------------------------------------------------------------
2016 02 19  0000    57437       0      0    1.51e+00    0    1.06e+00
2016 02 19  0005    57437     300      0    1.52e+00    0    1.07e+00
2016 02 19  0010    57437     600      0    1.52e+00    0    1.08e+00
2016 02 19  0015    57437     900      0    1.52e+00    0    1.07e+00
2016 02 19  0020    57437    1200      0    1.50e+00    0    1.05e+00
2016 02 19  0025    57437    1500      0    1.51e+00    0    1.06e+00
2016 02 19  0030    57437    1800      0    1.55e+00    0    1.09e+00
2016 02 19  0035    57437    2100      0    1.53e+00    0    1.08e+00
2016 02 19  0040    57437    2400      0    1.53e+00    0    1.08e+00
2016 02 19  0045    57437    2700      0    1.53e+00    0    1.09e+00
2016 02 19  0050    57437    3000      0    1.54e+00    0    1.09e+00
2016 02 19  0055    57437    3300      0    1.54e+00    0    1.09e+00
2016 02 19  0100    57437    3600      0    1.52e+00    0    1.07e+00
2016 02 19  0105    57437    3900      0    1.53e+00    0    1.07e+00
2016 02 19  0110    57437    4200      0    1.52e+00    0    1.07e+00
2016 02 19  0115    57437    4500      0    1.56e+00    0    1.11e+00
2016 02 19  0120    57437    4800      0    1.52e+00    0    1.07e+00
2016 02 19  0125    57437    5100      0    1.52e+00    0    1.07e+00
2016 02 19  0130    57437    5400      0    1.53e+00    0    1.08e+00
2016 02 19  0135    57437    5700      0    1.55e+00    0    1.09e+00
2016 02 19  0140    57437    6000      0    1.52e+00    0    1.07e+00
2016 02 19  0145    57437    6300      0    1.52e+00    0    1.07e+00
2016 02 19  0150    57437    6600      0    1.47e+00    0    1.03e+00
2016 02 19  0155    57437    6900      0    1.54e+00    0    1.09e+00
2016 02 19  0200    57437    7200      0    1.49e+00    0    1.06e+00
2016 02 19  0205    57437    7500      0    1.54e+00    0    1.07e+00
2016 02 19  0210    57437    7800      0    1.53e+00    0    1.08e+00
2016 02 19  0215    57437    8100      0    1.48e+00    0    1.04e+00
2016 02 19  0220    57437    8400      0    1.51e+00    0    1.07e+00
2016 02 19  0225    57437    8700      0    1.51e+00    0    1.06e+00
2016 02 19  0230    57437    9000      0    1.52e+00    0    1.07e+00
2016 02 19  0235    57437    9300      0    1.52e+00    0    1.07e+00
2016 02 19  0240    57437    9600      0    1.50e+00    0    1.05e+00
2016 02 19  0245    57437    9900      0    1.50e+00    0    1.05e+00
2016 02 19  0250    57437   10200      0    1.52e+00    0    1.08e+00
2016 02 19  0255    57437   10500      0    1.56e+00    0    1.09e+00
2016 02 19  0300    57437   10800      0    1.51e+00    0    1.07e+00
2016 02 19  0305    57437   11100      0    1.53e+00    0    1.08e+00
