:Data_list: 20091005_ace_swepam_1m.txt
:Created: 2009 Oct 06 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   1-minute averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2009 10 05  0000   55109       0    0        0.5      399.2     5.04e+04
2009 10 05  0001   55109      60    0        0.4      400.5     5.71e+04
2009 10 05  0002   55109     120    0        0.4      400.5     5.71e+04
2009 10 05  0003   55109     180    0        0.5      398.8     5.18e+04
2009 10 05  0004   55109     240    0        0.4      402.5     5.05e+04
2009 10 05  0005   55109     300    0        0.5      399.4     4.76e+04
2009 10 05  0006   55109     360    0        0.4      397.5     5.56e+04
2009 10 05  0007   55109     420    0        0.6      393.7     5.16e+04
2009 10 05  0008   55109     480    0        0.4      399.1     5.42e+04
2009 10 05  0009   55109     540    0        0.6      395.1     5.92e+04
2009 10 05  0010   55109     600    0        0.4      399.6     5.20e+04
2009 10 05  0011   55109     660    0        0.4      398.9     5.45e+04
2009 10 05  0012   55109     720    0        0.4      401.0     4.31e+04
2009 10 05  0013   55109     780    0        0.5      395.7     4.96e+04
2009 10 05  0014   55109     840    0        0.4      398.4     4.94e+04
2009 10 05  0015   55109     900    0        0.4      398.2     5.15e+04
2009 10 05  0016   55109     960    0        0.4      400.5     5.29e+04
2009 10 05  0017   55109    1020    0        0.5      397.1     5.68e+04
2009 10 05  0018   55109    1080    0        0.5      397.1     5.68e+04
2009 10 05  0019   55109    1140    0        0.4      398.5     5.26e+04
2009 10 05  0020   55109    1200    0        0.5      396.0     5.59e+04
2009 10 05  0021   55109    1260    0        0.4      399.6     5.81e+04
2009 10 05  0022   55109    1320    0        0.4      398.1     5.27e+04
2009 10 05  0023   55109    1380    0        0.5      393.7     5.94e+04
