:Data_list: 20100821_ace_mag_1m.txt
:Created: 2010 Aug 22 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Magnetometer values are in GSM coordinates.
# 
# Units: Bx, By, Bz, Bt in nT
# Units: Latitude  degrees +/-  90.0
# Units: Longitude degrees 0.0 - 360.0
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -999.9
# Source: ACE Satellite - Magnetometer
#
#              1-minute averaged Real-time Interplanetary Magnetic Field Values 
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the   ----------------  GSM Coordinates ---------------
# YR MO DA  HHMM    Day      Day    S     Bx      By      Bz      Bt     Lat.   Long.
#------------------------------------------------------------------------------------
2010 08 21  0000   55429       0    0    -1.3    -2.2    -1.4     2.9   -27.6   238.8
2010 08 21  0001   55429      60    0    -1.6    -1.9    -1.6     2.9   -33.5   229.6
2010 08 21  0002   55429     120    0    -1.8    -1.7    -1.6     2.9   -33.2   223.9
2010 08 21  0003   55429     180    0    -1.9    -1.8    -1.2     2.9   -24.9   223.9
2010 08 21  0004   55429     240    0    -2.1    -1.8    -1.2     3.0   -23.6   221.1
2010 08 21  0005   55429     300    0    -2.2    -1.8    -1.1     3.0   -20.3   219.1
2010 08 21  0006   55429     360    0    -2.2    -2.0    -0.8     3.1   -14.9   222.5
2010 08 21  0007   55429     420    0    -2.2    -2.0    -0.8     3.1   -14.6   222.4
2010 08 21  0008   55429     480    0    -2.2    -2.1    -0.8     3.1   -14.0   222.9
2010 08 21  0009   55429     540    0    -1.6    -2.4    -1.3     3.2   -24.2   236.7
2010 08 21  0010   55429     600    0    -1.6    -2.6    -1.4     3.4   -24.5   239.0
2010 08 21  0011   55429     660    0    -1.8    -2.7    -1.2     3.4   -19.9   236.0
2010 08 21  0012   55429     720    0    -1.8    -2.6    -1.1     3.4   -18.8   235.7
2010 08 21  0013   55429     780    0    -1.8    -2.6    -1.1     3.3   -18.3   234.7
2010 08 21  0014   55429     840    0    -1.8    -2.6    -1.1     3.3   -18.9   235.8
2010 08 21  0015   55429     900    0    -1.8    -2.4    -1.1     3.2   -19.5   233.4
2010 08 21  0016   55429     960    0    -1.9    -2.4    -0.9     3.2   -16.9   231.3
2010 08 21  0017   55429    1020    0    -1.8    -2.5    -0.9     3.2   -16.3   233.1
2010 08 21  0018   55429    1080    0    -1.8    -2.5    -0.9     3.2   -16.2   234.6
2010 08 21  0019   55429    1140    0    -1.9    -2.6    -0.8     3.3   -14.5   234.2
2010 08 21  0020   55429    1200    0    -1.9    -2.6    -0.8     3.3   -13.8   233.5
2010 08 21  0021   55429    1260    0    -1.8    -2.7    -0.8     3.4   -14.5   236.2
2010 08 21  0022   55429    1320    0    -1.7    -2.8    -0.8     3.4   -13.4   238.5
2010 08 21  0023   55429    1380    0    -1.9    -2.9    -0.6     3.5   -10.4   237.4
2010 08 21  0024   55429    1440    0    -2.0    -2.6    -0.7     3.4   -12.5   233.1
2010 08 21  0025   55429    1500    0    -1.9    -2.6    -0.8     3.3   -14.6   234.0
2010 08 21  0026   55429    1560    0    -2.0    -2.4    -0.7     3.3   -13.1   230.2
2010 08 21  0027   55429    1620    0    -2.0    -2.6    -0.4     3.3    -6.1   232.0
2010 08 21  0028   55429    1680    0    -1.8    -3.1     0.1     3.6     1.3   240.3
2010 08 21  0029   55429    1740    0    -1.8    -3.1     0.2     3.6     2.7   239.6
2010 08 21  0030   55429    1800    0    -1.8    -2.9     0.3     3.4     5.2   237.6
2010 08 21  0031   55429    1860    0    -1.8    -2.8     0.7     3.4    12.2   237.5
2010 08 21  0032   55429    1920    0    -1.9    -2.8     0.9     3.5    14.7   236.3
2010 08 21  0033   55429    1980    0    -1.7    -2.5     0.9     3.2    17.2   234.6
2010 08 21  0034   55429    2040    0    -2.0    -2.3     0.3     3.1     5.0   228.7
2010 08 21  0035   55429    2100    0    -2.4    -2.5    -0.1     3.4    -1.1   226.0
2010 08 21  0036   55429    2160    0    -2.2    -2.5     0.4     3.3     7.7   228.8
2010 08 21  0037   55429    2220    0    -2.5    -2.6     0.2     3.6     4.0   225.8
2010 08 21  0038   55429    2280    0    -2.2    -2.6     0.3     3.4     4.9   229.7
2010 08 21  0039   55429    2340    0    -2.2    -2.5     0.4     3.3     6.4   229.0
2010 08 21  0040   55429    2400    0    -2.1    -2.1     0.6     3.0    12.2   225.6
2010 08 21  0041   55429    2460    0    -2.2    -2.1     0.2     3.1     3.9   224.4
2010 08 21  0042   55429    2520    0    -2.1    -1.9     0.6     2.9    12.1   221.6
2010 08 21  0043   55429    2580    0    -2.0    -1.9     0.3     2.8     6.9   223.3
2010 08 21  0044   55429    2640    0    -2.3    -2.3    -0.1     3.3    -1.4   225.6
2010 08 21  0045   55429    2700    0    -2.2    -2.3    -0.3     3.1    -5.5   226.3
2010 08 21  0046   55429    2760    0    -2.2    -2.6    -0.3     3.4    -4.7   229.6
2010 08 21  0047   55429    2820    0    -2.7    -2.5    -0.2     3.7    -3.7   223.1
2010 08 21  0048   55429    2880    0    -1.9    -1.9    -0.6     2.8   -12.3   225.1
2010 08 21  0049   55429    2940    0    -1.0    -1.6    -2.0     2.7   -46.4   237.4
2010 08 21  0050   55429    3000    0    -2.4    -2.8    -0.2     3.7    -3.6   229.4
2010 08 21  0051   55429    3060    0    -2.8    -2.8    -0.2     4.0    -2.2   225.4
2010 08 21  0052   55429    3120    0    -2.6    -2.9    -0.3     3.9    -4.5   228.2
2010 08 21  0053   55429    3180    0    -2.4    -2.9    -0.3     3.8    -4.7   231.0
2010 08 21  0054   55429    3240    0    -2.5    -2.8    -0.1     3.7    -1.1   228.4
2010 08 21  0055   55429    3300    0    -2.7    -2.8    -0.2     3.9    -3.3   226.2
2010 08 21  0056   55429    3360    0    -2.9    -2.9     0.3     4.1     4.1   225.6
2010 08 21  0057   55429    3420    0    -2.9    -2.9     0.2     4.1     2.4   225.4
2010 08 21  0058   55429    3480    0    -2.8    -3.0     0.1     4.1     1.7   226.8
2010 08 21  0059   55429    3540    0    -2.9    -2.8     0.1     4.1     1.8   224.2
2010 08 21  0100   55429    3600    0    -3.1    -2.6     0.1     4.0     1.4   220.6
2010 08 21  0101   55429    3660    0    -2.8    -2.8     0.3     4.0     3.7   224.5
2010 08 21  0102   55429    3720    0    -2.5    -2.5     0.6     3.6     8.9   224.8
2010 08 21  0103   55429    3780    0    -1.6    -1.5     1.8     2.8    39.5   222.6
2010 08 21  0104   55429    3840    0    -1.6    -1.4     1.0     2.3    26.5   221.4
2010 08 21  0105   55429    3900    0    -1.8    -1.6     0.3     2.5     7.5   221.3
2010 08 21  0106   55429    3960    0    -2.7    -2.6    -0.5     3.8    -8.2   223.4
2010 08 21  0107   55429    4020    0    -2.8    -2.6    -0.6     3.9    -8.7   223.3
2010 08 21  0108   55429    4080    0    -2.6    -2.8    -0.7     3.9   -10.1   226.8
2010 08 21  0109   55429    4140    0    -2.7    -2.8    -0.6     3.9    -9.3   226.1
2010 08 21  0110   55429    4200    0    -2.7    -2.7    -0.7     3.9   -10.1   224.5
2010 08 21  0111   55429    4260    0    -2.6    -2.7    -0.6     3.8    -9.4   226.4
2010 08 21  0112   55429    4320    0    -2.6    -2.7    -0.7     3.8   -10.2   226.8
2010 08 21  0113   55429    4380    0    -2.6    -2.8    -0.8     3.8   -12.4   227.1
2010 08 21  0114   55429    4440    0    -2.5    -2.8    -0.9     3.9   -14.2   228.7
2010 08 21  0115   55429    4500    0    -2.5    -2.8    -0.9     3.8   -14.0   228.7
2010 08 21  0116   55429    4560    0    -2.4    -2.8    -0.9     3.8   -13.9   230.0
2010 08 21  0117   55429    4620    0    -2.3    -2.9    -0.9     3.8   -14.4   231.3
2010 08 21  0118   55429    4680    0    -2.3    -2.9    -1.0     3.8   -14.4   231.9
2010 08 21  0119   55429    4740    0    -2.3    -2.9    -0.9     3.8   -13.8   232.0
2010 08 21  0120   55429    4800    0    -2.3    -2.9    -1.0     3.8   -15.2   232.4
2010 08 21  0121   55429    4860    0    -2.1    -3.0    -1.0     3.8   -15.9   234.5
2010 08 21  0122   55429    4920    0    -2.3    -2.7    -1.2     3.8   -19.1   229.4
2010 08 21  0123   55429    4980    0    -2.5    -2.7    -1.3     3.9   -19.0   227.5
2010 08 21  0124   55429    5040    0    -1.2    -2.5    -0.8     2.8   -15.4   243.6
2010 08 21  0125   55429    5100    0    -0.9    -2.5    -0.6     2.8   -13.5   249.6
2010 08 21  0126   55429    5160    0    -1.2    -3.2    -0.9     3.6   -15.5   249.8
2010 08 21  0127   55429    5220    0    -1.3    -3.2    -1.0     3.6   -15.7   248.5
2010 08 21  0128   55429    5280    0    -1.2    -2.8    -0.9     3.2   -16.6   247.1
2010 08 21  0129   55429    5340    0    -1.3    -2.6    -1.0     3.1   -18.7   243.9
2010 08 21  0130   55429    5400    0    -0.7    -2.7    -0.9     2.9   -17.8   255.1
2010 08 21  0131   55429    5460    0    -0.5    -2.9    -0.9     3.1   -17.9   260.2
2010 08 21  0132   55429    5520    0    -0.8    -2.5    -0.8     2.7   -16.4   251.4
2010 08 21  0133   55429    5580    0    -0.9    -2.6    -1.0     3.0   -18.9   250.3
2010 08 21  0134   55429    5640    0    -1.1    -3.2    -1.4     3.6   -22.6   250.2
2010 08 21  0135   55429    5700    0    -1.5    -3.1    -1.5     3.8   -23.6   245.1
2010 08 21  0136   55429    5760    0    -1.7    -3.0    -1.5     3.8   -22.8   240.5
2010 08 21  0137   55429    5820    0    -1.8    -3.1    -1.3     3.8   -20.1   239.6
2010 08 21  0138   55429    5880    0    -1.8    -3.2    -1.3     3.9   -19.7   240.6
2010 08 21  0139   55429    5940    0    -2.0    -3.1    -1.4     4.0   -20.2   237.2
2010 08 21  0140   55429    6000    0    -2.4    -3.0    -1.2     4.0   -17.7   230.4
2010 08 21  0141   55429    6060    0    -2.5    -3.0    -1.0     4.0   -14.5   229.6
2010 08 21  0142   55429    6120    0    -2.7    -2.9    -0.7     4.0    -9.6   226.5
2010 08 21  0143   55429    6180    0    -2.4    -3.1    -1.4     4.1   -20.0   232.6
2010 08 21  0144   55429    6240    0    -1.5    -2.9    -2.3     4.0   -35.6   242.7
2010 08 21  0145   55429    6300    0    -1.3    -2.9    -2.4     4.0   -36.7   245.7
2010 08 21  0146   55429    6360    0    -1.2    -2.7    -2.6     3.9   -41.7   246.6
2010 08 21  0147   55429    6420    0    -0.7    -2.7    -2.8     3.9   -44.7   254.9
2010 08 21  0148   55429    6480    0    -0.6    -2.6    -2.9     3.9   -47.2   257.6
2010 08 21  0149   55429    6540    0    -0.4    -2.5    -2.9     3.9   -49.5   260.4
2010 08 21  0150   55429    6600    0    -0.3    -2.4    -3.0     3.8   -51.2   263.9
2010 08 21  0151   55429    6660    0    -0.5    -2.5    -3.0     3.9   -49.3   257.8
2010 08 21  0152   55429    6720    0    -0.7    -2.6    -2.9     4.0   -46.8   255.2
2010 08 21  0153   55429    6780    0    -0.7    -2.5    -3.0     4.0   -48.9   254.5
2010 08 21  0154   55429    6840    0    -0.6    -2.3    -3.2     4.0   -52.7   254.7
2010 08 21  0155   55429    6900    0    -0.9    -3.0    -2.5     4.0   -39.3   253.8
2010 08 21  0156   55429    6960    0    -0.7    -3.2    -2.3     4.0   -35.5   257.3
2010 08 21  0157   55429    7020    0    -0.5    -3.5    -1.9     4.0   -28.9   262.4
2010 08 21  0158   55429    7080    0    -0.7    -3.3    -2.2     4.0   -33.2   257.4
2010 08 21  0159   55429    7140    0    -1.4    -2.8    -2.6     4.1   -38.9   243.0
2010 08 21  0200   55429    7200    0    -2.1    -2.3    -2.8     4.2   -41.8   227.1
2010 08 21  0201   55429    7260    0    -2.4    -2.2    -2.8     4.3   -40.4   222.7
2010 08 21  0202   55429    7320    0    -2.3    -2.3    -2.7     4.3   -39.8   224.9
2010 08 21  0203   55429    7380    0    -2.2    -2.3    -2.8     4.3   -41.0   226.6
2010 08 21  0204   55429    7440    0    -2.1    -2.5    -2.7     4.2   -38.7   229.8
2010 08 21  0205   55429    7500    0    -2.0    -2.7    -2.5     4.2   -37.1   232.5
2010 08 21  0206   55429    7560    0    -1.9    -2.8    -2.4     4.2   -35.2   236.2
2010 08 21  0207   55429    7620    0    -1.8    -2.9    -2.5     4.2   -36.0   238.4
2010 08 21  0208   55429    7680    0    -1.7    -2.9    -2.5     4.2   -36.9   239.4
2010 08 21  0209   55429    7740    0    -1.7    -2.9    -2.6     4.2   -37.4   240.5
2010 08 21  0210   55429    7800    0    -1.9    -3.1    -2.3     4.3   -32.3   238.9
2010 08 21  0211   55429    7860    0    -2.1    -3.1    -2.2     4.3   -30.2   236.4
2010 08 21  0212   55429    7920    0    -2.3    -3.1    -1.8     4.3   -24.9   233.9
2010 08 21  0213   55429    7980    0    -2.4    -3.2    -1.6     4.3   -21.4   232.7
2010 08 21  0214   55429    8040    0    -2.5    -3.2    -1.6     4.4   -21.4   232.7
2010 08 21  0215   55429    8100    0    -2.1    -3.3    -1.9     4.3   -25.7   238.2
2010 08 21  0216   55429    8160    0    -2.0    -3.2    -1.8     4.2   -24.9   237.7
2010 08 21  0217   55429    8220    0    -1.8    -3.2    -1.9     4.1   -27.3   241.3
2010 08 21  0218   55429    8280    0    -2.0    -3.2    -1.6     4.2   -23.0   237.8
2010 08 21  0219   55429    8340    0    -1.8    -3.3    -1.7     4.1   -24.7   240.5
2010 08 21  0220   55429    8400    0    -1.8    -3.2    -2.0     4.2   -28.1   241.3
2010 08 21  0221   55429    8460    0    -1.9    -3.2    -1.8     4.2   -26.4   239.7
2010 08 21  0222   55429    8520    0    -1.9    -3.1    -2.0     4.2   -28.9   238.4
2010 08 21  0223   55429    8580    0    -2.3    -3.2    -1.2     4.2   -16.6   234.1
2010 08 21  0224   55429    8640    0    -2.4    -3.4    -0.9     4.2   -12.3   234.4
2010 08 21  0225   55429    8700    0    -2.4    -3.3    -0.9     4.2   -11.8   234.5
2010 08 21  0226   55429    8760    0    -2.6    -3.2    -0.9     4.2   -12.5   231.0
2010 08 21  0227   55429    8820    0    -2.5    -3.2    -1.5     4.3   -20.3   231.9
2010 08 21  0228   55429    8880    0    -2.2    -3.1    -1.7     4.2   -24.6   235.5
2010 08 21  0229   55429    8940    0    -2.3    -3.3    -1.3     4.2   -18.0   234.9
2010 08 21  0230   55429    9000    0    -2.5    -3.4    -1.1     4.3   -14.6   234.1
2010 08 21  0231   55429    9060    0    -2.4    -3.5    -1.1     4.4   -14.2   235.5
2010 08 21  0232   55429    9120    0    -2.6    -3.5    -0.9     4.5   -11.9   232.6
2010 08 21  0233   55429    9180    0    -2.5    -3.5    -1.2     4.5   -15.1   234.6
2010 08 21  0234   55429    9240    0    -2.4    -3.5    -1.4     4.4   -18.3   235.9
2010 08 21  0235   55429    9300    0    -2.2    -3.4    -1.6     4.4   -20.8   237.3
2010 08 21  0236   55429    9360    0    -2.3    -3.4    -1.6     4.4   -22.0   235.6
2010 08 21  0237   55429    9420    0    -2.4    -3.4    -1.4     4.4   -18.3   234.9
2010 08 21  0238   55429    9480    0    -2.5    -3.4    -1.4     4.4   -17.9   234.1
2010 08 21  0239   55429    9540    0    -2.5    -3.4    -1.3     4.4   -17.6   233.6
2010 08 21  0240   55429    9600    0    -2.6    -3.4    -1.1     4.4   -14.0   233.4
2010 08 21  0241   55429    9660    0    -2.6    -3.4    -1.3     4.4   -17.0   232.8
2010 08 21  0242   55429    9720    0    -2.5    -3.5    -1.3     4.5   -17.4   234.7
2010 08 21  0243   55429    9780    0    -2.5    -3.5    -1.4     4.5   -18.4   234.7
2010 08 21  0244   55429    9840    0    -2.5    -3.4    -1.4     4.5   -17.8   233.9
2010 08 21  0245   55429    9900    0    -2.5    -3.4    -1.3     4.4   -16.9   233.4
2010 08 21  0246   55429    9960    0    -2.5    -3.4    -1.3     4.4   -16.6   234.4
2010 08 21  0247   55429   10020    0    -2.6    -3.4    -1.3     4.5   -17.0   232.5
2010 08 21  0248   55429   10080    0    -2.6    -3.3    -1.4     4.4   -18.0   231.6
2010 08 21  0249   55429   10140    0    -2.6    -3.3    -1.4     4.4   -17.7   231.9
2010 08 21  0250   55429   10200    0    -2.8    -3.2    -1.4     4.5   -17.6   229.7
2010 08 21  0251   55429   10260    0    -2.8    -3.3    -1.3     4.5   -17.2   229.8
2010 08 21  0252   55429   10320    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2010 08 21  0253   55429   10380    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2010 08 21  0254   55429   10440    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2010 08 21  0255   55429   10500    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2010 08 21  0256   55429   10560    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2010 08 21  0257   55429   10620    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2010 08 21  0258   55429   10680    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2010 08 21  0259   55429   10740    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2010 08 21  0300   55429   10800    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2010 08 21  0301   55429   10860    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
