:Data_list: 20210622_ace_sis_5m.txt
:Created: 2021 Jun 23 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: proton flux p/cs2-sec-ster
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -1.00e+05
# Source: ACE Satellite - Solar Isotope Spectrometer
#
# 5-minute averaged Real-time Integral Flux of High-energy Solar Protons
# 
#                 Modified Seconds
# UT Date   Time   Julian  of the      ---- Integral Proton Flux ----
# YR MO DA  HHMM     Day     Day       S    > 10 MeV    S    > 30 MeV
#--------------------------------------------------------------------
2021 06 22  0000    59387       0      0    2.26e+00    0    1.58e+00
2021 06 22  0005    59387     300      0    2.11e+00    0    1.47e+00
2021 06 22  0010    59387     600      0    2.31e+00    0    1.62e+00
2021 06 22  0015    59387     900      0    2.25e+00    0    1.57e+00
2021 06 22  0020    59387    1200      0    2.18e+00    0    1.52e+00
2021 06 22  0025    59387    1500      0    2.23e+00    0    1.57e+00
2021 06 22  0030    59387    1800      0    2.31e+00    0    1.61e+00
2021 06 22  0035    59387    2100      0    2.30e+00    0    1.61e+00
2021 06 22  0040    59387    2400      0    2.28e+00    0    1.60e+00
2021 06 22  0045    59387    2700      0    2.25e+00    0    1.56e+00
2021 06 22  0050    59387    3000      0    2.26e+00    0    1.58e+00
2021 06 22  0055    59387    3300      0    2.19e+00    0    1.53e+00
2021 06 22  0100    59387    3600      0    2.24e+00    0    1.57e+00
2021 06 22  0105    59387    3900      0    2.24e+00    0    1.57e+00
2021 06 22  0110    59387    4200      0    2.30e+00    0    1.62e+00
2021 06 22  0115    59387    4500      0    2.27e+00    0    1.59e+00
2021 06 22  0120    59387    4800      0    2.29e+00    0    1.61e+00
2021 06 22  0125    59387    5100      0    2.18e+00    0    1.52e+00
2021 06 22  0130    59387    5400      0    2.21e+00    0    1.55e+00
2021 06 22  0135    59387    5700      0    2.25e+00    0    1.58e+00
2021 06 22  0140    59387    6000      0    2.19e+00    0    1.53e+00
2021 06 22  0145    59387    6300      0    2.29e+00    0    1.61e+00
2021 06 22  0150    59387    6600      0    2.25e+00    0    1.58e+00
2021 06 22  0155    59387    6900      0    2.29e+00    0    1.61e+00
2021 06 22  0200    59387    7200      0    2.22e+00    0    1.57e+00
2021 06 22  0205    59387    7500      0    2.18e+00    0    1.53e+00
2021 06 22  0210    59387    7800      0    2.24e+00    0    1.57e+00
2021 06 22  0215    59387    8100      0    2.25e+00    0    1.58e+00
2021 06 22  0220    59387    8400      0    2.24e+00    0    1.57e+00
2021 06 22  0225    59387    8700      0    2.15e+00    0    1.51e+00
2021 06 22  0230    59387    9000      0    2.27e+00    0    1.58e+00
2021 06 22  0235    59387    9300      0    2.17e+00    0    1.51e+00
2021 06 22  0240    59387    9600      0    2.19e+00    0    1.52e+00
2021 06 22  0245    59387    9900      0    2.22e+00    0    1.56e+00
2021 06 22  0250    59387   10200      0    2.22e+00    0    1.56e+00
