:Data_list: 20091231_ace_swepam_1m.txt
:Created: 2010 Jan 01 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   1-minute averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2009 12 31  0000   55196       0    0        2.3      279.7     2.13e+04
2009 12 31  0001   55196      60    0        2.8      278.7     2.00e+04
2009 12 31  0002   55196     120    0        2.3      280.1     2.63e+04
2009 12 31  0003   55196     180    0        2.3      280.1     2.63e+04
2009 12 31  0004   55196     240    0        2.3      277.6     2.19e+04
2009 12 31  0005   55196     300    0        3.1      279.8     2.36e+04
2009 12 31  0006   55196     360    0        2.9      280.9     1.95e+04
2009 12 31  0007   55196     420    0        2.2      279.0     1.98e+04
2009 12 31  0008   55196     480    0        2.2      275.9     1.97e+04
2009 12 31  0009   55196     540    0        1.9      278.2     1.78e+04
2009 12 31  0010   55196     600    0        2.8      281.7     2.10e+04
2009 12 31  0011   55196     660    0        2.6      280.1     2.00e+04
2009 12 31  0012   55196     720    0        2.2      281.0     2.47e+04
2009 12 31  0013   55196     780    0        2.4      279.1     2.12e+04
2009 12 31  0014   55196     840    0        2.9      280.9     2.07e+04
2009 12 31  0015   55196     900    0        3.0      279.5     1.97e+04
2009 12 31  0016   55196     960    0        2.1      277.2     1.92e+04
2009 12 31  0017   55196    1020    0        2.2      280.7     2.12e+04
2009 12 31  0018   55196    1080    0        3.0      283.0     2.21e+04
