:Data_list: 20100725_ace_swepam_1m.txt
:Created: 2010 Jul 26 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   1-minute averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2010 07 25  0000   55402       0    0        8.5      370.8     1.39e+05
2010 07 25  0001   55402      60    0        8.4      364.8     1.04e+05
2010 07 25  0002   55402     120    0        8.9      359.9     7.94e+04
2010 07 25  0003   55402     180    0        9.6      367.4     9.82e+04
2010 07 25  0004   55402     240    0        9.3      368.9     9.58e+04
2010 07 25  0005   55402     300    1        6.2      362.8     1.22e+05
2010 07 25  0006   55402     360    0        8.4      365.7     8.05e+04
2010 07 25  0007   55402     420    0        8.6      372.0     7.06e+04
2010 07 25  0008   55402     480    0        8.6      371.4     7.03e+04
2010 07 25  0009   55402     540    0        9.0      370.8     8.73e+04
2010 07 25  0010   55402     600    9    -9999.9    -9999.9    -1.00e+05
2010 07 25  0011   55402     660    0       10.7      378.6     7.83e+04
2010 07 25  0012   55402     720    6    -9999.9    -9999.9    -1.00e+05
2010 07 25  0013   55402     780    6    -9999.9    -9999.9    -1.00e+05
2010 07 25  0014   55402     840    0        6.9      364.9     9.41e+04
2010 07 25  0015   55402     900    9    -9999.9    -9999.9    -1.00e+05
2010 07 25  0016   55402     960    0        7.2      363.5     1.03e+05
2010 07 25  0017   55402    1020    0        6.2      361.7     1.01e+05
2010 07 25  0018   55402    1080    0        6.3      366.4     8.45e+04
2010 07 25  0019   55402    1140    0        5.9      368.0     8.04e+04
2010 07 25  0020   55402    1200    9    -9999.9    -9999.9    -1.00e+05
2010 07 25  0021   55402    1260    0        6.1      364.4     7.00e+04
2010 07 25  0022   55402    1320    0        6.2      364.5     7.40e+04
2010 07 25  0023   55402    1380    0        6.4      365.5     7.46e+04
2010 07 25  0024   55402    1440    9    -9999.9    -9999.9    -1.00e+05
2010 07 25  0025   55402    1500    0        6.3      363.7     8.33e+04
2010 07 25  0026   55402    1560    0        6.3      364.7     8.21e+04
2010 07 25  0027   55402    1620    0        6.1      366.2     8.21e+04
2010 07 25  0028   55402    1680    0        7.3      370.5     9.99e+04
2010 07 25  0029   55402    1740    0        7.3      370.5     9.99e+04
2010 07 25  0030   55402    1800    0        6.2      362.2     8.55e+04
2010 07 25  0031   55402    1860    0        6.2      361.4     7.90e+04
2010 07 25  0032   55402    1920    0        5.9      365.3     7.66e+04
2010 07 25  0033   55402    1980    0        5.5      366.3     9.54e+04
2010 07 25  0034   55402    2040    0        5.6      367.8     8.14e+04
2010 07 25  0035   55402    2100    0        5.6      360.1     1.00e+05
2010 07 25  0036   55402    2160    0        5.9      363.0     8.26e+04
2010 07 25  0037   55402    2220    0        3.3      356.2     6.49e+04
2010 07 25  0038   55402    2280    0        3.1      349.0     5.35e+04
2010 07 25  0039   55402    2340    0        4.5      352.5     3.95e+04
2010 07 25  0040   55402    2400    0        4.3      349.1     5.41e+04
2010 07 25  0041   55402    2460    0        4.5      344.2     5.45e+04
2010 07 25  0042   55402    2520    0        3.9      349.9     4.52e+04
2010 07 25  0043   55402    2580    0        4.1      346.7     4.92e+04
2010 07 25  0044   55402    2640    0        3.7      350.4     4.81e+04
2010 07 25  0045   55402    2700    0        3.7      350.4     4.81e+04
2010 07 25  0046   55402    2760    0        3.5      348.5     7.88e+04
2010 07 25  0047   55402    2820    0        3.6      349.6     5.68e+04
2010 07 25  0048   55402    2880    0        3.5      349.6     5.74e+04
2010 07 25  0049   55402    2940    0        3.7      353.4     5.85e+04
2010 07 25  0050   55402    3000    0        4.0      353.7     5.32e+04
2010 07 25  0051   55402    3060    0        4.8      346.5     8.34e+04
2010 07 25  0052   55402    3120    0        4.5      348.8     5.55e+04
2010 07 25  0053   55402    3180    0        4.5      350.6     5.72e+04
2010 07 25  0054   55402    3240    0        4.7      343.4     7.28e+04
2010 07 25  0055   55402    3300    0        4.4      350.0     5.34e+04
2010 07 25  0056   55402    3360    0        4.1      342.4     6.57e+04
2010 07 25  0057   55402    3420    9    -9999.9    -9999.9    -1.00e+05
2010 07 25  0058   55402    3480    1        3.8      345.6     5.55e+04
2010 07 25  0059   55402    3540    1        4.2      340.2     6.88e+04
2010 07 25  0100   55402    3600    0        4.2      344.1     5.93e+04
2010 07 25  0101   55402    3660    0        4.2      344.1     5.93e+04
2010 07 25  0102   55402    3720    1        4.2      342.2     7.82e+04
2010 07 25  0103   55402    3780    0        5.1      340.3     7.64e+04
2010 07 25  0104   55402    3840    0        4.8      336.2     6.77e+04
2010 07 25  0105   55402    3900    1        4.8      341.0     7.52e+04
2010 07 25  0106   55402    3960    0        4.5      342.9     6.63e+04
2010 07 25  0107   55402    4020    1        4.6      340.1     1.01e+05
2010 07 25  0108   55402    4080    0        5.2      336.2     7.43e+04
2010 07 25  0109   55402    4140    0        5.1      340.0     7.34e+04
2010 07 25  0110   55402    4200    0        5.2      339.2     6.29e+04
2010 07 25  0111   55402    4260    1        4.8      341.1     6.49e+04
2010 07 25  0112   55402    4320    0        4.2      344.4     5.37e+04
2010 07 25  0113   55402    4380    1        4.6      345.0     5.58e+04
2010 07 25  0114   55402    4440    0        4.3      342.8     5.46e+04
2010 07 25  0115   55402    4500    0        3.7      342.8     5.54e+04
2010 07 25  0116   55402    4560    0        3.9      341.4     5.25e+04
2010 07 25  0117   55402    4620    0        3.9      341.4     5.25e+04
2010 07 25  0118   55402    4680    0        3.4      343.6     5.99e+04
2010 07 25  0119   55402    4740    1        4.1      338.8     6.18e+04
2010 07 25  0120   55402    4800    0        3.7      338.7     5.84e+04
2010 07 25  0121   55402    4860    0        4.0      339.6     5.00e+04
2010 07 25  0122   55402    4920    1        3.4      343.8     4.49e+04
2010 07 25  0123   55402    4980    0        4.0      339.8     8.58e+04
2010 07 25  0124   55402    5040    0        5.0      336.8     6.42e+04
2010 07 25  0125   55402    5100    0        3.7      340.6     6.70e+04
2010 07 25  0126   55402    5160    0        4.1      337.6     7.19e+04
2010 07 25  0127   55402    5220    1        3.9      338.7     6.69e+04
2010 07 25  0128   55402    5280    0        4.5      335.4     6.96e+04
2010 07 25  0129   55402    5340    0        4.9      334.3     7.99e+04
2010 07 25  0130   55402    5400    9    -9999.9    -9999.9    -1.00e+05
2010 07 25  0131   55402    5460    0        3.4      342.2     4.86e+04
2010 07 25  0132   55402    5520    0        3.4      344.3     5.04e+04
2010 07 25  0133   55402    5580    0        3.4      344.3     5.04e+04
2010 07 25  0134   55402    5640    1        3.3      344.5     4.58e+04
2010 07 25  0135   55402    5700    1        3.7      338.6     5.93e+04
2010 07 25  0136   55402    5760    1        4.1      337.7     6.35e+04
2010 07 25  0137   55402    5820    0        4.0      339.3     5.45e+04
2010 07 25  0138   55402    5880    0        3.7      339.5     5.48e+04
2010 07 25  0139   55402    5940    0        4.0      335.1     6.74e+04
2010 07 25  0140   55402    6000    1        4.6      339.7     6.14e+04
2010 07 25  0141   55402    6060    0        4.5      341.3     5.47e+04
2010 07 25  0142   55402    6120    0        4.2      340.2     6.03e+04
2010 07 25  0143   55402    6180    1        4.2      343.0     4.43e+04
2010 07 25  0144   55402    6240    0        3.8      345.7     5.18e+04
2010 07 25  0145   55402    6300    0        4.1      341.7     5.77e+04
2010 07 25  0146   55402    6360    0        4.9      340.0     5.61e+04
2010 07 25  0147   55402    6420    0        5.2      340.8     5.57e+04
2010 07 25  0148   55402    6480    0        4.8      341.6     5.35e+04
2010 07 25  0149   55402    6540    0        4.8      341.6     5.35e+04
2010 07 25  0150   55402    6600    1        5.2      340.5     8.03e+04
2010 07 25  0151   55402    6660    0        5.1      338.5     6.50e+04
2010 07 25  0152   55402    6720    0        4.4      333.0     6.57e+04
2010 07 25  0153   55402    6780    1        5.3      338.9     7.48e+04
2010 07 25  0154   55402    6840    0        6.5      341.2     6.89e+04
2010 07 25  0155   55402    6900    0        6.6      338.4     7.02e+04
2010 07 25  0156   55402    6960    0        7.2      342.7     6.88e+04
2010 07 25  0157   55402    7020    0        5.2      339.3     7.64e+04
2010 07 25  0158   55402    7080    0        5.7      338.3     6.70e+04
2010 07 25  0159   55402    7140    0        6.0      343.4     7.64e+04
2010 07 25  0200   55402    7200    0        7.5      340.9     7.19e+04
2010 07 25  0201   55402    7260    0        5.8      334.8     6.70e+04
2010 07 25  0202   55402    7320    0        6.1      336.7     7.74e+04
2010 07 25  0203   55402    7380    9    -9999.9    -9999.9    -1.00e+05
2010 07 25  0204   55402    7440    1        4.5      343.3     5.64e+04
2010 07 25  0205   55402    7500    1        4.5      343.3     5.64e+04
2010 07 25  0206   55402    7560    1        5.3      341.0     6.31e+04
2010 07 25  0207   55402    7620    0        5.3      345.3     5.60e+04
2010 07 25  0208   55402    7680    0        4.7      342.4     9.48e+04
2010 07 25  0209   55402    7740    1        5.4      336.0     7.05e+04
2010 07 25  0210   55402    7800    1        5.4      348.2     9.10e+04
2010 07 25  0211   55402    7860    0        9.3      350.2     5.14e+04
2010 07 25  0212   55402    7920    0        7.8      351.9     7.01e+04
2010 07 25  0213   55402    7980    1        7.4      351.5     8.76e+04
2010 07 25  0214   55402    8040    1        7.6      351.2     8.49e+04
2010 07 25  0215   55402    8100    0        7.2      349.8     8.12e+04
2010 07 25  0216   55402    8160    0        7.2      349.3     9.63e+04
2010 07 25  0217   55402    8220    0        7.5      351.5     9.66e+04
2010 07 25  0218   55402    8280    1        7.0      349.0     1.05e+05
2010 07 25  0219   55402    8340    0        6.5      358.4     8.05e+04
2010 07 25  0220   55402    8400    1        7.0      355.6     9.50e+04
2010 07 25  0221   55402    8460    1        7.0      355.6     9.50e+04
