:Data_list: 20210319_ace_epam_5m.txt
:Created: 2021 Mar 20 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: Differential Flux particles/cm2-s-ster-MeV
# Units: Anisotropy Index 0.0 - 2.0
# Status(S): 0 = nominal, 4,6,7,8 = bad data, unable to process, 9 = no data
# Missing data values: -1.00e+05, index = -1.00
# Source: ACE Satellite - Electron, Proton, and Alpha Monitor
#
#
#                      5-minute averaged Real-time Differential Electron and Proton Flux 
# 
#                Modified Seconds ---------------------------- Differential Flux ---------------------------
# UT Date   Time  Julian  of the  ----- Electron -----   ------------------- Protons keV -------------------   Anis.
# YR MO DA  HHMM    Day    Day    S    38-53   175-315   S    47-68   115-195   310-580   795-1193 1060-1900   Index
#-------------------------------------------------------------------------------------------------------------------
2021 03 19  0000   59292       0  0  1.12e+03  2.96e+01  0  3.32e+03  2.60e+01  3.12e+00  5.31e-01  1.76e-01  -1.00
2021 03 19  0005   59292     300  0  9.83e+02  3.27e+01  0  3.35e+03  2.56e+01  3.31e+00  6.31e-01  1.66e-01  -1.00
2021 03 19  0010   59292     600  0  9.01e+02  3.13e+01  0  3.07e+03  2.60e+01  3.13e+00  7.86e-01  1.57e-01  -1.00
2021 03 19  0015   59292     900  0  1.13e+03  2.80e+01  0  3.23e+03  2.34e+01  3.04e+00  5.94e-01  1.49e-01  -1.00
2021 03 19  0020   59292    1200  0  9.16e+02  3.05e+01  0  3.14e+03  2.41e+01  2.99e+00  9.31e-01  2.37e-01  -1.00
2021 03 19  0025   59292    1500  0  1.01e+03  2.85e+01  0  3.18e+03  2.69e+01  2.82e+00  8.14e-01  1.24e-01  -1.00
2021 03 19  0030   59292    1800  0  1.04e+03  3.16e+01  0  3.12e+03  2.49e+01  2.56e+00  6.48e-01  2.88e-01  -1.00
2021 03 19  0035   59292    2100  0  1.07e+03  3.45e+01  0  3.25e+03  2.52e+01  3.13e+00  4.79e-01  1.76e-01  -1.00
2021 03 19  0040   59292    2400  0  9.27e+02  3.01e+01  0  3.24e+03  2.33e+01  3.21e+00  5.59e-01  2.42e-01  -1.00
2021 03 19  0045   59292    2700  0  1.04e+03  3.53e+01  0  3.14e+03  2.41e+01  2.60e+00  6.73e-01  1.81e-01  -1.00
