:Data_list: 20211211_ace_sis_5m.txt
:Created: 2021 Dec 11 1001 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: proton flux p/cs2-sec-ster
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -1.00e+05
# Source: ACE Satellite - Solar Isotope Spectrometer
#
# 5-minute averaged Real-time Integral Flux of High-energy Solar Protons
# 
#                 Modified Seconds
# UT Date   Time   Julian  of the      ---- Integral Proton Flux ----
# YR MO DA  HHMM     Day     Day       S    > 10 MeV    S    > 30 MeV
#--------------------------------------------------------------------
2021 12 11  0000    59559       0      9   -1.00e+05    9   -1.00e+05
2021 12 11  0005    59559     300      9   -1.00e+05    9   -1.00e+05
2021 12 11  0010    59559     600      9   -1.00e+05    9   -1.00e+05
2021 12 11  0015    59559     900      9   -1.00e+05    9   -1.00e+05
2021 12 11  0020    59559    1200      9   -1.00e+05    9   -1.00e+05
2021 12 11  0025    59559    1500      9   -1.00e+05    9   -1.00e+05
2021 12 11  0030    59559    1800      9   -1.00e+05    9   -1.00e+05
2021 12 11  0035    59559    2100      9   -1.00e+05    9   -1.00e+05
2021 12 11  0040    59559    2400      9   -1.00e+05    9   -1.00e+05
2021 12 11  0045    59559    2700      9   -1.00e+05    9   -1.00e+05
2021 12 11  0050    59559    3000      9   -1.00e+05    9   -1.00e+05
2021 12 11  0055    59559    3300      9   -1.00e+05    9   -1.00e+05
2021 12 11  0100    59559    3600      9   -1.00e+05    9   -1.00e+05
2021 12 11  0105    59559    3900      9   -1.00e+05    9   -1.00e+05
2021 12 11  0110    59559    4200      9   -1.00e+05    9   -1.00e+05
2021 12 11  0115    59559    4500      9   -1.00e+05    9   -1.00e+05
2021 12 11  0120    59559    4800      9   -1.00e+05    9   -1.00e+05
2021 12 11  0125    59559    5100      9   -1.00e+05    9   -1.00e+05
2021 12 11  0130    59559    5400      9   -1.00e+05    9   -1.00e+05
2021 12 11  0135    59559    5700      9   -1.00e+05    9   -1.00e+05
2021 12 11  0140    59559    6000      9   -1.00e+05    9   -1.00e+05
2021 12 11  0145    59559    6300      9   -1.00e+05    9   -1.00e+05
2021 12 11  0150    59559    6600      9   -1.00e+05    9   -1.00e+05
2021 12 11  0155    59559    6900      9   -1.00e+05    9   -1.00e+05
2021 12 11  0200    59559    7200      9   -1.00e+05    9   -1.00e+05
2021 12 11  0205    59559    7500      9   -1.00e+05    9   -1.00e+05
2021 12 11  0210    59559    7800      9   -1.00e+05    9   -1.00e+05
2021 12 11  0215    59559    8100      9   -1.00e+05    9   -1.00e+05
2021 12 11  0220    59559    8400      9   -1.00e+05    9   -1.00e+05
2021 12 11  0225    59559    8700      9   -1.00e+05    9   -1.00e+05
2021 12 11  0230    59559    9000      9   -1.00e+05    9   -1.00e+05
2021 12 11  0235    59559    9300      9   -1.00e+05    9   -1.00e+05
2021 12 11  0240    59559    9600      9   -1.00e+05    9   -1.00e+05
2021 12 11  0245    59559    9900      9   -1.00e+05    9   -1.00e+05
2021 12 11  0250    59559   10200      9   -1.00e+05    9   -1.00e+05
2021 12 11  0255    59559   10500      9   -1.00e+05    9   -1.00e+05
2021 12 11  0300    59559   10800      9   -1.00e+05    9   -1.00e+05
2021 12 11  0305    59559   11100      9   -1.00e+05    9   -1.00e+05
2021 12 11  0310    59559   11400      9   -1.00e+05    9   -1.00e+05
2021 12 11  0315    59559   11700      9   -1.00e+05    9   -1.00e+05
2021 12 11  0320    59559   12000      9   -1.00e+05    9   -1.00e+05
2021 12 11  0325    59559   12300      9   -1.00e+05    9   -1.00e+05
2021 12 11  0330    59559   12600      9   -1.00e+05    9   -1.00e+05
2021 12 11  0335    59559   12900      9   -1.00e+05    9   -1.00e+05
2021 12 11  0340    59559   13200      9   -1.00e+05    9   -1.00e+05
2021 12 11  0345    59559   13500      9   -1.00e+05    9   -1.00e+05
2021 12 11  0350    59559   13800      9   -1.00e+05    9   -1.00e+05
2021 12 11  0355    59559   14100      9   -1.00e+05    9   -1.00e+05
2021 12 11  0400    59559   14400      9   -1.00e+05    9   -1.00e+05
2021 12 11  0405    59559   14700      9   -1.00e+05    9   -1.00e+05
2021 12 11  0410    59559   15000      9   -1.00e+05    9   -1.00e+05
2021 12 11  0415    59559   15300      9   -1.00e+05    9   -1.00e+05
2021 12 11  0420    59559   15600      9   -1.00e+05    9   -1.00e+05
2021 12 11  0425    59559   15900      9   -1.00e+05    9   -1.00e+05
2021 12 11  0430    59559   16200      9   -1.00e+05    9   -1.00e+05
2021 12 11  0435    59559   16500      9   -1.00e+05    9   -1.00e+05
2021 12 11  0440    59559   16800      9   -1.00e+05    9   -1.00e+05
2021 12 11  0445    59559   17100      9   -1.00e+05    9   -1.00e+05
2021 12 11  0450    59559   17400      9   -1.00e+05    9   -1.00e+05
2021 12 11  0455    59559   17700      9   -1.00e+05    9   -1.00e+05
2021 12 11  0500    59559   18000      9   -1.00e+05    9   -1.00e+05
2021 12 11  0505    59559   18300      9   -1.00e+05    9   -1.00e+05
2021 12 11  0510    59559   18600      9   -1.00e+05    9   -1.00e+05
2021 12 11  0515    59559   18900      9   -1.00e+05    9   -1.00e+05
2021 12 11  0520    59559   19200      9   -1.00e+05    9   -1.00e+05
2021 12 11  0525    59559   19500      9   -1.00e+05    9   -1.00e+05
2021 12 11  0530    59559   19800      9   -1.00e+05    9   -1.00e+05
2021 12 11  0535    59559   20100      9   -1.00e+05    9   -1.00e+05
2021 12 11  0540    59559   20400      9   -1.00e+05    9   -1.00e+05
2021 12 11  0545    59559   20700      9   -1.00e+05    9   -1.00e+05
2021 12 11  0550    59559   21000      9   -1.00e+05    9   -1.00e+05
2021 12 11  0555    59559   21300      9   -1.00e+05    9   -1.00e+05
2021 12 11  0600    59559   21600      9   -1.00e+05    9   -1.00e+05
2021 12 11  0605    59559   21900      9   -1.00e+05    9   -1.00e+05
2021 12 11  0610    59559   22200      9   -1.00e+05    9   -1.00e+05
2021 12 11  0615    59559   22500      9   -1.00e+05    9   -1.00e+05
2021 12 11  0620    59559   22800      9   -1.00e+05    9   -1.00e+05
2021 12 11  0625    59559   23100      9   -1.00e+05    9   -1.00e+05
2021 12 11  0630    59559   23400      9   -1.00e+05    9   -1.00e+05
2021 12 11  0635    59559   23700      9   -1.00e+05    9   -1.00e+05
2021 12 11  0640    59559   24000      9   -1.00e+05    9   -1.00e+05
2021 12 11  0645    59559   24300      9   -1.00e+05    9   -1.00e+05
2021 12 11  0650    59559   24600      9   -1.00e+05    9   -1.00e+05
2021 12 11  0655    59559   24900      9   -1.00e+05    9   -1.00e+05
2021 12 11  0700    59559   25200      9   -1.00e+05    9   -1.00e+05
2021 12 11  0705    59559   25500      0    2.44e+00    0    1.71e+00
2021 12 11  0710    59559   25800      0    2.52e+00    0    1.77e+00
2021 12 11  0715    59559   26100      0    2.48e+00    0    1.73e+00
2021 12 11  0720    59559   26400      0    2.45e+00    0    1.72e+00
2021 12 11  0725    59559   26700      0    2.48e+00    0    1.74e+00
2021 12 11  0730    59559   27000      0    2.44e+00    0    1.72e+00
2021 12 11  0735    59559   27300      0    2.48e+00    0    1.76e+00
2021 12 11  0740    59559   27600      0    2.41e+00    0    1.71e+00
2021 12 11  0745    59559   27900      0    2.48e+00    0    1.75e+00
2021 12 11  0750    59559   28200      0    2.43e+00    0    1.70e+00
2021 12 11  0755    59559   28500      0    2.49e+00    0    1.75e+00
2021 12 11  0800    59559   28800      0    2.47e+00    0    1.73e+00
2021 12 11  0805    59559   29100      0    2.48e+00    0    1.74e+00
2021 12 11  0810    59559   29400      0    2.51e+00    0    1.77e+00
2021 12 11  0815    59559   29700      0    2.45e+00    0    1.72e+00
2021 12 11  0820    59559   30000      0    2.44e+00    0    1.71e+00
2021 12 11  0825    59559   30300      0    2.50e+00    0    1.76e+00
2021 12 11  0830    59559   30600      0    2.46e+00    0    1.73e+00
2021 12 11  0835    59559   30900      0    2.50e+00    0    1.75e+00
2021 12 11  0840    59559   31200      0    2.49e+00    0    1.74e+00
2021 12 11  0845    59559   31500      0    2.47e+00    0    1.75e+00
2021 12 11  0850    59559   31800      0    2.51e+00    0    1.75e+00
2021 12 11  0855    59559   32100      0    2.47e+00    0    1.75e+00
2021 12 11  0900    59559   32400      0    2.45e+00    0    1.72e+00
2021 12 11  0905    59559   32700      0    2.45e+00    0    1.72e+00
2021 12 11  0910    59559   33000      0    2.42e+00    0    1.69e+00
2021 12 11  0915    59559   33300      0    2.48e+00    0    1.73e+00
2021 12 11  0920    59559   33600      0    2.44e+00    0    1.70e+00
2021 12 11  0925    59559   33900      0    2.48e+00    0    1.72e+00
2021 12 11  0930    59559   34200      0    2.50e+00    0    1.77e+00
2021 12 11  0935    59559   34500      0    2.49e+00    0    1.76e+00
2021 12 11  0940    59559   34800      0    2.54e+00    0    1.77e+00
2021 12 11  0945    59559   35100      0    2.46e+00    0    1.72e+00
2021 12 11  0950    59559   35400      0    2.46e+00    0    1.73e+00
