:Data_list: 20100303_ace_sis_5m.txt
:Created: 2010 Mar 04 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: proton flux p/cs2-sec-ster
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -1.00e+05
# Source: ACE Satellite - Solar Isotope Spectrometer
#
# 5-minute averaged Real-time Integral Flux of High-energy Solar Protons
# 
#                 Modified Seconds
# UT Date   Time   Julian  of the      ---- Integral Proton Flux ----
# YR MO DA  HHMM     Day     Day       S    > 10 MeV    S    > 30 MeV
#--------------------------------------------------------------------
2010 03 03  0000    55258       0      0    2.28e+00    0    1.60e+00
2010 03 03  0005    55258     300      0    2.26e+00    0    1.57e+00
2010 03 03  0010    55258     600      0    2.28e+00    0    1.61e+00
2010 03 03  0015    55258     900      0    2.29e+00    0    1.60e+00
2010 03 03  0020    55258    1200      0    2.22e+00    0    1.55e+00
2010 03 03  0025    55258    1500      0    2.29e+00    0    1.59e+00
2010 03 03  0030    55258    1800      0    2.24e+00    0    1.57e+00
2010 03 03  0035    55258    2100      0    2.26e+00    0    1.57e+00
2010 03 03  0040    55258    2400      0    2.28e+00    0    1.58e+00
2010 03 03  0045    55258    2700      0    2.25e+00    0    1.57e+00
2010 03 03  0050    55258    3000      0    2.29e+00    0    1.59e+00
2010 03 03  0055    55258    3300      0    2.25e+00    0    1.57e+00
2010 03 03  0100    55258    3600      0    2.23e+00    0    1.57e+00
2010 03 03  0105    55258    3900      0    2.25e+00    0    1.57e+00
2010 03 03  0110    55258    4200      0    2.27e+00    0    1.59e+00
2010 03 03  0115    55258    4500      0    2.28e+00    0    1.60e+00
2010 03 03  0120    55258    4800      0    2.24e+00    0    1.56e+00
2010 03 03  0125    55258    5100      0    2.12e+00    0    1.48e+00
2010 03 03  0130    55258    5400      0    2.25e+00    0    1.58e+00
2010 03 03  0135    55258    5700      0    2.25e+00    0    1.57e+00
2010 03 03  0140    55258    6000      0    2.26e+00    0    1.59e+00
2010 03 03  0145    55258    6300      0    2.27e+00    0    1.60e+00
2010 03 03  0150    55258    6600      0    2.27e+00    0    1.58e+00
2010 03 03  0155    55258    6900      0    2.25e+00    0    1.60e+00
2010 03 03  0200    55258    7200      0    2.24e+00    0    1.56e+00
2010 03 03  0205    55258    7500      0    2.27e+00    0    1.58e+00
2010 03 03  0210    55258    7800      0    2.31e+00    0    1.62e+00
2010 03 03  0215    55258    8100      0    2.29e+00    0    1.58e+00
2010 03 03  0220    55258    8400      0    2.32e+00    0    1.63e+00
2010 03 03  0225    55258    8700      0    2.25e+00    0    1.57e+00
2010 03 03  0230    55258    9000      0    2.34e+00    0    1.63e+00
2010 03 03  0235    55258    9300      0    2.24e+00    0    1.56e+00
2010 03 03  0240    55258    9600      0    2.20e+00    0    1.55e+00
2010 03 03  0245    55258    9900      0    2.25e+00    0    1.57e+00
2010 03 03  0250    55258   10200      0    2.27e+00    0    1.60e+00
2010 03 03  0255    55258   10500      0    2.26e+00    0    1.57e+00
2010 03 03  0300    55258   10800      0    2.22e+00    0    1.55e+00
2010 03 03  0305    55258   11100      0    2.33e+00    0    1.64e+00
2010 03 03  0310    55258   11400      0    2.26e+00    0    1.57e+00
2010 03 03  0315    55258   11700      0    2.28e+00    0    1.59e+00
2010 03 03  0320    55258   12000      0    2.23e+00    0    1.54e+00
2010 03 03  0325    55258   12300      0    2.27e+00    0    1.59e+00
2010 03 03  0330    55258   12600      0    2.24e+00    0    1.57e+00
2010 03 03  0335    55258   12900      0    2.26e+00    0    1.58e+00
2010 03 03  0340    55258   13200      0    2.24e+00    0    1.57e+00
2010 03 03  0345    55258   13500      0    2.22e+00    0    1.55e+00
2010 03 03  0350    55258   13800      0    2.22e+00    0    1.55e+00
2010 03 03  0355    55258   14100      0    2.28e+00    0    1.59e+00
2010 03 03  0400    55258   14400      0    2.28e+00    0    1.59e+00
2010 03 03  0405    55258   14700      0    2.26e+00    0    1.57e+00
2010 03 03  0410    55258   15000      0    2.28e+00    0    1.59e+00
2010 03 03  0415    55258   15300      0    2.27e+00    0    1.58e+00
2010 03 03  0420    55258   15600      0    2.22e+00    0    1.55e+00
2010 03 03  0425    55258   15900      0    2.26e+00    0    1.56e+00
2010 03 03  0430    55258   16200      0    2.26e+00    0    1.59e+00
2010 03 03  0435    55258   16500      0    2.28e+00    0    1.59e+00
2010 03 03  0440    55258   16800      0    2.26e+00    0    1.56e+00
2010 03 03  0445    55258   17100      0    2.28e+00    0    1.60e+00
2010 03 03  0450    55258   17400      0    2.24e+00    0    1.56e+00
2010 03 03  0455    55258   17700      0    2.27e+00    0    1.60e+00
2010 03 03  0500    55258   18000      0    2.27e+00    0    1.59e+00
2010 03 03  0505    55258   18300      0    2.27e+00    0    1.59e+00
2010 03 03  0510    55258   18600      0    2.29e+00    0    1.59e+00
2010 03 03  0515    55258   18900      0    2.25e+00    0    1.57e+00
2010 03 03  0520    55258   19200      0    2.29e+00    0    1.61e+00
2010 03 03  0525    55258   19500      0    2.29e+00    0    1.61e+00
2010 03 03  0530    55258   19800      0    2.26e+00    0    1.56e+00
2010 03 03  0535    55258   20100      0    2.24e+00    0    1.56e+00
2010 03 03  0540    55258   20400      0    2.26e+00    0    1.57e+00
2010 03 03  0545    55258   20700      0    2.28e+00    0    1.57e+00
2010 03 03  0550    55258   21000      0    2.32e+00    0    1.63e+00
2010 03 03  0555    55258   21300      0    2.25e+00    0    1.57e+00
2010 03 03  0600    55258   21600      0    2.24e+00    0    1.56e+00
2010 03 03  0605    55258   21900      0    2.31e+00    0    1.62e+00
2010 03 03  0610    55258   22200      0    2.25e+00    0    1.57e+00
2010 03 03  0615    55258   22500      0    2.27e+00    0    1.58e+00
2010 03 03  0620    55258   22800      0    2.22e+00    0    1.55e+00
2010 03 03  0625    55258   23100      0    2.23e+00    0    1.55e+00
2010 03 03  0630    55258   23400      0    2.27e+00    0    1.58e+00
2010 03 03  0635    55258   23700      0    2.28e+00    0    1.59e+00
2010 03 03  0640    55258   24000      0    2.20e+00    0    1.54e+00
2010 03 03  0645    55258   24300      0    2.24e+00    0    1.55e+00
2010 03 03  0650    55258   24600      0    2.23e+00    0    1.56e+00
2010 03 03  0655    55258   24900      0    2.28e+00    0    1.60e+00
2010 03 03  0700    55258   25200      0    2.29e+00    0    1.61e+00
2010 03 03  0705    55258   25500      0    2.26e+00    0    1.56e+00
2010 03 03  0710    55258   25800      0    2.25e+00    0    1.57e+00
2010 03 03  0715    55258   26100      0    2.20e+00    0    1.52e+00
2010 03 03  0720    55258   26400      0    2.29e+00    0    1.60e+00
2010 03 03  0725    55258   26700      0    2.27e+00    0    1.59e+00
2010 03 03  0730    55258   27000      0    2.23e+00    0    1.57e+00
2010 03 03  0735    55258   27300      0    2.24e+00    0    1.55e+00
2010 03 03  0740    55258   27600      0    2.24e+00    0    1.56e+00
2010 03 03  0745    55258   27900      0    2.26e+00    0    1.58e+00
2010 03 03  0750    55258   28200      0    2.27e+00    0    1.59e+00
2010 03 03  0755    55258   28500      0    2.27e+00    0    1.56e+00
2010 03 03  0800    55258   28800      0    2.23e+00    0    1.55e+00
2010 03 03  0805    55258   29100      0    2.25e+00    0    1.56e+00
