:Data_list: 20230421_ace_sis_5m.txt
:Created: 2023 Apr 22 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: proton flux p/cs2-sec-ster
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -1.00e+05
# Source: ACE Satellite - Solar Isotope Spectrometer
#
# 5-minute averaged Real-time Integral Flux of High-energy Solar Protons
# 
#                 Modified Seconds
# UT Date   Time   Julian  of the      ---- Integral Proton Flux ----
# YR MO DA  HHMM     Day     Day       S    > 10 MeV    S    > 30 MeV
#--------------------------------------------------------------------
2023 04 21  0000    60055       0      0    1.17e+00    0    8.26e-01
2023 04 21  0005    60055     300      0    1.21e+00    0    8.53e-01
2023 04 21  0010    60055     600      0    1.20e+00    0    8.51e-01
2023 04 21  0015    60055     900      0    1.24e+00    0    8.76e-01
2023 04 21  0020    60055    1200      0    1.21e+00    0    8.56e-01
2023 04 21  0025    60055    1500      0    1.20e+00    0    8.47e-01
2023 04 21  0030    60055    1800      0    1.22e+00    0    8.65e-01
2023 04 21  0035    60055    2100      0    1.21e+00    0    8.55e-01
2023 04 21  0040    60055    2400      0    1.22e+00    0    8.54e-01
2023 04 21  0045    60055    2700      0    1.18e+00    0    8.35e-01
2023 04 21  0050    60055    3000      0    1.18e+00    0    8.32e-01
2023 04 21  0055    60055    3300      0    1.22e+00    0    8.60e-01
2023 04 21  0100    60055    3600      0    1.19e+00    0    8.33e-01
2023 04 21  0105    60055    3900      0    1.21e+00    0    8.50e-01
2023 04 21  0110    60055    4200      0    1.21e+00    0    8.48e-01
2023 04 21  0115    60055    4500      0    1.20e+00    0    8.45e-01
2023 04 21  0120    60055    4800      0    1.19e+00    0    8.43e-01
2023 04 21  0125    60055    5100      0    1.20e+00    0    8.39e-01
2023 04 21  0130    60055    5400      0    1.17e+00    0    8.26e-01
2023 04 21  0135    60055    5700      0    1.20e+00    0    8.41e-01
2023 04 21  0140    60055    6000      0    1.21e+00    0    8.44e-01
2023 04 21  0145    60055    6300      0    1.21e+00    0    8.46e-01
2023 04 21  0150    60055    6600      0    1.20e+00    0    8.41e-01
2023 04 21  0155    60055    6900      0    1.20e+00    0    8.48e-01
2023 04 21  0200    60055    7200      0    1.20e+00    0    8.48e-01
2023 04 21  0205    60055    7500      0    1.21e+00    0    8.51e-01
2023 04 21  0210    60055    7800      0    1.19e+00    0    8.39e-01
2023 04 21  0215    60055    8100      0    1.22e+00    0    8.63e-01
2023 04 21  0220    60055    8400      0    1.22e+00    0    8.61e-01
2023 04 21  0225    60055    8700      0    1.18e+00    0    8.31e-01
2023 04 21  0230    60055    9000      0    1.19e+00    0    8.41e-01
2023 04 21  0235    60055    9300      0    1.23e+00    0    8.68e-01
2023 04 21  0240    60055    9600      0    1.20e+00    0    8.38e-01
2023 04 21  0245    60055    9900      0    1.21e+00    0    8.50e-01
2023 04 21  0250    60055   10200      0    1.20e+00    0    8.47e-01
2023 04 21  0255    60055   10500      0    1.21e+00    0    8.46e-01
2023 04 21  0300    60055   10800      0    1.20e+00    0    8.37e-01
2023 04 21  0305    60055   11100      0    1.20e+00    0    8.44e-01
2023 04 21  0310    60055   11400      0    1.21e+00    0    8.56e-01
2023 04 21  0315    60055   11700      0    1.22e+00    0    8.50e-01
2023 04 21  0320    60055   12000      0    1.20e+00    0    8.55e-01
2023 04 21  0325    60055   12300      0    1.20e+00    0    8.43e-01
2023 04 21  0330    60055   12600      0    1.19e+00    0    8.42e-01
2023 04 21  0335    60055   12900      0    1.17e+00    0    8.17e-01
2023 04 21  0340    60055   13200      0    1.18e+00    0    8.37e-01
2023 04 21  0345    60055   13500      0    1.18e+00    0    8.20e-01
2023 04 21  0350    60055   13800      0    1.21e+00    0    8.46e-01
2023 04 21  0355    60055   14100      9   -1.00e+05    9   -1.00e+05
2023 04 21  0400    60055   14400      0    1.22e+00    0    8.67e-01
2023 04 21  0405    60055   14700      0    1.24e+00    0    8.77e-01
2023 04 21  0410    60055   15000      0    1.20e+00    0    8.47e-01
2023 04 21  0415    60055   15300      0    1.19e+00    0    8.49e-01
2023 04 21  0420    60055   15600      0    1.21e+00    0    8.57e-01
2023 04 21  0425    60055   15900      0    1.21e+00    0    8.59e-01
2023 04 21  0430    60055   16200      0    1.21e+00    0    8.50e-01
2023 04 21  0435    60055   16500      0    1.19e+00    0    8.26e-01
2023 04 21  0440    60055   16800      0    1.20e+00    0    8.52e-01
2023 04 21  0445    60055   17100      0    1.19e+00    0    8.46e-01
2023 04 21  0450    60055   17400      0    1.22e+00    0    8.60e-01
2023 04 21  0455    60055   17700      0    1.22e+00    0    8.60e-01
2023 04 21  0500    60055   18000      0    1.19e+00    0    8.45e-01
2023 04 21  0505    60055   18300      0    1.21e+00    0    8.44e-01
2023 04 21  0510    60055   18600      0    1.21e+00    0    8.63e-01
2023 04 21  0515    60055   18900      0    1.23e+00    0    8.70e-01
2023 04 21  0520    60055   19200      0    1.19e+00    0    8.28e-01
2023 04 21  0525    60055   19500      0    1.19e+00    0    8.45e-01
2023 04 21  0530    60055   19800      0    1.22e+00    0    8.47e-01
2023 04 21  0535    60055   20100      0    1.21e+00    0    8.54e-01
2023 04 21  0540    60055   20400      0    1.21e+00    0    8.68e-01
2023 04 21  0545    60055   20700      0    1.19e+00    0    8.38e-01
2023 04 21  0550    60055   21000      0    1.22e+00    0    8.64e-01
2023 04 21  0555    60055   21300      0    1.21e+00    0    8.58e-01
2023 04 21  0600    60055   21600      0    1.23e+00    0    8.68e-01
2023 04 21  0605    60055   21900      0    1.20e+00    0    8.51e-01
2023 04 21  0610    60055   22200      0    1.19e+00    0    8.26e-01
2023 04 21  0615    60055   22500      0    1.20e+00    0    8.35e-01
2023 04 21  0620    60055   22800      0    1.22e+00    0    8.61e-01
2023 04 21  0625    60055   23100      0    1.23e+00    0    8.59e-01
2023 04 21  0630    60055   23400      0    1.20e+00    0    8.50e-01
2023 04 21  0635    60055   23700      0    1.18e+00    0    8.28e-01
2023 04 21  0640    60055   24000      0    1.13e+00    0    7.96e-01
2023 04 21  0645    60055   24300      0    1.22e+00    0    8.40e-01
2023 04 21  0650    60055   24600      0    1.29e+00    0    9.18e-01
2023 04 21  0655    60055   24900      0    1.20e+00    0    8.16e-01
2023 04 21  0700    60055   25200      0    1.21e+00    0    8.38e-01
2023 04 21  0705    60055   25500      0    1.18e+00    0    8.47e-01
2023 04 21  0710    60055   25800      0    1.26e+00    0    8.51e-01
2023 04 21  0715    60055   26100      0    1.18e+00    0    8.57e-01
2023 04 21  0720    60055   26400      0    1.18e+00    0    8.35e-01
2023 04 21  0725    60055   26700      0    1.29e+00    0    9.25e-01
2023 04 21  0730    60055   27000      0    1.22e+00    0    8.52e-01
2023 04 21  0735    60055   27300      0    1.18e+00    0    8.28e-01
2023 04 21  0740    60055   27600      0    1.20e+00    0    8.47e-01
2023 04 21  0745    60055   27900      0    1.22e+00    0    8.53e-01
2023 04 21  0750    60055   28200      0    1.26e+00    0    9.25e-01
2023 04 21  0755    60055   28500      9   -1.00e+05    9   -1.00e+05
2023 04 21  0800    60055   28800      0    1.19e+00    0    8.54e-01
2023 04 21  0805    60055   29100      0    1.28e+00    0    9.20e-01
2023 04 21  0810    60055   29400      0    1.19e+00    0    8.37e-01
2023 04 21  0815    60055   29700      9   -1.00e+05    9   -1.00e+05
2023 04 21  0820    60055   30000      0    1.23e+00    0    8.94e-01
2023 04 21  0825    60055   30300      0    1.25e+00    0    9.05e-01
2023 04 21  0830    60055   30600      0    1.30e+00    0    9.28e-01
2023 04 21  0835    60055   30900      0    1.14e+00    0    8.10e-01
2023 04 21  0840    60055   31200      9   -1.00e+05    9   -1.00e+05
2023 04 21  0845    60055   31500      0    1.17e+00    0    8.25e-01
2023 04 21  0850    60055   31800      0    1.18e+00    0    8.27e-01
2023 04 21  0855    60055   32100      0    1.21e+00    0    8.65e-01
2023 04 21  0900    60055   32400      0    1.16e+00    0    8.00e-01
2023 04 21  0905    60055   32700      0    1.20e+00    0    8.37e-01
2023 04 21  0910    60055   33000      0    1.20e+00    0    8.46e-01
2023 04 21  0915    60055   33300      0    1.16e+00    0    8.11e-01
2023 04 21  0920    60055   33600      0    1.20e+00    0    8.78e-01
2023 04 21  0925    60055   33900      0    1.23e+00    0    8.76e-01
2023 04 21  0930    60055   34200      0    1.22e+00    0    8.21e-01
2023 04 21  0935    60055   34500      0    1.20e+00    0    8.46e-01
2023 04 21  0940    60055   34800      0    1.18e+00    0    8.27e-01
2023 04 21  0945    60055   35100      0    1.23e+00    0    8.64e-01
2023 04 21  0950    60055   35400      0    1.20e+00    0    8.49e-01
