:Data_list: 20100822_ace_epam_5m.txt
:Created: 2010 Aug 23 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: Differential Flux particles/cm2-s-ster-MeV
# Units: Anisotropy Index 0.0 - 2.0
# Status(S): 0 = nominal, 4,6,7,8 = bad data, unable to process, 9 = no data
# Missing data values: -1.00e+05, index = -1.00
# Source: ACE Satellite - Electron, Proton, and Alpha Monitor
#
#
#                      5-minute averaged Real-time Differential Electron and Proton Flux 
# 
#                Modified Seconds ---------------------------- Differential Flux ---------------------------
# UT Date   Time  Julian  of the  ----- Electron -----   ------------------- Protons keV -------------------   Anis.
# YR MO DA  HHMM    Day    Day    S    38-53   175-315   S    47-68   115-195   310-580   761-1220 1060-1900   Index
#-------------------------------------------------------------------------------------------------------------------
2010 08 22  0000   55430       0 -1 -1.00e+05 -1.00e+05 -1 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2010 08 22  0005   55430     300 -1 -1.00e+05 -1.00e+05 -1 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2010 08 22  0010   55430     600 -1 -1.00e+05 -1.00e+05 -1 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2010 08 22  0015   55430     900 -1 -1.00e+05 -1.00e+05 -1 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2010 08 22  0020   55430    1200 -1 -1.00e+05 -1.00e+05 -1 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2010 08 22  0025   55430    1500 -1 -1.00e+05 -1.00e+05 -1 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2010 08 22  0030   55430    1800 -1 -1.00e+05 -1.00e+05 -1 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2010 08 22  0035   55430    2100 -1 -1.00e+05 -1.00e+05 -1 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2010 08 22  0040   55430    2400 -1 -1.00e+05 -1.00e+05 -1 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2010 08 22  0045   55430    2700 -1 -1.00e+05 -1.00e+05 -1 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05 -1.00e+05  -1.00
2010 08 22  0050   55430    3000  0  6.25e+02  2.83e+01  0  1.53e+03  1.69e+02  2.55e+01  5.45e+00  1.34e+00   0.06
2010 08 22  0055   55430    3300  0  5.61e+02  2.43e+01  0  1.57e+03  1.73e+02  2.47e+01  5.62e+00  1.38e+00   0.04
2010 08 22  0100   55430    3600  0  6.73e+02  2.42e+01  0  1.50e+03  1.82e+02  2.44e+01  5.68e+00  1.29e+00   0.08
2010 08 22  0105   55430    3900  0  6.70e+02  3.05e+01  0  1.58e+03  1.72e+02  2.33e+01  5.51e+00  1.38e+00   0.24
2010 08 22  0110   55430    4200  0  5.62e+02  2.57e+01  0  1.53e+03  1.77e+02  2.31e+01  5.51e+00  1.34e+00   0.06
2010 08 22  0115   55430    4500  0  5.79e+02  3.00e+01  0  1.49e+03  1.73e+02  2.21e+01  5.16e+00  1.35e+00   0.02
2010 08 22  0120   55430    4800  0  6.35e+02  2.52e+01  0  1.54e+03  1.75e+02  2.30e+01  5.52e+00  1.02e+00   0.05
2010 08 22  0125   55430    5100  0  6.11e+02  2.63e+01  0  1.49e+03  1.73e+02  2.41e+01  5.20e+00  1.20e+00   0.11
