:Data_list: 20090415_ace_swepam_1m.txt
:Created: 2009 Apr 16 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   1-minute averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2009 04 15  0000   54936       0    0        1.0      341.0     4.82e+04
2009 04 15  0001   54936      60    0        0.7      343.0     6.12e+04
2009 04 15  0002   54936     120    0        0.5      341.9     8.73e+04
2009 04 15  0003   54936     180    0        0.6      342.5     7.32e+04
2009 04 15  0004   54936     240    0        0.8      340.0     7.27e+04
2009 04 15  0005   54936     300    0        0.7      335.6     5.64e+04
2009 04 15  0006   54936     360    9    -9999.9    -9999.9    -1.00e+05
2009 04 15  0007   54936     420    0        0.8      332.0     4.09e+04
2009 04 15  0008   54936     480    6    -9999.9    -9999.9    -1.00e+05
2009 04 15  0009   54936     540    0        0.5      332.2     4.95e+04
2009 04 15  0010   54936     600    0        0.7      332.0     3.88e+04
2009 04 15  0011   54936     660    0        0.8      331.7     2.81e+04
2009 04 15  0012   54936     720    0        0.6      327.7     2.81e+04
2009 04 15  0013   54936     780    0        0.6      335.1     5.69e+04
2009 04 15  0014   54936     840    0        0.7      336.0     4.57e+04
2009 04 15  0015   54936     900    0        0.7      338.9     5.39e+04
2009 04 15  0016   54936     960    0        0.7      334.9     4.53e+04
2009 04 15  0017   54936    1020    0        0.9      344.2     4.09e+04
2009 04 15  0018   54936    1080    0        0.8      337.7     6.52e+04
2009 04 15  0019   54936    1140    0        1.1      337.9     6.24e+04
2009 04 15  0020   54936    1200    0        1.1      340.3     5.39e+04
2009 04 15  0021   54936    1260    0        0.9      341.4     6.35e+04
2009 04 15  0022   54936    1320    0        1.1      334.0     5.10e+04
2009 04 15  0023   54936    1380    0        0.9      337.3     7.31e+04
2009 04 15  0024   54936    1440    0        1.2      334.0     4.82e+04
2009 04 15  0025   54936    1500    0        0.5      347.4     6.56e+04
2009 04 15  0026   54936    1560    0        0.7      343.2     5.99e+04
2009 04 15  0027   54936    1620    0        0.8      339.1     5.42e+04
2009 04 15  0028   54936    1680    0        0.9      337.7     7.11e+04
2009 04 15  0029   54936    1740    0        1.0      336.9     4.41e+04
2009 04 15  0030   54936    1800    0        0.7      342.8     4.67e+04
2009 04 15  0031   54936    1860    0        0.9      337.3     5.06e+04
2009 04 15  0032   54936    1920    0        0.7      344.0     5.11e+04
2009 04 15  0033   54936    1980    0        0.8      341.1     5.19e+04
2009 04 15  0034   54936    2040    0        0.7      343.0     4.66e+04
2009 04 15  0035   54936    2100    0        0.8      338.2     5.32e+04
2009 04 15  0036   54936    2160    0        1.2      338.8     4.11e+04
2009 04 15  0037   54936    2220    0        0.9      335.6     6.54e+04
2009 04 15  0038   54936    2280    0        1.0      339.1     4.74e+04
2009 04 15  0039   54936    2340    9    -9999.9    -9999.9    -1.00e+05
2009 04 15  0040   54936    2400    0        0.8      339.2     6.08e+04
2009 04 15  0041   54936    2460    0        0.7      343.4     6.16e+04
2009 04 15  0042   54936    2520    0        0.8      341.0     6.06e+04
2009 04 15  0043   54936    2580    0        0.9      338.7     5.95e+04
2009 04 15  0044   54936    2640    0        0.7      333.8     5.99e+04
2009 04 15  0045   54936    2700    0        0.8      331.5     4.96e+04
2009 04 15  0046   54936    2760    0        0.8      335.1     5.19e+04
2009 04 15  0047   54936    2820    0        0.7      339.8     4.48e+04
2009 04 15  0048   54936    2880    0        0.6      339.3     6.13e+04
2009 04 15  0049   54936    2940    0        0.8      329.0     2.98e+04
2009 04 15  0050   54936    3000    0        0.8      330.5     2.31e+04
2009 04 15  0051   54936    3060    0        0.5      338.6     6.37e+04
2009 04 15  0052   54936    3120    0        0.8      337.8     5.15e+04
2009 04 15  0053   54936    3180    0        1.4      335.5     4.94e+04
2009 04 15  0054   54936    3240    0        0.7      336.7     5.85e+04
2009 04 15  0055   54936    3300    0        0.7      337.1     3.61e+04
2009 04 15  0056   54936    3360    0        0.8      337.3     3.96e+04
2009 04 15  0057   54936    3420    0        0.5      334.0     4.54e+04
2009 04 15  0058   54936    3480    0        0.5      332.3     4.11e+04
2009 04 15  0059   54936    3540    0        0.5      330.6     3.69e+04
2009 04 15  0100   54936    3600    0        0.7      330.4     3.24e+04
2009 04 15  0101   54936    3660    0        0.5      332.8     3.32e+04
2009 04 15  0102   54936    3720    0        0.9      331.6     4.77e+04
2009 04 15  0103   54936    3780    0        0.4      328.1     4.20e+04
2009 04 15  0104   54936    3840    0        0.8      326.1     5.03e+04
2009 04 15  0105   54936    3900    0        1.1      334.4     3.81e+04
2009 04 15  0106   54936    3960    0        0.8      340.1     4.81e+04
2009 04 15  0107   54936    4020    0        0.7      335.9     5.85e+04
2009 04 15  0108   54936    4080    0        0.6      338.5     5.03e+04
2009 04 15  0109   54936    4140    0        0.9      332.6     4.76e+04
2009 04 15  0110   54936    4200    0        0.9      336.2     5.99e+04
2009 04 15  0111   54936    4260    0        1.1      341.6     5.81e+04
2009 04 15  0112   54936    4320    9    -9999.9    -9999.9    -1.00e+05
2009 04 15  0113   54936    4380    0        1.2      344.9     5.90e+04
2009 04 15  0114   54936    4440    0        1.1      342.6     5.86e+04
2009 04 15  0115   54936    4500    0        0.9      340.3     5.82e+04
2009 04 15  0116   54936    4560    0        1.0      335.8     4.86e+04
2009 04 15  0117   54936    4620    0        1.0      335.5     6.04e+04
2009 04 15  0118   54936    4680    0        0.8      332.3     5.99e+04
2009 04 15  0119   54936    4740    0        0.5      338.7     6.25e+04
2009 04 15  0120   54936    4800    0        0.4      338.8     4.80e+04
2009 04 15  0121   54936    4860    0        0.7      332.0     5.70e+04
2009 04 15  0122   54936    4920    0        1.1      336.9     5.31e+04
2009 04 15  0123   54936    4980    0        1.0      345.5     6.33e+04
2009 04 15  0124   54936    5040    0        1.3      334.2     5.60e+04
2009 04 15  0125   54936    5100    0        1.0      341.9     5.40e+04
2009 04 15  0126   54936    5160    0        0.9      337.8     7.81e+04
2009 04 15  0127   54936    5220    0        1.1      339.6     3.62e+04
2009 04 15  0128   54936    5280    0        0.6      342.0     5.20e+04
2009 04 15  0129   54936    5340    0        0.6      339.5     5.55e+04
2009 04 15  0130   54936    5400    0        0.8      337.2     4.93e+04
2009 04 15  0131   54936    5460    0        1.0      334.9     4.32e+04
2009 04 15  0132   54936    5520    0        0.7      336.0     4.32e+04
2009 04 15  0133   54936    5580    0        0.7      336.3     5.06e+04
2009 04 15  0134   54936    5640    0        0.9      335.8     3.72e+04
2009 04 15  0135   54936    5700    0        1.0      333.5     5.20e+04
2009 04 15  0136   54936    5760    0        1.0      332.4     5.68e+04
2009 04 15  0137   54936    5820    0        1.2      331.0     3.95e+04
2009 04 15  0138   54936    5880    0        0.9      335.0     5.36e+04
2009 04 15  0139   54936    5940    0        0.9      339.7     4.12e+04
2009 04 15  0140   54936    6000    0        1.2      335.7     5.45e+04
2009 04 15  0141   54936    6060    0        1.1      330.4     4.70e+04
2009 04 15  0142   54936    6120    0        0.7      332.2     5.70e+04
2009 04 15  0143   54936    6180    0        0.7      334.7     3.66e+04
2009 04 15  0144   54936    6240    0        0.9      329.7     3.97e+04
2009 04 15  0145   54936    6300    9    -9999.9    -9999.9    -1.00e+05
2009 04 15  0146   54936    6360    0        1.1      333.4     3.37e+04
2009 04 15  0147   54936    6420    0        1.1      333.4     3.37e+04
2009 04 15  0148   54936    6480    0        1.0      338.8     4.17e+04
2009 04 15  0149   54936    6540    0        1.4      331.9     4.74e+04
