:Data_list: 20140405_ace_mag_1m.txt
:Created: 2014 Apr 06 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Magnetometer values are in GSM coordinates.
# 
# Units: Bx, By, Bz, Bt in nT
# Units: Latitude  degrees +/-  90.0
# Units: Longitude degrees 0.0 - 360.0
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -999.9
# Source: ACE Satellite - Magnetometer
#
#              1-minute averaged Real-time Interplanetary Magnetic Field Values 
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the   ----------------  GSM Coordinates ---------------
# YR MO DA  HHMM    Day      Day    S     Bx      By      Bz      Bt     Lat.   Long.
#------------------------------------------------------------------------------------
2014 04 05  0000   56752       0    0    -3.1     1.7     0.9     3.6    14.1   151.4
2014 04 05  0001   56752      60    0    -3.2     1.6     0.7     3.7    11.6   153.9
2014 04 05  0002   56752     120    0    -3.1     1.7     0.8     3.6    12.3   150.8
2014 04 05  0003   56752     180    0    -3.1     1.8     0.6     3.6    10.3   150.5
2014 04 05  0004   56752     240    0    -2.7     2.0     1.1     3.6    17.7   143.8
2014 04 05  0005   56752     300    0    -2.6     2.2     1.1     3.6    17.3   140.6
2014 04 05  0006   56752     360    0    -3.3     1.0     1.2     3.6    19.3   163.1
2014 04 05  0007   56752     420    0    -3.2     1.1     1.6     3.7    24.9   160.9
2014 04 05  0008   56752     480    0    -2.9     1.3     1.8     3.6    29.5   155.4
2014 04 05  0009   56752     540    0    -3.0     1.2     1.7     3.6    27.9   157.8
2014 04 05  0010   56752     600    0    -2.8     1.6     1.6     3.6    26.2   150.9
2014 04 05  0011   56752     660    0    -2.5     2.2     1.4     3.6    22.1   138.4
2014 04 05  0012   56752     720    0    -2.5     2.1     1.3     3.5    22.4   140.7
2014 04 05  0013   56752     780    0    -2.3     2.0     1.8     3.5    29.8   139.0
2014 04 05  0014   56752     840    0    -2.8     1.9     1.1     3.6    17.8   145.8
2014 04 05  0015   56752     900    0    -3.1     1.7     0.6     3.6    10.4   151.8
2014 04 05  0016   56752     960    0    -3.1     1.5     0.3     3.4     5.8   153.5
2014 04 05  0017   56752    1020    0    -3.3     1.4     0.4     3.6     7.0   156.0
2014 04 05  0018   56752    1080    0    -3.3     1.4     0.5     3.6     8.1   156.9
2014 04 05  0019   56752    1140    0    -3.3     1.3     0.6     3.6     9.5   159.1
2014 04 05  0020   56752    1200    0    -3.4     1.0     1.0     3.7    15.8   162.9
2014 04 05  0021   56752    1260    0    -3.3     1.1     0.8     3.6    13.3   161.7
2014 04 05  0022   56752    1320    0    -3.4     1.1     0.7     3.7    11.3   162.6
2014 04 05  0023   56752    1380    0    -3.5     0.9     0.6     3.7     9.9   165.7
2014 04 05  0024   56752    1440    0    -3.5     0.8     0.7     3.7    10.2   166.5
2014 04 05  0025   56752    1500    0    -3.5     0.7     0.4     3.6     6.0   169.0
2014 04 05  0026   56752    1560    0    -3.5     0.5     0.5     3.6     7.5   171.3
2014 04 05  0027   56752    1620    0    -3.6     0.5     0.5     3.7     7.4   172.4
2014 04 05  0028   56752    1680    0    -3.6     0.3     0.6     3.7     9.8   175.4
2014 04 05  0029   56752    1740    0    -3.6     0.2     0.6     3.7     9.4   176.3
2014 04 05  0030   56752    1800    0    -3.6     0.1     0.6     3.6     9.3   177.9
2014 04 05  0031   56752    1860    0    -3.6     0.1     0.7     3.6    10.6   177.9
2014 04 05  0032   56752    1920    0    -3.4     0.5     1.2     3.6    20.1   171.6
2014 04 05  0033   56752    1980    0    -3.1     0.7     1.6     3.6    26.1   167.8
2014 04 05  0034   56752    2040    0    -3.2     0.8     1.5     3.6    24.6   166.5
2014 04 05  0035   56752    2100    0    -3.2     0.3     1.5     3.6    24.7   174.6
2014 04 05  0036   56752    2160    0    -3.2     0.3     1.3     3.5    21.0   174.8
2014 04 05  0037   56752    2220    0    -3.2     0.3     1.3     3.5    21.5   174.1
2014 04 05  0038   56752    2280    0    -3.2     0.3     1.5     3.5    25.4   175.2
2014 04 05  0039   56752    2340    0    -3.0     0.1     1.7     3.5    29.9   178.9
2014 04 05  0040   56752    2400    0    -3.0    -0.1     1.8     3.5    30.8   182.1
2014 04 05  0041   56752    2460    0    -3.2    -0.3     1.4     3.5    23.8   185.0
2014 04 05  0042   56752    2520    0    -3.3    -0.5     1.1     3.5    17.8   188.8
2014 04 05  0043   56752    2580    0    -3.3    -0.5     1.2     3.6    19.4   188.4
2014 04 05  0044   56752    2640    0    -3.3    -0.5     1.2     3.6    19.4   189.0
2014 04 05  0045   56752    2700    0    -3.4    -0.5     1.3     3.6    20.4   188.4
2014 04 05  0046   56752    2760    0    -3.3    -0.6     1.3     3.6    20.4   190.2
