:Data_list: 20201014_ace_mag_1m.txt
:Created: 2020 Oct 15 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Magnetometer values are in GSM coordinates.
# 
# Units: Bx, By, Bz, Bt in nT
# Units: Latitude  degrees +/-  90.0
# Units: Longitude degrees 0.0 - 360.0
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -999.9
# Source: ACE Satellite - Magnetometer
#
#              1-minute averaged Real-time Interplanetary Magnetic Field Values 
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the   ----------------  GSM Coordinates ---------------
# YR MO DA  HHMM    Day      Day    S     Bx      By      Bz      Bt     Lat.   Long.
#------------------------------------------------------------------------------------
2020 10 14  0000   59136       0    0     2.8    -1.8     2.3     4.0    35.1   327.6
2020 10 14  0001   59136      60    0     2.7    -1.9     2.2     4.0    33.4   325.0
2020 10 14  0002   59136     120    0     2.7    -2.1     1.8     3.9    28.5   322.1
2020 10 14  0003   59136     180    0     2.7    -2.0     1.7     3.7    26.5   323.4
2020 10 14  0004   59136     240    0     2.6    -2.2     1.7     3.8    26.4   319.6
2020 10 14  0005   59136     300    0     2.6    -2.3     1.6     3.8    24.8   319.0
2020 10 14  0006   59136     360    0     2.0    -2.1     1.1     3.1    21.4   313.7
2020 10 14  0007   59136     420    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2020 10 14  0008   59136     480    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2020 10 14  0009   59136     540    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2020 10 14  0010   59136     600    0     2.4    -0.7     2.6     3.6    45.9   344.0
2020 10 14  0011   59136     660    0     2.4    -0.7     2.6     3.7    46.5   343.0
2020 10 14  0012   59136     720    0     2.4    -0.9     2.6     3.7    45.2   338.6
2020 10 14  0013   59136     780    0     2.4    -0.7     2.7     3.7    47.2   343.1
2020 10 14  0014   59136     840    0     2.5    -0.6     2.6     3.7    45.1   345.8
2020 10 14  0015   59136     900    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2020 10 14  0016   59136     960    0     2.5    -0.7     2.6     3.7    44.4   345.2
2020 10 14  0017   59136    1020    0     1.8    -2.6     1.8     3.7    30.1   304.5
2020 10 14  0018   59136    1080    0     1.0    -4.0     0.8     4.2    10.8   283.7
2020 10 14  0019   59136    1140    0     1.5    -3.6     1.7     4.2    24.1   293.3
2020 10 14  0020   59136    1200    0     1.7    -3.4     1.8     4.2    25.7   296.1
