:Data_list: 20211015_ace_sis_5m.txt
:Created: 2021 Oct 16 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: proton flux p/cs2-sec-ster
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -1.00e+05
# Source: ACE Satellite - Solar Isotope Spectrometer
#
# 5-minute averaged Real-time Integral Flux of High-energy Solar Protons
# 
#                 Modified Seconds
# UT Date   Time   Julian  of the      ---- Integral Proton Flux ----
# YR MO DA  HHMM     Day     Day       S    > 10 MeV    S    > 30 MeV
#--------------------------------------------------------------------
2021 10 15  0000    59502       0      0    2.37e+00    0    1.66e+00
2021 10 15  0005    59502     300      0    2.35e+00    0    1.63e+00
2021 10 15  0010    59502     600      0    2.36e+00    0    1.65e+00
2021 10 15  0015    59502     900      0    2.32e+00    0    1.62e+00
2021 10 15  0020    59502    1200      0    2.33e+00    0    1.62e+00
2021 10 15  0025    59502    1500      0    2.32e+00    0    1.61e+00
2021 10 15  0030    59502    1800      0    2.33e+00    0    1.63e+00
2021 10 15  0035    59502    2100      0    2.32e+00    0    1.61e+00
2021 10 15  0040    59502    2400      0    2.36e+00    0    1.65e+00
2021 10 15  0045    59502    2700      0    2.34e+00    0    1.64e+00
2021 10 15  0050    59502    3000      0    2.37e+00    0    1.66e+00
2021 10 15  0055    59502    3300      0    2.36e+00    0    1.66e+00
2021 10 15  0100    59502    3600      0    2.36e+00    0    1.66e+00
2021 10 15  0105    59502    3900      0    2.34e+00    0    1.64e+00
2021 10 15  0110    59502    4200      0    2.36e+00    0    1.67e+00
2021 10 15  0115    59502    4500      0    2.34e+00    0    1.63e+00
2021 10 15  0120    59502    4800      0    2.34e+00    0    1.65e+00
2021 10 15  0125    59502    5100      0    2.35e+00    0    1.66e+00
2021 10 15  0130    59502    5400      0    2.32e+00    0    1.63e+00
2021 10 15  0135    59502    5700      0    2.32e+00    0    1.63e+00
2021 10 15  0140    59502    6000      0    2.36e+00    0    1.64e+00
2021 10 15  0145    59502    6300      0    2.34e+00    0    1.65e+00
2021 10 15  0150    59502    6600      0    2.34e+00    0    1.64e+00
2021 10 15  0155    59502    6900      0    2.35e+00    0    1.64e+00
2021 10 15  0200    59502    7200      0    2.30e+00    0    1.63e+00
2021 10 15  0205    59502    7500      0    2.37e+00    0    1.67e+00
2021 10 15  0210    59502    7800      0    2.35e+00    0    1.66e+00
2021 10 15  0215    59502    8100      0    2.34e+00    0    1.63e+00
2021 10 15  0220    59502    8400      0    2.37e+00    0    1.64e+00
2021 10 15  0225    59502    8700      0    2.36e+00    0    1.65e+00
2021 10 15  0230    59502    9000      0    2.35e+00    0    1.65e+00
2021 10 15  0235    59502    9300      0    2.37e+00    0    1.65e+00
2021 10 15  0240    59502    9600      0    2.36e+00    0    1.66e+00
2021 10 15  0245    59502    9900      0    2.32e+00    0    1.62e+00
2021 10 15  0250    59502   10200      0    2.38e+00    0    1.67e+00
2021 10 15  0255    59502   10500      0    2.34e+00    0    1.65e+00
2021 10 15  0300    59502   10800      0    2.35e+00    0    1.65e+00
2021 10 15  0305    59502   11100      0    2.39e+00    0    1.68e+00
