:Data_list: 20241103_ace_mag_1m.txt
:Created: 2024 Nov 04 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Magnetometer values are in GSM coordinates.
# 
# Units: Bx, By, Bz, Bt in nT
# Units: Latitude  degrees +/-  90.0
# Units: Longitude degrees 0.0 - 360.0
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -999.9
# Source: ACE Satellite - Magnetometer
#
#              1-minute averaged Real-time Interplanetary Magnetic Field Values 
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the   ----------------  GSM Coordinates ---------------
# YR MO DA  HHMM    Day      Day    S     Bx      By      Bz      Bt     Lat.   Long.
#------------------------------------------------------------------------------------
2024 11 03  0000   60617       0    0     6.2    -5.9     6.6    10.8    37.3   316.3
2024 11 03  0001   60617      60    0     6.5    -5.5     6.6    10.8    37.8   319.9
2024 11 03  0002   60617     120    0     6.5    -5.8     6.4    10.8    36.3   317.9
2024 11 03  0003   60617     180    0     6.5    -5.9     6.3    10.8    35.5   317.9
2024 11 03  0004   60617     240    0     6.4    -5.8     6.4    10.8    36.5   318.0
2024 11 03  0005   60617     300    0     6.4    -5.6     6.6    10.8    37.7   318.9
2024 11 03  0006   60617     360    0     6.5    -5.0     7.0    10.8    40.7   322.4
2024 11 03  0007   60617     420    0     6.4    -5.1     6.8    10.6    40.0   321.3
2024 11 03  0008   60617     480    0     6.4    -5.2     6.7    10.6    39.2   320.7
2024 11 03  0009   60617     540    0     6.4    -4.5     6.8    10.4    41.2   325.3
2024 11 03  0010   60617     600    0     6.4    -4.6     6.6    10.3    40.0   324.6
2024 11 03  0011   60617     660    0     6.2    -4.7     6.2    10.0    38.7   322.6
2024 11 03  0012   60617     720    0     6.0    -4.6     6.1     9.8    38.8   322.4
2024 11 03  0013   60617     780    0     5.9    -4.3     6.4     9.7    41.1   323.9
2024 11 03  0014   60617     840    0     5.8    -4.4     6.6     9.9    42.2   322.7
2024 11 03  0015   60617     900    0     6.3    -5.4     5.9    10.2    35.5   319.5
2024 11 03  0016   60617     960    0     6.1    -5.5     6.1    10.3    36.6   317.9
2024 11 03  0017   60617    1020    0     6.0    -5.5     5.9    10.1    35.8   317.7
2024 11 03  0018   60617    1080    0     6.0    -5.3     6.2    10.1    37.6   318.3
2024 11 03  0019   60617    1140    0     6.2    -5.4     6.0    10.2    36.2   319.3
2024 11 03  0020   60617    1200    0     6.0    -5.1     6.3    10.1    38.6   319.8
2024 11 03  0021   60617    1260    0     5.9    -5.0     6.5    10.1    40.0   319.9
2024 11 03  0022   60617    1320    0     6.3    -5.1     6.0    10.1    36.7   320.9
2024 11 03  0023   60617    1380    0     6.2    -5.0     6.1    10.1    37.3   321.4
2024 11 03  0024   60617    1440    0     5.5    -5.1     6.7    10.1    42.0   317.3
2024 11 03  0025   60617    1500    0     5.4    -5.1     6.9    10.1    42.6   316.8
2024 11 03  0026   60617    1560    0     5.6    -5.1     6.7    10.1    41.9   317.6
2024 11 03  0027   60617    1620    0     5.7    -5.1     6.6    10.1    40.7   318.0
2024 11 03  0028   60617    1680    0     5.9    -5.3     6.5    10.2    39.4   318.0
2024 11 03  0029   60617    1740    0     5.7    -5.2     6.6    10.2    40.5   317.7
2024 11 03  0030   60617    1800    0     5.6    -5.1     6.6    10.0    40.8   317.6
2024 11 03  0031   60617    1860    0     5.7    -5.0     6.5    10.0    40.6   318.7
2024 11 03  0032   60617    1920    0     6.1    -5.5     5.7    10.0    34.8   318.2
2024 11 03  0033   60617    1980    0     6.3    -5.6     5.4    10.0    32.7   318.0
2024 11 03  0034   60617    2040    0     6.2    -6.3     4.9    10.1    29.1   314.6
2024 11 03  0035   60617    2100    0     6.0    -5.8     5.6    10.1    34.0   315.8
2024 11 03  0036   60617    2160    0     4.8    -3.6     8.2    10.2    53.9   323.6
2024 11 03  0037   60617    2220    0     3.9    -2.4     9.3    10.4    63.5   328.0
2024 11 03  0038   60617    2280    0     2.5    -1.2    10.2    10.5    75.0   334.8
2024 11 03  0039   60617    2340    0     3.9    -1.9     9.5    10.4    65.3   334.3
2024 11 03  0040   60617    2400    0     4.1    -2.0     9.4    10.4    63.9   334.4
2024 11 03  0041   60617    2460    0     4.7    -2.2     8.8    10.3    59.4   334.6
2024 11 03  0042   60617    2520    0     4.6    -2.4     8.9    10.3    59.8   332.4
2024 11 03  0043   60617    2580    0     3.3    -1.9     9.9    10.7    68.8   330.3
2024 11 03  0044   60617    2640    0     2.5    -1.3    10.3    10.7    74.7   331.3
2024 11 03  0045   60617    2700    0     2.0    -1.0    10.5    10.7    77.7   332.7
2024 11 03  0046   60617    2760    0     2.4    -1.4    10.2    10.6    74.7   329.8
2024 11 03  0047   60617    2820    0     1.8    -1.3    10.4    10.6    78.1   323.1
2024 11 03  0048   60617    2880    0     2.1    -1.2    10.4    10.7    76.8   330.4
2024 11 03  0049   60617    2940    0     1.8    -1.5    10.4    10.7    77.5   320.2
2024 11 03  0050   60617    3000    0     1.9    -1.6    10.4    10.7    76.6   320.5
2024 11 03  0051   60617    3060    0     2.1    -1.6    10.3    10.6    75.7   321.6
2024 11 03  0052   60617    3120    0     1.8    -1.7    10.2    10.5    76.4   315.7
2024 11 03  0053   60617    3180    0     1.7    -1.6    10.2    10.4    77.0   315.5
