:Data_list: 20161226_ace_sis_5m.txt
:Created: 2016 Dec 27 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: proton flux p/cs2-sec-ster
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -1.00e+05
# Source: ACE Satellite - Solar Isotope Spectrometer
#
# 5-minute averaged Real-time Integral Flux of High-energy Solar Protons
# 
#                 Modified Seconds
# UT Date   Time   Julian  of the      ---- Integral Proton Flux ----
# YR MO DA  HHMM     Day     Day       S    > 10 MeV    S    > 30 MeV
#--------------------------------------------------------------------
2016 12 26  0000    57748       0      0    1.89e+00    0    1.31e+00
2016 12 26  0005    57748     300      0    1.88e+00    0    1.31e+00
2016 12 26  0010    57748     600      0    1.87e+00    0    1.32e+00
2016 12 26  0015    57748     900      0    1.85e+00    0    1.28e+00
2016 12 26  0020    57748    1200      0    1.82e+00    0    1.27e+00
2016 12 26  0025    57748    1500      0    1.93e+00    0    1.38e+00
2016 12 26  0030    57748    1800      0    1.84e+00    0    1.31e+00
2016 12 26  0035    57748    2100      0    1.84e+00    0    1.30e+00
2016 12 26  0040    57748    2400      0    1.85e+00    0    1.31e+00
2016 12 26  0045    57748    2700      0    1.78e+00    0    1.24e+00
2016 12 26  0050    57748    3000      0    1.86e+00    0    1.30e+00
2016 12 26  0055    57748    3300      0    1.88e+00    0    1.32e+00
2016 12 26  0100    57748    3600      0    1.77e+00    0    1.24e+00
2016 12 26  0105    57748    3900      9   -1.00e+05    9   -1.00e+05
2016 12 26  0110    57748    4200      9   -1.00e+05    9   -1.00e+05
2016 12 26  0115    57748    4500      9   -1.00e+05    9   -1.00e+05
2016 12 26  0120    57748    4800      9   -1.00e+05    9   -1.00e+05
2016 12 26  0125    57748    5100      9   -1.00e+05    9   -1.00e+05
2016 12 26  0130    57748    5400      9   -1.00e+05    9   -1.00e+05
2016 12 26  0135    57748    5700      9   -1.00e+05    9   -1.00e+05
2016 12 26  0140    57748    6000      9   -1.00e+05    9   -1.00e+05
2016 12 26  0145    57748    6300      9   -1.00e+05    9   -1.00e+05
2016 12 26  0150    57748    6600      9   -1.00e+05    9   -1.00e+05
2016 12 26  0155    57748    6900      9   -1.00e+05    9   -1.00e+05
2016 12 26  0200    57748    7200      9   -1.00e+05    9   -1.00e+05
2016 12 26  0205    57748    7500      9   -1.00e+05    9   -1.00e+05
2016 12 26  0210    57748    7800      9   -1.00e+05    9   -1.00e+05
2016 12 26  0215    57748    8100      9   -1.00e+05    9   -1.00e+05
2016 12 26  0220    57748    8400      9   -1.00e+05    9   -1.00e+05
2016 12 26  0225    57748    8700      9   -1.00e+05    9   -1.00e+05
2016 12 26  0230    57748    9000      9   -1.00e+05    9   -1.00e+05
2016 12 26  0235    57748    9300      9   -1.00e+05    9   -1.00e+05
2016 12 26  0240    57748    9600      9   -1.00e+05    9   -1.00e+05
2016 12 26  0245    57748    9900      9   -1.00e+05    9   -1.00e+05
2016 12 26  0250    57748   10200      9   -1.00e+05    9   -1.00e+05
2016 12 26  0255    57748   10500      9   -1.00e+05    9   -1.00e+05
2016 12 26  0300    57748   10800      9   -1.00e+05    9   -1.00e+05
2016 12 26  0305    57748   11100      9   -1.00e+05    9   -1.00e+05
2016 12 26  0310    57748   11400      9   -1.00e+05    9   -1.00e+05
2016 12 26  0315    57748   11700      9   -1.00e+05    9   -1.00e+05
2016 12 26  0320    57748   12000      9   -1.00e+05    9   -1.00e+05
2016 12 26  0325    57748   12300      9   -1.00e+05    9   -1.00e+05
2016 12 26  0330    57748   12600      9   -1.00e+05    9   -1.00e+05
2016 12 26  0335    57748   12900      9   -1.00e+05    9   -1.00e+05
2016 12 26  0340    57748   13200      9   -1.00e+05    9   -1.00e+05
2016 12 26  0345    57748   13500      9   -1.00e+05    9   -1.00e+05
2016 12 26  0350    57748   13800      9   -1.00e+05    9   -1.00e+05
2016 12 26  0355    57748   14100      9   -1.00e+05    9   -1.00e+05
2016 12 26  0400    57748   14400      9   -1.00e+05    9   -1.00e+05
2016 12 26  0405    57748   14700      9   -1.00e+05    9   -1.00e+05
2016 12 26  0410    57748   15000      9   -1.00e+05    9   -1.00e+05
2016 12 26  0415    57748   15300      9   -1.00e+05    9   -1.00e+05
2016 12 26  0420    57748   15600      9   -1.00e+05    9   -1.00e+05
2016 12 26  0425    57748   15900      9   -1.00e+05    9   -1.00e+05
2016 12 26  0430    57748   16200      9   -1.00e+05    9   -1.00e+05
2016 12 26  0435    57748   16500      9   -1.00e+05    9   -1.00e+05
2016 12 26  0440    57748   16800      9   -1.00e+05    9   -1.00e+05
2016 12 26  0445    57748   17100      9   -1.00e+05    9   -1.00e+05
2016 12 26  0450    57748   17400      9   -1.00e+05    9   -1.00e+05
2016 12 26  0455    57748   17700      9   -1.00e+05    9   -1.00e+05
2016 12 26  0500    57748   18000      9   -1.00e+05    9   -1.00e+05
2016 12 26  0505    57748   18300      9   -1.00e+05    9   -1.00e+05
2016 12 26  0510    57748   18600      9   -1.00e+05    9   -1.00e+05
2016 12 26  0515    57748   18900      9   -1.00e+05    9   -1.00e+05
2016 12 26  0520    57748   19200      9   -1.00e+05    9   -1.00e+05
2016 12 26  0525    57748   19500      9   -1.00e+05    9   -1.00e+05
2016 12 26  0530    57748   19800      9   -1.00e+05    9   -1.00e+05
2016 12 26  0535    57748   20100      9   -1.00e+05    9   -1.00e+05
2016 12 26  0540    57748   20400      9   -1.00e+05    9   -1.00e+05
2016 12 26  0545    57748   20700      9   -1.00e+05    9   -1.00e+05
2016 12 26  0550    57748   21000      9   -1.00e+05    9   -1.00e+05
2016 12 26  0555    57748   21300      9   -1.00e+05    9   -1.00e+05
2016 12 26  0600    57748   21600      9   -1.00e+05    9   -1.00e+05
2016 12 26  0605    57748   21900      9   -1.00e+05    9   -1.00e+05
2016 12 26  0610    57748   22200      9   -1.00e+05    9   -1.00e+05
2016 12 26  0615    57748   22500      9   -1.00e+05    9   -1.00e+05
2016 12 26  0620    57748   22800      9   -1.00e+05    9   -1.00e+05
2016 12 26  0625    57748   23100      9   -1.00e+05    9   -1.00e+05
2016 12 26  0630    57748   23400      9   -1.00e+05    9   -1.00e+05
2016 12 26  0635    57748   23700      9   -1.00e+05    9   -1.00e+05
2016 12 26  0640    57748   24000      0    1.90e+00    0    1.33e+00
2016 12 26  0645    57748   24300      0    1.94e+00    0    1.36e+00
2016 12 26  0650    57748   24600      0    1.87e+00    0    1.31e+00
2016 12 26  0655    57748   24900      0    1.82e+00    0    1.28e+00
2016 12 26  0700    57748   25200      0    1.82e+00    0    1.28e+00
2016 12 26  0705    57748   25500      0    1.82e+00    0    1.27e+00
2016 12 26  0710    57748   25800      0    1.87e+00    0    1.32e+00
2016 12 26  0715    57748   26100      0    1.92e+00    0    1.34e+00
2016 12 26  0720    57748   26400      0    1.90e+00    0    1.34e+00
2016 12 26  0725    57748   26700      0    1.84e+00    0    1.30e+00
2016 12 26  0730    57748   27000      0    1.87e+00    0    1.33e+00
2016 12 26  0735    57748   27300      0    1.89e+00    0    1.33e+00
2016 12 26  0740    57748   27600      0    1.87e+00    0    1.32e+00
2016 12 26  0745    57748   27900      0    1.87e+00    0    1.32e+00
2016 12 26  0750    57748   28200      0    1.85e+00    0    1.31e+00
2016 12 26  0755    57748   28500      0    1.84e+00    0    1.30e+00
2016 12 26  0800    57748   28800      0    1.80e+00    0    1.25e+00
2016 12 26  0805    57748   29100      0    1.87e+00    0    1.32e+00
2016 12 26  0810    57748   29400      0    1.87e+00    0    1.31e+00
2016 12 26  0815    57748   29700      0    1.85e+00    0    1.30e+00
2016 12 26  0820    57748   30000      0    1.85e+00    0    1.30e+00
2016 12 26  0825    57748   30300      0    1.82e+00    0    1.26e+00
2016 12 26  0830    57748   30600      0    1.86e+00    0    1.30e+00
2016 12 26  0835    57748   30900      0    1.85e+00    0    1.29e+00
