:Data_list: 20101109_ace_swepam_1m.txt
:Created: 2010 Nov 10 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   1-minute averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2010 11 09  0000   55509       0    1        0.8      382.4     1.41e+05
2010 11 09  0001   55509      60    0        1.0      373.5     1.75e+05
2010 11 09  0002   55509     120    1        0.7      378.8     1.31e+05
2010 11 09  0003   55509     180    1    -9999.9    -9999.9    -1.00e+05
2010 11 09  0004   55509     240    0        0.8      383.4     1.74e+05
2010 11 09  0005   55509     300    0        0.8      383.1     1.73e+05
2010 11 09  0006   55509     360    1        0.8      375.8     1.78e+05
2010 11 09  0007   55509     420    1        0.7      381.0     1.65e+05
2010 11 09  0008   55509     480    0        0.6      377.2     1.85e+05
2010 11 09  0009   55509     540    0        0.4      366.4     1.75e+05
2010 11 09  0010   55509     600    1        0.5      367.7     1.96e+05
2010 11 09  0011   55509     660    1        0.3      371.9     2.15e+05
2010 11 09  0012   55509     720    0        0.1      304.5    -1.00e+05
2010 11 09  0013   55509     780    1        0.1      323.1    -1.00e+05
2010 11 09  0014   55509     840    1        0.4      313.5    -1.00e+05
2010 11 09  0015   55509     900    1        0.3      311.6     1.52e+04
2010 11 09  0016   55509     960    1        0.3      311.6     1.52e+04
2010 11 09  0017   55509    1020    0        0.6      359.1     1.91e+05
2010 11 09  0018   55509    1080    1        0.7      345.6     1.74e+05
2010 11 09  0019   55509    1140    0        0.4      314.7     1.72e+04
2010 11 09  0020   55509    1200    1        0.7      312.8     2.07e+04
2010 11 09  0021   55509    1260    1        0.3      316.6     1.21e+04
2010 11 09  0022   55509    1320    0        0.8      362.0     1.17e+05
2010 11 09  0023   55509    1380    1        0.6      350.1     2.13e+05
2010 11 09  0024   55509    1440    1        0.4      311.7     1.21e+04
2010 11 09  0025   55509    1500    1        0.3      312.2     1.85e+04
2010 11 09  0026   55509    1560    1        0.4      363.9     1.85e+05
2010 11 09  0027   55509    1620    0        0.4      370.1     1.70e+05
2010 11 09  0028   55509    1680    1        0.3      373.8     2.06e+05
2010 11 09  0029   55509    1740    0        0.2      390.7     8.47e+04
2010 11 09  0030   55509    1800    0        0.2      391.1     8.94e+04
2010 11 09  0031   55509    1860    1        0.4      375.7     1.63e+05
2010 11 09  0032   55509    1920    1        0.4      375.7     1.63e+05
2010 11 09  0033   55509    1980    1        0.4      363.6     1.92e+05
2010 11 09  0034   55509    2040    1        0.4      366.5     1.89e+05
2010 11 09  0035   55509    2100    0        0.3      378.0     1.26e+05
2010 11 09  0036   55509    2160    9    -9999.9    -9999.9    -1.00e+05
2010 11 09  0037   55509    2220    1        0.5      374.4     1.57e+05
2010 11 09  0038   55509    2280    0        0.5      371.4     1.97e+05
2010 11 09  0039   55509    2340    1        0.2      309.3    -1.00e+05
2010 11 09  0040   55509    2400    1        0.9      339.4     1.95e+05
2010 11 09  0041   55509    2460    1        0.5      365.7     2.12e+05
2010 11 09  0042   55509    2520    0        0.4      366.9     2.22e+05
2010 11 09  0043   55509    2580    1        0.3      373.0     1.73e+05
2010 11 09  0044   55509    2640    1        0.1      326.4    -1.00e+05
2010 11 09  0045   55509    2700    0        0.4      364.9     2.14e+05
2010 11 09  0046   55509    2760    1        0.3      393.3     8.07e+04
2010 11 09  0047   55509    2820    1        0.3      391.6     9.39e+04
2010 11 09  0048   55509    2880    1        0.3      391.6     9.39e+04
2010 11 09  0049   55509    2940    1        0.5      373.9     2.25e+05
2010 11 09  0050   55509    3000    1        0.4      388.1     8.95e+04
2010 11 09  0051   55509    3060    0        0.1      311.2    -1.00e+05
2010 11 09  0052   55509    3120    0        0.3      379.0     2.09e+05
2010 11 09  0053   55509    3180    0        0.4      381.7     1.07e+05
2010 11 09  0054   55509    3240    0        0.4      371.2     1.65e+05
2010 11 09  0055   55509    3300    1        0.4      376.7     1.59e+05
2010 11 09  0056   55509    3360    0        0.3      389.7     7.66e+04
2010 11 09  0057   55509    3420    1        0.3      394.3     7.54e+04
2010 11 09  0058   55509    3480    1        0.2      322.6    -1.00e+05
2010 11 09  0059   55509    3540    1        0.2      316.1    -1.00e+05
2010 11 09  0100   55509    3600    1        0.2      312.9     1.40e+04
2010 11 09  0101   55509    3660    0        0.5      374.9     1.19e+05
2010 11 09  0102   55509    3720    0        0.4      376.2     1.19e+05
2010 11 09  0103   55509    3780    1        0.5      374.8     1.30e+05
2010 11 09  0104   55509    3840    1        0.5      374.8     1.30e+05
2010 11 09  0105   55509    3900    1        0.5      369.2     1.05e+05
2010 11 09  0106   55509    3960    1        0.4      384.1     9.56e+04
2010 11 09  0107   55509    4020    0        0.3      376.5     7.70e+04
2010 11 09  0108   55509    4080    1        0.5      364.9     1.25e+05
2010 11 09  0109   55509    4140    1    -9999.9    -9999.9    -1.00e+05
2010 11 09  0110   55509    4200    0        0.4      372.4     1.04e+05
2010 11 09  0111   55509    4260    1        0.4      361.2     9.77e+04
2010 11 09  0112   55509    4320    1        0.5      368.6     1.02e+05
2010 11 09  0113   55509    4380    1        0.6      361.5     1.16e+05
2010 11 09  0114   55509    4440    1        0.7      354.3     1.31e+05
2010 11 09  0115   55509    4500    1        0.6      359.4     1.21e+05
2010 11 09  0116   55509    4560    1        0.5      371.0     8.34e+04
2010 11 09  0117   55509    4620    0        0.6      367.3     7.64e+04
2010 11 09  0118   55509    4680    1        0.6      369.0     7.90e+04
2010 11 09  0119   55509    4740    1        0.7      367.7     7.46e+04
2010 11 09  0120   55509    4800    1        0.7      367.7     7.46e+04
2010 11 09  0121   55509    4860    0        0.8      363.2     9.12e+04
2010 11 09  0122   55509    4920    1        0.6      368.2     8.53e+04
2010 11 09  0123   55509    4980    0        0.6      371.3     7.77e+04
2010 11 09  0124   55509    5040    1        0.6      367.3     8.79e+04
2010 11 09  0125   55509    5100    1        0.7      367.2     9.21e+04
2010 11 09  0126   55509    5160    1        0.7      365.4     9.56e+04
2010 11 09  0127   55509    5220    0        0.7      365.1     7.90e+04
2010 11 09  0128   55509    5280    0        0.6      369.0     6.44e+04
2010 11 09  0129   55509    5340    1        0.7      364.4     9.60e+04
2010 11 09  0130   55509    5400    1        0.8      366.0     7.74e+04
2010 11 09  0131   55509    5460    1        0.7      363.2     9.58e+04
2010 11 09  0132   55509    5520    1        0.9      360.7     8.51e+04
2010 11 09  0133   55509    5580    1        0.5      370.1     9.32e+04
2010 11 09  0134   55509    5640    0        0.5      366.4     8.36e+04
2010 11 09  0135   55509    5700    0        0.7      358.2     9.83e+04
2010 11 09  0136   55509    5760    0        0.7      358.2     9.83e+04
2010 11 09  0137   55509    5820    0        0.8      358.1     1.22e+05
2010 11 09  0138   55509    5880    1        0.6      370.8     7.36e+04
2010 11 09  0139   55509    5940    1        0.8      364.5     1.10e+05
2010 11 09  0140   55509    6000    1        0.8      365.2     9.42e+04
2010 11 09  0141   55509    6060    1        0.9      362.8     9.95e+04
2010 11 09  0142   55509    6120    1    -9999.9    -9999.9    -1.00e+05
2010 11 09  0143   55509    6180    0        0.8      362.3     1.11e+05
2010 11 09  0144   55509    6240    0        0.8      356.8     8.68e+04
2010 11 09  0145   55509    6300    0        0.9      366.5     8.01e+04
2010 11 09  0146   55509    6360    1        0.9      360.4     8.56e+04
2010 11 09  0147   55509    6420    0        0.6      362.6     8.89e+04
2010 11 09  0148   55509    6480    0        0.7      359.1     7.99e+04
2010 11 09  0149   55509    6540    0        0.6      365.7     7.29e+04
2010 11 09  0150   55509    6600    1        0.7      364.9     8.02e+04
2010 11 09  0151   55509    6660    1        0.7      365.4     8.58e+04
2010 11 09  0152   55509    6720    1        0.7      365.4     8.58e+04
2010 11 09  0153   55509    6780    1        0.8      360.4     9.61e+04
2010 11 09  0154   55509    6840    0        0.7      371.5     7.47e+04
2010 11 09  0155   55509    6900    1        0.7      362.4     8.83e+04
2010 11 09  0156   55509    6960    0        0.6      361.7     8.70e+04
2010 11 09  0157   55509    7020    1        0.6      358.1     8.72e+04
2010 11 09  0158   55509    7080    1        0.7      357.3     1.03e+05
2010 11 09  0159   55509    7140    1        0.6      359.6     8.88e+04
2010 11 09  0200   55509    7200    0        0.6      363.8     1.03e+05
2010 11 09  0201   55509    7260    0        0.9      358.3     1.27e+05
2010 11 09  0202   55509    7320    1        0.7      370.5     9.94e+04
2010 11 09  0203   55509    7380    0        0.7      356.4     1.47e+05
2010 11 09  0204   55509    7440    0        0.7      361.3     1.30e+05
2010 11 09  0205   55509    7500    0        0.8      358.5     1.16e+05
2010 11 09  0206   55509    7560    1        0.6      363.7     1.16e+05
2010 11 09  0207   55509    7620    1        0.7      358.9     1.33e+05
2010 11 09  0208   55509    7680    1        0.7      358.9     1.33e+05
2010 11 09  0209   55509    7740    1        0.8      355.3     1.38e+05
2010 11 09  0210   55509    7800    0        0.8      359.9     1.09e+05
2010 11 09  0211   55509    7860    1        0.8      365.5     1.09e+05
2010 11 09  0212   55509    7920    0        0.8      356.9     1.11e+05
2010 11 09  0213   55509    7980    0        0.7      374.6     1.02e+05
2010 11 09  0214   55509    8040    1        0.8      358.2     1.19e+05
2010 11 09  0215   55509    8100    1    -9999.9    -9999.9    -1.00e+05
2010 11 09  0216   55509    8160    0        0.6      366.3     1.13e+05
2010 11 09  0217   55509    8220    0        1.4      355.9     9.95e+04
2010 11 09  0218   55509    8280    0        1.3      362.1     8.26e+04
2010 11 09  0219   55509    8340    0        0.9      355.7     1.22e+05
2010 11 09  0220   55509    8400    0        0.6      363.8     1.13e+05
2010 11 09  0221   55509    8460    0        0.9      360.1     1.08e+05
2010 11 09  0222   55509    8520    1        0.8      358.3     1.15e+05
2010 11 09  0223   55509    8580    1        0.8      357.2     1.08e+05
2010 11 09  0224   55509    8640    1        0.8      357.2     1.08e+05
2010 11 09  0225   55509    8700    1        0.6      358.5     1.39e+05
2010 11 09  0226   55509    8760    1        0.6      365.5     1.20e+05
2010 11 09  0227   55509    8820    1        0.5      372.7     8.84e+04
2010 11 09  0228   55509    8880    1        0.5      364.4     8.94e+04
2010 11 09  0229   55509    8940    1        0.6      359.7     9.88e+04
2010 11 09  0230   55509    9000    1        0.4      374.3     1.25e+05
2010 11 09  0231   55509    9060    0        0.6      376.2     1.38e+05
2010 11 09  0232   55509    9120    0        0.9      362.0     1.34e+05
2010 11 09  0233   55509    9180    1        0.8      372.2     9.15e+04
2010 11 09  0234   55509    9240    1        0.7      363.2     6.97e+04
2010 11 09  0235   55509    9300    1        0.8      351.0     1.11e+05
2010 11 09  0236   55509    9360    1        1.0      344.2     1.35e+05
2010 11 09  0237   55509    9420    0        0.9      348.6     1.25e+05
2010 11 09  0238   55509    9480    1        0.7      356.3     1.02e+05
2010 11 09  0239   55509    9540    1        0.6      365.1     8.85e+04
2010 11 09  0240   55509    9600    1        0.6      365.1     8.85e+04
2010 11 09  0241   55509    9660    1        0.7      357.3     9.95e+04
