:Data_list: 20090114_ace_swepam_1m.txt
:Created: 2009 Jan 15 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   1-minute averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2009 01 14  0000   54845       0    0        2.8      303.3     3.12e+04
2009 01 14  0001   54845      60    0        3.4      307.9     2.90e+04
2009 01 14  0002   54845     120    0        2.7      305.4     2.79e+04
2009 01 14  0003   54845     180    0        2.9      304.0     3.16e+04
2009 01 14  0004   54845     240    0        3.0      305.2     2.63e+04
2009 01 14  0005   54845     300    0        2.8      305.3     2.20e+04
2009 01 14  0006   54845     360    0        3.3      303.1     3.56e+04
2009 01 14  0007   54845     420    0        3.5      305.9     3.65e+04
2009 01 14  0008   54845     480    9    -9999.9    -9999.9    -1.00e+05
2009 01 14  0009   54845     540    9    -9999.9    -9999.9    -1.00e+05
2009 01 14  0010   54845     600    0        3.3      307.3     3.44e+04
2009 01 14  0011   54845     660    0        4.3      309.8     2.70e+04
2009 01 14  0012   54845     720    0        4.8      309.4     2.89e+04
2009 01 14  0013   54845     780    0        4.5      309.3     3.58e+04
2009 01 14  0014   54845     840    0        4.7      309.6     2.83e+04
2009 01 14  0015   54845     900    6    -9999.9    -9999.9    -1.00e+05
2009 01 14  0016   54845     960    0       15.4      341.4     4.25e+04
2009 01 14  0017   54845    1020    0       15.0      340.3     4.42e+04
2009 01 14  0018   54845    1080    0       15.4      339.4     4.04e+04
2009 01 14  0019   54845    1140    0       15.3      338.4     4.16e+04
2009 01 14  0020   54845    1200    0       15.2      338.0     4.10e+04
2009 01 14  0021   54845    1260    0       15.6      338.5     4.23e+04
2009 01 14  0022   54845    1320    0       16.1      337.5     4.26e+04
2009 01 14  0023   54845    1380    0       15.0      337.3     3.98e+04
2009 01 14  0024   54845    1440    0       14.4      337.7     3.82e+04
2009 01 14  0025   54845    1500    0       14.4      337.7     3.82e+04
2009 01 14  0026   54845    1560    0       15.0      337.4     4.04e+04
2009 01 14  0027   54845    1620    0       15.5      337.0     4.11e+04
2009 01 14  0028   54845    1680    0       16.1      335.3     4.24e+04
2009 01 14  0029   54845    1740    0       16.1      337.8     3.87e+04
2009 01 14  0030   54845    1800    0       15.5      335.7     4.11e+04
2009 01 14  0031   54845    1860    0       15.0      335.5     4.06e+04
2009 01 14  0032   54845    1920    0       15.3      333.5     4.24e+04
2009 01 14  0033   54845    1980    0       15.4      335.4     3.97e+04
2009 01 14  0034   54845    2040    0       14.2      335.4     4.29e+04
2009 01 14  0035   54845    2100    0       14.9      336.1     4.39e+04
2009 01 14  0036   54845    2160    0       12.9      336.7     4.12e+04
2009 01 14  0037   54845    2220    0       10.5      337.8     4.20e+04
2009 01 14  0038   54845    2280    0       12.5      337.3     4.60e+04
2009 01 14  0039   54845    2340    0       12.5      333.5     4.94e+04
2009 01 14  0040   54845    2400    0       10.1      337.4     4.24e+04
2009 01 14  0041   54845    2460    0       10.1      337.4     4.24e+04
2009 01 14  0042   54845    2520    9    -9999.9    -9999.9    -1.00e+05
2009 01 14  0043   54845    2580    0        9.2      334.7     3.77e+04
2009 01 14  0044   54845    2640    0       10.6      337.7     4.45e+04
2009 01 14  0045   54845    2700    0       12.0      336.1     4.54e+04
2009 01 14  0046   54845    2760    0       11.4      335.0     4.21e+04
2009 01 14  0047   54845    2820    0       11.6      335.5     4.27e+04
2009 01 14  0048   54845    2880    0        9.4      335.6     4.45e+04
2009 01 14  0049   54845    2940    0        9.6      332.0     4.11e+04
2009 01 14  0050   54845    3000    0        9.5      333.1     4.25e+04
2009 01 14  0051   54845    3060    0       10.1      330.5     4.31e+04
2009 01 14  0052   54845    3120    0        8.1      330.2     4.41e+04
2009 01 14  0053   54845    3180    0        7.7      328.7     4.47e+04
2009 01 14  0054   54845    3240    6    -9999.9    -9999.9    -1.00e+05
2009 01 14  0055   54845    3300    0       10.7      338.0     4.42e+04
2009 01 14  0056   54845    3360    0        8.7      335.6     5.15e+04
2009 01 14  0057   54845    3420    0        8.7      335.6     5.15e+04
2009 01 14  0058   54845    3480    0        9.5      337.2     4.62e+04
2009 01 14  0059   54845    3540    0        9.4      335.1     4.76e+04
2009 01 14  0100   54845    3600    0       10.3      331.8     4.22e+04
2009 01 14  0101   54845    3660    0        9.5      332.2     4.32e+04
2009 01 14  0102   54845    3720    0        9.9      331.0     4.25e+04
2009 01 14  0103   54845    3780    0       12.1      330.7     4.06e+04
2009 01 14  0104   54845    3840    0       11.5      335.5     4.30e+04
2009 01 14  0105   54845    3900    0       11.6      332.4     3.96e+04
2009 01 14  0106   54845    3960    0       11.9      334.7     4.41e+04
2009 01 14  0107   54845    4020    0        9.5      330.7     4.61e+04
2009 01 14  0108   54845    4080    0        9.3      329.5     3.98e+04
2009 01 14  0109   54845    4140    0        9.4      328.0     4.24e+04
2009 01 14  0110   54845    4200    0        8.1      333.9     4.50e+04
2009 01 14  0111   54845    4260    0        7.1      334.1     4.44e+04
2009 01 14  0112   54845    4320    0        7.7      334.8     4.40e+04
2009 01 14  0113   54845    4380    0        7.7      334.8     4.40e+04
2009 01 14  0114   54845    4440    0       10.1      334.8     4.09e+04
2009 01 14  0115   54845    4500    9    -9999.9    -9999.9    -1.00e+05
2009 01 14  0116   54845    4560    0        8.1      333.7     4.39e+04
2009 01 14  0117   54845    4620    0        8.7      332.6     4.57e+04
2009 01 14  0118   54845    4680    0        9.2      333.5     4.12e+04
2009 01 14  0119   54845    4740    0        8.5      333.7     4.36e+04
2009 01 14  0120   54845    4800    0        9.1      333.8     4.33e+04
2009 01 14  0121   54845    4860    0        9.1      332.9     4.45e+04
2009 01 14  0122   54845    4920    0        9.9      336.5     4.35e+04
2009 01 14  0123   54845    4980    0        8.6      338.0     3.93e+04
2009 01 14  0124   54845    5040    0       10.1      334.1     3.96e+04
2009 01 14  0125   54845    5100    0       11.3      335.6     4.48e+04
2009 01 14  0126   54845    5160    0       12.8      337.0     4.31e+04
2009 01 14  0127   54845    5220    0       10.2      332.9     4.34e+04
2009 01 14  0128   54845    5280    0       12.2      335.6     4.41e+04
2009 01 14  0129   54845    5340    0       12.2      335.6     4.41e+04
2009 01 14  0130   54845    5400    0        9.5      333.0     4.52e+04
2009 01 14  0131   54845    5460    0       10.1      332.1     4.27e+04
2009 01 14  0132   54845    5520    0        8.8      335.7     4.05e+04
2009 01 14  0133   54845    5580    0        7.9      335.3     4.33e+04
2009 01 14  0134   54845    5640    0        8.4      335.6     4.21e+04
2009 01 14  0135   54845    5700    0        7.8      336.2     4.12e+04
2009 01 14  0136   54845    5760    0        7.6      332.8     4.36e+04
2009 01 14  0137   54845    5820    0        7.8      337.1     4.00e+04
2009 01 14  0138   54845    5880    0        8.8      333.9     4.10e+04
2009 01 14  0139   54845    5940    0        8.5      336.7     4.07e+04
2009 01 14  0140   54845    6000    0        8.1      336.6     4.06e+04
2009 01 14  0141   54845    6060    0        9.3      337.2     4.34e+04
2009 01 14  0142   54845    6120    0        8.3      334.4     4.37e+04
2009 01 14  0143   54845    6180    0        8.8      337.9     4.60e+04
2009 01 14  0144   54845    6240    0        8.2      337.5     4.42e+04
2009 01 14  0145   54845    6300    0        8.2      337.5     4.42e+04
2009 01 14  0146   54845    6360    0        7.3      336.5     4.52e+04
2009 01 14  0147   54845    6420    0        7.8      335.7     4.94e+04
2009 01 14  0148   54845    6480    9    -9999.9    -9999.9    -1.00e+05
2009 01 14  0149   54845    6540    0        7.4      334.5     4.50e+04
2009 01 14  0150   54845    6600    0        8.1      333.2     4.85e+04
2009 01 14  0151   54845    6660    0        8.5      334.4     4.58e+04
2009 01 14  0152   54845    6720    0        8.6      335.0     4.66e+04
2009 01 14  0153   54845    6780    0        8.7      334.1     4.39e+04
2009 01 14  0154   54845    6840    0        8.3      335.6     4.59e+04
2009 01 14  0155   54845    6900    0        8.6      334.3     4.41e+04
2009 01 14  0156   54845    6960    0        8.0      336.6     5.22e+04
2009 01 14  0157   54845    7020    0        8.7      339.8     4.29e+04
2009 01 14  0158   54845    7080    0        8.7      340.5     5.26e+04
2009 01 14  0159   54845    7140    0        8.9      338.4     4.28e+04
2009 01 14  0200   54845    7200    0        7.4      336.6     5.09e+04
2009 01 14  0201   54845    7260    0        7.4      336.6     5.09e+04
2009 01 14  0202   54845    7320    0        7.9      336.8     4.83e+04
2009 01 14  0203   54845    7380    0        7.9      338.9     4.95e+04
2009 01 14  0204   54845    7440    0        8.2      336.0     4.83e+04
2009 01 14  0205   54845    7500    0        7.9      335.6     5.06e+04
2009 01 14  0206   54845    7560    0        8.2      337.1     4.95e+04
2009 01 14  0207   54845    7620    0        7.5      335.3     5.08e+04
2009 01 14  0208   54845    7680    0        7.9      337.3     5.13e+04
2009 01 14  0209   54845    7740    0        7.6      335.8     4.81e+04
2009 01 14  0210   54845    7800    0        7.2      330.4     4.75e+04
2009 01 14  0211   54845    7860    0        7.5      332.5     5.01e+04
2009 01 14  0212   54845    7920    0        7.3      335.3     4.85e+04
2009 01 14  0213   54845    7980    0        7.1      331.9     5.40e+04
2009 01 14  0214   54845    8040    0        6.7      332.5     5.00e+04
2009 01 14  0215   54845    8100    0        7.1      331.8     5.17e+04
2009 01 14  0216   54845    8160    0        8.8      332.2     5.11e+04
2009 01 14  0217   54845    8220    0        8.8      332.2     5.11e+04
2009 01 14  0218   54845    8280    0        7.2      331.4     5.07e+04
2009 01 14  0219   54845    8340    0        7.6      332.8     5.09e+04
2009 01 14  0220   54845    8400    0        6.8      333.2     5.42e+04
2009 01 14  0221   54845    8460    9    -9999.9    -9999.9    -1.00e+05
2009 01 14  0222   54845    8520    0        6.8      336.9     4.00e+04
2009 01 14  0223   54845    8580    0        7.5      333.5     5.10e+04
2009 01 14  0224   54845    8640    0        7.2      333.7     4.41e+04
2009 01 14  0225   54845    8700    0        7.8      331.5     5.14e+04
2009 01 14  0226   54845    8760    0        8.2      334.9     4.80e+04
2009 01 14  0227   54845    8820    0        7.1      333.1     4.76e+04
2009 01 14  0228   54845    8880    0        7.3      333.7     4.71e+04
2009 01 14  0229   54845    8940    0        7.2      331.3     4.98e+04
2009 01 14  0230   54845    9000    0        8.3      334.7     4.34e+04
2009 01 14  0231   54845    9060    0        7.3      333.0     4.99e+04
2009 01 14  0232   54845    9120    0        8.0      331.1     4.93e+04
2009 01 14  0233   54845    9180    0        8.0      331.1     4.93e+04
2009 01 14  0234   54845    9240    0        6.6      330.6     3.89e+04
2009 01 14  0235   54845    9300    0        7.6      330.8     4.48e+04
2009 01 14  0236   54845    9360    0        6.8      330.3     4.86e+04
2009 01 14  0237   54845    9420    0        6.4      333.0     4.26e+04
2009 01 14  0238   54845    9480    0        6.7      331.3     4.69e+04
2009 01 14  0239   54845    9540    0        6.5      330.4     4.93e+04
2009 01 14  0240   54845    9600    0        7.1      326.9     4.86e+04
2009 01 14  0241   54845    9660    0        7.1      329.5     4.89e+04
2009 01 14  0242   54845    9720    0        6.9      326.2     5.26e+04
2009 01 14  0243   54845    9780    0        6.6      328.3     4.92e+04
2009 01 14  0244   54845    9840    0        6.8      329.6     4.89e+04
2009 01 14  0245   54845    9900    0        6.6      328.0     5.01e+04
2009 01 14  0246   54845    9960    0        6.5      331.0     4.63e+04
2009 01 14  0247   54845   10020    0        7.8      330.0     5.30e+04
2009 01 14  0248   54845   10080    0        7.2      328.5     5.02e+04
2009 01 14  0249   54845   10140    0        7.2      328.5     5.02e+04
2009 01 14  0250   54845   10200    0        6.7      329.4     4.56e+04
2009 01 14  0251   54845   10260    0        6.5      329.1     5.08e+04
2009 01 14  0252   54845   10320    0        6.7      327.8     4.84e+04
2009 01 14  0253   54845   10380    0        6.2      329.9     4.71e+04
2009 01 14  0254   54845   10440    9    -9999.9    -9999.9    -1.00e+05
2009 01 14  0255   54845   10500    0        5.9      328.0     5.25e+04
2009 01 14  0256   54845   10560    0        6.4      329.1     4.97e+04
2009 01 14  0257   54845   10620    0        5.6      328.2     5.16e+04
2009 01 14  0258   54845   10680    0        6.3      326.1     5.16e+04
2009 01 14  0259   54845   10740    0        6.2      326.6     5.03e+04
2009 01 14  0300   54845   10800    0        6.2      329.4     4.72e+04
2009 01 14  0301   54845   10860    0        6.0      326.5     5.46e+04
2009 01 14  0302   54845   10920    0        7.6      329.5     4.10e+04
2009 01 14  0303   54845   10980    0        6.4      327.6     5.32e+04
2009 01 14  0304   54845   11040    0        6.6      328.8     5.01e+04
2009 01 14  0305   54845   11100    0        6.6      328.8     5.01e+04
2009 01 14  0306   54845   11160    0        5.5      331.3     4.87e+04
2009 01 14  0307   54845   11220    0        5.8      328.4     4.94e+04
2009 01 14  0308   54845   11280    0        6.4      328.7     5.04e+04
2009 01 14  0309   54845   11340    0        6.4      330.6     4.81e+04
2009 01 14  0310   54845   11400    0        6.7      326.1     5.30e+04
2009 01 14  0311   54845   11460    0        5.6      329.4     5.22e+04
2009 01 14  0312   54845   11520    0        6.6      332.2     5.08e+04
2009 01 14  0313   54845   11580    0        5.6      329.8     4.74e+04
2009 01 14  0314   54845   11640    0        5.5      330.3     5.18e+04
2009 01 14  0315   54845   11700    0        5.6      331.7     4.28e+04
2009 01 14  0316   54845   11760    0        7.2      325.9     4.64e+04
2009 01 14  0317   54845   11820    0        5.7      329.4     4.72e+04
2009 01 14  0318   54845   11880    0        5.4      330.2     4.87e+04
2009 01 14  0319   54845   11940    0        6.4      323.3     5.17e+04
2009 01 14  0320   54845   12000    0        5.8      327.9     5.68e+04
2009 01 14  0321   54845   12060    0        5.8      327.9     5.68e+04
2009 01 14  0322   54845   12120    0        4.8      329.4     4.65e+04
2009 01 14  0323   54845   12180    0        7.2      325.3     5.10e+04
2009 01 14  0324   54845   12240    0        5.8      332.2     4.35e+04
2009 01 14  0325   54845   12300    0        6.0      328.9     4.70e+04
2009 01 14  0326   54845   12360    0        6.4      325.4     4.92e+04
2009 01 14  0327   54845   12420    9    -9999.9    -9999.9    -1.00e+05
2009 01 14  0328   54845   12480    0        4.6      331.3     3.64e+04
2009 01 14  0329   54845   12540    0        5.5      327.5     5.23e+04
2009 01 14  0330   54845   12600    0        8.0      329.1     4.12e+04
2009 01 14  0331   54845   12660    0        5.8      331.0     4.43e+04
2009 01 14  0332   54845   12720    0        7.7      326.0     4.69e+04
2009 01 14  0333   54845   12780    0        5.1      324.9     5.21e+04
2009 01 14  0334   54845   12840    0        5.0      327.3     4.78e+04
2009 01 14  0335   54845   12900    0        5.8      323.3     4.97e+04
2009 01 14  0336   54845   12960    0        6.1      322.3     4.90e+04
2009 01 14  0337   54845   13020    0        6.1      322.3     4.90e+04
2009 01 14  0338   54845   13080    0        5.4      328.1     4.51e+04
2009 01 14  0339   54845   13140    0        6.6      327.8     4.85e+04
2009 01 14  0340   54845   13200    0        8.9      326.6     4.56e+04
2009 01 14  0341   54845   13260    0       10.6      329.5     3.89e+04
2009 01 14  0342   54845   13320    0        7.5      327.9     4.95e+04
2009 01 14  0343   54845   13380    0        4.2      326.0     4.72e+04
2009 01 14  0344   54845   13440    0        4.4      326.6     4.67e+04
2009 01 14  0345   54845   13500    0        4.8      324.8     4.31e+04
2009 01 14  0346   54845   13560    0        3.3      328.7     4.60e+04
2009 01 14  0347   54845   13620    0        4.3      328.1     4.33e+04
2009 01 14  0348   54845   13680    0        5.0      326.3     4.66e+04
2009 01 14  0349   54845   13740    0        5.3      327.2     4.53e+04
2009 01 14  0350   54845   13800    0        4.5      327.3     4.91e+04
2009 01 14  0351   54845   13860    0        5.3      326.3     4.58e+04
2009 01 14  0352   54845   13920    0        4.7      327.9     4.69e+04
2009 01 14  0353   54845   13980    0        4.7      327.9     4.69e+04
2009 01 14  0354   54845   14040    0        4.6      328.8     4.43e+04
2009 01 14  0355   54845   14100    0        6.0      326.9     4.01e+04
2009 01 14  0356   54845   14160    0        6.5      325.7     3.93e+04
2009 01 14  0357   54845   14220    0        6.2      329.3     3.65e+04
2009 01 14  0358   54845   14280    0        5.6      329.2     3.72e+04
2009 01 14  0359   54845   14340    0        5.3      326.9     4.34e+04
2009 01 14  0400   54845   14400    9    -9999.9    -9999.9    -1.00e+05
2009 01 14  0401   54845   14460    0        7.2      330.3     3.68e+04
2009 01 14  0402   54845   14520    0        5.3      328.5     4.21e+04
2009 01 14  0403   54845   14580    0        4.5      329.9     3.83e+04
2009 01 14  0404   54845   14640    0        5.4      325.1     4.69e+04
2009 01 14  0405   54845   14700    0        5.0      331.1     4.42e+04
2009 01 14  0406   54845   14760    0        4.9      330.7     3.77e+04
2009 01 14  0407   54845   14820    0        4.5      329.6     4.54e+04
2009 01 14  0408   54845   14880    0        5.6      331.3     4.29e+04
2009 01 14  0409   54845   14940    0        5.6      331.3     4.29e+04
2009 01 14  0410   54845   15000    0        3.9      328.0     3.93e+04
2009 01 14  0411   54845   15060    0        5.3      329.8     4.18e+04
2009 01 14  0412   54845   15120    0        4.2      325.7     4.16e+04
2009 01 14  0413   54845   15180    0        3.8      326.9     4.82e+04
2009 01 14  0414   54845   15240    0        3.2      327.1     3.59e+04
2009 01 14  0415   54845   15300    0        3.9      320.7     3.84e+04
2009 01 14  0416   54845   15360    0        4.1      320.8     4.02e+04
2009 01 14  0417   54845   15420    0        3.1      324.7     4.54e+04
2009 01 14  0418   54845   15480    0        3.7      319.7     4.09e+04
2009 01 14  0419   54845   15540    0        2.8      322.2     3.74e+04
2009 01 14  0420   54845   15600    0        2.9      323.5     3.77e+04
2009 01 14  0421   54845   15660    0        3.1      322.9     4.33e+04
2009 01 14  0422   54845   15720    0        2.8      328.7     3.38e+04
2009 01 14  0423   54845   15780    0        5.0      323.1     4.38e+04
2009 01 14  0424   54845   15840    0        4.3      327.4     4.85e+04
2009 01 14  0425   54845   15900    0        4.3      327.4     4.85e+04
2009 01 14  0426   54845   15960    0        4.0      326.9     4.26e+04
2009 01 14  0427   54845   16020    0        3.7      324.0     4.48e+04
2009 01 14  0428   54845   16080    0        3.4      324.5     3.89e+04
2009 01 14  0429   54845   16140    0        3.0      324.0     3.48e+04
2009 01 14  0430   54845   16200    0        2.5      327.0     3.99e+04
2009 01 14  0431   54845   16260    0        3.7      318.3     4.60e+04
2009 01 14  0432   54845   16320    0        4.0      321.4     4.23e+04
2009 01 14  0433   54845   16380    9    -9999.9    -9999.9    -1.00e+05
2009 01 14  0434   54845   16440    0        5.8      331.5     3.55e+04
2009 01 14  0435   54845   16500    0        5.6      330.2     3.72e+04
2009 01 14  0436   54845   16560    0        5.1      326.8     4.37e+04
2009 01 14  0437   54845   16620    0        3.3      324.2     5.97e+04
2009 01 14  0438   54845   16680    0        4.3      328.7     4.22e+04
2009 01 14  0439   54845   16740    0        3.8      327.4     5.63e+04
2009 01 14  0440   54845   16800    0        4.2      326.4     5.34e+04
2009 01 14  0441   54845   16860    0        4.2      326.4     5.34e+04
2009 01 14  0442   54845   16920    0        4.5      329.1     4.34e+04
2009 01 14  0443   54845   16980    0        3.7      323.9     5.06e+04
2009 01 14  0444   54845   17040    0        3.0      323.2     6.25e+04
2009 01 14  0445   54845   17100    0        7.7      327.9     4.32e+04
2009 01 14  0446   54845   17160    0        8.2      330.5     4.34e+04
2009 01 14  0447   54845   17220    0        9.7      331.5     4.06e+04
2009 01 14  0448   54845   17280    0        6.4      329.0     3.89e+04
2009 01 14  0449   54845   17340    0        5.5      330.1     4.70e+04
2009 01 14  0450   54845   17400    0        8.8      337.0     3.96e+04
2009 01 14  0451   54845   17460    0        9.9      337.6     3.64e+04
2009 01 14  0452   54845   17520    0       10.3      338.3     4.06e+04
2009 01 14  0453   54845   17580    0       10.7      337.4     3.87e+04
2009 01 14  0454   54845   17640    0       10.4      338.6     4.04e+04
2009 01 14  0455   54845   17700    0       10.3      335.5     3.62e+04
2009 01 14  0456   54845   17760    0       10.0      335.4     3.97e+04
2009 01 14  0457   54845   17820    0       10.0      335.4     3.97e+04
2009 01 14  0458   54845   17880    0        9.9      334.6     3.69e+04
2009 01 14  0459   54845   17940    0        9.5      333.7     3.58e+04
2009 01 14  0500   54845   18000    0       10.5      334.5     3.57e+04
2009 01 14  0501   54845   18060    0        9.3      335.8     3.99e+04
2009 01 14  0502   54845   18120    0       10.1      335.1     3.53e+04
2009 01 14  0503   54845   18180    0        9.6      335.2     3.97e+04
2009 01 14  0504   54845   18240    0       11.2      333.2     3.47e+04
2009 01 14  0505   54845   18300    0       10.5      333.0     4.10e+04
2009 01 14  0506   54845   18360    9    -9999.9    -9999.9    -1.00e+05
2009 01 14  0507   54845   18420    0       11.1      336.9     3.03e+04
2009 01 14  0508   54845   18480    0       11.7      335.2     3.95e+04
2009 01 14  0509   54845   18540    0        9.9      332.3     3.40e+04
2009 01 14  0510   54845   18600    0        9.3      331.7     4.01e+04
2009 01 14  0511   54845   18660    0        9.2      330.5     3.94e+04
2009 01 14  0512   54845   18720    0        8.5      330.3     4.02e+04
2009 01 14  0513   54845   18780    0        8.5      330.3     4.02e+04
2009 01 14  0514   54845   18840    0        8.0      331.3     3.44e+04
2009 01 14  0515   54845   18900    0       10.0      332.0     4.78e+04
2009 01 14  0516   54845   18960    0        8.9      330.6     3.82e+04
2009 01 14  0517   54845   19020    0        9.2      334.0     3.93e+04
2009 01 14  0518   54845   19080    0        9.5      333.5     3.84e+04
2009 01 14  0519   54845   19140    0        8.8      332.2     4.15e+04
2009 01 14  0520   54845   19200    0        9.4      330.4     3.36e+04
2009 01 14  0521   54845   19260    0        9.6      333.8     4.72e+04
