:Data_list: 20210615_ace_mag_1m.txt
:Created: 2021 Jun 16 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Magnetometer values are in GSM coordinates.
# 
# Units: Bx, By, Bz, Bt in nT
# Units: Latitude  degrees +/-  90.0
# Units: Longitude degrees 0.0 - 360.0
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -999.9
# Source: ACE Satellite - Magnetometer
#
#              1-minute averaged Real-time Interplanetary Magnetic Field Values 
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the   ----------------  GSM Coordinates ---------------
# YR MO DA  HHMM    Day      Day    S     Bx      By      Bz      Bt     Lat.   Long.
#------------------------------------------------------------------------------------
2021 06 15  0000   59380       0    0    -2.3    -0.9     0.6     2.6    14.4   200.4
2021 06 15  0001   59380      60    0    -2.3    -1.0     0.6     2.6    13.6   204.5
2021 06 15  0002   59380     120    0    -2.3    -1.1     0.6     2.6    12.2   206.0
2021 06 15  0003   59380     180    0    -2.3    -1.1     0.5     2.6    10.2   204.8
2021 06 15  0004   59380     240    0    -2.2    -1.1     0.4     2.5     8.4   206.8
2021 06 15  0005   59380     300    0    -2.2    -1.2     0.2     2.5     5.7   208.3
2021 06 15  0006   59380     360    0    -2.1    -1.2     0.1     2.4     3.4   210.2
2021 06 15  0007   59380     420    0    -1.9    -1.4     0.3     2.3     6.4   217.1
2021 06 15  0008   59380     480    0    -1.9    -1.3     0.3     2.3     7.5   214.7
2021 06 15  0009   59380     540    0    -1.9    -1.3     0.2     2.3     4.0   213.2
2021 06 15  0010   59380     600    0    -1.9    -1.3    -0.0     2.3    -0.4   215.5
2021 06 15  0011   59380     660    0    -1.8    -1.4    -0.1     2.3    -1.5   218.7
2021 06 15  0012   59380     720    0    -1.7    -1.5    -0.1     2.3    -3.4   221.6
2021 06 15  0013   59380     780    0    -1.5    -1.6    -0.3     2.2    -6.8   226.6
2021 06 15  0014   59380     840    0    -1.6    -1.6    -0.2     2.2    -4.0   224.4
2021 06 15  0015   59380     900    0    -1.6    -1.5    -0.3     2.2    -6.6   223.6
2021 06 15  0016   59380     960    0    -1.1    -1.8    -0.2     2.1    -5.1   237.9
2021 06 15  0017   59380    1020    0    -1.6    -1.4    -0.3     2.1    -7.2   220.9
2021 06 15  0018   59380    1080    0    -1.7    -1.3    -0.2     2.1    -4.6   216.6
2021 06 15  0019   59380    1140    0    -1.6    -1.3    -0.1     2.1    -3.4   217.6
2021 06 15  0020   59380    1200    0    -1.3    -1.5    -0.2     2.0    -6.0   228.1
2021 06 15  0021   59380    1260    0    -1.3    -1.5    -0.2     2.0    -4.3   229.5
2021 06 15  0022   59380    1320    0    -1.2    -1.6    -0.1     2.0    -4.2   232.8
2021 06 15  0023   59380    1380    0    -1.1    -1.5    -0.0     1.9    -1.2   233.0
2021 06 15  0024   59380    1440    0    -1.0    -1.5    -0.1     1.8    -2.4   235.9
2021 06 15  0025   59380    1500    0    -1.1    -1.5    -0.3     1.9   -10.3   234.5
2021 06 15  0026   59380    1560    0    -1.0    -1.4    -0.1     1.8    -2.9   234.2
2021 06 15  0027   59380    1620    0    -0.7    -1.4    -0.1     1.6    -4.4   243.7
2021 06 15  0028   59380    1680    0    -0.9    -1.4    -0.2     1.7    -5.2   235.4
2021 06 15  0029   59380    1740    0    -1.1    -1.0    -0.9     1.8   -30.5   222.4
2021 06 15  0030   59380    1800    0    -0.9    -0.7    -0.9     1.5   -38.2   217.7
2021 06 15  0031   59380    1860    0    -0.7    -0.5    -1.4     1.6   -58.0   216.0
2021 06 15  0032   59380    1920    0    -0.5    -1.7    -0.5     1.9   -14.4   253.7
2021 06 15  0033   59380    1980    0    -0.8    -1.5    -0.8     1.9   -25.2   243.3
2021 06 15  0034   59380    2040    0    -0.7    -0.6    -1.0     1.4   -47.7   222.9
2021 06 15  0035   59380    2100    0    -0.7    -2.4    -1.7     3.0   -34.4   254.0
2021 06 15  0036   59380    2160    0    -0.9    -3.1    -1.8     3.7   -28.8   253.0
2021 06 15  0037   59380    2220    0    -0.3    -2.1    -0.8     2.3   -22.0   261.5
2021 06 15  0038   59380    2280    0    -0.3    -1.7    -0.9     1.9   -26.0   258.9
2021 06 15  0039   59380    2340    0    -0.2    -1.7    -1.1     2.1   -33.8   262.4
2021 06 15  0040   59380    2400    0    -0.9    -2.7    -0.9     3.0   -18.1   252.2
2021 06 15  0041   59380    2460    0    -1.2    -3.8    -1.1     4.1   -15.5   252.4
2021 06 15  0042   59380    2520    0    -1.7    -4.7    -1.0     5.1   -11.4   250.4
2021 06 15  0043   59380    2580    0    -2.0    -4.3    -0.6     4.8    -6.9   244.5
2021 06 15  0044   59380    2640    0    -1.6    -3.8    -2.8     5.0   -34.5   247.9
2021 06 15  0045   59380    2700    0    -1.7    -4.2    -1.9     4.9   -23.1   247.5
2021 06 15  0046   59380    2760    0    -1.4    -5.5     0.3     5.7     2.9   255.7
2021 06 15  0047   59380    2820    0    -1.4    -5.5     0.4     5.6     4.5   256.0
2021 06 15  0048   59380    2880    0    -1.4    -5.3     0.4     5.5     4.6   254.9
2021 06 15  0049   59380    2940    0    -1.4    -5.5     0.1     5.6     1.0   255.2
2021 06 15  0050   59380    3000    0    -1.3    -5.4     0.4     5.6     4.1   256.4
2021 06 15  0051   59380    3060    0    -1.1    -5.3     0.9     5.5     9.1   257.9
2021 06 15  0052   59380    3120    0    -0.8    -5.2     1.3     5.4    14.2   261.1
2021 06 15  0053   59380    3180    0    -1.0    -5.5     1.0     5.6    10.3   259.4
2021 06 15  0054   59380    3240    0    -1.6    -5.4     0.5     5.6     5.3   253.8
2021 06 15  0055   59380    3300    0    -1.5    -5.3     1.1     5.6    11.0   254.6
2021 06 15  0056   59380    3360    0    -1.2    -5.1     1.2     5.3    13.2   256.9
2021 06 15  0057   59380    3420    0    -0.6    -5.0     1.5     5.3    16.5   263.0
2021 06 15  0058   59380    3480    0    -0.9    -5.2     1.1     5.4    11.3   260.7
2021 06 15  0059   59380    3540    0    -0.7    -4.8     1.2     5.0    14.4   262.0
2021 06 15  0100   59380    3600    0    -0.7    -4.5     0.8     4.7    10.4   260.7
2021 06 15  0101   59380    3660    0    -1.0    -4.5     0.9     4.7    10.8   257.5
2021 06 15  0102   59380    3720    0    -0.9    -4.8     0.9     4.9    10.6   259.3
2021 06 15  0103   59380    3780    0    -1.3    -5.5     0.3     5.7     2.9   256.3
2021 06 15  0104   59380    3840    0    -1.1    -5.0     0.6     5.1     6.6   257.8
2021 06 15  0105   59380    3900    0    -0.5    -4.7     0.7     4.8     8.7   263.4
2021 06 15  0106   59380    3960    0    -0.3    -4.7     0.8     4.7     9.6   266.4
2021 06 15  0107   59380    4020    0     0.5    -4.5     0.5     4.6     6.2   276.8
2021 06 15  0108   59380    4080    0     0.7    -4.3     1.4     4.6    17.3   279.5
2021 06 15  0109   59380    4140    0     0.5    -4.9     1.4     5.1    15.6   275.3
2021 06 15  0110   59380    4200    0     0.2    -4.8     1.5     5.1    17.6   272.9
2021 06 15  0111   59380    4260    0    -0.8    -5.0     0.2     5.1     2.7   260.9
2021 06 15  0112   59380    4320    0    -1.4    -2.8    -4.1     5.2   -52.9   243.1
2021 06 15  0113   59380    4380    0    -2.1    -2.6    -5.0     6.0   -56.9   231.0
2021 06 15  0114   59380    4440    0    -2.1    -4.1    -5.0     6.8   -47.5   242.6
2021 06 15  0115   59380    4500    0    -2.2    -4.6    -5.0     7.1   -44.0   244.2
2021 06 15  0116   59380    4560    0    -2.3    -5.0    -4.7     7.2   -40.5   245.0
2021 06 15  0117   59380    4620    0    -2.2    -5.0    -4.6     7.1   -40.6   246.4
2021 06 15  0118   59380    4680    0    -2.4    -4.9    -4.7     7.2   -40.6   244.0
2021 06 15  0119   59380    4740    0    -2.3    -5.0    -4.4     7.1   -38.2   245.2
2021 06 15  0120   59380    4800    0    -2.3    -5.0    -4.4     7.1   -38.7   245.3
2021 06 15  0121   59380    4860    0    -2.3    -4.9    -4.7     7.2   -41.4   244.8
2021 06 15  0122   59380    4920    0    -2.9    -3.8    -5.2     7.1   -47.7   233.3
2021 06 15  0123   59380    4980    0    -2.5    -4.8    -4.5     7.0   -40.0   242.3
2021 06 15  0124   59380    5040    0    -1.8    -5.2    -4.4     7.1   -38.6   251.4
2021 06 15  0125   59380    5100    0    -1.4    -4.8    -4.5     6.7   -42.1   253.3
2021 06 15  0126   59380    5160    0    -1.3    -4.9    -4.3     6.6   -40.1   255.6
2021 06 15  0127   59380    5220    0    -1.3    -4.9    -4.2     6.5   -39.5   255.3
2021 06 15  0128   59380    5280    0    -1.4    -5.2    -2.9     6.2   -28.2   254.7
2021 06 15  0129   59380    5340    0     0.1    -5.3     4.5     6.9    40.4   270.7
2021 06 15  0130   59380    5400    0     0.4    -3.7     6.7     7.6    60.7   276.8
2021 06 15  0131   59380    5460    0     0.0    -5.9     2.7     6.5    24.5   270.3
2021 06 15  0132   59380    5520    0    -0.1    -5.7     4.9     7.5    40.4   269.1
2021 06 15  0133   59380    5580    0     0.5    -4.3     6.8     8.1    57.6   276.4
2021 06 15  0134   59380    5640    0     0.6    -4.2     6.9     8.1    58.4   278.4
2021 06 15  0135   59380    5700    0     0.6    -4.5     6.5     8.0    55.0   277.8
2021 06 15  0136   59380    5760    0     0.6    -5.3     5.8     7.9    47.4   276.8
2021 06 15  0137   59380    5820    0     0.7    -4.1     6.8     7.9    58.6   280.4
2021 06 15  0138   59380    5880    0     0.8    -3.6     6.9     7.8    61.7   281.9
2021 06 15  0139   59380    5940    0     0.6    -4.3     6.4     7.7    55.5   278.2
2021 06 15  0140   59380    6000    0     1.1    -4.4     6.3     7.8    54.2   284.3
2021 06 15  0141   59380    6060    0     0.9    -4.5     6.1     7.6    52.6   281.7
2021 06 15  0142   59380    6120    0     0.6    -5.4     5.0     7.4    42.6   276.4
2021 06 15  0143   59380    6180    0     0.7    -5.7     5.0     7.6    41.1   276.6
2021 06 15  0144   59380    6240    0     0.6    -5.6     5.0     7.5    41.2   276.2
2021 06 15  0145   59380    6300    0     0.8    -6.1     4.3     7.5    35.2   277.5
2021 06 15  0146   59380    6360    0     0.4    -4.8     5.9     7.6    50.8   274.5
2021 06 15  0147   59380    6420    0     0.3    -5.0     5.8     7.7    49.0   273.4
2021 06 15  0148   59380    6480    0     0.1    -6.4     4.2     7.7    33.2   270.7
2021 06 15  0149   59380    6540    0    -0.6    -7.1     2.8     7.6    21.2   265.5
2021 06 15  0150   59380    6600    0    -0.9    -7.1     2.5     7.6    19.4   262.5
2021 06 15  0151   59380    6660    0    -0.9    -7.1     2.6     7.6    19.9   262.7
2021 06 15  0152   59380    6720    0    -0.4    -7.1     2.2     7.4    17.3   266.6
2021 06 15  0153   59380    6780    0    -0.4    -7.1     1.2     7.2     9.2   267.1
2021 06 15  0154   59380    6840    0    -0.3    -7.0     0.9     7.1     7.1   267.6
2021 06 15  0155   59380    6900    0    -1.2    -6.7     2.0     7.2    16.6   259.7
2021 06 15  0156   59380    6960    0    -0.6    -7.1     2.4     7.5    18.6   265.4
2021 06 15  0157   59380    7020    0    -0.3    -7.4     1.5     7.6    11.1   267.6
2021 06 15  0158   59380    7080    0    -0.4    -7.4     1.4     7.5    10.7   267.2
2021 06 15  0159   59380    7140    0    -0.3    -7.3     0.9     7.4     7.4   267.3
2021 06 15  0200   59380    7200    0    -0.3    -7.4     0.6     7.4     4.4   267.8
2021 06 15  0201   59380    7260    0    -0.3    -7.1    -0.4     7.1    -2.9   267.9
2021 06 15  0202   59380    7320    0    -0.4    -7.1    -0.5     7.2    -4.3   266.8
2021 06 15  0203   59380    7380    0    -0.4    -7.1    -0.6     7.2    -4.7   267.0
2021 06 15  0204   59380    7440    0    -0.5    -7.0    -0.2     7.0    -1.6   265.9
2021 06 15  0205   59380    7500    0    -0.7    -7.0    -0.2     7.0    -1.9   264.1
2021 06 15  0206   59380    7560    0    -0.5    -7.0    -0.3     7.0    -2.3   266.0
2021 06 15  0207   59380    7620    0    -0.2    -7.0    -0.2     7.0    -1.4   268.4
2021 06 15  0208   59380    7680    0    -0.2    -7.1    -0.2     7.1    -1.9   268.1
2021 06 15  0209   59380    7740    0    -0.2    -7.1     0.1     7.1     0.8   268.6
2021 06 15  0210   59380    7800    0     0.0    -6.8     0.3     6.8     2.5   270.2
2021 06 15  0211   59380    7860    0    -0.1    -6.9     0.3     6.9     2.8   269.2
2021 06 15  0212   59380    7920    0     0.3    -7.0     0.7     7.0     5.3   272.1
2021 06 15  0213   59380    7980    0     0.5    -7.2     0.6     7.3     4.8   273.7
2021 06 15  0214   59380    8040    0     0.3    -7.2    -0.2     7.2    -1.5   272.2
2021 06 15  0215   59380    8100    0    -0.0    -7.2    -0.7     7.2    -5.3   269.7
2021 06 15  0216   59380    8160    0     0.0    -7.1    -0.9     7.2    -7.4   270.3
2021 06 15  0217   59380    8220    0     0.4    -6.8    -0.1     6.8    -0.5   273.7
2021 06 15  0218   59380    8280    0     1.6    -5.6     3.2     6.6    28.6   286.1
2021 06 15  0219   59380    8340    0     1.9    -3.2     5.1     6.3    54.2   301.1
2021 06 15  0220   59380    8400    0     2.2    -3.2     4.9     6.2    51.4   305.3
2021 06 15  0221   59380    8460    0     2.7    -1.7     5.2     6.1    58.5   328.4
2021 06 15  0222   59380    8520    0     3.1    -0.9     5.6     6.5    59.6   343.4
2021 06 15  0223   59380    8580    0     3.0    -1.3     5.6     6.5    60.0   335.9
