:Data_list: 20091118_ace_swepam_1m.txt
:Created: 2009 Nov 19 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   1-minute averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2009 11 18  0000   55153       0    1        0.3      309.9    -1.00e+05
2009 11 18  0001   55153      60    1    -9999.9    -9999.9    -1.00e+05
2009 11 18  0002   55153     120    1        0.5      298.3    -1.00e+05
2009 11 18  0003   55153     180    0        0.3      300.1    -1.00e+05
2009 11 18  0004   55153     240    0        0.3      300.1    -1.00e+05
2009 11 18  0005   55153     300    1        0.2      288.0    -1.00e+05
2009 11 18  0006   55153     360    0        0.2      293.7    -1.00e+05
2009 11 18  0007   55153     420    0        0.3      291.0    -1.00e+05
2009 11 18  0008   55153     480    0        0.3      301.5    -1.00e+05
2009 11 18  0009   55153     540    1        0.1      303.8    -1.00e+05
2009 11 18  0010   55153     600    1        0.1      297.0    -1.00e+05
2009 11 18  0011   55153     660    1        0.4      298.6    -1.00e+05
2009 11 18  0012   55153     720    0        0.5      297.5    -1.00e+05
2009 11 18  0013   55153     780    1        0.3      302.2     2.05e+04
2009 11 18  0014   55153     840    0        0.4      301.4    -1.00e+05
2009 11 18  0015   55153     900    0        0.3      309.9     1.08e+04
2009 11 18  0016   55153     960    1        0.5      299.5     1.05e+04
2009 11 18  0017   55153    1020    1        0.1      281.0     3.26e+04
2009 11 18  0018   55153    1080    0        0.4      304.1     1.94e+04
2009 11 18  0019   55153    1140    1        0.3      299.1    -1.00e+05
2009 11 18  0020   55153    1200    1        0.3      299.1    -1.00e+05
2009 11 18  0021   55153    1260    1        0.3      299.4    -1.00e+05
2009 11 18  0022   55153    1320    1        0.2      292.8     1.27e+04
2009 11 18  0023   55153    1380    0        0.4      292.3    -1.00e+05
2009 11 18  0024   55153    1440    1        0.3      294.9    -1.00e+05
2009 11 18  0025   55153    1500    1        0.2      297.4     3.69e+04
2009 11 18  0026   55153    1560    0        0.5      304.3    -1.00e+05
2009 11 18  0027   55153    1620    1        0.1      300.6     6.53e+04
2009 11 18  0028   55153    1680    0        0.2      302.6    -1.00e+05
2009 11 18  0029   55153    1740    0        0.5      295.2     1.22e+04
2009 11 18  0030   55153    1800    1        0.3      299.4     2.22e+04
