:Data_list: 20240630_ace_sis_5m.txt
:Created: 2024 Jul 01 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: proton flux p/cs2-sec-ster
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -1.00e+05
# Source: ACE Satellite - Solar Isotope Spectrometer
#
# 5-minute averaged Real-time Integral Flux of High-energy Solar Protons
# 
#                 Modified Seconds
# UT Date   Time   Julian  of the      ---- Integral Proton Flux ----
# YR MO DA  HHMM     Day     Day       S    > 10 MeV    S    > 30 MeV
#--------------------------------------------------------------------
2024 06 30  0000    60491       0      0    1.71e+00    0    1.23e+00
2024 06 30  0005    60491     300      0    3.53e+00    0    2.52e+00
2024 06 30  0010    60491     600      0    3.77e+00    0    2.67e+00
2024 06 30  0015    60491     900      0    1.65e+00    0    1.16e+00
2024 06 30  0020    60491    1200      0    1.65e+00    0    1.19e+00
2024 06 30  0025    60491    1500      0    1.75e+00    0    1.24e+00
2024 06 30  0030    60491    1800      0    1.75e+00    0    1.24e+00
2024 06 30  0035    60491    2100      0    1.81e+00    0    1.29e+00
2024 06 30  0040    60491    2400      0    2.33e+00    0    1.67e+00
2024 06 30  0045    60491    2700      0    2.11e+00    0    1.52e+00
2024 06 30  0050    60491    3000      0    1.68e+00    0    1.21e+00
2024 06 30  0055    60491    3300      0    1.66e+00    0    1.20e+00
2024 06 30  0100    60491    3600      0    1.62e+00    0    1.16e+00
2024 06 30  0105    60491    3900      0    1.79e+00    0    1.27e+00
2024 06 30  0110    60491    4200      0    1.91e+00    0    1.38e+00
2024 06 30  0115    60491    4500      0    2.26e+00    0    1.65e+00
2024 06 30  0120    60491    4800      0    1.89e+00    0    1.35e+00
2024 06 30  0125    60491    5100      0    1.67e+00    0    1.20e+00
2024 06 30  0130    60491    5400      0    1.78e+00    0    1.27e+00
2024 06 30  0135    60491    5700      0    1.76e+00    0    1.24e+00
2024 06 30  0140    60491    6000      0    1.85e+00    0    1.32e+00
2024 06 30  0145    60491    6300      0    2.37e+00    0    1.68e+00
2024 06 30  0150    60491    6600      0    3.62e+00    0    2.62e+00
2024 06 30  0155    60491    6900      0    2.40e+00    0    1.72e+00
2024 06 30  0200    60491    7200      0    1.71e+00    0    1.20e+00
2024 06 30  0205    60491    7500      0    1.65e+00    0    1.18e+00
2024 06 30  0210    60491    7800      0    1.65e+00    0    1.17e+00
2024 06 30  0215    60491    8100      0    1.76e+00    0    1.26e+00
2024 06 30  0220    60491    8400      0    2.78e+00    0    2.01e+00
2024 06 30  0225    60491    8700      0    3.97e+00    0    2.84e+00
2024 06 30  0230    60491    9000      0    2.17e+00    0    1.55e+00
2024 06 30  0235    60491    9300      0    1.67e+00    0    1.21e+00
2024 06 30  0240    60491    9600      0    1.68e+00    0    1.20e+00
2024 06 30  0245    60491    9900      0    1.75e+00    0    1.24e+00
2024 06 30  0250    60491   10200      0    1.89e+00    0    1.35e+00
2024 06 30  0255    60491   10500      0    1.81e+00    0    1.30e+00
2024 06 30  0300    60491   10800      0    1.75e+00    0    1.25e+00
2024 06 30  0305    60491   11100      0    1.77e+00    0    1.26e+00
2024 06 30  0310    60491   11400      0    1.69e+00    0    1.21e+00
2024 06 30  0315    60491   11700      0    1.67e+00    0    1.19e+00
2024 06 30  0320    60491   12000      0    1.75e+00    0    1.25e+00
2024 06 30  0325    60491   12300      0    1.79e+00    0    1.28e+00
2024 06 30  0330    60491   12600      0    1.74e+00    0    1.22e+00
2024 06 30  0335    60491   12900      0    1.77e+00    0    1.28e+00
2024 06 30  0340    60491   13200      0    1.72e+00    0    1.23e+00
