:Data_list: 20190920_ace_sis_5m.txt
:Created: 2019 Sep 21 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: proton flux p/cs2-sec-ster
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -1.00e+05
# Source: ACE Satellite - Solar Isotope Spectrometer
#
# 5-minute averaged Real-time Integral Flux of High-energy Solar Protons
# 
#                 Modified Seconds
# UT Date   Time   Julian  of the      ---- Integral Proton Flux ----
# YR MO DA  HHMM     Day     Day       S    > 10 MeV    S    > 30 MeV
#--------------------------------------------------------------------
2019 09 20  0000    58746       0      0    2.42e+00    0    1.69e+00
2019 09 20  0005    58746     300      0    2.39e+00    0    1.66e+00
2019 09 20  0010    58746     600      0    2.39e+00    0    1.67e+00
2019 09 20  0015    58746     900      0    2.40e+00    0    1.68e+00
2019 09 20  0020    58746    1200      0    2.41e+00    0    1.68e+00
2019 09 20  0025    58746    1500      0    2.40e+00    0    1.69e+00
2019 09 20  0030    58746    1800      0    2.40e+00    0    1.68e+00
2019 09 20  0035    58746    2100      0    2.40e+00    0    1.69e+00
2019 09 20  0040    58746    2400      0    2.41e+00    0    1.67e+00
2019 09 20  0045    58746    2700      0    2.38e+00    0    1.67e+00
2019 09 20  0050    58746    3000      0    2.39e+00    0    1.69e+00
2019 09 20  0055    58746    3300      0    2.42e+00    0    1.70e+00
2019 09 20  0100    58746    3600      0    2.36e+00    0    1.63e+00
2019 09 20  0105    58746    3900      0    2.38e+00    0    1.66e+00
2019 09 20  0110    58746    4200      0    2.38e+00    0    1.68e+00
2019 09 20  0115    58746    4500      0    2.41e+00    0    1.71e+00
2019 09 20  0120    58746    4800      0    2.43e+00    0    1.69e+00
2019 09 20  0125    58746    5100      0    2.40e+00    0    1.68e+00
2019 09 20  0130    58746    5400      0    2.39e+00    0    1.65e+00
2019 09 20  0135    58746    5700      0    2.37e+00    0    1.65e+00
2019 09 20  0140    58746    6000      0    2.37e+00    0    1.67e+00
2019 09 20  0145    58746    6300      0    2.41e+00    0    1.70e+00
2019 09 20  0150    58746    6600      0    2.39e+00    0    1.67e+00
2019 09 20  0155    58746    6900      0    2.39e+00    0    1.68e+00
2019 09 20  0200    58746    7200      0    2.43e+00    0    1.71e+00
2019 09 20  0205    58746    7500      0    2.40e+00    0    1.68e+00
2019 09 20  0210    58746    7800      0    2.38e+00    0    1.67e+00
2019 09 20  0215    58746    8100      0    2.42e+00    0    1.68e+00
2019 09 20  0220    58746    8400      0    2.41e+00    0    1.69e+00
2019 09 20  0225    58746    8700      0    2.45e+00    0    1.72e+00
2019 09 20  0230    58746    9000      0    2.38e+00    0    1.67e+00
2019 09 20  0235    58746    9300      0    2.38e+00    0    1.68e+00
2019 09 20  0240    58746    9600      0    2.42e+00    0    1.70e+00
2019 09 20  0245    58746    9900      0    2.43e+00    0    1.71e+00
2019 09 20  0250    58746   10200      0    2.40e+00    0    1.69e+00
