:Data_list: 20160730_ace_sis_5m.txt
:Created: 2016 Jul 31 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: proton flux p/cs2-sec-ster
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -1.00e+05
# Source: ACE Satellite - Solar Isotope Spectrometer
#
# 5-minute averaged Real-time Integral Flux of High-energy Solar Protons
# 
#                 Modified Seconds
# UT Date   Time   Julian  of the      ---- Integral Proton Flux ----
# YR MO DA  HHMM     Day     Day       S    > 10 MeV    S    > 30 MeV
#--------------------------------------------------------------------
2016 07 30  0000    57599       0      9   -1.00e+05    9   -1.00e+05
2016 07 30  0005    57599     300      9   -1.00e+05    9   -1.00e+05
2016 07 30  0010    57599     600      9   -1.00e+05    9   -1.00e+05
2016 07 30  0015    57599     900      9   -1.00e+05    9   -1.00e+05
2016 07 30  0020    57599    1200      9   -1.00e+05    9   -1.00e+05
2016 07 30  0025    57599    1500      9   -1.00e+05    9   -1.00e+05
2016 07 30  0030    57599    1800      9   -1.00e+05    9   -1.00e+05
2016 07 30  0035    57599    2100      9   -1.00e+05    9   -1.00e+05
2016 07 30  0040    57599    2400      9   -1.00e+05    9   -1.00e+05
2016 07 30  0045    57599    2700      9   -1.00e+05    9   -1.00e+05
2016 07 30  0050    57599    3000      9   -1.00e+05    9   -1.00e+05
2016 07 30  0055    57599    3300      9   -1.00e+05    9   -1.00e+05
2016 07 30  0100    57599    3600      9   -1.00e+05    9   -1.00e+05
2016 07 30  0105    57599    3900      9   -1.00e+05    9   -1.00e+05
2016 07 30  0110    57599    4200      9   -1.00e+05    9   -1.00e+05
2016 07 30  0115    57599    4500      9   -1.00e+05    9   -1.00e+05
2016 07 30  0120    57599    4800      9   -1.00e+05    9   -1.00e+05
2016 07 30  0125    57599    5100      9   -1.00e+05    9   -1.00e+05
2016 07 30  0130    57599    5400      9   -1.00e+05    9   -1.00e+05
2016 07 30  0135    57599    5700      9   -1.00e+05    9   -1.00e+05
2016 07 30  0140    57599    6000      9   -1.00e+05    9   -1.00e+05
2016 07 30  0145    57599    6300      9   -1.00e+05    9   -1.00e+05
2016 07 30  0150    57599    6600      9   -1.00e+05    9   -1.00e+05
2016 07 30  0155    57599    6900      9   -1.00e+05    9   -1.00e+05
2016 07 30  0200    57599    7200      9   -1.00e+05    9   -1.00e+05
2016 07 30  0205    57599    7500      9   -1.00e+05    9   -1.00e+05
2016 07 30  0210    57599    7800      9   -1.00e+05    9   -1.00e+05
2016 07 30  0215    57599    8100      9   -1.00e+05    9   -1.00e+05
2016 07 30  0220    57599    8400      9   -1.00e+05    9   -1.00e+05
2016 07 30  0225    57599    8700      9   -1.00e+05    9   -1.00e+05
2016 07 30  0230    57599    9000      9   -1.00e+05    9   -1.00e+05
2016 07 30  0235    57599    9300      9   -1.00e+05    9   -1.00e+05
2016 07 30  0240    57599    9600      9   -1.00e+05    9   -1.00e+05
2016 07 30  0245    57599    9900      9   -1.00e+05    9   -1.00e+05
2016 07 30  0250    57599   10200      9   -1.00e+05    9   -1.00e+05
2016 07 30  0255    57599   10500      9   -1.00e+05    9   -1.00e+05
2016 07 30  0300    57599   10800      9   -1.00e+05    9   -1.00e+05
2016 07 30  0305    57599   11100      9   -1.00e+05    9   -1.00e+05
2016 07 30  0310    57599   11400      9   -1.00e+05    9   -1.00e+05
2016 07 30  0315    57599   11700      9   -1.00e+05    9   -1.00e+05
2016 07 30  0320    57599   12000      9   -1.00e+05    9   -1.00e+05
2016 07 30  0325    57599   12300      9   -1.00e+05    9   -1.00e+05
2016 07 30  0330    57599   12600      9   -1.00e+05    9   -1.00e+05
2016 07 30  0335    57599   12900      9   -1.00e+05    9   -1.00e+05
2016 07 30  0340    57599   13200      9   -1.00e+05    9   -1.00e+05
2016 07 30  0345    57599   13500      9   -1.00e+05    9   -1.00e+05
2016 07 30  0350    57599   13800      9   -1.00e+05    9   -1.00e+05
2016 07 30  0355    57599   14100      0    1.61e+00    0    1.13e+00
2016 07 30  0400    57599   14400      0    1.63e+00    0    1.15e+00
2016 07 30  0405    57599   14700      0    1.66e+00    0    1.16e+00
2016 07 30  0410    57599   15000      0    1.67e+00    0    1.18e+00
2016 07 30  0415    57599   15300      0    1.64e+00    0    1.16e+00
2016 07 30  0420    57599   15600      0    1.68e+00    0    1.18e+00
2016 07 30  0425    57599   15900      0    1.67e+00    0    1.16e+00
2016 07 30  0430    57599   16200      0    1.63e+00    0    1.15e+00
2016 07 30  0435    57599   16500      0    1.63e+00    0    1.15e+00
2016 07 30  0440    57599   16800      0    1.68e+00    0    1.17e+00
2016 07 30  0445    57599   17100      0    1.65e+00    0    1.15e+00
2016 07 30  0450    57599   17400      0    1.69e+00    0    1.18e+00
2016 07 30  0455    57599   17700      0    1.67e+00    0    1.17e+00
2016 07 30  0500    57599   18000      0    1.69e+00    0    1.19e+00
2016 07 30  0505    57599   18300      0    1.60e+00    0    1.12e+00
2016 07 30  0510    57599   18600      0    1.64e+00    0    1.16e+00
2016 07 30  0515    57599   18900      0    1.66e+00    0    1.17e+00
2016 07 30  0520    57599   19200      0    1.65e+00    0    1.15e+00
2016 07 30  0525    57599   19500      0    1.64e+00    0    1.16e+00
2016 07 30  0530    57599   19800      0    1.67e+00    0    1.17e+00
2016 07 30  0535    57599   20100      0    1.67e+00    0    1.18e+00
2016 07 30  0540    57599   20400      0    1.59e+00    0    1.12e+00
2016 07 30  0545    57599   20700      0    1.61e+00    0    1.13e+00
2016 07 30  0550    57599   21000      0    1.66e+00    0    1.17e+00
2016 07 30  0555    57599   21300      0    1.67e+00    0    1.17e+00
2016 07 30  0600    57599   21600      0    1.65e+00    0    1.14e+00
2016 07 30  0605    57599   21900      0    1.69e+00    0    1.19e+00
2016 07 30  0610    57599   22200      0    1.63e+00    0    1.14e+00
2016 07 30  0615    57599   22500      0    1.61e+00    0    1.12e+00
2016 07 30  0620    57599   22800      0    1.65e+00    0    1.15e+00
2016 07 30  0625    57599   23100      0    1.62e+00    0    1.13e+00
2016 07 30  0630    57599   23400      0    1.68e+00    0    1.17e+00
2016 07 30  0635    57599   23700      0    1.68e+00    0    1.16e+00
2016 07 30  0640    57599   24000      0    1.66e+00    0    1.18e+00
2016 07 30  0645    57599   24300      0    1.61e+00    0    1.13e+00
2016 07 30  0650    57599   24600      0    1.61e+00    0    1.12e+00
2016 07 30  0655    57599   24900      0    1.66e+00    0    1.17e+00
2016 07 30  0700    57599   25200      0    1.64e+00    0    1.15e+00
2016 07 30  0705    57599   25500      0    1.70e+00    0    1.20e+00
2016 07 30  0710    57599   25800      0    1.66e+00    0    1.18e+00
