:Data_list: 20210220_ace_sis_5m.txt
:Created: 2021 Feb 20 1001 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: proton flux p/cs2-sec-ster
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -1.00e+05
# Source: ACE Satellite - Solar Isotope Spectrometer
#
# 5-minute averaged Real-time Integral Flux of High-energy Solar Protons
# 
#                 Modified Seconds
# UT Date   Time   Julian  of the      ---- Integral Proton Flux ----
# YR MO DA  HHMM     Day     Day       S    > 10 MeV    S    > 30 MeV
#--------------------------------------------------------------------
2021 02 20  0000    59265       0      0    2.37e+00    0    1.66e+00
2021 02 20  0005    59265     300      0    2.50e+00    0    1.73e+00
2021 02 20  0010    59265     600      0    2.33e+00    0    1.55e+00
2021 02 20  0015    59265     900      0    2.38e+00    0    1.69e+00
2021 02 20  0020    59265    1200      0    2.44e+00    0    1.68e+00
2021 02 20  0025    59265    1500      0    2.30e+00    0    1.59e+00
2021 02 20  0030    59265    1800      0    2.43e+00    0    1.70e+00
2021 02 20  0035    59265    2100      0    2.29e+00    0    1.55e+00
2021 02 20  0040    59265    2400      0    2.44e+00    0    1.69e+00
2021 02 20  0045    59265    2700      0    2.51e+00    0    1.81e+00
2021 02 20  0050    59265    3000      0    2.40e+00    0    1.68e+00
2021 02 20  0055    59265    3300      0    2.51e+00    0    1.76e+00
2021 02 20  0100    59265    3600      0    2.44e+00    0    1.71e+00
2021 02 20  0105    59265    3900      0    2.44e+00    0    1.72e+00
2021 02 20  0110    59265    4200      0    2.40e+00    0    1.70e+00
2021 02 20  0115    59265    4500      0    2.42e+00    0    1.69e+00
2021 02 20  0120    59265    4800      0    2.46e+00    0    1.71e+00
2021 02 20  0125    59265    5100      0    2.43e+00    0    1.71e+00
2021 02 20  0130    59265    5400      0    2.41e+00    0    1.70e+00
2021 02 20  0135    59265    5700      0    2.46e+00    0    1.72e+00
2021 02 20  0140    59265    6000      0    2.43e+00    0    1.71e+00
2021 02 20  0145    59265    6300      0    2.45e+00    0    1.70e+00
2021 02 20  0150    59265    6600      0    2.52e+00    0    1.76e+00
2021 02 20  0155    59265    6900      0    2.47e+00    0    1.75e+00
2021 02 20  0200    59265    7200      0    2.43e+00    0    1.71e+00
2021 02 20  0205    59265    7500      0    2.48e+00    0    1.75e+00
2021 02 20  0210    59265    7800      0    2.44e+00    0    1.70e+00
2021 02 20  0215    59265    8100      0    2.42e+00    0    1.70e+00
2021 02 20  0220    59265    8400      0    2.40e+00    0    1.68e+00
2021 02 20  0225    59265    8700      0    2.43e+00    0    1.70e+00
2021 02 20  0230    59265    9000      0    2.41e+00    0    1.68e+00
2021 02 20  0235    59265    9300      0    2.42e+00    0    1.70e+00
2021 02 20  0240    59265    9600      0    2.44e+00    0    1.72e+00
2021 02 20  0245    59265    9900      0    2.36e+00    0    1.66e+00
2021 02 20  0250    59265   10200      0    2.37e+00    0    1.67e+00
2021 02 20  0255    59265   10500      0    2.44e+00    0    1.70e+00
2021 02 20  0300    59265   10800      0    2.44e+00    0    1.70e+00
2021 02 20  0305    59265   11100      0    2.41e+00    0    1.69e+00
2021 02 20  0310    59265   11400      0    2.43e+00    0    1.70e+00
2021 02 20  0315    59265   11700      0    2.40e+00    0    1.69e+00
2021 02 20  0320    59265   12000      0    2.42e+00    0    1.69e+00
