:Data_list: 20090303_ace_swepam_1m.txt
:Created: 2009 Mar 04 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   1-minute averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2009 03 03  0000   54893       0    0        2.4      309.7     1.38e+04
2009 03 03  0001   54893      60    0        2.8      310.2     1.45e+04
2009 03 03  0002   54893     120    0        2.5      309.5     1.36e+04
2009 03 03  0003   54893     180    0        2.6      309.2     1.59e+04
2009 03 03  0004   54893     240    0        2.6      308.5    -1.00e+05
2009 03 03  0005   54893     300    0        2.8      308.9     1.42e+04
2009 03 03  0006   54893     360    0        2.4      307.9    -1.00e+05
2009 03 03  0007   54893     420    0        2.4      310.3     1.11e+04
2009 03 03  0008   54893     480    0        2.7      308.7     1.09e+04
2009 03 03  0009   54893     540    0        2.1      312.3     1.64e+04
2009 03 03  0010   54893     600    0        1.8      312.7     1.14e+04
2009 03 03  0011   54893     660    0        1.8      312.7     1.14e+04
2009 03 03  0012   54893     720    0        2.1      312.9     1.37e+04
2009 03 03  0013   54893     780    9    -9999.9    -9999.9    -1.00e+05
2009 03 03  0014   54893     840    0        2.3      307.6     1.39e+04
2009 03 03  0015   54893     900    0        2.2      310.5    -1.00e+05
2009 03 03  0016   54893     960    0        2.3      308.9     1.60e+04
2009 03 03  0017   54893    1020    0        2.3      311.0     1.26e+04
2009 03 03  0018   54893    1080    0        2.4      311.0     1.59e+04
2009 03 03  0019   54893    1140    0        2.1      310.4     1.18e+04
2009 03 03  0020   54893    1200    0        2.2      311.1     1.36e+04
2009 03 03  0021   54893    1260    0        2.0      311.2     1.19e+04
2009 03 03  0022   54893    1320    0        2.5      312.5     1.48e+04
2009 03 03  0023   54893    1380    0        2.1      309.2    -1.00e+05
2009 03 03  0024   54893    1440    0        2.5      310.0     1.61e+04
2009 03 03  0025   54893    1500    0        2.2      311.4     1.06e+04
2009 03 03  0026   54893    1560    0        2.5      310.5     1.29e+04
2009 03 03  0027   54893    1620    0        2.5      310.5     1.29e+04
2009 03 03  0028   54893    1680    0        2.3      311.5     1.11e+04
2009 03 03  0029   54893    1740    0        2.1      310.3     1.64e+04
2009 03 03  0030   54893    1800    0        2.5      309.2     1.18e+04
2009 03 03  0031   54893    1860    0        2.2      311.4     1.19e+04
2009 03 03  0032   54893    1920    0        2.6      310.9    -1.00e+05
2009 03 03  0033   54893    1980    0        2.5      311.7     1.39e+04
2009 03 03  0034   54893    2040    0        2.1      311.3     1.33e+04
2009 03 03  0035   54893    2100    0        2.4      311.0     1.40e+04
2009 03 03  0036   54893    2160    0        2.5      310.6     1.27e+04
2009 03 03  0037   54893    2220    0        2.5      311.0     1.39e+04
2009 03 03  0038   54893    2280    0        2.3      309.6    -1.00e+05
2009 03 03  0039   54893    2340    0        2.6      311.5     1.38e+04
2009 03 03  0040   54893    2400    0        2.2      308.3    -1.00e+05
2009 03 03  0041   54893    2460    0        2.7      306.6     1.53e+04
2009 03 03  0042   54893    2520    0        2.4      307.7    -1.00e+05
2009 03 03  0043   54893    2580    0        2.4      307.7    -1.00e+05
2009 03 03  0044   54893    2640    0        2.1      308.4     1.25e+04
2009 03 03  0045   54893    2700    0        2.2      308.3     1.11e+04
2009 03 03  0046   54893    2760    9    -9999.9    -9999.9    -1.00e+05
2009 03 03  0047   54893    2820    0        2.3      309.8     1.08e+04
2009 03 03  0048   54893    2880    0        2.6      307.0     1.51e+04
2009 03 03  0049   54893    2940    0        2.5      307.0     1.03e+04
2009 03 03  0050   54893    3000    0        2.3      309.6     1.47e+04
2009 03 03  0051   54893    3060    0        2.7      308.2     1.02e+04
2009 03 03  0052   54893    3120    0        2.8      310.5     1.41e+04
2009 03 03  0053   54893    3180    0        3.1      310.5     1.34e+04
2009 03 03  0054   54893    3240    0        2.7      310.6     1.54e+04
2009 03 03  0055   54893    3300    0        2.8      309.4     1.29e+04
2009 03 03  0056   54893    3360    0        2.9      310.0     1.53e+04
2009 03 03  0057   54893    3420    0        2.6      307.3     1.33e+04
2009 03 03  0058   54893    3480    0        2.8      309.2     1.42e+04
2009 03 03  0059   54893    3540    0        2.8      309.2     1.42e+04
2009 03 03  0100   54893    3600    0        2.8      308.7     1.22e+04
2009 03 03  0101   54893    3660    0        2.5      310.3     1.33e+04
2009 03 03  0102   54893    3720    0        2.4      307.5    -1.00e+05
2009 03 03  0103   54893    3780    0        2.2      308.9     1.29e+04
2009 03 03  0104   54893    3840    0        2.5      308.5    -1.00e+05
2009 03 03  0105   54893    3900    0        2.7      309.3     1.43e+04
2009 03 03  0106   54893    3960    0        2.5      308.4     1.28e+04
2009 03 03  0107   54893    4020    0        2.7      309.6     1.35e+04
2009 03 03  0108   54893    4080    0        2.9      310.1     1.27e+04
2009 03 03  0109   54893    4140    0        2.6      308.1     1.24e+04
2009 03 03  0110   54893    4200    0        2.6      309.2     1.38e+04
2009 03 03  0111   54893    4260    0        2.4      310.1     1.37e+04
2009 03 03  0112   54893    4320    0        2.6      309.5     1.16e+04
2009 03 03  0113   54893    4380    0        2.8      308.5     1.24e+04
2009 03 03  0114   54893    4440    0        2.9      309.4     1.24e+04
2009 03 03  0115   54893    4500    0        2.9      309.4     1.24e+04
2009 03 03  0116   54893    4560    0        2.7      309.2     1.23e+04
2009 03 03  0117   54893    4620    0        3.2      309.5     1.35e+04
2009 03 03  0118   54893    4680    0        2.9      310.4     1.48e+04
2009 03 03  0119   54893    4740    9    -9999.9    -9999.9    -1.00e+05
2009 03 03  0120   54893    4800    0        3.0      310.2     1.15e+04
2009 03 03  0121   54893    4860    0        3.2      310.9     1.57e+04
2009 03 03  0122   54893    4920    0        3.1      309.7     1.06e+04
2009 03 03  0123   54893    4980    0        3.3      309.1     1.32e+04
2009 03 03  0124   54893    5040    0        3.1      308.0     1.13e+04
2009 03 03  0125   54893    5100    0        3.1      309.7     1.35e+04
2009 03 03  0126   54893    5160    0        3.0      308.5     1.08e+04
2009 03 03  0127   54893    5220    0        2.9      307.8     1.20e+04
2009 03 03  0128   54893    5280    0        3.0      309.3     1.18e+04
2009 03 03  0129   54893    5340    0        3.3      310.1     1.34e+04
2009 03 03  0130   54893    5400    0        2.9      308.9     1.30e+04
2009 03 03  0131   54893    5460    0        2.9      308.9     1.30e+04
2009 03 03  0132   54893    5520    0        3.0      310.1     1.14e+04
2009 03 03  0133   54893    5580    0        3.2      309.9     1.30e+04
2009 03 03  0134   54893    5640    0        3.3      310.9     1.45e+04
2009 03 03  0135   54893    5700    0        3.1      308.7     1.00e+04
2009 03 03  0136   54893    5760    0        3.3      310.7     1.04e+04
2009 03 03  0137   54893    5820    0        3.4      310.4    -1.00e+05
2009 03 03  0138   54893    5880    0        3.5      308.6     1.42e+04
2009 03 03  0139   54893    5940    0        3.1      308.9     1.11e+04
2009 03 03  0140   54893    6000    0        3.0      308.3     1.29e+04
2009 03 03  0141   54893    6060    0        3.3      307.4     1.13e+04
2009 03 03  0142   54893    6120    0        2.9      309.5     1.27e+04
2009 03 03  0143   54893    6180    0        2.7      307.5     1.26e+04
2009 03 03  0144   54893    6240    0        2.9      306.5     1.45e+04
2009 03 03  0145   54893    6300    0        3.0      307.8     1.18e+04
2009 03 03  0146   54893    6360    0        2.8      309.9     1.05e+04
2009 03 03  0147   54893    6420    0        2.8      309.9     1.05e+04
2009 03 03  0148   54893    6480    0        3.8      310.2     1.07e+04
2009 03 03  0149   54893    6540    0        2.9      308.9     1.23e+04
2009 03 03  0150   54893    6600    0        3.1      308.7     1.28e+04
2009 03 03  0151   54893    6660    0        2.9      307.6     1.45e+04
2009 03 03  0152   54893    6720    9    -9999.9    -9999.9    -1.00e+05
2009 03 03  0153   54893    6780    0        2.7      308.9     1.00e+04
2009 03 03  0154   54893    6840    0        2.5      308.5     1.37e+04
2009 03 03  0155   54893    6900    0        2.4      310.4    -1.00e+05
2009 03 03  0156   54893    6960    0        2.7      310.0     1.33e+04
2009 03 03  0157   54893    7020    0        2.2      310.5     1.01e+04
2009 03 03  0158   54893    7080    0        2.5      310.0     1.39e+04
2009 03 03  0159   54893    7140    0        2.3      309.3     1.12e+04
2009 03 03  0200   54893    7200    0        2.0      310.3     1.15e+04
2009 03 03  0201   54893    7260    0        3.2      309.0     1.05e+04
2009 03 03  0202   54893    7320    0        2.5      309.9     1.28e+04
2009 03 03  0203   54893    7380    0        2.5      309.9     1.28e+04
2009 03 03  0204   54893    7440    0        2.7      311.3     1.24e+04
2009 03 03  0205   54893    7500    0        2.3      312.9     1.44e+04
2009 03 03  0206   54893    7560    0        2.5      310.6     1.14e+04
2009 03 03  0207   54893    7620    0        2.7      312.3     1.26e+04
2009 03 03  0208   54893    7680    0        3.2      313.0     1.07e+04
2009 03 03  0209   54893    7740    0        2.7      314.0    -1.00e+05
2009 03 03  0210   54893    7800    0        3.2      313.9     1.18e+04
2009 03 03  0211   54893    7860    0        2.5      312.9     1.36e+04
2009 03 03  0212   54893    7920    0        2.8      311.5     1.19e+04
2009 03 03  0213   54893    7980    0        2.8      314.1     1.40e+04
2009 03 03  0214   54893    8040    0        2.4      314.5     1.16e+04
2009 03 03  0215   54893    8100    0        2.7      315.3    -1.00e+05
2009 03 03  0216   54893    8160    0        2.7      312.7     1.12e+04
2009 03 03  0217   54893    8220    0        2.6      313.5     1.37e+04
2009 03 03  0218   54893    8280    0        2.5      313.1     1.24e+04
2009 03 03  0219   54893    8340    0        2.5      313.1     1.24e+04
2009 03 03  0220   54893    8400    0        2.6      313.7     1.42e+04
2009 03 03  0221   54893    8460    0        2.6      312.8     1.12e+04
2009 03 03  0222   54893    8520    0        2.4      314.4     1.38e+04
2009 03 03  0223   54893    8580    0        2.5      311.6     1.12e+04
2009 03 03  0224   54893    8640    0        2.5      311.9     1.49e+04
2009 03 03  0225   54893    8700    9    -9999.9    -9999.9    -1.00e+05
2009 03 03  0226   54893    8760    0        2.4      311.0     1.35e+04
2009 03 03  0227   54893    8820    0        2.5      310.5     1.22e+04
2009 03 03  0228   54893    8880    0        2.8      310.6     1.36e+04
2009 03 03  0229   54893    8940    0        2.3      310.9     1.54e+04
2009 03 03  0230   54893    9000    0        2.7      309.0     1.16e+04
2009 03 03  0231   54893    9060    0        2.3      310.5     1.52e+04
2009 03 03  0232   54893    9120    0        2.6      310.5    -1.00e+05
2009 03 03  0233   54893    9180    0        2.2      311.6     1.35e+04
2009 03 03  0234   54893    9240    0        2.1      309.3    -1.00e+05
2009 03 03  0235   54893    9300    0        2.1      309.3    -1.00e+05
2009 03 03  0236   54893    9360    0        2.2      309.8     1.42e+04
2009 03 03  0237   54893    9420    0        2.8      311.3     1.32e+04
2009 03 03  0238   54893    9480    0        2.4      309.4     1.47e+04
2009 03 03  0239   54893    9540    0        2.4      309.8    -1.00e+05
2009 03 03  0240   54893    9600    0        2.5      306.4     1.23e+04
2009 03 03  0241   54893    9660    0        2.8      308.2     1.01e+04
2009 03 03  0242   54893    9720    0        2.7      307.4     1.41e+04
2009 03 03  0243   54893    9780    0        2.3      308.3     1.14e+04
2009 03 03  0244   54893    9840    0        2.8      308.5     1.16e+04
2009 03 03  0245   54893    9900    0        2.6      310.1     1.05e+04
2009 03 03  0246   54893    9960    0        2.1      310.9     1.19e+04
2009 03 03  0247   54893   10020    0        2.6      308.7     1.07e+04
2009 03 03  0248   54893   10080    0        2.9      308.3     1.41e+04
2009 03 03  0249   54893   10140    0        2.5      309.0    -1.00e+05
2009 03 03  0250   54893   10200    0        2.8      308.5     1.45e+04
2009 03 03  0251   54893   10260    0        2.8      308.5     1.45e+04
2009 03 03  0252   54893   10320    0        2.6      309.6     1.15e+04
2009 03 03  0253   54893   10380    0        2.8      309.0     1.26e+04
2009 03 03  0254   54893   10440    0        2.9      309.8     1.01e+04
2009 03 03  0255   54893   10500    0        2.8      309.3     1.19e+04
2009 03 03  0256   54893   10560    0        3.0      308.2     1.03e+04
2009 03 03  0257   54893   10620    0        2.9      309.9     1.05e+04
2009 03 03  0258   54893   10680    9    -9999.9    -9999.9    -1.00e+05
2009 03 03  0259   54893   10740    0        2.8      308.9     1.37e+04
2009 03 03  0300   54893   10800    0        2.7      310.1     1.24e+04
2009 03 03  0301   54893   10860    0        3.1      309.9     1.02e+04
2009 03 03  0302   54893   10920    0        3.1      309.1     1.33e+04
2009 03 03  0303   54893   10980    0        2.9      308.9    -1.00e+05
2009 03 03  0304   54893   11040    0        2.5      309.1     1.25e+04
2009 03 03  0305   54893   11100    0        3.0      311.0     1.07e+04
2009 03 03  0306   54893   11160    0        3.0      308.8     1.37e+04
2009 03 03  0307   54893   11220    0        3.0      308.8     1.37e+04
2009 03 03  0308   54893   11280    0        3.0      309.0     1.35e+04
2009 03 03  0309   54893   11340    0        2.7      309.4     1.26e+04
2009 03 03  0310   54893   11400    0        2.5      309.7     1.05e+04
2009 03 03  0311   54893   11460    0        3.0      313.1     1.55e+04
2009 03 03  0312   54893   11520    0        3.2      311.7     1.68e+04
2009 03 03  0313   54893   11580    0        2.6      312.5     1.79e+04
