:Data_list: 20100829_ace_swepam_1m.txt
:Created: 2010 Aug 30 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   1-minute averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2010 08 29  0000   55437       0    1        0.1      547.0     1.30e+05
2010 08 29  0001   55437      60    0        0.1      547.4     1.01e+05
2010 08 29  0002   55437     120    0        0.1      544.0     1.25e+05
2010 08 29  0003   55437     180    0        0.1      542.4     1.29e+05
2010 08 29  0004   55437     240    0        0.1      547.2     1.16e+05
2010 08 29  0005   55437     300    0        0.1      543.0     1.14e+05
2010 08 29  0006   55437     360    9    -9999.9    -9999.9    -1.00e+05
2010 08 29  0007   55437     420    9    -9999.9    -9999.9    -1.00e+05
2010 08 29  0008   55437     480    9    -9999.9    -9999.9    -1.00e+05
2010 08 29  0009   55437     540    0        0.1      548.5     1.26e+05
2010 08 29  0010   55437     600    0        0.1      548.6     1.27e+05
2010 08 29  0011   55437     660    0        0.1      545.6     8.82e+04
2010 08 29  0012   55437     720    0        0.1      546.7     9.08e+04
2010 08 29  0013   55437     780    0        0.1      545.5     9.95e+04
2010 08 29  0014   55437     840    0        0.1      545.5     9.95e+04
2010 08 29  0015   55437     900    0        0.1      542.3     1.11e+05
2010 08 29  0016   55437     960    0        0.1      550.5     1.18e+05
2010 08 29  0017   55437    1020    0        0.1      548.2     1.19e+05
2010 08 29  0018   55437    1080    0        0.1      541.1     1.10e+05
2010 08 29  0019   55437    1140    0        0.1      546.7     1.38e+05
2010 08 29  0020   55437    1200    0        0.1      545.6     1.34e+05
2010 08 29  0021   55437    1260    0        0.1      543.6     1.26e+05
2010 08 29  0022   55437    1320    0        0.1      552.8     1.13e+05
2010 08 29  0023   55437    1380    0        0.1      550.8     1.15e+05
2010 08 29  0024   55437    1440    0        0.1      549.9     1.13e+05
2010 08 29  0025   55437    1500    0        0.1      553.3     1.02e+05
2010 08 29  0026   55437    1560    0        0.1      539.0     1.36e+05
2010 08 29  0027   55437    1620    0        0.1      536.2     1.18e+05
2010 08 29  0028   55437    1680    9    -9999.9    -9999.9    -1.00e+05
2010 08 29  0029   55437    1740    0        0.1      536.1     1.04e+05
2010 08 29  0030   55437    1800    0        0.1      536.1     1.04e+05
2010 08 29  0031   55437    1860    0        0.1      537.6     9.19e+04
2010 08 29  0032   55437    1920    0        0.1      536.7     9.24e+04
2010 08 29  0033   55437    1980    0        0.1      541.1     1.37e+05
2010 08 29  0034   55437    2040    0        0.1      539.0     1.39e+05
2010 08 29  0035   55437    2100    0        0.1      535.1     1.24e+05
2010 08 29  0036   55437    2160    0        0.1      537.2     1.44e+05
2010 08 29  0037   55437    2220    0        0.1      538.2     1.32e+05
2010 08 29  0038   55437    2280    1        0.1      538.4     1.30e+05
2010 08 29  0039   55437    2340    0        0.1      542.3     1.12e+05
2010 08 29  0040   55437    2400    0        0.1      540.8     1.30e+05
2010 08 29  0041   55437    2460    0        0.1      537.9     1.14e+05
2010 08 29  0042   55437    2520    1        0.1      544.3     1.37e+05
2010 08 29  0043   55437    2580    1        0.1      536.4     1.43e+05
2010 08 29  0044   55437    2640    1        0.1      539.8     1.38e+05
2010 08 29  0045   55437    2700    0        0.1      545.4     1.34e+05
2010 08 29  0046   55437    2760    0        0.1      545.4     1.34e+05
2010 08 29  0047   55437    2820    0        0.1      542.7     1.48e+05
2010 08 29  0048   55437    2880    0        0.1      537.5     9.59e+04
2010 08 29  0049   55437    2940    0        0.1      534.5     1.08e+05
2010 08 29  0050   55437    3000    0        0.1      543.3     1.17e+05
2010 08 29  0051   55437    3060    0        0.1      536.8     1.37e+05
2010 08 29  0052   55437    3120    0        0.1      538.6     1.16e+05
2010 08 29  0053   55437    3180    0        0.1      538.6     1.14e+05
2010 08 29  0054   55437    3240    0        0.1      538.8     1.10e+05
2010 08 29  0055   55437    3300    0        0.1      534.5     1.45e+05
2010 08 29  0056   55437    3360    0        0.1      532.6     9.47e+04
2010 08 29  0057   55437    3420    0        0.1      535.8     1.04e+05
2010 08 29  0058   55437    3480    0        0.1      535.6     1.01e+05
2010 08 29  0059   55437    3540    0        0.1      537.0     1.05e+05
2010 08 29  0100   55437    3600    0        0.1      535.9     1.10e+05
