:Data_list: 20121105_ace_swepam_1m.txt
:Created: 2012 Nov 06 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   1-minute averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2012 11 05  0000   56236       0    1        0.0      410.2     1.14e+05
2012 11 05  0001   56236      60    1        0.0      391.8     1.15e+05
2012 11 05  0002   56236     120    1        0.0      389.2     7.40e+04
2012 11 05  0003   56236     180    1        0.0      380.7     3.92e+04
2012 11 05  0004   56236     240    1        0.0      395.3     8.85e+04
2012 11 05  0005   56236     300    1        0.0      400.8     1.52e+05
2012 11 05  0006   56236     360    1        0.0      414.3     5.51e+04
2012 11 05  0007   56236     420    1        0.0      392.9     6.05e+04
2012 11 05  0008   56236     480    0        0.0      414.7     6.18e+04
2012 11 05  0009   56236     540    1        0.0      417.1     7.10e+04
2012 11 05  0010   56236     600    1        0.0      421.6     6.10e+04
2012 11 05  0011   56236     660    1        0.0      404.5     8.54e+04
2012 11 05  0012   56236     720    1        0.0      401.1     1.11e+05
2012 11 05  0013   56236     780    1        0.0      396.2     9.90e+04
2012 11 05  0014   56236     840    1        0.0      400.0     9.18e+04
2012 11 05  0015   56236     900    1        0.0      406.6     1.22e+05
2012 11 05  0016   56236     960    1        0.0      397.5     1.08e+05
2012 11 05  0017   56236    1020    1        0.0      398.7     5.82e+04
2012 11 05  0018   56236    1080    1        0.0      412.8     1.31e+05
2012 11 05  0019   56236    1140    1        0.0      399.7     1.31e+05
2012 11 05  0020   56236    1200    0        0.0      367.7     5.86e+04
2012 11 05  0021   56236    1260    1        0.0      433.5     5.82e+04
2012 11 05  0022   56236    1320    1        0.0      432.7     3.77e+04
2012 11 05  0023   56236    1380    1        0.0      431.7     4.50e+04
2012 11 05  0024   56236    1440    1        0.0      436.2     3.15e+04
2012 11 05  0025   56236    1500    1        0.0      430.5     6.89e+04
2012 11 05  0026   56236    1560    1        0.0      429.1     7.77e+04
2012 11 05  0027   56236    1620    0        0.5      304.3     1.49e+04
2012 11 05  0028   56236    1680    0        0.6      300.4     1.48e+04
2012 11 05  0029   56236    1740    0        0.6      296.2     1.37e+04
2012 11 05  0030   56236    1800    0        0.6      293.7     2.00e+04
2012 11 05  0031   56236    1860    1        0.6      294.1     2.27e+04
2012 11 05  0032   56236    1920    0        0.6      299.5     1.67e+04
2012 11 05  0033   56236    1980    0        0.6      303.4     2.06e+04
2012 11 05  0034   56236    2040    0        0.6      298.8     2.35e+04
2012 11 05  0035   56236    2100    0        0.5      298.9     1.82e+04
2012 11 05  0036   56236    2160    0        0.6      292.2     1.56e+04
2012 11 05  0037   56236    2220    0        0.7      296.9     1.53e+04
2012 11 05  0038   56236    2280    0        0.5      296.4    -1.00e+05
2012 11 05  0039   56236    2340    0        0.6      296.4     1.56e+04
2012 11 05  0040   56236    2400    0        0.6      296.4     1.56e+04
2012 11 05  0041   56236    2460    0        0.4      296.9    -1.00e+05
2012 11 05  0042   56236    2520    0        0.6      297.0     1.89e+04
2012 11 05  0043   56236    2580    0        0.6      298.8     1.90e+04
2012 11 05  0044   56236    2640    1        0.6      299.1     1.70e+04
2012 11 05  0045   56236    2700    0        0.6      299.7     2.19e+04
2012 11 05  0046   56236    2760    0        0.6      298.6     2.06e+04
2012 11 05  0047   56236    2820    0        0.6      297.1     1.60e+04
2012 11 05  0048   56236    2880    0        0.6      298.0     1.87e+04
2012 11 05  0049   56236    2940    0        0.7      299.2     1.93e+04
2012 11 05  0050   56236    3000    0        0.7      298.8     2.07e+04
2012 11 05  0051   56236    3060    0        0.5      294.2     1.31e+04
2012 11 05  0052   56236    3120    0        0.5      296.3     1.07e+04
2012 11 05  0053   56236    3180    1        0.4      298.8     1.14e+04
2012 11 05  0054   56236    3240    1        0.5      300.0     1.64e+04
2012 11 05  0055   56236    3300    0        0.5      299.1     1.43e+04
2012 11 05  0056   56236    3360    0        0.5      298.9     1.22e+04
2012 11 05  0057   56236    3420    0        0.7      294.2     1.62e+04
2012 11 05  0058   56236    3480    0        0.6      296.2     1.72e+04
2012 11 05  0059   56236    3540    0        0.6      297.2     1.73e+04
2012 11 05  0100   56236    3600    0        0.5      295.6     1.50e+04
2012 11 05  0101   56236    3660    0        0.4      298.1     1.86e+04
2012 11 05  0102   56236    3720    0        0.4      299.2     1.90e+04
2012 11 05  0103   56236    3780    0        0.3      290.3     1.63e+04
2012 11 05  0104   56236    3840    0        0.3      282.9    -1.00e+05
2012 11 05  0105   56236    3900    0        0.5      291.9     1.89e+04
2012 11 05  0106   56236    3960    0        0.4      297.6     1.89e+04
2012 11 05  0107   56236    4020    0        0.5      294.6     1.85e+04
2012 11 05  0108   56236    4080    0        0.6      291.9     1.68e+04
2012 11 05  0109   56236    4140    0        0.6      293.0     1.96e+04
2012 11 05  0110   56236    4200    0        0.5      296.1     1.29e+04
2012 11 05  0111   56236    4260    0        0.5      296.4     1.12e+04
2012 11 05  0112   56236    4320    0        0.5      298.7     2.41e+04
2012 11 05  0113   56236    4380    1        0.5      299.0     1.77e+04
2012 11 05  0114   56236    4440    0        0.5      299.4     1.60e+04
2012 11 05  0115   56236    4500    0        0.4      298.6     1.45e+04
2012 11 05  0116   56236    4560    0        0.4      298.7     1.45e+04
2012 11 05  0117   56236    4620    0        0.4      294.5     1.75e+04
2012 11 05  0118   56236    4680    0        0.6      290.0     1.74e+04
2012 11 05  0119   56236    4740    0        0.6      289.4     1.69e+04
2012 11 05  0120   56236    4800    0        0.5      290.6     1.79e+04
2012 11 05  0121   56236    4860    1        0.6      292.7     1.45e+04
2012 11 05  0122   56236    4920    0        0.5      294.5     1.27e+04
2012 11 05  0123   56236    4980    0        0.3      294.5     1.50e+04
2012 11 05  0124   56236    5040    0        0.4      292.2     1.49e+04
2012 11 05  0125   56236    5100    0        0.4      290.5     1.32e+04
2012 11 05  0126   56236    5160    0        0.3      288.0    -1.00e+05
2012 11 05  0127   56236    5220    0        0.4      294.9     1.18e+04
2012 11 05  0128   56236    5280    0        0.5      294.0     1.50e+04
2012 11 05  0129   56236    5340    1        0.6      291.5     1.36e+04
2012 11 05  0130   56236    5400    0        0.5      288.7     1.32e+04
2012 11 05  0131   56236    5460    1        0.4      292.2     1.32e+04
2012 11 05  0132   56236    5520    1        0.5      294.1    -1.00e+05
2012 11 05  0133   56236    5580    0        0.4      291.5     2.33e+04
2012 11 05  0134   56236    5640    0        0.3      293.1     2.33e+04
2012 11 05  0135   56236    5700    0        0.2      300.2    -1.00e+05
2012 11 05  0136   56236    5760    0        0.1      302.1    -1.00e+05
2012 11 05  0137   56236    5820    1        0.2      295.2     4.43e+04
2012 11 05  0138   56236    5880    1        0.0      319.8     5.05e+04
2012 11 05  0139   56236    5940    1        0.1      364.5     7.27e+04
2012 11 05  0140   56236    6000    0        0.3      290.3     1.53e+05
2012 11 05  0141   56236    6060    1        0.1      302.3     1.53e+05
2012 11 05  0142   56236    6120    0        0.1      311.3    -1.00e+05
2012 11 05  0143   56236    6180    0        0.1      286.0    -1.00e+05
2012 11 05  0144   56236    6240    1        0.0      365.1     2.53e+04
2012 11 05  0145   56236    6300    1        0.0      377.9     6.26e+04
2012 11 05  0146   56236    6360    1        0.0      395.8     1.21e+05
2012 11 05  0147   56236    6420    1        0.0      373.8     1.05e+05
2012 11 05  0148   56236    6480    1        0.0      373.1     8.84e+04
2012 11 05  0149   56236    6540    1        0.0      376.7     6.95e+04
2012 11 05  0150   56236    6600    1        0.0      368.9     6.10e+04
2012 11 05  0151   56236    6660    1        0.0      381.6     1.28e+05
2012 11 05  0152   56236    6720    1        0.0      394.7     1.57e+05
2012 11 05  0153   56236    6780    1        0.0      374.3     4.99e+04
2012 11 05  0154   56236    6840    1        0.0      376.6     3.61e+04
2012 11 05  0155   56236    6900    1        0.0      379.3     4.07e+04
2012 11 05  0156   56236    6960    1        0.0      381.4     7.76e+04
2012 11 05  0157   56236    7020    1        0.0      380.0     6.27e+04
2012 11 05  0158   56236    7080    1        0.0      377.2     8.18e+04
2012 11 05  0159   56236    7140    1        0.0      351.6     1.38e+05
2012 11 05  0200   56236    7200    1        0.1      339.8     1.08e+05
2012 11 05  0201   56236    7260    1        0.1      349.4     1.53e+05
2012 11 05  0202   56236    7320    1        0.1      365.4     6.37e+04
