:Data_list: 20200331_ace_sis_5m.txt
:Created: 2020 Mar 31 0901 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: proton flux p/cs2-sec-ster
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -1.00e+05
# Source: ACE Satellite - Solar Isotope Spectrometer
#
# 5-minute averaged Real-time Integral Flux of High-energy Solar Protons
# 
#                 Modified Seconds
# UT Date   Time   Julian  of the      ---- Integral Proton Flux ----
# YR MO DA  HHMM     Day     Day       S    > 10 MeV    S    > 30 MeV
#--------------------------------------------------------------------
2020 03 31  0000    58939       0      0    2.57e+00    0    1.81e+00
2020 03 31  0005    58939     300      0    2.44e+00    0    1.72e+00
2020 03 31  0010    58939     600      0    2.54e+00    0    1.81e+00
2020 03 31  0015    58939     900      9   -1.00e+05    9   -1.00e+05
2020 03 31  0020    58939    1200      0    2.43e+00    0    1.69e+00
2020 03 31  0025    58939    1500      0    2.41e+00    0    1.67e+00
2020 03 31  0030    58939    1800      0    2.45e+00    0    1.73e+00
2020 03 31  0035    58939    2100      0    2.42e+00    0    1.72e+00
2020 03 31  0040    58939    2400      0    2.42e+00    0    1.68e+00
2020 03 31  0045    58939    2700      0    2.46e+00    0    1.71e+00
2020 03 31  0050    58939    3000      0    2.43e+00    0    1.71e+00
2020 03 31  0055    58939    3300      0    2.43e+00    0    1.71e+00
2020 03 31  0100    58939    3600      0    2.48e+00    0    1.73e+00
2020 03 31  0105    58939    3900      0    2.40e+00    0    1.67e+00
2020 03 31  0110    58939    4200      0    2.44e+00    0    1.71e+00
2020 03 31  0115    58939    4500      0    2.44e+00    0    1.71e+00
2020 03 31  0120    58939    4800      0    2.42e+00    0    1.68e+00
2020 03 31  0125    58939    5100      0    2.41e+00    0    1.68e+00
2020 03 31  0130    58939    5400      0    2.42e+00    0    1.69e+00
2020 03 31  0135    58939    5700      0    2.44e+00    0    1.72e+00
2020 03 31  0140    58939    6000      0    2.48e+00    0    1.74e+00
2020 03 31  0145    58939    6300      0    2.46e+00    0    1.73e+00
2020 03 31  0150    58939    6600      0    2.41e+00    0    1.69e+00
2020 03 31  0155    58939    6900      0    2.49e+00    0    1.74e+00
2020 03 31  0200    58939    7200      0    2.47e+00    0    1.74e+00
2020 03 31  0205    58939    7500      0    2.45e+00    0    1.71e+00
2020 03 31  0210    58939    7800      0    2.48e+00    0    1.73e+00
2020 03 31  0215    58939    8100      0    2.45e+00    0    1.72e+00
2020 03 31  0220    58939    8400      0    2.62e+00    0    1.87e+00
2020 03 31  0225    58939    8700      0    2.57e+00    0    1.82e+00
2020 03 31  0230    58939    9000      0    2.45e+00    0    1.73e+00
2020 03 31  0235    58939    9300      0    2.40e+00    0    1.70e+00
2020 03 31  0240    58939    9600      0    2.48e+00    0    1.77e+00
2020 03 31  0245    58939    9900      0    2.44e+00    0    1.71e+00
2020 03 31  0250    58939   10200      0    2.36e+00    0    1.65e+00
2020 03 31  0255    58939   10500      0    2.43e+00    0    1.72e+00
2020 03 31  0300    58939   10800      0    2.46e+00    0    1.71e+00
2020 03 31  0305    58939   11100      0    2.45e+00    0    1.72e+00
2020 03 31  0310    58939   11400      0    2.43e+00    0    1.72e+00
2020 03 31  0315    58939   11700      0    2.41e+00    0    1.69e+00
2020 03 31  0320    58939   12000      0    2.45e+00    0    1.74e+00
2020 03 31  0325    58939   12300      0    2.47e+00    0    1.74e+00
2020 03 31  0330    58939   12600      0    2.45e+00    0    1.72e+00
2020 03 31  0335    58939   12900      0    2.43e+00    0    1.70e+00
2020 03 31  0340    58939   13200      0    2.41e+00    0    1.69e+00
2020 03 31  0345    58939   13500      0    2.37e+00    0    1.67e+00
2020 03 31  0350    58939   13800      0    2.43e+00    0    1.71e+00
2020 03 31  0355    58939   14100      0    2.39e+00    0    1.65e+00
2020 03 31  0400    58939   14400      0    2.45e+00    0    1.71e+00
2020 03 31  0405    58939   14700      0    2.45e+00    0    1.70e+00
2020 03 31  0410    58939   15000      0    2.51e+00    0    1.74e+00
2020 03 31  0415    58939   15300      0    2.46e+00    0    1.72e+00
2020 03 31  0420    58939   15600      0    2.38e+00    0    1.67e+00
2020 03 31  0425    58939   15900      0    2.46e+00    0    1.73e+00
2020 03 31  0430    58939   16200      0    2.47e+00    0    1.74e+00
2020 03 31  0435    58939   16500      0    2.43e+00    0    1.72e+00
2020 03 31  0440    58939   16800      0    2.41e+00    0    1.68e+00
2020 03 31  0445    58939   17100      0    2.42e+00    0    1.69e+00
2020 03 31  0450    58939   17400      0    2.41e+00    0    1.72e+00
2020 03 31  0455    58939   17700      0    2.47e+00    0    1.74e+00
2020 03 31  0500    58939   18000      0    2.41e+00    0    1.68e+00
2020 03 31  0505    58939   18300      0    2.44e+00    0    1.72e+00
2020 03 31  0510    58939   18600      0    2.40e+00    0    1.69e+00
2020 03 31  0515    58939   18900      0    2.43e+00    0    1.71e+00
2020 03 31  0520    58939   19200      0    2.45e+00    0    1.71e+00
2020 03 31  0525    58939   19500      0    2.41e+00    0    1.68e+00
2020 03 31  0530    58939   19800      0    2.44e+00    0    1.73e+00
2020 03 31  0535    58939   20100      0    2.38e+00    0    1.68e+00
2020 03 31  0540    58939   20400      0    2.42e+00    0    1.69e+00
2020 03 31  0545    58939   20700      0    2.41e+00    0    1.67e+00
2020 03 31  0550    58939   21000      0    2.43e+00    0    1.70e+00
2020 03 31  0555    58939   21300      0    2.41e+00    0    1.69e+00
2020 03 31  0600    58939   21600      0    2.42e+00    0    1.70e+00
2020 03 31  0605    58939   21900      0    2.39e+00    0    1.66e+00
2020 03 31  0610    58939   22200      0    2.45e+00    0    1.72e+00
2020 03 31  0615    58939   22500      0    2.46e+00    0    1.71e+00
2020 03 31  0620    58939   22800      0    2.42e+00    0    1.69e+00
2020 03 31  0625    58939   23100      0    2.40e+00    0    1.67e+00
2020 03 31  0630    58939   23400      0    2.41e+00    0    1.68e+00
2020 03 31  0635    58939   23700      0    2.34e+00    0    1.62e+00
2020 03 31  0640    58939   24000      0    2.39e+00    0    1.66e+00
2020 03 31  0645    58939   24300      0    2.44e+00    0    1.71e+00
2020 03 31  0650    58939   24600      0    2.44e+00    0    1.70e+00
2020 03 31  0655    58939   24900      0    2.41e+00    0    1.70e+00
2020 03 31  0700    58939   25200      0    2.41e+00    0    1.69e+00
2020 03 31  0705    58939   25500      0    2.40e+00    0    1.68e+00
2020 03 31  0710    58939   25800      0    2.37e+00    0    1.66e+00
2020 03 31  0715    58939   26100      0    2.36e+00    0    1.65e+00
2020 03 31  0720    58939   26400      0    2.43e+00    0    1.72e+00
2020 03 31  0725    58939   26700      0    2.39e+00    0    1.67e+00
2020 03 31  0730    58939   27000      0    2.35e+00    0    1.65e+00
2020 03 31  0735    58939   27300      0    2.39e+00    0    1.69e+00
2020 03 31  0740    58939   27600      0    2.44e+00    0    1.72e+00
2020 03 31  0745    58939   27900      0    2.36e+00    0    1.65e+00
2020 03 31  0750    58939   28200      0    2.39e+00    0    1.69e+00
2020 03 31  0755    58939   28500      0    2.40e+00    0    1.67e+00
2020 03 31  0800    58939   28800      0    2.38e+00    0    1.67e+00
2020 03 31  0805    58939   29100      0    2.40e+00    0    1.68e+00
2020 03 31  0810    58939   29400      0    2.45e+00    0    1.72e+00
2020 03 31  0815    58939   29700      0    2.37e+00    0    1.65e+00
2020 03 31  0820    58939   30000      0    2.38e+00    0    1.67e+00
2020 03 31  0825    58939   30300      0    2.38e+00    0    1.66e+00
2020 03 31  0830    58939   30600      0    2.39e+00    0    1.67e+00
2020 03 31  0835    58939   30900      0    2.37e+00    0    1.66e+00
2020 03 31  0840    58939   31200      0    2.39e+00    0    1.67e+00
2020 03 31  0845    58939   31500      0    2.38e+00    0    1.66e+00
2020 03 31  0850    58939   31800      0    2.41e+00    0    1.69e+00
2020 03 31  0855    58939   32100      0    2.36e+00    0    1.66e+00
