:Data_list: 20160723_ace_mag_1m.txt
:Created: 2016 Jul 24 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Magnetometer values are in GSM coordinates.
# 
# Units: Bx, By, Bz, Bt in nT
# Units: Latitude  degrees +/-  90.0
# Units: Longitude degrees 0.0 - 360.0
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -999.9
# Source: ACE Satellite - Magnetometer
#
#              1-minute averaged Real-time Interplanetary Magnetic Field Values 
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the   ----------------  GSM Coordinates ---------------
# YR MO DA  HHMM    Day      Day    S     Bx      By      Bz      Bt     Lat.   Long.
#------------------------------------------------------------------------------------
2016 07 23  0000   57592       0    0    -4.6     3.7     0.4     5.9     4.0   141.2
2016 07 23  0001   57592      60    0    -4.3     4.0     1.2     6.0    11.3   137.0
2016 07 23  0002   57592     120    0    -4.1     4.1     1.5     6.0    14.5   134.6
2016 07 23  0003   57592     180    0    -4.4     4.1     1.1     6.1     9.9   136.8
2016 07 23  0004   57592     240    0    -4.5     4.3     1.2     6.3    10.7   136.7
2016 07 23  0005   57592     300    0    -4.8     4.3     0.9     6.5     8.4   138.2
2016 07 23  0006   57592     360    0    -5.0     3.9     0.5     6.3     4.2   141.7
2016 07 23  0007   57592     420    0    -5.0     3.5     0.1     6.1     1.0   144.8
2016 07 23  0008   57592     480    0    -5.0     3.6     0.2     6.2     1.8   144.1
2016 07 23  0009   57592     540    0    -4.8     4.0     0.6     6.3     5.1   140.4
2016 07 23  0010   57592     600    0    -4.8     4.0     0.4     6.3     3.6   140.2
2016 07 23  0011   57592     660    0    -4.7     4.1     0.7     6.3     6.1   138.7
2016 07 23  0012   57592     720    0    -4.7     4.3     0.8     6.4     6.8   137.6
2016 07 23  0013   57592     780    0    -4.6     4.3     0.8     6.3     7.5   137.3
2016 07 23  0014   57592     840    0    -4.7     4.1     0.7     6.3     6.1   138.8
2016 07 23  0015   57592     900    0    -4.6     4.1     0.6     6.2     5.2   138.2
2016 07 23  0016   57592     960    0    -4.8     4.0     0.8     6.3     7.4   140.1
2016 07 23  0017   57592    1020    0    -4.8     4.0     0.7     6.3     6.5   139.9
2016 07 23  0018   57592    1080    0    -4.5     4.3     0.5     6.3     4.7   136.4
2016 07 23  0019   57592    1140    0    -4.2     4.5     0.4     6.2     3.8   133.1
2016 07 23  0020   57592    1200    0    -4.7     4.8     0.7     6.7     6.3   134.2
2016 07 23  0021   57592    1260    0    -4.6     4.9     0.4     6.7     3.4   133.1
2016 07 23  0022   57592    1320    0    -4.6     5.0     0.5     6.8     3.9   132.4
2016 07 23  0023   57592    1380    0    -4.6     5.0     0.3     6.8     2.4   132.3
2016 07 23  0024   57592    1440    0    -4.6     4.6     0.6     6.5     4.9   135.6
2016 07 23  0025   57592    1500    0    -4.7     4.6     0.5     6.6     4.8   135.2
2016 07 23  0026   57592    1560    0    -4.8     4.7     0.5     6.7     4.0   135.5
2016 07 23  0027   57592    1620    0    -4.7     4.8     0.4     6.7     3.4   134.7
2016 07 23  0028   57592    1680    0    -4.8     4.8     0.3     6.8     2.6   134.8
2016 07 23  0029   57592    1740    0    -4.7     4.8     0.2     6.7     2.1   134.7
2016 07 23  0030   57592    1800    0    -4.8     4.7     0.3     6.7     2.3   135.5
2016 07 23  0031   57592    1860    0    -4.8     4.6     0.1     6.7     0.9   136.4
2016 07 23  0032   57592    1920    0    -4.7     4.5     0.0     6.5     0.3   136.4
2016 07 23  0033   57592    1980    0    -4.7     4.7     0.1     6.6     0.9   135.0
2016 07 23  0034   57592    2040    0    -4.6     4.8     0.1     6.6     1.0   134.1
2016 07 23  0035   57592    2100    0    -4.5     5.2     0.4     6.8     3.1   130.9
2016 07 23  0036   57592    2160    0    -4.6     5.4     0.3     7.1     2.3   130.8
2016 07 23  0037   57592    2220    0    -4.7     5.3     0.2     7.0     1.5   131.5
2016 07 23  0038   57592    2280    0    -4.9     5.1     0.0     7.1     0.2   133.9
2016 07 23  0039   57592    2340    0    -5.0     5.1    -0.1     7.1    -0.6   134.2
2016 07 23  0040   57592    2400    0    -5.3     4.9    -0.4     7.2    -3.5   137.2
2016 07 23  0041   57592    2460    0    -5.3     4.7    -0.6     7.1    -4.6   138.8
2016 07 23  0042   57592    2520    0    -5.3     4.7    -0.6     7.1    -5.0   138.5
2016 07 23  0043   57592    2580    0    -5.0     5.0    -0.2     7.0    -1.8   135.1
2016 07 23  0044   57592    2640    0    -4.8     4.8    -0.3     6.8    -2.4   134.9
2016 07 23  0045   57592    2700    0    -5.0     4.8    -0.6     6.9    -5.0   136.3
2016 07 23  0046   57592    2760    0    -4.8     4.4    -0.8     6.6    -7.0   137.8
2016 07 23  0047   57592    2820    0    -4.8     4.6    -0.5     6.6    -4.1   136.2
2016 07 23  0048   57592    2880    0    -4.7     4.7    -0.5     6.6    -4.5   135.1
2016 07 23  0049   57592    2940    0    -4.8     4.6    -0.7     6.7    -6.1   135.9
2016 07 23  0050   57592    3000    0    -4.9     4.6    -0.8     6.8    -6.6   136.9
2016 07 23  0051   57592    3060    0    -5.0     4.7    -1.0     6.9    -8.3   136.6
2016 07 23  0052   57592    3120    0    -5.0     5.0    -1.0     7.1    -7.9   135.4
2016 07 23  0053   57592    3180    0    -4.9     4.8    -1.0     6.9    -8.3   135.4
2016 07 23  0054   57592    3240    0    -5.0     4.9    -1.1     7.1    -8.7   136.0
2016 07 23  0055   57592    3300    0    -5.0     4.9    -1.3     7.1   -10.7   135.1
2016 07 23  0056   57592    3360    0    -5.0     4.9    -1.5     7.2   -12.2   135.3
2016 07 23  0057   57592    3420    0    -4.8     4.7    -1.7     6.9   -14.0   135.9
2016 07 23  0058   57592    3480    0    -4.6     4.4    -1.9     6.7   -16.6   136.4
2016 07 23  0059   57592    3540    0    -4.6     4.6     0.0     6.5     0.2   135.1
2016 07 23  0100   57592    3600    0    -4.2     4.8     0.6     6.4     5.4   130.9
2016 07 23  0101   57592    3660    0    -3.9     4.9     1.3     6.4    11.6   128.6
2016 07 23  0102   57592    3720    0    -4.0     4.8     1.2     6.3    11.1   129.7
2016 07 23  0103   57592    3780    0    -4.6     4.6     0.4     6.5     3.2   135.1
2016 07 23  0104   57592    3840    0    -4.8     4.5     0.2     6.6     1.5   136.7
2016 07 23  0105   57592    3900    0    -4.4     4.8     0.5     6.5     4.4   132.2
2016 07 23  0106   57592    3960    0    -4.4     4.8     0.4     6.6     3.7   132.6
2016 07 23  0107   57592    4020    0    -4.6     4.7     0.3     6.6     2.2   134.3
2016 07 23  0108   57592    4080    0    -4.6     4.8     0.2     6.7     1.5   133.9
2016 07 23  0109   57592    4140    0    -4.5     4.8     0.2     6.6     1.9   133.2
2016 07 23  0110   57592    4200    0    -4.4     4.8     0.2     6.5     2.0   132.5
2016 07 23  0111   57592    4260    0    -4.3     4.9     0.2     6.5     1.7   131.5
2016 07 23  0112   57592    4320    0    -4.6     4.8    -0.1     6.6    -0.9   133.6
2016 07 23  0113   57592    4380    0    -4.6     4.7    -0.3     6.6    -2.4   134.7
2016 07 23  0114   57592    4440    0    -4.5     4.8    -0.3     6.6    -2.6   132.7
2016 07 23  0115   57592    4500    0    -4.4     4.7    -0.4     6.5    -3.6   133.1
2016 07 23  0116   57592    4560    0    -4.4     4.9    -0.4     6.6    -3.5   131.7
