:Data_list: 20110720_ace_swepam_1m.txt
:Created: 2011 Jul 21 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   1-minute averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2011 07 20  0000   55762       0    0        2.2      616.5     2.11e+05
2011 07 20  0001   55762      60    0        2.9      642.7     2.15e+05
2011 07 20  0002   55762     120    0        2.5      638.5     1.76e+05
2011 07 20  0003   55762     180    0        2.6      631.5     1.69e+05
2011 07 20  0004   55762     240    0        2.4      632.4     1.86e+05
2011 07 20  0005   55762     300    1        2.3      618.2     1.30e+05
2011 07 20  0006   55762     360    0        2.7      635.3     1.50e+05
2011 07 20  0007   55762     420    0        2.4      637.8     1.64e+05
2011 07 20  0008   55762     480    0        2.0      628.8     1.49e+05
2011 07 20  0009   55762     540    0        2.0      628.8     1.49e+05
2011 07 20  0010   55762     600    0        2.0      630.0     1.95e+05
2011 07 20  0011   55762     660    0        2.3      623.7     2.15e+05
2011 07 20  0012   55762     720    1        2.4      608.2     1.51e+05
2011 07 20  0013   55762     780    0        2.5      610.2     1.69e+05
2011 07 20  0014   55762     840    0        2.3      616.0     1.57e+05
2011 07 20  0015   55762     900    0        2.5      622.5     1.39e+05
2011 07 20  0016   55762     960    0        2.7      628.3     1.63e+05
2011 07 20  0017   55762    1020    9    -9999.9    -9999.9    -1.00e+05
2011 07 20  0018   55762    1080    0        2.5      630.9     1.71e+05
2011 07 20  0019   55762    1140    0        2.4      653.5     2.22e+05
2011 07 20  0020   55762    1200    0        2.1      639.8     1.63e+05
2011 07 20  0021   55762    1260    9    -9999.9    -9999.9    -1.00e+05
2011 07 20  0022   55762    1320    0        2.5      660.8     1.72e+05
2011 07 20  0023   55762    1380    0        2.3      637.9     1.47e+05
2011 07 20  0024   55762    1440    0        2.7      656.1     1.58e+05
2011 07 20  0025   55762    1500    0        2.7      656.1     1.58e+05
2011 07 20  0026   55762    1560    0        2.6      645.1     1.83e+05
2011 07 20  0027   55762    1620    0        2.6      637.3     1.97e+05
2011 07 20  0028   55762    1680    0        2.8      637.4     2.13e+05
2011 07 20  0029   55762    1740    0        2.4      650.5     1.84e+05
2011 07 20  0030   55762    1800    0        2.4      636.9     1.67e+05
2011 07 20  0031   55762    1860    0        2.3      627.4     1.47e+05
2011 07 20  0032   55762    1920    0        2.4      626.5     1.54e+05
2011 07 20  0033   55762    1980    0        2.7      635.6     1.92e+05
2011 07 20  0034   55762    2040    0        2.4      631.9     1.71e+05
2011 07 20  0035   55762    2100    0        2.5      625.5     1.73e+05
