:Data_list: 20100615_ace_swepam_1m.txt
:Created: 2010 Jun 16 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   1-minute averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2010 06 15  0000   55362       0    0        3.2      371.0     4.82e+04
2010 06 15  0001   55362      60    0        2.9      374.2     3.84e+04
2010 06 15  0002   55362     120    0        3.3      369.8     4.83e+04
2010 06 15  0003   55362     180    0        3.1      371.5     4.09e+04
2010 06 15  0004   55362     240    0        3.2      371.1     4.68e+04
2010 06 15  0005   55362     300    0        3.5      371.0     3.35e+04
2010 06 15  0006   55362     360    9    -9999.9    -9999.9    -1.00e+05
2010 06 15  0007   55362     420    0        3.6      371.9     3.26e+04
2010 06 15  0008   55362     480    9    -9999.9    -9999.9    -1.00e+05
2010 06 15  0009   55362     540    0        3.9      372.2     3.63e+04
2010 06 15  0010   55362     600    0        4.4      376.5     5.12e+04
2010 06 15  0011   55362     660    9    -9999.9    -9999.9    -1.00e+05
2010 06 15  0012   55362     720    9    -9999.9    -9999.9    -1.00e+05
2010 06 15  0013   55362     780    0        3.9      371.6     3.95e+04
2010 06 15  0014   55362     840    0        3.5      371.8     3.78e+04
2010 06 15  0015   55362     900    0        2.9      367.4     2.66e+04
2010 06 15  0016   55362     960    0        3.6      370.9     3.55e+04
2010 06 15  0017   55362    1020    0        3.5      372.9     3.42e+04
2010 06 15  0018   55362    1080    0        3.1      370.3     3.73e+04
2010 06 15  0019   55362    1140    0        3.1      372.3     3.19e+04
2010 06 15  0020   55362    1200    0        2.5      364.7     3.12e+04
2010 06 15  0021   55362    1260    0        3.6      370.5     4.63e+04
2010 06 15  0022   55362    1320    0        3.0      371.6     4.04e+04
2010 06 15  0023   55362    1380    0        3.2      371.6     4.78e+04
2010 06 15  0024   55362    1440    9    -9999.9    -9999.9    -1.00e+05
2010 06 15  0025   55362    1500    0        3.3      372.1     4.40e+04
2010 06 15  0026   55362    1560    0        2.9      366.1     3.01e+04
2010 06 15  0027   55362    1620    0        3.5      372.0     4.17e+04
2010 06 15  0028   55362    1680    0        3.5      372.0     4.17e+04
2010 06 15  0029   55362    1740    0        3.0      370.4     4.66e+04
2010 06 15  0030   55362    1800    0        2.9      371.3     4.72e+04
2010 06 15  0031   55362    1860    0        3.5      366.3     5.45e+04
2010 06 15  0032   55362    1920    0        3.2      369.9     5.03e+04
2010 06 15  0033   55362    1980    9    -9999.9    -9999.9    -1.00e+05
2010 06 15  0034   55362    2040    0        3.0      370.9     5.10e+04
2010 06 15  0035   55362    2100    0        2.8      370.9     4.33e+04
2010 06 15  0036   55362    2160    0        3.1      371.5     3.97e+04
2010 06 15  0037   55362    2220    0        2.9      369.9     4.63e+04
2010 06 15  0038   55362    2280    0        2.9      370.6     4.02e+04
2010 06 15  0039   55362    2340    0        2.7      368.9     4.98e+04
2010 06 15  0040   55362    2400    0        3.0      370.6     4.15e+04
2010 06 15  0041   55362    2460    0        3.0      369.5     4.77e+04
2010 06 15  0042   55362    2520    0        3.4      366.8     3.88e+04
2010 06 15  0043   55362    2580    0        3.6      364.6     4.17e+04
2010 06 15  0044   55362    2640    0        3.6      364.6     4.17e+04
2010 06 15  0045   55362    2700    9    -9999.9    -9999.9    -1.00e+05
2010 06 15  0046   55362    2760    0        3.9      364.3     4.66e+04
2010 06 15  0047   55362    2820    0        3.5      363.2     4.87e+04
2010 06 15  0048   55362    2880    0        3.6      364.6     4.36e+04
2010 06 15  0049   55362    2940    0        3.8      364.2     3.81e+04
2010 06 15  0050   55362    3000    0        4.0      365.8     3.50e+04
2010 06 15  0051   55362    3060    0        4.2      363.3     3.82e+04
2010 06 15  0052   55362    3120    0        4.0      364.0     4.22e+04
2010 06 15  0053   55362    3180    0        4.1      363.7     3.74e+04
2010 06 15  0054   55362    3240    0        4.2      364.4     4.31e+04
2010 06 15  0055   55362    3300    0        4.1      365.5     3.23e+04
2010 06 15  0056   55362    3360    0        3.9      366.2     3.94e+04
2010 06 15  0057   55362    3420    0        4.0      362.3     4.78e+04
