:Data_list: 20100213_ace_mag_1m.txt
:Created: 2010 Feb 14 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Magnetometer values are in GSM coordinates.
# 
# Units: Bx, By, Bz, Bt in nT
# Units: Latitude  degrees +/-  90.0
# Units: Longitude degrees 0.0 - 360.0
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -999.9
# Source: ACE Satellite - Magnetometer
#
#              1-minute averaged Real-time Interplanetary Magnetic Field Values 
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the   ----------------  GSM Coordinates ---------------
# YR MO DA  HHMM    Day      Day    S     Bx      By      Bz      Bt     Lat.   Long.
#------------------------------------------------------------------------------------
2010 02 13  0000   55240       0    0     2.2    -5.3    -1.7     6.0   -17.0   292.2
2010 02 13  0001   55240      60    0     2.0    -5.3    -2.3     6.1   -22.0   291.3
2010 02 13  0002   55240     120    0     2.5    -5.5    -1.0     6.1    -9.4   294.2
2010 02 13  0003   55240     180    0     2.2    -5.6    -1.1     6.1   -10.2   291.7
2010 02 13  0004   55240     240    0     2.7    -5.2    -1.7     6.1   -16.5   297.7
2010 02 13  0005   55240     300    0     2.7    -5.2    -1.9     6.1   -18.3   297.3
2010 02 13  0006   55240     360    0     2.5    -5.2    -2.1     6.1   -20.0   295.7
2010 02 13  0007   55240     420    0     2.2    -5.3    -2.2     6.1   -20.5   292.4
2010 02 13  0008   55240     480    0     2.0    -5.4    -2.1     6.2   -20.2   290.5
2010 02 13  0009   55240     540    0     2.0    -5.4    -2.2     6.2   -21.0   290.1
2010 02 13  0010   55240     600    0     2.1    -5.2    -2.5     6.1   -24.0   291.8
2010 02 13  0011   55240     660    0     2.2    -4.8    -3.0     6.1   -29.4   294.3
2010 02 13  0012   55240     720    0     2.6    -4.6    -3.0     6.1   -29.9   299.7
2010 02 13  0013   55240     780    0     2.3    -5.2    -2.1     6.0   -20.3   293.7
2010 02 13  0014   55240     840    0     1.9    -5.5    -1.7     6.1   -16.3   289.0
2010 02 13  0015   55240     900    0     1.7    -5.6    -1.8     6.1   -17.2   287.5
2010 02 13  0016   55240     960    0     1.6    -5.6    -1.9     6.1   -18.4   285.5
2010 02 13  0017   55240    1020    0     1.4    -5.8    -1.7     6.2   -15.8   283.3
2010 02 13  0018   55240    1080    0     1.7    -5.5    -2.2     6.2   -20.8   287.0
2010 02 13  0019   55240    1140    0     1.7    -5.5    -2.2     6.2   -20.6   287.0
2010 02 13  0020   55240    1200    0     1.6    -5.5    -2.5     6.2   -23.3   286.6
2010 02 13  0021   55240    1260    0     1.7    -5.4    -2.4     6.2   -23.1   287.0
2010 02 13  0022   55240    1320    0     1.4    -5.5    -2.6     6.2   -25.0   284.0
2010 02 13  0023   55240    1380    0     1.0    -5.4    -3.0     6.2   -28.3   280.0
2010 02 13  0024   55240    1440    0     0.7    -5.4    -3.0     6.2   -28.8   277.1
2010 02 13  0025   55240    1500    0     0.5    -5.4    -3.1     6.2   -29.8   275.8
2010 02 13  0026   55240    1560    0     0.1    -5.3    -3.3     6.2   -32.5   271.4
2010 02 13  0027   55240    1620    0     1.3    -5.3    -2.8     6.1   -27.2   284.2
2010 02 13  0028   55240    1680    0     1.9    -5.1    -2.6     6.0   -25.1   290.1
2010 02 13  0029   55240    1740    0     2.0    -5.2    -2.5     6.0   -24.0   290.8
2010 02 13  0030   55240    1800    0     1.8    -5.1    -2.7     6.0   -26.3   289.5
2010 02 13  0031   55240    1860    0     1.5    -4.9    -3.1     6.0   -31.2   287.4
2010 02 13  0032   55240    1920    0     1.3    -4.0    -4.4     6.1   -45.9   288.6
2010 02 13  0033   55240    1980    0     1.3    -3.5    -4.9     6.1   -52.8   289.8
2010 02 13  0034   55240    2040    0     1.2    -3.7    -4.7     6.1   -50.5   288.0
2010 02 13  0035   55240    2100    0     1.0    -3.7    -4.8     6.1   -51.6   285.3
2010 02 13  0036   55240    2160    0     0.8    -3.8    -4.6     6.1   -49.8   282.3
2010 02 13  0037   55240    2220    0     0.6    -2.9    -5.3     6.1   -60.5   282.2
2010 02 13  0038   55240    2280    0     0.6    -2.7    -5.4     6.1   -62.8   282.6
2010 02 13  0039   55240    2340    0     0.4    -2.2    -5.7     6.2   -68.7   279.2
2010 02 13  0040   55240    2400    0     0.8    -3.1    -5.2     6.1   -58.1   284.8
2010 02 13  0041   55240    2460    0     0.8    -3.0    -5.3     6.1   -59.6   284.8
2010 02 13  0042   55240    2520    0     0.9    -3.2    -5.2     6.1   -57.5   285.7
2010 02 13  0043   55240    2580    0     0.7    -3.0    -5.3     6.1   -59.6   282.3
2010 02 13  0044   55240    2640    0     0.6    -3.1    -5.3     6.2   -59.6   281.1
2010 02 13  0045   55240    2700    0     0.5    -2.7    -5.5     6.2   -63.9   281.7
2010 02 13  0046   55240    2760    0     0.6    -2.2    -5.7     6.2   -68.3   286.4
2010 02 13  0047   55240    2820    0     0.6    -2.3    -5.7     6.1   -67.5   285.1
2010 02 13  0048   55240    2880    0     0.6    -2.2    -5.7     6.1   -68.1   285.6
2010 02 13  0049   55240    2940    0     0.7    -2.4    -5.6     6.1   -65.9   285.1
2010 02 13  0050   55240    3000    0     0.8    -2.9    -5.3     6.1   -60.7   286.0
2010 02 13  0051   55240    3060    0     0.7    -2.7    -5.5     6.2   -63.1   284.8
2010 02 13  0052   55240    3120    0     0.6    -2.9    -5.4     6.1   -61.2   281.3
2010 02 13  0053   55240    3180    0     0.4    -3.0    -5.3     6.2   -60.2   277.5
2010 02 13  0054   55240    3240    0     0.3    -3.1    -5.3     6.2   -59.9   274.9
2010 02 13  0055   55240    3300    0     0.4    -3.1    -5.3     6.2   -59.4   277.7
2010 02 13  0056   55240    3360    0     0.4    -3.0    -5.3     6.2   -60.3   278.0
2010 02 13  0057   55240    3420    0     0.4    -3.0    -5.4     6.1   -60.7   277.4
2010 02 13  0058   55240    3480    0     0.4    -3.0    -5.4     6.1   -60.9   277.2
2010 02 13  0059   55240    3540    0     0.5    -3.0    -5.4     6.1   -60.9   279.3
2010 02 13  0100   55240    3600    0     0.5    -2.9    -5.4     6.1   -60.9   279.6
2010 02 13  0101   55240    3660    0     0.5    -2.9    -5.4     6.1   -61.5   280.3
2010 02 13  0102   55240    3720    0     0.5    -2.9    -5.4     6.1   -61.7   279.3
2010 02 13  0103   55240    3780    0     0.3    -2.9    -5.4     6.2   -62.0   276.8
2010 02 13  0104   55240    3840    0     0.2    -2.9    -5.5     6.2   -62.5   273.1
2010 02 13  0105   55240    3900    0     0.1    -2.9    -5.5     6.2   -62.1   272.8
2010 02 13  0106   55240    3960    0     0.2    -2.9    -5.5     6.2   -62.2   274.1
2010 02 13  0107   55240    4020    0     0.2    -2.8    -5.5     6.2   -62.5   274.4
2010 02 13  0108   55240    4080    0     0.1    -2.7    -5.5     6.2   -63.6   271.7
2010 02 13  0109   55240    4140    0     0.0    -2.8    -5.5     6.2   -62.5   270.5
2010 02 13  0110   55240    4200    0     0.7    -3.3    -5.0     6.0   -56.1   281.3
2010 02 13  0111   55240    4260    0     1.1    -3.5    -4.8     6.0   -52.6   287.6
2010 02 13  0112   55240    4320    0     0.9    -3.3    -4.9     6.0   -55.0   284.5
2010 02 13  0113   55240    4380    0     0.6    -2.8    -5.3     6.0   -62.0   281.5
2010 02 13  0114   55240    4440    0     0.4    -2.5    -5.5     6.1   -65.3   279.0
2010 02 13  0115   55240    4500    0     0.5    -2.9    -5.2     6.0   -60.3   280.3
2010 02 13  0116   55240    4560    0     0.6    -3.1    -5.1     6.0   -57.9   280.9
2010 02 13  0117   55240    4620    0     0.7    -3.2    -5.0     6.0   -56.4   283.0
2010 02 13  0118   55240    4680    0     0.5    -2.6    -5.3     6.0   -63.4   281.1
2010 02 13  0119   55240    4740    0     0.4    -2.6    -5.4     6.0   -64.2   279.5
2010 02 13  0120   55240    4800    0     0.6    -3.1    -5.1     6.0   -57.9   281.6
2010 02 13  0121   55240    4860    0     0.8    -2.8    -5.2     6.0   -60.8   285.1
2010 02 13  0122   55240    4920    0     0.8    -2.9    -5.1     5.9   -60.0   284.8
2010 02 13  0123   55240    4980    0     0.7    -3.0    -5.1     5.9   -58.9   283.6
2010 02 13  0124   55240    5040    0     0.7    -3.0    -5.1     6.0   -59.2   283.4
2010 02 13  0125   55240    5100    0     0.7    -3.0    -5.1     6.0   -59.2   282.4
2010 02 13  0126   55240    5160    0     1.0    -2.9    -5.1     6.0   -59.1   289.6
2010 02 13  0127   55240    5220    0     1.0    -2.9    -5.1     6.0   -59.3   290.0
2010 02 13  0128   55240    5280    0     1.1    -3.0    -5.1     6.0   -58.0   289.7
2010 02 13  0129   55240    5340    0     0.9    -3.2    -4.9     5.9   -55.4   285.9
2010 02 13  0130   55240    5400    0     1.0    -3.4    -4.7     5.9   -53.6   286.0
2010 02 13  0131   55240    5460    0     0.9    -3.1    -5.0     5.9   -56.7   286.8
2010 02 13  0132   55240    5520    0     0.7    -3.2    -5.0     6.0   -56.4   282.7
2010 02 13  0133   55240    5580    0     0.6    -3.2    -5.0     6.0   -56.8   280.7
2010 02 13  0134   55240    5640    0     0.9    -3.1    -5.0     6.0   -56.8   286.1
2010 02 13  0135   55240    5700    0     1.0    -3.1    -5.0     6.0   -56.9   287.5
2010 02 13  0136   55240    5760    0     1.0    -3.1    -5.0     6.0   -57.3   287.3
2010 02 13  0137   55240    5820    0     0.9    -3.0    -5.0     6.0   -57.9   286.8
2010 02 13  0138   55240    5880    0     0.9    -3.0    -5.0     5.9   -58.2   287.3
2010 02 13  0139   55240    5940    0     1.0    -3.0    -5.1     5.9   -58.5   288.0
2010 02 13  0140   55240    6000    0     1.0    -2.8    -5.1     5.9   -59.4   290.1
2010 02 13  0141   55240    6060    0     1.1    -2.8    -5.1     5.9   -59.3   291.0
2010 02 13  0142   55240    6120    0     1.2    -2.9    -5.1     5.9   -58.7   292.1
2010 02 13  0143   55240    6180    0     1.2    -2.8    -5.1     6.0   -58.9   292.3
2010 02 13  0144   55240    6240    0     1.1    -3.1    -5.0     6.0   -56.7   289.2
2010 02 13  0145   55240    6300    0     1.2    -3.1    -5.0     6.0   -56.1   291.6
2010 02 13  0146   55240    6360    0     1.3    -3.1    -5.0     6.0   -56.2   293.0
2010 02 13  0147   55240    6420    0     1.2    -3.0    -5.0     6.0   -57.0   292.2
2010 02 13  0148   55240    6480    0     1.1    -3.1    -5.0     6.0   -57.1   289.5
2010 02 13  0149   55240    6540    0     1.2    -3.0    -5.0     6.0   -57.1   290.8
2010 02 13  0150   55240    6600    0     1.1    -3.0    -5.0     5.9   -57.3   290.3
2010 02 13  0151   55240    6660    0     0.8    -3.1    -5.0     5.9   -57.7   285.5
2010 02 13  0152   55240    6720    0     0.8    -3.3    -4.9     5.9   -55.3   283.4
2010 02 13  0153   55240    6780    0     0.3    -3.7    -4.7     6.0   -51.6   274.9
2010 02 13  0154   55240    6840    0     0.5    -3.7    -4.6     6.0   -50.9   277.7
2010 02 13  0155   55240    6900    0     0.4    -4.0    -4.4     6.0   -47.5   276.1
2010 02 13  0156   55240    6960    0     0.5    -4.0    -4.4     6.0   -47.5   277.1
2010 02 13  0157   55240    7020    0     0.6    -3.6    -4.7     6.0   -52.2   278.8
2010 02 13  0158   55240    7080    0     0.9    -3.3    -4.8     5.9   -54.7   284.8
2010 02 13  0159   55240    7140    0     1.0    -3.2    -4.9     6.0   -56.0   287.5
2010 02 13  0200   55240    7200    0     1.0    -3.3    -4.9     6.0   -55.3   286.3
2010 02 13  0201   55240    7260    0     1.0    -3.2    -4.9     6.0   -55.3   287.1
2010 02 13  0202   55240    7320    0     1.0    -3.2    -5.0     6.0   -56.3   287.5
2010 02 13  0203   55240    7380    0     1.0    -3.0    -5.0     5.9   -57.9   288.6
2010 02 13  0204   55240    7440    0     0.4    -3.7    -4.4     5.7   -50.1   276.9
2010 02 13  0205   55240    7500    0    -0.0    -4.5    -3.6     5.7   -38.8   270.0
2010 02 13  0206   55240    7560    0     0.2    -4.0    -4.1     5.8   -45.2   273.3
2010 02 13  0207   55240    7620    0     0.6    -3.6    -4.6     5.8   -51.7   279.5
2010 02 13  0208   55240    7680    0     0.8    -3.4    -4.8     5.9   -53.8   283.2
2010 02 13  0209   55240    7740    0     0.8    -3.4    -4.9     6.0   -54.7   282.5
2010 02 13  0210   55240    7800    0     0.8    -3.3    -5.0     6.0   -56.1   283.3
2010 02 13  0211   55240    7860    0     0.7    -3.3    -4.9     6.0   -55.2   282.6
2010 02 13  0212   55240    7920    0     0.8    -3.3    -4.9     6.0   -54.8   284.0
2010 02 13  0213   55240    7980    0     0.9    -3.2    -4.9     5.9   -56.3   285.2
2010 02 13  0214   55240    8040    0     1.0    -3.2    -4.9     5.9   -55.5   286.5
2010 02 13  0215   55240    8100    0     1.0    -3.4    -4.8     5.9   -53.4   286.7
2010 02 13  0216   55240    8160    0     1.1    -3.4    -4.7     5.9   -52.8   288.3
2010 02 13  0217   55240    8220    0     1.1    -3.4    -4.7     5.9   -52.9   287.5
2010 02 13  0218   55240    8280    0     1.0    -3.4    -4.7     5.9   -53.3   287.3
2010 02 13  0219   55240    8340    0     1.0    -3.4    -4.7     5.9   -53.4   286.9
2010 02 13  0220   55240    8400    0     1.1    -3.3    -4.7     5.9   -53.7   288.3
2010 02 13  0221   55240    8460    0     1.1    -3.3    -4.7     5.9   -53.5   288.2
2010 02 13  0222   55240    8520    0     1.2    -3.3    -4.7     5.9   -53.1   290.2
2010 02 13  0223   55240    8580    0     1.2    -3.2    -4.7     5.9   -53.7   291.0
2010 02 13  0224   55240    8640    0     1.3    -3.3    -4.7     5.9   -53.1   290.8
2010 02 13  0225   55240    8700    0     1.2    -3.3    -4.7     5.9   -53.2   289.1
2010 02 13  0226   55240    8760    0     1.0    -3.2    -4.9     5.9   -55.7   288.1
2010 02 13  0227   55240    8820    0     1.0    -3.2    -4.9     5.9   -55.6   286.9
2010 02 13  0228   55240    8880    0     1.0    -3.2    -4.8     5.9   -54.9   287.7
2010 02 13  0229   55240    8940    0     0.9    -3.2    -4.9     5.9   -55.9   285.1
2010 02 13  0230   55240    9000    0     0.9    -3.1    -5.0     5.9   -57.0   285.5
2010 02 13  0231   55240    9060    0     0.9    -3.1    -4.9     5.9   -56.7   286.5
2010 02 13  0232   55240    9120    0     0.9    -3.1    -5.0     5.9   -57.1   287.1
2010 02 13  0233   55240    9180    0     1.0    -3.0    -5.0     5.9   -57.6   288.4
2010 02 13  0234   55240    9240    0     1.0    -2.9    -5.1     5.9   -59.2   288.7
2010 02 13  0235   55240    9300    0     1.1    -3.1    -5.0     6.0   -56.9   290.1
2010 02 13  0236   55240    9360    0     1.2    -3.2    -4.9     5.9   -54.9   290.9
2010 02 13  0237   55240    9420    0     1.3    -3.2    -4.8     5.9   -54.1   291.4
2010 02 13  0238   55240    9480    0     1.1    -3.1    -4.9     5.9   -56.7   289.7
2010 02 13  0239   55240    9540    0     1.1    -3.0    -4.9     5.9   -57.0   290.1
2010 02 13  0240   55240    9600    0     1.1    -3.5    -4.4     5.8   -50.5   288.1
2010 02 13  0241   55240    9660    0     1.2    -3.5    -4.4     5.7   -49.9   289.5
2010 02 13  0242   55240    9720    0     1.5    -3.4    -4.3     5.6   -49.1   293.4
2010 02 13  0243   55240    9780    0     1.6    -3.6    -4.1     5.6   -46.2   294.1
2010 02 13  0244   55240    9840    0     1.6    -4.1    -3.5     5.7   -38.0   291.7
2010 02 13  0245   55240    9900    0     1.8    -4.3    -3.1     5.6   -33.9   292.2
2010 02 13  0246   55240    9960    0     1.9    -4.4    -2.8     5.5   -30.5   293.5
2010 02 13  0247   55240   10020    0     1.6    -4.3    -3.0     5.5   -32.9   290.8
2010 02 13  0248   55240   10080    0     1.7    -4.4    -2.9     5.5   -31.8   291.0
2010 02 13  0249   55240   10140    0     1.4    -3.9    -3.8     5.6   -42.4   290.5
2010 02 13  0250   55240   10200    0     1.2    -3.7    -4.2     5.7   -47.1   288.5
2010 02 13  0251   55240   10260    0     1.2    -3.6    -4.2     5.7   -47.8   289.0
2010 02 13  0252   55240   10320    0     1.0    -3.5    -4.4     5.7   -50.6   286.6
