:Data_list: 20140831_ace_sis_5m.txt
:Created: 2014 Sep 01 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: proton flux p/cs2-sec-ster
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -1.00e+05
# Source: ACE Satellite - Solar Isotope Spectrometer
#
# 5-minute averaged Real-time Integral Flux of High-energy Solar Protons
# 
#                 Modified Seconds
# UT Date   Time   Julian  of the      ---- Integral Proton Flux ----
# YR MO DA  HHMM     Day     Day       S    > 10 MeV    S    > 30 MeV
#--------------------------------------------------------------------
2014 08 31  0000    56900       0      0    1.21e+00    0    8.52e-01
2014 08 31  0005    56900     300      0    1.16e+00    0    8.19e-01
2014 08 31  0010    56900     600      0    1.16e+00    0    8.11e-01
2014 08 31  0015    56900     900      0    1.17e+00    0    8.15e-01
2014 08 31  0020    56900    1200      0    1.16e+00    0    8.25e-01
2014 08 31  0025    56900    1500      0    1.17e+00    0    8.26e-01
2014 08 31  0030    56900    1800      0    1.18e+00    0    8.23e-01
2014 08 31  0035    56900    2100      0    1.19e+00    0    8.38e-01
2014 08 31  0040    56900    2400      0    1.20e+00    0    8.43e-01
2014 08 31  0045    56900    2700      0    1.15e+00    0    8.07e-01
2014 08 31  0050    56900    3000      0    1.16e+00    0    8.17e-01
2014 08 31  0055    56900    3300      0    1.16e+00    0    8.25e-01
2014 08 31  0100    56900    3600      0    1.17e+00    0    8.17e-01
2014 08 31  0105    56900    3900      0    1.19e+00    0    8.31e-01
2014 08 31  0110    56900    4200      0    1.16e+00    0    8.16e-01
2014 08 31  0115    56900    4500      0    1.15e+00    0    8.06e-01
2014 08 31  0120    56900    4800      0    1.15e+00    0    8.07e-01
2014 08 31  0125    56900    5100      0    1.17e+00    0    8.15e-01
2014 08 31  0130    56900    5400      0    1.18e+00    0    8.30e-01
2014 08 31  0135    56900    5700      0    1.14e+00    0    7.91e-01
2014 08 31  0140    56900    6000      0    1.15e+00    0    7.98e-01
2014 08 31  0145    56900    6300      0    1.16e+00    0    8.13e-01
2014 08 31  0150    56900    6600      0    1.17e+00    0    8.20e-01
2014 08 31  0155    56900    6900      0    1.15e+00    0    8.04e-01
2014 08 31  0200    56900    7200      0    1.17e+00    0    8.18e-01
2014 08 31  0205    56900    7500      0    1.18e+00    0    8.27e-01
2014 08 31  0210    56900    7800      0    1.14e+00    0    7.97e-01
2014 08 31  0215    56900    8100      0    1.19e+00    0    8.43e-01
2014 08 31  0220    56900    8400      0    1.16e+00    0    8.03e-01
2014 08 31  0225    56900    8700      0    1.17e+00    0    8.33e-01
2014 08 31  0230    56900    9000      0    1.17e+00    0    8.09e-01
2014 08 31  0235    56900    9300      0    1.16e+00    0    8.12e-01
2014 08 31  0240    56900    9600      0    1.15e+00    0    8.10e-01
2014 08 31  0245    56900    9900      0    1.15e+00    0    8.11e-01
2014 08 31  0250    56900   10200      0    1.16e+00    0    8.22e-01
2014 08 31  0255    56900   10500      0    1.15e+00    0    8.07e-01
2014 08 31  0300    56900   10800      0    1.19e+00    0    8.27e-01
2014 08 31  0305    56900   11100      0    1.20e+00    0    8.40e-01
2014 08 31  0310    56900   11400      0    1.17e+00    0    8.31e-01
2014 08 31  0315    56900   11700      0    1.16e+00    0    8.15e-01
2014 08 31  0320    56900   12000      0    1.15e+00    0    8.07e-01
2014 08 31  0325    56900   12300      0    1.16e+00    0    8.05e-01
2014 08 31  0330    56900   12600      0    1.15e+00    0    8.06e-01
2014 08 31  0335    56900   12900      0    1.16e+00    0    8.15e-01
2014 08 31  0340    56900   13200      0    1.14e+00    0    8.03e-01
2014 08 31  0345    56900   13500      0    1.15e+00    0    8.03e-01
2014 08 31  0350    56900   13800      0    1.16e+00    0    8.13e-01
2014 08 31  0355    56900   14100      0    1.18e+00    0    8.38e-01
2014 08 31  0400    56900   14400      0    1.18e+00    0    8.36e-01
2014 08 31  0405    56900   14700      0    1.21e+00    0    8.48e-01
2014 08 31  0410    56900   15000      0    1.19e+00    0    8.44e-01
2014 08 31  0415    56900   15300      0    1.16e+00    0    8.12e-01
2014 08 31  0420    56900   15600      0    1.16e+00    0    8.15e-01
2014 08 31  0425    56900   15900      0    1.15e+00    0    8.01e-01
2014 08 31  0430    56900   16200      0    1.19e+00    0    8.43e-01
2014 08 31  0435    56900   16500      0    1.16e+00    0    8.10e-01
2014 08 31  0440    56900   16800      0    1.16e+00    0    8.19e-01
2014 08 31  0445    56900   17100      0    1.17e+00    0    8.22e-01
2014 08 31  0450    56900   17400      0    1.17e+00    0    8.18e-01
2014 08 31  0455    56900   17700      0    1.17e+00    0    8.28e-01
2014 08 31  0500    56900   18000      0    1.17e+00    0    8.23e-01
2014 08 31  0505    56900   18300      0    1.16e+00    0    8.18e-01
2014 08 31  0510    56900   18600      0    1.15e+00    0    8.10e-01
2014 08 31  0515    56900   18900      0    1.14e+00    0    8.04e-01
2014 08 31  0520    56900   19200      0    1.19e+00    0    8.36e-01
2014 08 31  0525    56900   19500      0    1.16e+00    0    8.17e-01
2014 08 31  0530    56900   19800      0    1.13e+00    0    7.95e-01
2014 08 31  0535    56900   20100      0    1.16e+00    0    8.13e-01
2014 08 31  0540    56900   20400      0    1.19e+00    0    8.34e-01
2014 08 31  0545    56900   20700      0    1.14e+00    0    7.99e-01
2014 08 31  0550    56900   21000      0    1.18e+00    0    8.28e-01
2014 08 31  0555    56900   21300      0    1.18e+00    0    8.32e-01
2014 08 31  0600    56900   21600      0    1.16e+00    0    8.08e-01
2014 08 31  0605    56900   21900      0    1.19e+00    0    8.33e-01
2014 08 31  0610    56900   22200      0    1.17e+00    0    8.32e-01
2014 08 31  0615    56900   22500      0    1.18e+00    0    8.27e-01
2014 08 31  0620    56900   22800      0    1.16e+00    0    8.12e-01
2014 08 31  0625    56900   23100      0    1.14e+00    0    8.01e-01
2014 08 31  0630    56900   23400      0    1.14e+00    0    7.92e-01
2014 08 31  0635    56900   23700      0    1.17e+00    0    8.31e-01
2014 08 31  0640    56900   24000      0    1.15e+00    0    8.11e-01
2014 08 31  0645    56900   24300      0    1.15e+00    0    8.07e-01
2014 08 31  0650    56900   24600      0    1.14e+00    0    8.03e-01
2014 08 31  0655    56900   24900      0    1.15e+00    0    8.12e-01
2014 08 31  0700    56900   25200      0    1.20e+00    0    8.43e-01
2014 08 31  0705    56900   25500      0    1.17e+00    0    8.20e-01
2014 08 31  0710    56900   25800      0    1.15e+00    0    8.05e-01
2014 08 31  0715    56900   26100      0    1.15e+00    0    8.09e-01
2014 08 31  0720    56900   26400      0    1.14e+00    0    8.03e-01
2014 08 31  0725    56900   26700      0    1.16e+00    0    8.18e-01
2014 08 31  0730    56900   27000      0    1.17e+00    0    8.18e-01
2014 08 31  0735    56900   27300      0    1.17e+00    0    8.27e-01
2014 08 31  0740    56900   27600      0    1.20e+00    0    8.36e-01
2014 08 31  0745    56900   27900      0    1.13e+00    0    7.97e-01
2014 08 31  0750    56900   28200      0    1.17e+00    0    8.18e-01
2014 08 31  0755    56900   28500      0    1.16e+00    0    8.22e-01
2014 08 31  0800    56900   28800      0    1.15e+00    0    8.07e-01
2014 08 31  0805    56900   29100      0    1.14e+00    0    7.98e-01
2014 08 31  0810    56900   29400      0    1.16e+00    0    8.06e-01
2014 08 31  0815    56900   29700      0    1.16e+00    0    8.10e-01
2014 08 31  0820    56900   30000      0    1.16e+00    0    8.11e-01
2014 08 31  0825    56900   30300      0    1.16e+00    0    8.04e-01
2014 08 31  0830    56900   30600      0    1.17e+00    0    8.30e-01
2014 08 31  0835    56900   30900      0    1.17e+00    0    8.28e-01
2014 08 31  0840    56900   31200      0    1.15e+00    0    8.04e-01
2014 08 31  0845    56900   31500      0    1.15e+00    0    7.99e-01
2014 08 31  0850    56900   31800      0    1.17e+00    0    8.25e-01
2014 08 31  0855    56900   32100      0    1.17e+00    0    8.17e-01
2014 08 31  0900    56900   32400      0    1.14e+00    0    8.04e-01
2014 08 31  0905    56900   32700      0    1.13e+00    0    7.94e-01
2014 08 31  0910    56900   33000      0    1.13e+00    0    7.95e-01
2014 08 31  0915    56900   33300      0    1.16e+00    0    8.12e-01
2014 08 31  0920    56900   33600      0    1.18e+00    0    8.29e-01
2014 08 31  0925    56900   33900      0    1.15e+00    0    8.00e-01
2014 08 31  0930    56900   34200      0    1.16e+00    0    8.13e-01
2014 08 31  0935    56900   34500      0    1.18e+00    0    8.23e-01
2014 08 31  0940    56900   34800      0    1.18e+00    0    8.25e-01
2014 08 31  0945    56900   35100      0    1.17e+00    0    8.24e-01
2014 08 31  0950    56900   35400      0    1.19e+00    0    8.33e-01
2014 08 31  0955    56900   35700      0    1.18e+00    0    8.36e-01
2014 08 31  1000    56900   36000      0    1.19e+00    0    8.41e-01
2014 08 31  1005    56900   36300      0    1.16e+00    0    8.17e-01
2014 08 31  1010    56900   36600      0    1.18e+00    0    8.33e-01
2014 08 31  1015    56900   36900      0    1.16e+00    0    8.05e-01
2014 08 31  1020    56900   37200      0    1.16e+00    0    8.21e-01
2014 08 31  1025    56900   37500      0    1.18e+00    0    8.29e-01
2014 08 31  1030    56900   37800      0    1.21e+00    0    8.57e-01
2014 08 31  1035    56900   38100      0    1.17e+00    0    8.20e-01
