:Data_list: 20110303_ace_sis_5m.txt
:Created: 2011 Mar 04 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: proton flux p/cs2-sec-ster
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -1.00e+05
# Source: ACE Satellite - Solar Isotope Spectrometer
#
# 5-minute averaged Real-time Integral Flux of High-energy Solar Protons
# 
#                 Modified Seconds
# UT Date   Time   Julian  of the      ---- Integral Proton Flux ----
# YR MO DA  HHMM     Day     Day       S    > 10 MeV    S    > 30 MeV
#--------------------------------------------------------------------
2011 03 03  0000    55623       0      0    1.80e+00    0    1.27e+00
2011 03 03  0005    55623     300      0    1.80e+00    0    1.26e+00
2011 03 03  0010    55623     600      0    1.79e+00    0    1.25e+00
2011 03 03  0015    55623     900      0    1.84e+00    0    1.28e+00
2011 03 03  0020    55623    1200      0    1.80e+00    0    1.26e+00
2011 03 03  0025    55623    1500      0    1.77e+00    0    1.24e+00
2011 03 03  0030    55623    1800      0    1.80e+00    0    1.28e+00
2011 03 03  0035    55623    2100      0    1.79e+00    0    1.25e+00
2011 03 03  0040    55623    2400      0    1.80e+00    0    1.25e+00
2011 03 03  0045    55623    2700      0    1.75e+00    0    1.24e+00
2011 03 03  0050    55623    3000      0    1.76e+00    0    1.23e+00
2011 03 03  0055    55623    3300      0    1.77e+00    0    1.25e+00
2011 03 03  0100    55623    3600      0    1.83e+00    0    1.29e+00
2011 03 03  0105    55623    3900      0    1.80e+00    0    1.27e+00
2011 03 03  0110    55623    4200      0    1.81e+00    0    1.25e+00
2011 03 03  0115    55623    4500      0    1.78e+00    0    1.25e+00
2011 03 03  0120    55623    4800      0    1.81e+00    0    1.26e+00
2011 03 03  0125    55623    5100      0    1.77e+00    0    1.23e+00
2011 03 03  0130    55623    5400      0    1.78e+00    0    1.25e+00
2011 03 03  0135    55623    5700      0    1.74e+00    0    1.21e+00
2011 03 03  0140    55623    6000      0    1.78e+00    0    1.24e+00
2011 03 03  0145    55623    6300      0    1.79e+00    0    1.26e+00
2011 03 03  0150    55623    6600      0    1.81e+00    0    1.25e+00
2011 03 03  0155    55623    6900      0    1.83e+00    0    1.28e+00
2011 03 03  0200    55623    7200      0    1.80e+00    0    1.25e+00
2011 03 03  0205    55623    7500      0    1.84e+00    0    1.29e+00
2011 03 03  0210    55623    7800      0    1.79e+00    0    1.26e+00
2011 03 03  0215    55623    8100      0    1.77e+00    0    1.24e+00
