:Data_list: 20081102_ace_sis_5m.txt
:Created: 2008 Nov 03 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: proton flux p/cs2-sec-ster
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -1.00e+05
# Source: ACE Satellite - Solar Isotope Spectrometer
#
# 5-minute averaged Real-time Integral Flux of High-energy Solar Protons
# 
#                 Modified Seconds
# UT Date   Time   Julian  of the      ---- Integral Proton Flux ----
# YR MO DA  HHMM     Day     Day       S    > 10 MeV    S    > 30 MeV
#--------------------------------------------------------------------
2008 11 02  0000    54772       0      0    2.00e+00    0    1.38e+00
2008 11 02  0005    54772     300      0    1.98e+00    0    1.39e+00
2008 11 02  0010    54772     600      0    2.05e+00    0    1.44e+00
2008 11 02  0015    54772     900      0    2.00e+00    0    1.41e+00
2008 11 02  0020    54772    1200      9   -1.00e+05    9   -1.00e+05
2008 11 02  0025    54772    1500      9   -1.00e+05    9   -1.00e+05
2008 11 02  0030    54772    1800      9   -1.00e+05    9   -1.00e+05
2008 11 02  0035    54772    2100      9   -1.00e+05    9   -1.00e+05
2008 11 02  0040    54772    2400      9   -1.00e+05    9   -1.00e+05
2008 11 02  0045    54772    2700      9   -1.00e+05    9   -1.00e+05
2008 11 02  0050    54772    3000      9   -1.00e+05    9   -1.00e+05
2008 11 02  0055    54772    3300      9   -1.00e+05    9   -1.00e+05
2008 11 02  0100    54772    3600      9   -1.00e+05    9   -1.00e+05
2008 11 02  0105    54772    3900      9   -1.00e+05    9   -1.00e+05
2008 11 02  0110    54772    4200      9   -1.00e+05    9   -1.00e+05
2008 11 02  0115    54772    4500      9   -1.00e+05    9   -1.00e+05
2008 11 02  0120    54772    4800      9   -1.00e+05    9   -1.00e+05
2008 11 02  0125    54772    5100      9   -1.00e+05    9   -1.00e+05
2008 11 02  0130    54772    5400      9   -1.00e+05    9   -1.00e+05
2008 11 02  0135    54772    5700      9   -1.00e+05    9   -1.00e+05
2008 11 02  0140    54772    6000      9   -1.00e+05    9   -1.00e+05
2008 11 02  0145    54772    6300      9   -1.00e+05    9   -1.00e+05
2008 11 02  0150    54772    6600      9   -1.00e+05    9   -1.00e+05
2008 11 02  0155    54772    6900      9   -1.00e+05    9   -1.00e+05
2008 11 02  0200    54772    7200      0    2.01e+00    0    1.40e+00
2008 11 02  0205    54772    7500      0    2.00e+00    0    1.40e+00
2008 11 02  0210    54772    7800      0    1.99e+00    0    1.40e+00
2008 11 02  0215    54772    8100      0    1.99e+00    0    1.39e+00
2008 11 02  0220    54772    8400      0    2.03e+00    0    1.42e+00
2008 11 02  0225    54772    8700      0    2.02e+00    0    1.41e+00
2008 11 02  0230    54772    9000      0    2.03e+00    0    1.42e+00
2008 11 02  0235    54772    9300      0    2.01e+00    0    1.42e+00
2008 11 02  0240    54772    9600      0    2.02e+00    0    1.41e+00
2008 11 02  0245    54772    9900      0    2.00e+00    0    1.38e+00
2008 11 02  0250    54772   10200      0    2.03e+00    0    1.42e+00
2008 11 02  0255    54772   10500      0    2.01e+00    0    1.40e+00
2008 11 02  0300    54772   10800      0    2.01e+00    0    1.40e+00
2008 11 02  0305    54772   11100      0    2.01e+00    0    1.41e+00
2008 11 02  0310    54772   11400      0    1.97e+00    0    1.38e+00
2008 11 02  0315    54772   11700      0    1.98e+00    0    1.39e+00
2008 11 02  0320    54772   12000      0    2.02e+00    0    1.41e+00
2008 11 02  0325    54772   12300      0    2.03e+00    0    1.42e+00
2008 11 02  0330    54772   12600      0    2.01e+00    0    1.41e+00
2008 11 02  0335    54772   12900      0    1.98e+00    0    1.39e+00
2008 11 02  0340    54772   13200      0    2.01e+00    0    1.39e+00
2008 11 02  0345    54772   13500      0    2.02e+00    0    1.42e+00
2008 11 02  0350    54772   13800      0    1.97e+00    0    1.40e+00
2008 11 02  0355    54772   14100      0    2.05e+00    0    1.44e+00
2008 11 02  0400    54772   14400      0    1.99e+00    0    1.41e+00
2008 11 02  0405    54772   14700      0    2.03e+00    0    1.43e+00
2008 11 02  0410    54772   15000      0    1.99e+00    0    1.37e+00
2008 11 02  0415    54772   15300      0    2.04e+00    0    1.43e+00
2008 11 02  0420    54772   15600      0    2.02e+00    0    1.42e+00
2008 11 02  0425    54772   15900      0    2.01e+00    0    1.40e+00
2008 11 02  0430    54772   16200      0    1.98e+00    0    1.40e+00
2008 11 02  0435    54772   16500      0    2.02e+00    0    1.41e+00
2008 11 02  0440    54772   16800      0    2.04e+00    0    1.42e+00
2008 11 02  0445    54772   17100      0    2.01e+00    0    1.41e+00
2008 11 02  0450    54772   17400      0    2.00e+00    0    1.39e+00
2008 11 02  0455    54772   17700      0    1.98e+00    0    1.38e+00
2008 11 02  0500    54772   18000      0    1.98e+00    0    1.37e+00
2008 11 02  0505    54772   18300      0    2.02e+00    0    1.41e+00
2008 11 02  0510    54772   18600      0    2.02e+00    0    1.40e+00
2008 11 02  0515    54772   18900      0    2.02e+00    0    1.41e+00
2008 11 02  0520    54772   19200      0    2.05e+00    0    1.44e+00
2008 11 02  0525    54772   19500      0    2.04e+00    0    1.44e+00
2008 11 02  0530    54772   19800      0    2.01e+00    0    1.40e+00
2008 11 02  0535    54772   20100      0    2.03e+00    0    1.42e+00
2008 11 02  0540    54772   20400      0    2.03e+00    0    1.41e+00
2008 11 02  0545    54772   20700      0    2.00e+00    0    1.40e+00
2008 11 02  0550    54772   21000      0    1.99e+00    0    1.38e+00
2008 11 02  0555    54772   21300      0    1.99e+00    0    1.40e+00
2008 11 02  0600    54772   21600      0    2.00e+00    0    1.39e+00
2008 11 02  0605    54772   21900      0    2.02e+00    0    1.40e+00
2008 11 02  0610    54772   22200      0    2.02e+00    0    1.39e+00
2008 11 02  0615    54772   22500      0    1.97e+00    0    1.39e+00
2008 11 02  0620    54772   22800      0    1.98e+00    0    1.38e+00
2008 11 02  0625    54772   23100      0    2.01e+00    0    1.39e+00
2008 11 02  0630    54772   23400      0    1.98e+00    0    1.39e+00
2008 11 02  0635    54772   23700      0    1.97e+00    0    1.37e+00
2008 11 02  0640    54772   24000      0    1.92e+00    0    1.33e+00
2008 11 02  0645    54772   24300      0    1.97e+00    0    1.37e+00
2008 11 02  0650    54772   24600      0    2.01e+00    0    1.41e+00
2008 11 02  0655    54772   24900      0    1.97e+00    0    1.39e+00
2008 11 02  0700    54772   25200      0    2.03e+00    0    1.43e+00
2008 11 02  0705    54772   25500      0    1.94e+00    0    1.35e+00
2008 11 02  0710    54772   25800      0    2.01e+00    0    1.41e+00
2008 11 02  0715    54772   26100      0    2.00e+00    0    1.39e+00
2008 11 02  0720    54772   26400      0    1.97e+00    0    1.36e+00
2008 11 02  0725    54772   26700      0    1.98e+00    0    1.40e+00
2008 11 02  0730    54772   27000      0    2.05e+00    0    1.44e+00
2008 11 02  0735    54772   27300      0    2.00e+00    0    1.40e+00
2008 11 02  0740    54772   27600      0    1.95e+00    0    1.36e+00
2008 11 02  0745    54772   27900      0    2.01e+00    0    1.41e+00
2008 11 02  0750    54772   28200      0    2.03e+00    0    1.42e+00
2008 11 02  0755    54772   28500      0    1.99e+00    0    1.39e+00
2008 11 02  0800    54772   28800      0    1.97e+00    0    1.38e+00
2008 11 02  0805    54772   29100      0    1.98e+00    0    1.37e+00
2008 11 02  0810    54772   29400      0    2.01e+00    0    1.40e+00
2008 11 02  0815    54772   29700      0    2.02e+00    0    1.41e+00
2008 11 02  0820    54772   30000      0    2.00e+00    0    1.40e+00
2008 11 02  0825    54772   30300      0    1.98e+00    0    1.39e+00
2008 11 02  0830    54772   30600      0    1.99e+00    0    1.39e+00
2008 11 02  0835    54772   30900      0    1.97e+00    0    1.38e+00
2008 11 02  0840    54772   31200      0    2.00e+00    0    1.40e+00
2008 11 02  0845    54772   31500      0    2.01e+00    0    1.39e+00
2008 11 02  0850    54772   31800      0    2.02e+00    0    1.40e+00
2008 11 02  0855    54772   32100      0    2.01e+00    0    1.40e+00
